kepid,tce_plnt_num,kepoi_name,koi_disposition,CANDIDATE,CONFIRMED,FALSE POSITIVE,y_pred
9305831,1,K00204.01,CONFIRMED,1.0920390670091128e-05,0.999989019270645,6.033868485171266e-08,CONFIRMED
7046804,1,K00205.01,CONFIRMED,0.00010721976186540267,0.9998916046819801,1.1755561544759383e-06,CONFIRMED
5728139,1,K00206.01,CONFIRMED,0.00010719753356714154,0.9998914593188488,1.3431475838720022e-06,CONFIRMED
3762468,1,K00208.01,CONFIRMED,0.0002051764602206546,0.9997848804230596,9.94311671974326e-06,CONFIRMED
10723750,1,K00209.01,CONFIRMED,1.970142130359547e-05,0.9999656017069427,1.46968717537367e-05,CONFIRMED
10723750,2,K00209.02,CONFIRMED,2.1666242681617066e-05,0.9999772813325314,1.0524247870225115e-06,CONFIRMED
10602291,1,K00210.01,FALSE POSITIVE,0.00011370037065161141,7.57480956785872e-08,0.9998862238812527,FALSE POSITIVE
10656508,1,K00211.01,CANDIDATE,0.9999875660373649,1.2348280808789064e-05,8.568182628849223e-08,CANDIDATE
6300348,1,K00212.01,CANDIDATE,0.9990272406331221,0.0009669843333485908,5.7750335292862765e-06,CANDIDATE
9164836,1,K00213.01,FALSE POSITIVE,6.273530650340026e-07,1.2514484628784887e-07,0.9999992475020887,FALSE POSITIVE
11046458,1,K00214.01,CONFIRMED,1.1712568838571753e-05,0.9999820912518119,6.1961793496359e-06,CONFIRMED
12508335,1,K00215.01,FALSE POSITIVE,0.0008228780910103725,3.1791091576472856e-07,0.9991768039980738,FALSE POSITIVE
6152974,1,K00216.01,CONFIRMED,2.0359457873568812e-05,0.9999795612515254,7.929060086936613e-08,CONFIRMED
6152974,2,K00216.02,CONFIRMED,0.0003766078614083702,0.9996231709150423,2.2122354920079398e-07,CONFIRMED
9595827,1,K00217.01,CONFIRMED,1.3782174738726389e-05,0.9999855608868463,6.569384149865899e-07,CONFIRMED
9838975,1,K00218.01,FALSE POSITIVE,7.818400675880635e-05,6.412527953882087e-05,0.9998576907137022,FALSE POSITIVE
6305192,1,K00219.01,CONFIRMED,6.013242702456944e-05,0.9999306127893702,9.254783605183963e-06,CONFIRMED
7132798,1,K00220.01,CONFIRMED,0.0005624673492517278,0.9993374665211344,0.00010006612961392939,CONFIRMED
7132798,2,K00220.02,CONFIRMED,0.000562918572387384,0.9994335455342334,3.535893379107156e-06,CONFIRMED
3937519,1,K00221.01,CONFIRMED,2.4105270520419613e-05,0.999972161099692,3.73362978766305e-06,CONFIRMED
3937519,2,K00221.02,CANDIDATE,0.9999782407712614,2.1669468637060004e-05,8.976010157001993e-08,CANDIDATE
4249725,1,K00222.01,CONFIRMED,3.06773243028645e-05,0.9999690672372863,2.5543841076062375e-07,CONFIRMED
4249725,2,K00222.02,CONFIRMED,5.466325749775209e-06,0.9999943859403946,1.4773385580200332e-07,CONFIRMED
4545187,1,K00223.01,CONFIRMED,0.0006761254942645463,0.999307086037363,1.678846837261959e-05,CONFIRMED
4545187,2,K00223.02,CONFIRMED,4.669712817370289e-05,0.9999529827667331,3.201050932105771e-07,CONFIRMED
5547480,1,K00224.01,FALSE POSITIVE,0.00014325889986630086,1.1092520955230059e-08,0.9998567300076128,FALSE POSITIVE
5801571,1,K00225.01,FALSE POSITIVE,0.0001615138620014326,7.116344989548592e-07,0.9998377745034995,FALSE POSITIVE
5959753,1,K00226.01,CONFIRMED,1.7501778493740627e-05,0.9999815447817996,9.534397066058798e-07,CONFIRMED
3847907,1,K00229.01,CONFIRMED,0.0012199374503938302,0.9987787854841165,1.2770654898517345e-06,CONFIRMED
3862246,1,K00230.01,FALSE POSITIVE,6.923260871882272e-05,3.4184582846329897e-06,0.9999273489329965,FALSE POSITIVE
4043443,1,K00231.01,FALSE POSITIVE,0.00012318189568242632,4.6586581145193695e-06,0.999872159446203,FALSE POSITIVE
4833421,1,K00232.01,CONFIRMED,1.2441261480171972e-05,0.999987389351421,1.6938709875911613e-07,CONFIRMED
4833421,2,K00232.02,CONFIRMED,4.02000413346015e-06,0.9999959076412667,7.235459972795272e-08,CONFIRMED
4833421,3,K00232.03,CONFIRMED,1.6786867818528025e-05,0.9999828392780458,3.7385413571247085e-07,CONFIRMED
4833421,4,K00232.04,CONFIRMED,4.304405637117058e-06,0.9999955850617516,1.1053261123916733e-07,CONFIRMED
4833421,5,K00232.05,CONFIRMED,5.251746625945276e-05,0.9999472311355206,2.513982199738967e-07,CONFIRMED
5023956,1,K00233.01,FALSE POSITIVE,7.556385952300799e-05,9.820763228123535e-07,0.9999234540641543,FALSE POSITIVE
8491277,1,K00234.01,CONFIRMED,0.0003195476329398678,0.9996781377414625,2.314625597532586e-06,CONFIRMED
8107225,1,K00235.01,CONFIRMED,0.0011512424711379442,0.9988454767822902,3.2807465718459532e-06,CONFIRMED
8453211,1,K00236.01,FALSE POSITIVE,1.3993973933692086e-06,1.6358385723258858e-07,0.9999984370187494,FALSE POSITIVE
8041216,1,K00237.01,CONFIRMED,0.0017445872138460179,0.9982552363685917,1.764175621799108e-07,CONFIRMED
7219825,1,K00238.01,CONFIRMED,0.00019981741278159054,0.9998001174686597,6.511855881182114e-08,CONFIRMED
7219825,2,K00238.02,CONFIRMED,3.753551553192365e-05,0.9999503811478856,1.2083336582459567e-05,CONFIRMED
7219825,3,K00238.03,CANDIDATE,0.9999980503736036,1.574649269632363e-06,3.7497712682069254e-07,CANDIDATE
6383785,1,K00239.01,CONFIRMED,0.00021312773637720029,0.9997866097330762,2.625305465057415e-07,CONFIRMED
6383785,2,K00239.02,CANDIDATE,0.9999794101684307,8.457483499848566e-06,1.2132348069458997e-05,CANDIDATE
8026752,1,K00240.01,CONFIRMED,0.00021805820914622609,0.9997525003216999,2.9441469153743976e-05,CONFIRMED
11288051,1,K00241.01,CONFIRMED,1.317156017708051e-05,0.9999868039463893,2.449343365127075e-08,CONFIRMED
11288051,2,K00241.02,CONFIRMED,5.329844233313776e-05,0.999946639765193,6.179247377599794e-08,CONFIRMED
11288051,3,K00241.03,CONFIRMED,1.8691047372399797e-05,0.9999777272933358,3.581659291777027e-06,CONFIRMED
3642741,1,K00242.01,FALSE POSITIVE,9.223351235789642e-06,0.0001114606453455112,0.9998793160034187,FALSE POSITIVE
9592579,1,K00243.01,FALSE POSITIVE,1.863182025631822e-05,1.4995348769946074e-06,0.9999798686448667,FALSE POSITIVE
4349452,1,K00244.01,CONFIRMED,0.00010574489038970593,0.9998929224482404,1.3326613700086116e-06,CONFIRMED
4349452,2,K00244.02,CONFIRMED,2.730108943148621e-05,0.9999523828547888,2.0316055779615095e-05,CONFIRMED
8478994,1,K00245.01,CONFIRMED,3.2392387603511293e-06,0.9999957680923851,9.926688545682515e-07,CONFIRMED
8478994,2,K00245.02,CONFIRMED,3.329600808585018e-05,0.9999223767365357,4.432725537841722e-05,CONFIRMED
11295426,1,K00246.01,CONFIRMED,0.0001221702773491936,0.9998580044598625,1.9825262788374524e-05,CONFIRMED
11295426,2,K00246.02,CONFIRMED,3.6639800017603365e-05,0.9999546405739297,8.719626052672556e-06,CONFIRMED
11852982,1,K00247.01,CANDIDATE,0.9999592532840074,3.940044478716886e-05,1.3462712055657483e-06,CANDIDATE
5364071,1,K00248.01,CONFIRMED,3.6867975751752894e-06,0.9999962056087714,1.0759365345626037e-07,CONFIRMED
5364071,2,K00248.02,CONFIRMED,1.5469929222906737e-06,0.9999983881022184,6.490485914116629e-08,CONFIRMED
5364071,3,K00248.03,CONFIRMED,5.267320195900996e-05,0.9999468710276544,4.557703864421379e-07,CONFIRMED
5364071,4,K00248.04,CONFIRMED,3.6436657846638825e-05,0.9999634442806316,1.1906152173263153e-07,CONFIRMED
9390653,1,K00249.01,CONFIRMED,1.8175977136425777e-05,0.9999799819048695,1.8421179939839171e-06,CONFIRMED
9757613,1,K00250.01,CONFIRMED,3.450740565974213e-05,0.9999653425408718,1.5005346845343831e-07,CONFIRMED
9757613,2,K00250.02,CONFIRMED,5.836549408525866e-05,0.9999410840843082,5.504216065874023e-07,CONFIRMED
9757613,3,K00250.03,CONFIRMED,0.00018168321365072537,0.9998181336088441,1.8317750538098587e-07,CONFIRMED
9757613,4,K00250.04,CONFIRMED,2.130316060651227e-05,0.9999786244749732,7.236442027514653e-08,CONFIRMED
10489206,1,K00251.01,CONFIRMED,6.185880682584159e-05,0.9999369186801644,1.2225130097656433e-06,CONFIRMED
10489206,2,K00251.02,CONFIRMED,9.253473143744787e-05,0.9999053688880939,2.0963804686470864e-06,CONFIRMED
11187837,1,K00252.01,CANDIDATE,0.9990778824094529,0.0009203561837274089,1.7614068196869417e-06,CANDIDATE
11752906,1,K00253.01,CANDIDATE,0.9999578838121989,4.1296632621178796e-05,8.195551800268267e-07,CANDIDATE
11752906,2,K00253.02,CANDIDATE,0.9999935762069713,5.9200549164843155e-06,5.037381122890301e-07,CANDIDATE
5794240,1,K00254.01,CONFIRMED,2.157632696670456e-05,0.9999731004041863,5.323268846994886e-06,CONFIRMED
7021681,1,K00255.01,CONFIRMED,9.219955818121907e-06,0.9999907073652009,7.267898106013086e-08,CONFIRMED
7021681,2,K00255.02,CANDIDATE,0.9999851308539437,1.4814185814737399e-05,5.4960241506860695e-08,CANDIDATE
7021681,3,K00255.03,FALSE POSITIVE,0.00022516383859055424,1.8305001697396855e-06,0.9997730056612397,FALSE POSITIVE
11548140,1,K00256.01,FALSE POSITIVE,9.093573184819885e-06,1.8156515801653456e-06,0.999989090775235,FALSE POSITIVE
5514383,1,K00257.01,CONFIRMED,3.77943830712863e-05,0.9999621097761277,9.58408011427821e-08,CONFIRMED
11231334,1,K00258.01,FALSE POSITIVE,0.0001322265692424489,2.0320630240556616e-06,0.9998657413677335,FALSE POSITIVE
5790807,1,K00259.01,FALSE POSITIVE,0.1011614832037087,1.4001208375478315e-06,0.8988371166754539,FALSE POSITIVE
8292840,1,K00260.01,CONFIRMED,9.354969469386116e-05,0.9999060070418235,4.432634826300653e-07,CONFIRMED
8292840,2,K00260.02,CONFIRMED,2.478422433249436e-05,0.9999714165201703,3.7992554971978627e-06,CONFIRMED
8292840,3,K00260.03,CONFIRMED,7.237107800849891e-05,0.9999038581734644,2.3770748527134262e-05,CONFIRMED
5383248,1,K00261.01,CONFIRMED,1.70652735797783e-05,0.9999615221419101,2.1412584510173042e-05,CONFIRMED
11807274,1,K00262.01,CONFIRMED,0.0003752585150200894,0.9996226713443195,2.070140660374094e-06,CONFIRMED
11807274,2,K00262.02,CONFIRMED,2.5764416782892913e-05,0.9999716007961144,2.634787102710256e-06,CONFIRMED
10514430,1,K00263.01,FALSE POSITIVE,0.7629603976617283,0.016366649039308276,0.22067295329896344,CANDIDATE
3097346,1,K00264.01,FALSE POSITIVE,8.494982481203887e-07,7.686374732974353e-09,0.9999991428153772,FALSE POSITIVE
12024120,1,K00265.01,CONFIRMED,1.1800508018138606e-05,0.999987850584662,3.489073197194991e-07,CONFIRMED
7375348,1,K00266.01,CONFIRMED,0.001341551763623846,0.9986583673348701,8.0901506017768e-08,CONFIRMED
7375348,2,K00266.02,CANDIDATE,0.006997339521931842,0.9930006687677307,1.9917103374039276e-06,CONFIRMED
3425851,1,K00268.01,CANDIDATE,0.9999904737439559,7.218498171423182e-06,2.307757872642843e-06,CANDIDATE
7670943,1,K00269.01,CANDIDATE,0.9999654816008655,3.440756884820755e-05,1.108302862579015e-07,CANDIDATE
6528464,1,K00270.01,CONFIRMED,3.264820380879751e-05,0.9999672231845484,1.2861164282878125e-07,CONFIRMED
6528464,2,K00270.02,CONFIRMED,4.653457508614522e-06,0.9999941087548467,1.2377876446112038e-06,CONFIRMED
9451706,1,K00271.01,CONFIRMED,3.8764628470797814e-05,0.9999166149175986,4.46204539306171e-05,CONFIRMED
9451706,2,K00271.02,CONFIRMED,5.184507365437236e-05,0.9999368693398614,1.1285586484336698e-05,CONFIRMED
9451706,3,K00271.03,CONFIRMED,1.5682966920864598e-06,0.9999947806826058,3.651020702019535e-06,CONFIRMED
5716763,1,K00272.01,FALSE POSITIVE,0.0005075036765587406,1.7015774940631043e-05,0.9994754805485005,FALSE POSITIVE
3102384,1,K00273.01,CONFIRMED,4.1544987863555576e-06,0.9999951157730917,7.297281219836243e-07,CONFIRMED
8077137,1,K00274.01,CONFIRMED,0.00036179270883354557,0.9996377130976659,4.941935005907512e-07,CONFIRMED
8077137,2,K00274.02,CONFIRMED,0.00044882761509031137,0.9995493853575691,1.787027340544109e-06,CONFIRMED
10586004,1,K00275.01,CONFIRMED,5.3665836059162895e-05,0.9999462532711004,8.089284051544983e-08,CONFIRMED
10586004,2,K00275.02,CONFIRMED,0.0006237027056170683,0.9993748904086608,1.4068857223289869e-06,CONFIRMED
11133306,1,K00276.01,CONFIRMED,8.837976296536106e-05,0.9999115588514772,6.138555741443079e-08,CONFIRMED
11401755,1,K00277.01,CONFIRMED,6.807060257513554e-05,0.9999318388504617,9.05469630532811e-08,CONFIRMED
11401755,2,K00277.02,CONFIRMED,6.931305618832772e-06,0.9999788337352337,1.4234959147441817e-05,CONFIRMED
12314973,1,K00279.01,CONFIRMED,1.0565458209868802e-06,0.9999988823102445,6.114393440620837e-08,CONFIRMED
12314973,2,K00279.02,CONFIRMED,1.0482475399824459e-05,0.9999893303104981,1.872141021439739e-07,CONFIRMED
12314973,3,K00279.03,CONFIRMED,0.0007036093802931316,0.9992957080929112,6.825267956513503e-07,CONFIRMED
4141376,1,K00280.01,CONFIRMED,1.5485713487393175e-05,0.9999798912217335,4.623064779054306e-06,CONFIRMED
4143755,1,K00281.01,CONFIRMED,0.00020925582473154314,0.9997905609509516,1.8322431677266643e-07,CONFIRMED
5088536,1,K00282.01,CONFIRMED,1.3905699441719635e-05,0.9999859999107971,9.43897612290352e-08,CONFIRMED
5088536,2,K00282.02,CONFIRMED,1.0222408034442656e-05,0.9999897362539739,4.133799170714957e-08,CONFIRMED
5088536,3,K00282.03,CONFIRMED,0.0008834816079172958,0.9991104427380455,6.075654037280435e-06,CONFIRMED
5695396,1,K00283.01,CONFIRMED,3.354992258410939e-05,0.9999663439603121,1.0611710377647624e-07,CONFIRMED
5695396,2,K00283.02,CONFIRMED,9.179930689579817e-05,0.9999058312233655,2.369469738878085e-06,CONFIRMED
6021275,1,K00284.01,CONFIRMED,7.628190649628447e-05,0.9999223673083724,1.3507851313091823e-06,CONFIRMED
6021275,2,K00284.02,CONFIRMED,1.7987721931316942e-05,0.9999817995681901,2.1270987838071742e-07,CONFIRMED
6021275,3,K00284.03,CONFIRMED,7.467717516919503e-06,0.9999903731320031,2.1591504799175625e-06,CONFIRMED
6021275,4,K00284.04,CONFIRMED,0.1770049374617693,0.8226429020029438,0.00035216053528680985,CONFIRMED
6196457,1,K00285.01,CONFIRMED,1.1098964832170016e-06,0.9999988647645996,2.533891715055385e-08,CONFIRMED
6196457,2,K00285.02,CONFIRMED,3.594712360239398e-06,0.9999963517451194,5.3542520534926066e-08,CONFIRMED
6196457,3,K00285.03,CONFIRMED,3.7818255196990456e-06,0.9999960975376637,1.2063681671357313e-07,CONFIRMED
8258171,1,K00286.01,FALSE POSITIVE,2.2099325395976626e-05,1.2300509249611185e-07,0.9999777776695115,FALSE POSITIVE
8703887,1,K00287.01,FALSE POSITIVE,0.00012259532754659917,1.634780247730182e-07,0.9998772411944286,FALSE POSITIVE
9592705,1,K00288.01,CANDIDATE,0.9999939415457786,9.317436671531463e-07,5.1267105542282546e-06,CANDIDATE
10386922,1,K00289.01,CANDIDATE,0.9999817758000868,1.783959441119582e-05,3.846055020017651e-07,CANDIDATE
10386922,2,K00289.02,CONFIRMED,1.1674819760413512e-05,0.9999881254968593,1.9968338016030483e-07,CONFIRMED
10488450,1,K00290.01,FALSE POSITIVE,2.67511637309418e-05,2.337285478934992e-08,0.9999732254634143,FALSE POSITIVE
10933561,1,K00291.01,CONFIRMED,0.0009844270136208785,0.9990155157527629,5.7233616290644485e-08,CONFIRMED
10933561,2,K00291.02,CONFIRMED,0.00044541242260553673,0.9995544213050271,1.6627236746477235e-07,CONFIRMED
11075737,1,K00292.01,CONFIRMED,7.061788321132741e-06,0.9999915962992734,1.3419124054921727e-06,CONFIRMED
11200415,1,K00293.01,FALSE POSITIVE,1.2143392177688564e-05,3.6656495867206313e-06,0.9999841909582357,FALSE POSITIVE
11259686,1,K00294.01,CONFIRMED,0.0012313555803547093,0.9987684109970323,2.3342261319912766e-07,CONFIRMED
11547513,1,K00295.01,CONFIRMED,8.863190245779592e-07,0.9999984363197768,6.773611986480373e-07,CONFIRMED
11547513,2,K00295.02,CONFIRMED,0.00026291203520542903,0.9997352231655018,1.8647992928041785e-06,CONFIRMED
11802615,1,K00296.01,CONFIRMED,3.3479071571229096e-05,0.9999663325911274,1.8833730111913964e-07,CONFIRMED
11905011,1,K00297.01,CONFIRMED,1.7632790157967258e-05,0.9999819310783964,4.3613144561818e-07,CONFIRMED
12785320,1,K00298.01,CONFIRMED,5.829160703316595e-05,0.9999415131848917,1.9520807525614717e-07,CONFIRMED
12785320,2,K00298.02,CANDIDATE,0.9999960947143606,3.4818950211066856e-06,4.233906182641658e-07,CANDIDATE
2692377,1,K00299.01,CONFIRMED,2.972064047912193e-07,0.9999923055480434,7.397245551641272e-06,CONFIRMED
3438975,1,K00300.01,FALSE POSITIVE,1.5896832553179495e-05,9.681406691551694e-07,0.9999831350267777,FALSE POSITIVE
3642289,1,K00301.01,CONFIRMED,0.00012535494805412557,0.9998743777150714,2.673368744082828e-07,CONFIRMED
3642289,2,K00301.02,CONFIRMED,6.861413531770316e-05,0.9999212655877355,1.0120276946917225e-05,CONFIRMED
3662838,1,K00302.01,CONFIRMED,3.2702837143412615e-05,0.9999658190945768,1.4780682797144699e-06,CONFIRMED
5966322,1,K00303.01,CONFIRMED,6.74981421361478e-05,0.9999311414935964,1.3603642673698362e-06,CONFIRMED
6029239,1,K00304.01,CONFIRMED,2.1901255521020844e-06,0.999996910710129,8.991643189155347e-07,CONFIRMED
6029239,2,K00304.02,CANDIDATE,0.9999930878112933,3.0943968912781646e-06,3.817791815500064e-06,CANDIDATE
6063220,1,K00305.01,CONFIRMED,4.061793893986863e-05,0.9999593078595955,7.420146459085823e-08,CONFIRMED
6071903,1,K00306.01,CONFIRMED,0.00041927713719004336,0.9995804635591856,2.5930362426621575e-07,CONFIRMED
6289257,1,K00307.01,CONFIRMED,3.0422684002036554e-05,0.999969412643672,1.6467232609000162e-07,CONFIRMED
6289257,2,K00307.02,CONFIRMED,0.00012030442351259083,0.9998787331670188,9.624094687222137e-07,CONFIRMED
6291837,1,K00308.01,CANDIDATE,0.9998056979805224,0.00019363501256833827,6.67006909178261e-07,CANDIDATE
7024222,1,K00309.01,FALSE POSITIVE,1.4764235717089839e-05,6.996454664897254e-06,0.999978239309618,FALSE POSITIVE
7050989,1,K00312.01,CONFIRMED,6.867782136957928e-05,0.9999312209866201,1.0119201031309584e-07,CONFIRMED
7050989,2,K00312.02,CONFIRMED,6.380719672650677e-05,0.9999353368619419,8.559413315029072e-07,CONFIRMED
7419318,1,K00313.01,CONFIRMED,4.3511093552316024e-05,0.9999563542374208,1.3466902671100585e-07,CONFIRMED
7419318,2,K00313.02,CONFIRMED,6.254181811054028e-07,0.9999988863754365,4.882063822998353e-07,CONFIRMED
7603200,1,K00314.01,CONFIRMED,5.964947168163428e-06,0.9999939291933668,1.058594651694159e-07,CONFIRMED
7603200,2,K00314.02,CONFIRMED,0.00010383522442043006,0.9998923556017182,3.80917386132906e-06,CONFIRMED
7603200,3,K00314.03,CONFIRMED,6.920831548546694e-05,0.999928327470347,2.4642141676588166e-06,CONFIRMED
7700622,1,K00315.01,CANDIDATE,0.9999500639413019,4.531841320414272e-05,4.617645493909635e-06,CANDIDATE
8008067,1,K00316.01,CONFIRMED,0.0002392871983487962,0.9997604619512402,2.508504110816214e-07,CONFIRMED
8008067,2,K00316.02,CONFIRMED,0.00041281528201669556,0.9993276325100499,0.000259552207933351,CONFIRMED
8008067,3,K00316.03,CANDIDATE,0.9999792974614466,1.9932827678584234e-05,7.697108747825317e-07,CANDIDATE
8121310,1,K00317.01,CONFIRMED,5.2066844722521253e-05,0.9999476984187299,2.347365475592939e-07,CONFIRMED
8121310,2,K00317.02,CANDIDATE,0.99999560313622,1.370772917060301e-06,3.0260908628762236e-06,CANDIDATE
8156120,1,K00318.01,CONFIRMED,6.899728606646907e-05,0.9999300220812856,9.80632648028488e-07,CONFIRMED
8684730,1,K00319.01,CANDIDATE,0.9999761376192602,1.4391479946606846e-05,9.470900793222658e-06,CANDIDATE
8700558,1,K00320.01,FALSE POSITIVE,2.1004570349359547e-06,8.262992981458523e-07,0.9999970732436669,FALSE POSITIVE
8753657,1,K00321.01,CONFIRMED,1.2456044035362368e-05,0.9999872767919651,2.6716399970858485e-07,CONFIRMED
8753657,2,K00321.02,CONFIRMED,1.6918340507423794e-05,0.9999829910649962,9.059449638300363e-08,CONFIRMED
8948424,1,K00322.01,FALSE POSITIVE,1.9287381903280566e-05,7.041294077096768e-09,0.9999807055768026,FALSE POSITIVE
9139084,1,K00323.01,CONFIRMED,6.607514676363661e-05,0.9999336910791605,2.3377407571249579e-07,CONFIRMED
9641041,1,K00324.01,FALSE POSITIVE,0.0014627559318728682,9.672012649298465e-06,0.9985275720554779,FALSE POSITIVE
9724984,1,K00325.01,FALSE POSITIVE,0.00012511324339239198,4.5830597405505836e-05,0.9998290561592021,FALSE POSITIVE
9880467,1,K00326.01,CANDIDATE,0.999899654130852,1.4992251920835561e-05,8.535361722726972e-05,CANDIDATE
9880467,2,K00326.02,CANDIDATE,0.9999828226023697,1.4668675773833076e-07,1.7030710872584987e-05,CANDIDATE
9881662,1,K00327.01,CONFIRMED,0.00011993228913984704,0.9998799652796256,1.0243123461686571e-07,CONFIRMED
9881662,2,K00327.02,CONFIRMED,7.607547840746171e-07,0.9999989933381259,2.459070899702382e-07,CONFIRMED
9895004,1,K00328.01,FALSE POSITIVE,3.268392648915033e-05,1.1933509570126622e-06,0.9999661227225539,FALSE POSITIVE
10031885,1,K00329.01,FALSE POSITIVE,6.4721383386478466e-06,4.934779642165838e-06,0.9999885930820193,FALSE POSITIVE
11361646,1,K00330.01,CONFIRMED,2.8025796418547175e-06,0.999996929431127,2.679892312606026e-07,CONFIRMED
11361646,2,K00330.02,CONFIRMED,2.9476624029429273e-05,0.9999702858300817,2.3754588868441805e-07,CONFIRMED
10285631,1,K00331.01,CONFIRMED,9.556968530862837e-05,0.9999042562354272,1.7407926422510884e-07,CONFIRMED
10285631,2,K00331.02,CANDIDATE,0.9999994119885403,2.2269101287633521e-07,3.6532044694931204e-07,CANDIDATE
10290666,1,K00332.01,CONFIRMED,2.6117820742801163e-05,0.9999737521343388,1.3004491832645125e-07,CONFIRMED
10290666,2,K00332.02,CANDIDATE,0.9999953727247038,1.4111236172573927e-06,3.216151678906338e-06,CANDIDATE
10337258,1,K00333.01,CONFIRMED,0.0003806013183472665,0.9996183291878432,1.0694938094045067e-06,CONFIRMED
10383687,1,K00334.01,FALSE POSITIVE,4.990229294656678e-07,4.1571043869115724e-08,0.9999994594060267,FALSE POSITIVE
10470206,1,K00335.01,FALSE POSITIVE,0.000361337699645046,1.4400145423953147e-05,0.999624262154931,FALSE POSITIVE
10518725,1,K00336.01,FALSE POSITIVE,1.747264561471519e-06,1.0116250735252488e-05,0.9999881364847032,FALSE POSITIVE
10545066,1,K00337.01,CONFIRMED,0.0011523150129790977,0.9988475304378865,1.545491345443543e-07,CONFIRMED
