"koi_disposition","kepid","kepoi_name","tce_time0bk","tce_num_transits","tce_full_conv","tce_cap_stat","tce_fwm_pdeco","tce_steff_sn","tce_fwm_prao_sn"
"FALSE POSITIVE",5801571,"K00225.01",132.316,1170,1,118.6,-0.001055,71.5280898876405,-8.5
"CANDIDATE",5959753,"K00226.01",138.108,162,1,35.71,0.0002362,62.775,1.61502590673575
"CANDIDATE",3847907,"K00229.01",134.935,378,1,200.4,0.000767,25.6636363636364,-6.44855072463768
"FALSE POSITIVE",3862246,"K00230.01",131.606,230,1,104.2,-0.002638,33.5900621118012,8.14495798319328
"FALSE POSITIVE",4043443,"K00231.01",161.864,10,1,42.03,-0.0003026,50.0217391304348,-0.523101265822785
"CANDIDATE",4833421,"K00232.01",134.003,109,1,164.6,0.0002824,49.900826446281,0
"CANDIDATE",4833421,"K00232.02",134.019,227,1,33.78,1.418e-05,49.900826446281,0
"CANDIDATE",4833421,"K00232.03",162.999,33,1,17.97,8.637e-05,49.900826446281,0
"CANDIDATE",4833421,"K00232.04",142.982,54,1,13.08,3.759e-05,49.900826446281,0
"CANDIDATE",4833421,"K00232.05",164.195,22,1,14.2,0.0001127,49.900826446281,0
"FALSE POSITIVE",5023956,"K00233.01",132.891,589,1,-344.2,-0.2306,30.4926108374384,101.137123745819
"CANDIDATE",8491277,"K00234.01",132.187,142,1,48.12,0.0001132,30.1356783919598,-1.12521008403361
"CANDIDATE",8107225,"K00235.01",133.818,241,1,39,-6.52e-05,33.2229299363057,-5.37619047619048
"FALSE POSITIVE",8453211,"K00236.01",131.543,235,1,-65.55,0.05002,33.3975903614458,58.6807387862797
"CANDIDATE",8041216,"K00237.01",134.787,158,1,47.52,5.715e-05,50.1478260869565,-2.13299874529486
"CANDIDATE",7219825,"K00238.01",135.092,77,1,31.82,-0.0002136,45.7593984962406,-0.103703703703704
"CANDIDATE",7219825,"K00238.02",256.463,4,1,6.073,0.0001266,45.7593984962406,-0.617293233082707
"CANDIDATE",7219825,"K00238.03",143.999,46,1,8.142,-3.247e-05,45.7593984962406,0.638148148148148
"CANDIDATE",6383785,"K00239.01",132.916,242,1,74.05,0.001095,74.2820512820513,-12.8307692307692
"CANDIDATE",6383785,"K00239.02",132.991,343,1,11.62,0.000182,74.2820512820513,-3.73360242179616
"CANDIDATE",8026752,"K00240.01",134.333,316,1,57.59,-0.0001089,28.8333333333333,-1.3436974789916
"CANDIDATE",11288051,"K00241.01",131.793,76,1,38.45,-0.0001273,49.83,0.768553459119497
"CANDIDATE",11288051,"K00241.02",153.847,36,1,11.77,-2.438e-05,49.83,-2.12562814070352
"CANDIDATE",11288051,"K00241.03",131.576,302,1,13.11,-6.079e-06,49.83,1.19581151832461
"FALSE POSITIVE",3642741,"K00242.01",138.345,182,1,129.5,-0.0005473,32.9707602339181,6.51555555555556
"FALSE POSITIVE",9592579,"K00243.01",131.575,514,1,-399,0,28.5420560747664,1.31024590163934
"CANDIDATE",4349452,"K00244.01",140.367,111,1,263,1.748e-05,77.3703703703704,-16.7053231939164
"CANDIDATE",4349452,"K00244.02",134.274,210,1,139.4,-3.298e-05,77.3703703703704,-6.42285714285714
"CANDIDATE",8478994,"K00245.01",135.458,35,1,0,-0.0006645,67.1234567901235,-13.0612903225806
"CANDIDATE",8478994,"K00245.02",149.237,62,1,0,-2.097e-05,67.1234567901235,-1.20775862068966
"CANDIDATE",11295426,"K00246.01",136.068,252,1,0,0.0001224,74.2307692307692,-2.25368421052632
"CANDIDATE",11295426,"K00246.02",136.377,131,1,0,1.555e-05,74.2307692307692,1.98372093023256
"CANDIDATE",11852982,"K00247.01",139.681,81,1,22.4,-0.0001805,44.9638554216867,2.18745247148289
"CANDIDATE",5364071,"K00248.01",134.266,186,1,48.74,1.155e-05,45.6428571428571,1.22175732217573
"CANDIDATE",5364071,"K00248.02",133.481,499,1,31.03,-0.0001929,45.6428571428571,2.05849056603774
"CANDIDATE",5364071,"K00248.03",137.115,111,1,29.21,0.00012,45.6428571428571,-0.010828488372093
"CANDIDATE",5364071,"K00248.04",141.265,61,1,12.33,6.385e-05,45.6428571428571,0.449441340782123
"CANDIDATE",9390653,"K00249.01",137.56,138,1,65.28,0.001125,44.3375,3.37032258064516
"CANDIDATE",9757613,"K00250.01",133.548,110,1,67.4,-0.0006605,45.6352941176471,4.27218934911243
"CANDIDATE",9757613,"K00250.02",132.635,73,1,31.63,0.0005987,45.6352941176471,2.26898047722343
"CANDIDATE",9757613,"K00250.03",136.745,28,1,16.07,-0.001088,45.6352941176471,0.537961595273264
"CANDIDATE",9757613,"K00250.04",132.714,360,1,14.78,1.369e-05,45.6352941176471,1.41279069767442
"CANDIDATE",10489206,"K00251.01",133.609,253,1,59.69,0.003124,45.3333333333333,-10.358407079646
"CANDIDATE",10489206,"K00251.02",132.975,176,1,7.483,0.000733,45.3333333333333,-1.3042194092827
"CANDIDATE",11187837,"K00252.01",135.288,77,1,38.02,0.001501,45.1084337349398,0.335175879396985
"CANDIDATE",11752906,"K00253.01",132.307,171,1,39.08,-0.001851,45.8170731707317,0.368313953488372
"CANDIDATE",11752906,"K00253.02",145.507,50,1,8.426,-0.0009121,45.8170731707317,-1.65573770491803
"CANDIDATE",5794240,"K00254.01",131.539,546,1,664.5,0.001127,45.1547619047619,0.0786005089058524
"CANDIDATE",7021681,"K00255.01",134.78,49,1,48.45,0.0005278,45.5421686746988,0.798966408268734
"CANDIDATE",7021681,"K00255.02",140.397,97,1,6.152,9.378e-05,45.5421686746988,1.82404181184669
"FALSE POSITIVE",7021681,"K00255.03",133.594,166,1,6.929,5.038e-05,45.5421686746988,-0.628292682926829
"FALSE POSITIVE",11548140,"K00256.01",132.561,770,1,16.26,0.005516,45.8666666666667,-1.78900203665988
"CANDIDATE",5514383,"K00257.01",138.246,151,1,83.5,1.996e-05,71.3837209302326,3.91364902506964
"FALSE POSITIVE",11231334,"K00258.01",135.079,254,1,0,-0.0004082,37.0965909090909,-0.400362694300518
"FALSE POSITIVE",5790807,"K00259.01",207.126,17,1,0,0.0008155,77.2272727272727,-1.21698113207547
"CANDIDATE",8292840,"K00260.01",144.762,15,1,33.01,2.98e-05,54.9911504424779,1.02642140468227
"CANDIDATE",8292840,"K00260.02",141.306,128,1,29.87,2.496e-05,54.9911504424779,0.651965065502183
"CANDIDATE",8292840,"K00260.03",140.295,59,1,27.18,-4.803e-05,54.9911504424779,-1.295
"CANDIDATE",5383248,"K00261.01",138.543,79,1,0,0.0003686,49.8508771929825,-4.64030612244898
"CANDIDATE",11807274,"K00262.01",136.951,143,1,26.81,8.71e-05,84.2837837837838,-0.353629032258065
"CANDIDATE",11807274,"K00262.02",133.554,171,1,23.23,9.769e-06,84.2837837837838,-0.158805970149254
"FALSE POSITIVE",10514430,"K00263.01",152.53,37,1,0,0.0001081,66.6162790697674,0.7
"FALSE POSITIVE",3097346,"K00264.01",134.425,330,1,-97.46,0.003282,28.5048076923077,-207.8125
"CANDIDATE",12024120,"K00265.01",134.065,371,1,29.13,0,49.6446280991735,1.58722627737226
"CANDIDATE",7375348,"K00266.01",146.197,52,1,27.49,-3.581e-05,50.4152542372881,-0.453392330383481
"CANDIDATE",7375348,"K00266.02",160.161,24,1,9.832,5.644e-05,50.4152542372881,-1.7030303030303
"CANDIDATE",3425851,"K00268.01",175.93,12,1,0,0.0002751,73.7441860465116,0.7
"CANDIDATE",7670943,"K00269.01",149.07,76,1,25.5,-9.293e-07,55.8362068965517,0
"CANDIDATE",6528464,"K00270.01",137.276,106,1,20.89,-3.823e-05,55.87,-1.14701754385965
"CANDIDATE",6528464,"K00270.02",162.042,36,1,21.45,5.287e-06,55.87,-1.32556701030928
"CANDIDATE",9451706,"K00271.01",150.281,48,1,36.97,-0.0001935,49.7950819672131,-4.31515151515152
"CANDIDATE",9451706,"K00271.02",172.548,25,1,32.98,-0.0002452,49.7950819672131,-3.61733931240658
"CANDIDATE",9451706,"K00271.03",141.51,90,1,16.72,-5.742e-05,49.7950819672131,-2.06569920844327
"FALSE POSITIVE",5716763,"K00272.01",131.869,1670,1,70.45,-7.925e-06,36.3067484662577,0.126060606060606
"CANDIDATE",3102384,"K00273.01",132.773,129,1,51.38,0.0001089,74.2857142857143,2.16426914153132
"CANDIDATE",8077137,"K00274.01",145.78,91,1,10.1,-1.238e-05,71.3294117647059,0.020966573816156
"CANDIDATE",8077137,"K00274.02",153.373,58,1,7.534,5.213e-05,71.3294117647059,-0.239092872570194
"CANDIDATE",10586004,"K00275.01",145.236,69,1,28.05,7.346e-07,74.7792207792208,-0.388922155688623
"CANDIDATE",10586004,"K00275.02",208.784,13,1,19.11,-7.603e-06,74.7792207792208,-0.482133333333333
"CANDIDATE",11133306,"K00276.01",168.653,33,1,52.43,5.465e-05,74.725,2.88873038516405
"CANDIDATE",11401755,"K00277.01",139.22,81,1,79.58,-1.709e-05,83.3661971830986,-0.290409556313993
"CANDIDATE",11401755,"K00277.02",141.679,94,1,7.986,-5.24e-05,83.3661971830986,-0.0131
"CANDIDATE",12314973,"K00279.01",148.251,48,1,123.7,-2.576e-05,77.575,0.612934362934363
"CANDIDATE",12314973,"K00279.02",136.942,83,1,31.05,9.559e-05,77.575,-0.924517906336088
"CANDIDATE",12314973,"K00279.03",136.187,170,1,5.04,-3.869e-06,77.575,-0.3001171875
"CANDIDATE",4141376,"K00280.01",133.405,111,1,77.25,-6.148e-05,66.8152173913043,0.171462686567164
"CANDIDATE",4143755,"K00281.01",149.931,70,1,49.8,1.483e-05,51.0900900900901,0.293811881188119
"CANDIDATE",5088536,"K00282.01",154.595,47,1,87.76,-7.086e-06,74.7215189873418,0.494117647058823
"CANDIDATE",5088536,"K00282.02",139.068,160,1,15.14,2.572e-05,74.7215189873418,-0.829166666666667
"CANDIDATE",5088536,"K00282.03",201.156,14,1,6.375,6.797e-05,74.7215189873418,-0.248703703703704
"CANDIDATE",5695396,"K00283.01",138.414,87,1,51.07,-6.445e-05,49.8245614035088,1.2445652173913
"CANDIDATE",5695396,"K00283.02",154.425,50,1,7.865,-1.569e-05,49.8245614035088,0.409615384615385
"CANDIDATE",6021275,"K00284.01",137.561,161,1,27.36,5.608e-05,50.2627118644068,-3.12931034482759
"CANDIDATE",6021275,"K00284.02",143.401,56,1,24.68,-3.597e-05,50.2627118644068,-0.265008291873964
"CANDIDATE",6021275,"K00284.03",131.795,155,1,24.62,1.642e-05,50.2627118644068,1.92953216374269
"CANDIDATE",6021275,"K00284.04",239.218,8,1,8.552,0.0001461,50.2627118644068,-0.409305555555555
"CANDIDATE",6196457,"K00285.01",138.033,98,1,73.71,2.604e-05,60.4329896907216,-0.0132451612903226
"CANDIDATE",6196457,"K00285.02",147.938,51,1,26.68,-3.191e-05,60.4329896907216,-1.55025906735751
"CANDIDATE",6196457,"K00285.03",134.29,27,1,15.38,-1.266e-05,60.4329896907216,-0.28426103646833
"FALSE POSITIVE",8258171,"K00286.01",150.019,57,1,12.5,-0.001516,22.3333333333333,19.7754749568221
"FALSE POSITIVE",8703887,"K00287.01",133.095,100,1,540.7,-0.003541,22.6820652173913,-2.22234891676169
"CANDIDATE",9592705,"K00288.01",136.172,126,1,39.08,6.366e-05,72.3529411764706,1.71503496503496
"CANDIDATE",10386922,"K00289.01",403.672,4,1,91.53,0.0002782,55.8666666666667,-1.04977777777778
"CANDIDATE",10386922,"K00289.02",138.736,48,1,44.2,-1.578e-05,55.8666666666667,-0.224453551912568
"FALSE POSITIVE",10488450,"K00290.01",133.863,396,1,14.7,-0.0003683,20.646884272997,71.7605633802817
"CANDIDATE",10933561,"K00291.01",153.635,34,1,29.5,-5.668e-05,49.219298245614,-2.04048140043764
"CANDIDATE",10933561,"K00291.02",134.105,127,1,17.11,3.641e-05,49.219298245614,-0.7195
"CANDIDATE",11075737,"K00292.01",133.045,411,1,42.23,-5.09e-05,50.2608695652174,1.71791907514451
"FALSE POSITIVE",11200415,"K00293.01",135.107,291,1,-17.33,0.0001715,35.4354838709677,81.4634146341463
"CANDIDATE",11259686,"K00294.01",158.602,31,1,22.62,-0.0002038,45.2595419847328,1.40891089108911
"CANDIDATE",11547513,"K00295.01",134.654,201,1,45.25,6.342e-05,45.2137404580153,0.183180722891566
"CANDIDATE",11547513,"K00295.02",135.509,102,1,12.57,-8.228e-05,45.2137404580153,1.59789156626506
"CANDIDATE",11802615,"K00296.01",149.62,36,1,34.03,-3.641e-05,50.219298245614,-1.1
"CANDIDATE",11905011,"K00297.01",132.721,190,1,25.37,2.3e-05,41.9655172413793,0.259277108433735
"CANDIDATE",12785320,"K00298.01",138.383,68,1,19.47,0.0001147,50,-1.33761467889908
"CANDIDATE",12785320,"K00298.02",170.733,23,1,10.49,-0.000178,50,-0.10626582278481
"CANDIDATE",2692377,"K00299.01",132.002,869,1,45.38,1.991e-05,50.3,1.48070175438597
"FALSE POSITIVE",3438975,"K00300.01",132.978,455,1,-5.688,-0.0002269,33.4101123595506,-18.1767068273092
"CANDIDATE",3642289,"K00301.01",135.7,223,1,35.6,1.957e-05,45.6176470588235,-1.09416666666667
"CANDIDATE",3642289,"K00301.02",141.386,115,1,11.8,-0.000127,45.6176470588235,-3.20535714285714
"CANDIDATE",3662838,"K00302.01",149.147,42,1,42.93,1.463e-05,30.4235807860262,2.00912408759124
"CANDIDATE",5966322,"K00303.01",173.371,21,1,52.99,0.0006662,49.8938053097345,-1.48740740740741
"CANDIDATE",6029239,"K00304.01",132.35,158,1,67.71,4.606e-05,45.7698412698413,1.54205378973105
"CANDIDATE",6029239,"K00304.02",136.573,234,1,3.808,1.187e-05,45.7698412698413,-1.03231939163498
"CANDIDATE",6063220,"K00305.01",135.011,291,1,47.35,8.762e-05,50.3473684210526,3.35928143712575
"CANDIDATE",6071903,"K00306.01",154.057,55,1,13.95,0.0001137,50.122641509434,0.413559322033898
"CANDIDATE",6289257,"K00307.01",136.922,68,1,20.64,-7.053e-05,45.6287878787879,-0.570014771048744
"CANDIDATE",6289257,"K00307.02",131.538,252,1,20.6,-1.141e-06,45.6287878787879,-3.95170454545454
"CANDIDATE",6291837,"K00308.01",151.924,38,1,45.25,-2.242e-05,45.6764705882353,2.11578947368421
"FALSE POSITIVE",7024222,"K00309.01",132.642,817,1,-25.42,-0.002303,36.9274193548387,-34.4256756756757
"CANDIDATE",7050989,"K00312.01",140.852,119,1,36.22,-2.228e-05,45.2647058823529,-0.0181556291390728
"CANDIDATE",7050989,"K00312.02",131.969,82,1,31.29,-4.267e-05,45.2647058823529,-2.32393939393939
"CANDIDATE",7419318,"K00313.01",140.163,73,1,41.98,-3.009e-05,50.368932038835,0.338179916317992
"CANDIDATE",7419318,"K00313.02",137.705,156,1,36.03,3.286e-06,50.368932038835,0.551974723538705
"CANDIDATE",7603200,"K00314.01",136.509,98,1,43.83,6.723e-05,45.7857142857143,-1.06662269129288
"CANDIDATE",7603200,"K00314.02",147.922,55,1,26.28,8.338e-05,45.7857142857143,0.255625
"CANDIDATE",7603200,"K00314.03",133.524,122,1,9.094,-4.545e-05,45.7857142857143,0.758649789029536
"CANDIDATE",7700622,"K00315.01",153.48,39,1,41.87,-3.147e-05,50.4536082474227,0.547113163972286
"CANDIDATE",8008067,"K00316.01",137.591,87,1,47.49,-0.0008024,50.1785714285714,-0.467420814479638
"CANDIDATE",8008067,"K00316.02",167.142,9,1,17.17,-0.0009338,50.1785714285714,-3.93504273504274
"CANDIDATE",8008067,"K00316.03",131.782,173,1,25.21,-0.0003585,50.1785714285714,-1.52969696969697
"CANDIDATE",8121310,"K00317.01",139.734,58,1,31.95,8.469e-05,45.5827338129496,-0.720775969962453
"CANDIDATE",8121310,"K00317.02",136.234,113,1,3.525,-2.532e-05,45.5827338129496,0.232909379968203
"CANDIDATE",8156120,"K00318.01",136.246,35,1,39.36,2.315e-05,49.7857142857143,0
"CANDIDATE",8684730,"K00319.01",176.629,30,1,116.6,-0.0001013,66.7840909090909,-1.60112359550562
"FALSE POSITIVE",8700558,"K00320.01",133.013,288,1,31.52,0.0004418,33.3282051282051,10.2933884297521
"CANDIDATE",8753657,"K00321.01",131.637,555,1,51.43,2.52e-05,45.7903225806452,-0.851398601398601
"CANDIDATE",8753657,"K00321.02",132.373,261,1,11.57,-3.827e-05,45.7903225806452,-0.564227642276423
"FALSE POSITIVE",8948424,"K00322.01",132.361,228,1,97.17,-0.003887,0,-5.43263473053892
"CANDIDATE",9139084,"K00323.01",134.86,230,1,20.71,9.678e-05,50.212962962963,-2.21666666666667
"FALSE POSITIVE",9641041,"K00324.01",132.034,616,1,-2.577,-0.0001347,36.3005780346821,-0.294932735426009
"FALSE POSITIVE",9724984,"K00325.01",131.686,138,1,-181.5,0.01469,33.7117647058824,-195.968992248062
"CANDIDATE",9880467,"K00326.01",135.138,150,1,14.34,0.0001289,55.8941176470588,-7.11345646437995
"CANDIDATE",9880467,"K00326.02",151.147,13,1,1.114,0.0005978,55.8941176470588,-1.69703703703704
"CANDIDATE",9881662,"K00327.01",133.612,410,1,29.68,6.348e-06,45.7307692307692,-1.31075268817204
"CANDIDATE",9881662,"K00327.02",189.607,15,1,12.57,-0.0001094,45.7307692307692,-0.93452380952381
"FALSE POSITIVE",9895004,"K00328.01",132.058,594,1,62.09,0.001032,49.8189655172414,13.4666666666667
"FALSE POSITIVE",10031885,"K00329.01",132.018,126,1,-7.421,-0.0004832,33.2817679558011,-2.31050767414404
"CANDIDATE",11361646,"K00330.01",134.656,171,1,24.51,1.957e-05,45.5954198473283,1.02748691099476
"CANDIDATE",11361646,"K00330.02",132.096,661,1,11.45,5.368e-05,45.5954198473283,-1.02326086956522
"CANDIDATE",10285631,"K00331.01",133.464,59,1,27.86,-7.162e-05,50.4363636363636,-0.494035532994924
"CANDIDATE",10285631,"K00331.02",137.788,95,1,3.684,1.633e-05,50.4363636363636,-0.479242424242424
"CANDIDATE",10290666,"K00332.01",133.88,194,1,37.57,1.265e-05,45.4923076923077,0.561895161290323
"CANDIDATE",10290666,"K00332.02",135.363,147,1,5.749,1.767e-05,45.4923076923077,-0.460358565737052
"CANDIDATE",10337258,"K00333.01",143.291,101,1,23.7,0.0001279,37.125,-0.279189189189189
"FALSE POSITIVE",10383687,"K00334.01",134.491,158,1,-34.77,-0.006247,26.2136752136752,-94.0857142857143
"FALSE POSITIVE",10470206,"K00335.01",149.745,30,1,50.4,0.000406,24.3713235294118,-6.25384615384615
"FALSE POSITIVE",10518725,"K00336.01",136.213,71,1,-6.536,0.003171,28.016,-37.0096463022508
"CANDIDATE",10545066,"K00337.01",138.157,55,1,15,-2.486e-05,49.9739130434783,1.20172413793103
"CANDIDATE",10552611,"K00338.01",132.513,147,1,28.1,-7.746e-05,50.0816326530612,2.1838819523269
"CANDIDATE",10552611,"K00338.02",132.616,329,1,6.825,6.066e-05,50.0816326530612,0.166248037676609
"CANDIDATE",10587105,"K00339.01",132.512,537,1,40.52,-9.879e-05,45.6992481203008,-0.514107142857143
"CANDIDATE",10587105,"K00339.02",138.327,84,1,17.36,-9.701e-05,45.6992481203008,-0.273135593220339
"CANDIDATE",10587105,"K00339.03",135.906,30,1,11.05,-1.611e-06,45.6992481203008,2.15675675675676
"FALSE POSITIVE",10616571,"K00340.01",136.995,46,0,1.648,0,49.7327586206897,2.41028037383178
"CANDIDATE",10878263,"K00341.01",133.642,152,1,32.56,9.287e-06,50.4311926605505,-0.699075025693731
"CANDIDATE",10878263,"K00341.02",135.319,219,1,19.56,0.0001348,50.4311926605505,0.263138231631382
"CANDIDATE",10982872,"K00343.01",132.243,282,1,68.64,4.288e-05,49.5213675213675,2.32250580046404
"CANDIDATE",10982872,"K00343.02",132.041,599,1,45.54,-7.255e-06,49.5213675213675,0.321135646687697
"CANDIDATE",10982872,"K00343.03",148.708,31,1,11.45,-2.603e-05,49.5213675213675,-0.118292682926829
"CANDIDATE",11015108,"K00344.01",132.025,36,1,55.19,-0.000164,50.0625,1.70138888888889
"CANDIDATE",11074541,"K00345.01",143.306,35,1,53.49,-5.119e-05,50.340206185567,-1.28536585365854
"CANDIDATE",11100383,"K00346.01",132.011,86,1,23.69,-0.0001493,50.0294117647059,0.57987012987013
"CANDIDATE",11189127,"K00347.01",132.447,501,1,560.4,-0.00302,28.8490566037736,-2.77525773195876
"CANDIDATE",11194032,"K00348.01",158.852,47,1,68.81,4.054e-05,50.3978494623656,0.810344827586207
"CANDIDATE",11394027,"K00349.01",141.682,78,1,33.97,-0.0004363,49.7826086956522,2.01756756756757
"CANDIDATE",11395587,"K00350.01",138.267,80,1,22.06,-5.194e-05,49.8879310344828,0.106528925619835
"CANDIDATE",11442793,"K00351.01",140.48,3,1,166.7,0.000427,45.5725190839695,-0.106856492027335
"CANDIDATE",11442793,"K00351.02",147.099,6,1,86.07,0.0004105,45.5725190839695,0.634730538922156
"CANDIDATE",11442793,"K00351.03",158.962,16,1,18.6,-0.0002498,45.5725190839695,0.541919191919192
"CANDIDATE",11442793,"K00351.04",134.307,12,1,12.76,0.0001046,45.5725190839695,1.75644444444444
"CANDIDATE",11442793,"K00351.05",254.704,7,1,11.28,-0.0001436,45.5725190839695,-1.1
"CANDIDATE",11442793,"K00351.06",137.675,154,1,10.37,4.227e-05,45.5725190839695,-0.171726535341831
"CANDIDATE",11442793,"K00351.07",139.521,111,1,10.17,-0.0001304,45.5725190839695,0.707549019607843
"CANDIDATE",11521793,"K00352.01",137.642,53,1,20.06,0,50.0598290598291,0.646428571428571
"CANDIDATE",11521793,"K00352.02",142.638,80,1,9.726,0,50.0598290598291,0.0664143426294821
"CANDIDATE",11566064,"K00353.01",176.528,10,1,51.19,-0.0002041,50,0.129511111111111
"CANDIDATE",11566064,"K00353.02",135.044,46,1,14.22,-4.687e-06,50,-0.879842342342342
"CANDIDATE",11566064,"K00353.03",133.56,114,1,1.516,7.65e-06,50,0.841605839416058
"CANDIDATE",11568987,"K00354.01",139.601,81,1,33.62,-5.72e-05,45.6615384615385,3.79405034324943
"CANDIDATE",11568987,"K00354.02",135.822,176,1,7.733,-1.761e-05,45.6615384615385,2.15890850722311
"CANDIDATE",11621223,"K00355.01",133.671,273,1,46.22,-1.855e-05,45.4511278195489,0.440118577075099
"CANDIDATE",11624249,"K00356.01",132.159,732,1,148.3,-6.571e-05,33.4025157232704,-4.20066334991708
"FALSE POSITIVE",12017140,"K00358.01",149.957,58,1,1566,-0.006728,67.3409090909091,6.40437158469945
"FALSE POSITIVE",12106929,"K00359.01",135.954,211,1,3.154,-0.001072,37.0696202531646,1.62068965517241
"FALSE POSITIVE",12107021,"K00360.01",135.961,114,1,0.02377,0.000375,42.375,6.62872628726287
"CANDIDATE",12404954,"K00361.01",132.308,417,1,26.18,-1.063e-05,45.624,-0.118805970149254
"FALSE POSITIVE",1571511,"K00362.01",135.528,100,1,1198,9.951e-05,33.6722222222222,-0.209700176366843
"FALSE POSITIVE",2438070,"K00363.01",132.013,550,1,0.6644,-0.004085,33.4733727810651,16.3452566096423
"CANDIDATE",11623629,"K00365.01",211.678,16,1,53.26,-0.0001404,50.5363636363636,-0.628159340659341
"CANDIDATE",3545478,"K00366.01",132.602,18,1,169.7,-8.289e-05,44.9347826086956,0.17445652173913
"CANDIDATE",4815520,"K00367.01",145.628,33,1,194.6,8.014e-08,49.8521739130435,-1.2855614973262
"FALSE POSITIVE",6603043,"K00368.01",197.365,12,1,1115,0.0001117,21.1050228310502,0.69984375
"CANDIDATE",7175184,"K00369.01",133.226,225,1,26.27,-2.911e-06,45.2985074626866,-1.0334637964775
"CANDIDATE",7175184,"K00369.02",135.564,132,1,18.97,1.473e-05,45.2985074626866,-0.77008547008547
"CANDIDATE",8494142,"K00370.01",160.765,33,1,45.54,-2.254e-05,55.8454545454545,0.413995943204868
"CANDIDATE",8494142,"K00370.02",151.532,56,1,14.38,4.971e-05,55.8454545454545,1.21910569105691
"FALSE POSITIVE",5652983,"K00371.01",244.083,3,1,25.6,0.0004052,52.3877551020408,-1.33970588235294
