"koi_disposition","kepid","kepoi_name","tce_plnt_num","tce_sradius","tce_fwm_stat","tce_fwm_pdeco"
"CANDIDATE",8410727,"K01148.01",1,1.41,9.0802e-05,-3.709e-07
"CANDIDATE",8410727,"K01148.02",2,1.41,6.4472,-0.0001407
"CANDIDATE",8278371,"K01150.01",1,1.037,3.5906,-2.439e-05
"CANDIDATE",8280511,"K01151.01",1,0.853,0,0
"CANDIDATE",8280511,"K01151.02",2,0.853,0,0
"CANDIDATE",8280511,"K01151.03",3,0.853,0,0
"CANDIDATE",8280511,"K01151.04",4,0.853,0,0
"CANDIDATE",8280511,"K01151.05",5,0.853,0,0
"FALSE POSITIVE",10287248,"K01152.01",1,0.488,71064,-0.0324
"FALSE POSITIVE",10351767,"K01153.01",1,1.058,0,0
"CANDIDATE",10295951,"K01154.01",1,2.079,194.53,0.0001983
"FALSE POSITIVE",10342041,"K01155.01",1,0.716,180.43,0.0003443
"FALSE POSITIVE",10514770,"K01156.01",1,0.825,585.25,-0.002869
"FALSE POSITIVE",10342065,"K01157.01",1,4.319,1155.5,-0.0003293
"FALSE POSITIVE",10352945,"K01158.01",1,1.033,4544.8,-0.002294
"CANDIDATE",10354039,"K01159.01",1,0.881,2.7321,-0.0006135
"CANDIDATE",10330115,"K01160.01",1,0.728,35.398,-0.001349
"CANDIDATE",10426656,"K01161.01",1,1.004,0.8791,-4.652e-05
"CANDIDATE",10426656,"K01161.02",2,1.004,0.48389,0.0001048
"CANDIDATE",10426656,"K01161.03",3,1.004,1.4581,2.134e-05
"CANDIDATE",10528068,"K01162.01",1,1.034,0.7513,1.739e-05
"CANDIDATE",10468940,"K01163.01",1,1.002,3.6127,0.0001568
"CANDIDATE",10468940,"K01163.02",2,1.002,1.4461,-0.0001244
"FALSE POSITIVE",10341831,"K01164.01",1,0.48,98.681,-0.0001463
"CANDIDATE",10337517,"K01165.01",1,0.863,3.3295,-0.0001095
"CANDIDATE",10337517,"K01165.02",2,0.863,0.6255,2.242e-05
"CANDIDATE",10351231,"K01166.01",1,1.001,30.782,0.0004496
"FALSE POSITIVE",10485179,"K01167.01",1,0.725,5.2307,8.995e-05
"CANDIDATE",10319385,"K01169.01",1,0.954,3.8846,1.672e-05
"CANDIDATE",10482160,"K01170.01",1,0.762,16.525,-8.169e-05
"FALSE POSITIVE",10341913,"K01172.01",1,2.188,6.3371,-2.041e-05
"FALSE POSITIVE",10480921,"K01173.01",1,1.015,616.8,-0.0008745
"CANDIDATE",10350571,"K01175.01",1,1.487,0.21933,1.264e-05
"CANDIDATE",10350571,"K01175.02",2,1.487,0.12617,1.328e-05
"FALSE POSITIVE",10350571,"K01175.03",3,1.487,11.284,0.0001855
"CANDIDATE",3749365,"K01176.01",1,0.503,25598,0.001201
"FALSE POSITIVE",3547091,"K01177.01",1,0.707,534.58,-0.00323
"FALSE POSITIVE",3869825,"K01178.01",1,1.241,631.15,0.0006009
"FALSE POSITIVE",3655332,"K01179.01",1,1.626,267680,-0.0754
"FALSE POSITIVE",4042026,"K01180.01",1,0.784,5034.3,0.008985
"FALSE POSITIVE",3344419,"K01181.01",1,1.061,0,0
"FALSE POSITIVE",3865567,"K01182.01",1,0.996,13834,0.02671
"FALSE POSITIVE",3544689,"K01183.01",1,0.911,147860,-0.08322
"FALSE POSITIVE",4037164,"K01184.01",1,0.55,0,0
"FALSE POSITIVE",3443790,"K01185.01",1,2.789,6576.5,-0.000322
"FALSE POSITIVE",3966912,"K01186.01",1,0.853,511.67,0.006339
"FALSE POSITIVE",3848972,"K01187.01",1,0.776,3.7844,8.543e-05
"FALSE POSITIVE",3860441,"K01188.01",1,0.809,2961.1,-0.003474
"FALSE POSITIVE",3765771,"K01189.01",1,2.147,378.1,0.001264
"FALSE POSITIVE",3557341,"K01190.01",1,0.808,39.118,-0.0008259
"CANDIDATE",3859628,"K01191.01",1,0.905,5.3997,0.0001107
"FALSE POSITIVE",3644071,"K01192.02",2,1.048,1599.1,-0.02479
"CANDIDATE",3942446,"K01193.01",1,0.92,0.45161,0.0002091
"CANDIDATE",3554031,"K01194.01",1,0.554,56.959,-0.001282
"FALSE POSITIVE",3554031,"K01194.02",2,0.554,3.9233,-0.0002433
"CANDIDATE",3554031,"K01194.03",3,0.554,10.562,0.0006551
"FALSE POSITIVE",3644523,"K01195.01",1,0.969,1.4938,0.0004128
"FALSE POSITIVE",3348082,"K01196.01",1,1.548,0,0
"CANDIDATE",3348082,"K01196.02",2,1.548,0,0
"CANDIDATE",3348082,"K01196.03",3,1.548,0,0
"FALSE POSITIVE",3853673,"K01197.01",1,0.83,650.31,0.001476
"CANDIDATE",3447722,"K01198.01",1,1.33,0.80411,-0.0001137
"CANDIDATE",3447722,"K01198.02",2,1.33,0.41792,0.0001216
"CANDIDATE",3447722,"K01198.03",3,1.33,13.166,0.0004495
"CANDIDATE",3859079,"K01199.01",1,0.708,0,0
"CANDIDATE",4061149,"K01201.01",1,0.424,6.217,-0.0003483
"CANDIDATE",3444588,"K01202.01",1,0.602,4.038,-1.093e-05
"CANDIDATE",3962243,"K01203.01",1,0.974,11.144,-0.001055
"CANDIDATE",3962243,"K01203.02",2,0.974,9.7427,0.0006955
"CANDIDATE",3962243,"K01203.03",3,0.974,2.2739,-6.438e-05
"CANDIDATE",3438507,"K01204.01",1,1.044,1.8561,-0.0001036
"CANDIDATE",3869014,"K01205.01",1,3.046,0.28817,3.759e-05
"CANDIDATE",3732821,"K01207.01",1,0.772,34.343,0.000591
"CANDIDATE",3962357,"K01210.01",1,1.507,9.4427,0.0002096
"FALSE POSITIVE",3858704,"K01211.01",1,1.32,28941,0.003816
"CANDIDATE",3749134,"K01212.01",1,1.122,2.3409,0.0001771
"FALSE POSITIVE",3556220,"K01213.01",1,1.334,48605,-0.008728
"CANDIDATE",3660924,"K01214.01",1,1.047,18.552,0.0001093
"CANDIDATE",3939150,"K01215.01",1,1.857,19.404,9.551e-05
"CANDIDATE",3939150,"K01215.02",2,1.857,2.5937,-1.949e-05
"CANDIDATE",3839488,"K01216.01",1,1.435,2.7098,-7.811e-05
"FALSE POSITIVE",3542588,"K01217.01",1,1.111,5476,0.003835
"CANDIDATE",3442055,"K01218.01",1,0.996,8.6382,0.0001007
"CANDIDATE",4043190,"K01220.01",1,1.421,11.858,-6.374e-05
"CANDIDATE",3640905,"K01221.01",1,3.051,27.977,-0.0001457
"CANDIDATE",3640905,"K01221.02",2,3.051,1.1134,-2.406e-05
"FALSE POSITIVE",6613006,"K01223.01",1,0.838,388380,0.03284
"FALSE POSITIVE",6606653,"K01224.01",1,1.211,423.12,-0.0003255
"FALSE POSITIVE",6620003,"K01225.01",1,0.535,905.35,0.003512
"FALSE POSITIVE",6621116,"K01226.01",1,1.452,189.81,-0.006681
"FALSE POSITIVE",6629332,"K01227.01",1,0.82,1229.6,0.001385
"FALSE POSITIVE",6387450,"K01228.01",1,0.798,17962,-0.0007949
"CANDIDATE",6470149,"K01230.01",1,6.836,774.79,-0.002665
"FALSE POSITIVE",6462874,"K01231.01",1,0.58,834.28,-0.0004094
"FALSE POSITIVE",6462874,"K01231.02",2,0.58,11.491,0.0001483
"FALSE POSITIVE",6665223,"K01232.01",1,0.872,4.2858,0.0006174
"FALSE POSITIVE",6665223,"K01232.02",2,0.872,4.9778,0.0001428
"FALSE POSITIVE",6545358,"K01233.01",1,1.485,994.1,0.003839
"FALSE POSITIVE",6390824,"K01234.01",1,0.863,985.94,-0.001938
"FALSE POSITIVE",6546528,"K01235.01",1,0.863,21514,-0.002116
"CANDIDATE",6677841,"K01236.01",1,1.697,53.018,-0.0003721
"CANDIDATE",6677841,"K01236.02",2,1.697,159.85,-0.001161
"CANDIDATE",6677841,"K01236.04",4,1.697,23.987,-0.0008639
"FALSE POSITIVE",6531491,"K01237.01",1,1.039,25407,-0.06342
"CANDIDATE",6383821,"K01238.01",1,0.965,3.0226,0.0001276
"CANDIDATE",6607286,"K01239.01",1,1.233,166.69,-0.0001413
"CANDIDATE",6607286,"K01239.02",2,1.233,67.302,-5.955e-06
"CANDIDATE",6690082,"K01240.01",1,1.08,6.5885,-8.03e-05
"CANDIDATE",6690082,"K01240.02",2,1.08,0.43006,-5.11e-05
"CANDIDATE",6448890,"K01241.01",1,4.361,6.6373,1.815e-06
"CANDIDATE",6448890,"K01241.02",2,4.361,6.0903,-1.413e-07
"CANDIDATE",6607447,"K01242.01",1,1.016,9.4752,-0.0002376
"FALSE POSITIVE",6677256,"K01243.01",1,1.181,0,-0.05643
"FALSE POSITIVE",6692833,"K01244.01",1,0.998,110.87,-2.457e-05
"CANDIDATE",6693640,"K01245.01",1,1.105,1.763,4.889e-05
"CANDIDATE",6441738,"K01246.01",1,2.892,54.333,-0.0009263
"FALSE POSITIVE",8801343,"K01247.01",1,2.26,1141.2,0.0002098
"FALSE POSITIVE",8488878,"K01248.01",1,0.874,90960,0.0087
"FALSE POSITIVE",8560285,"K01249.01",1,0.898,2937.2,0.01846
"FALSE POSITIVE",8620565,"K01250.01",1,0.995,63467,0.1142
"FALSE POSITIVE",8616873,"K01251.01",1,0.816,19.051,0.0002941
"FALSE POSITIVE",8737796,"K01252.01",1,10.4,0,0
"FALSE POSITIVE",8462258,"K01253.01",1,0.802,37937,0.04011
"CANDIDATE",8454250,"K01254.01",1,1,3569.1,-0.002909
"FALSE POSITIVE",8494263,"K01255.01",1,0.882,671.14,-0.0005799
"FALSE POSITIVE",8848271,"K01256.01",1,1.096,6947.1,0.004857
"CANDIDATE",8751933,"K01257.01",1,1.12,5.4518,-8.594e-05
"CANDIDATE",8630788,"K01258.01",1,0.884,4.0275,0.000397
"CANDIDATE",8630788,"K01258.02",2,0.884,2.8227,0.0002385
"CANDIDATE",8630788,"K01258.03",3,0.884,1.5833,0.0004955
"FALSE POSITIVE",8823426,"K01259.01",1,0.473,0,-0.002076
"FALSE POSITIVE",8766222,"K01260.01",1,14.3,1035,-0.002472
"CANDIDATE",8678594,"K01261.01",1,1.593,8.6004,0.0009908
"CANDIDATE",8678594,"K01261.02",2,1.593,3.976,0.0003845
"FALSE POSITIVE",8703884,"K01262.01",1,0.777,1039.5,0.009956
"FALSE POSITIVE",8560840,"K01263.01",1,0.774,5.5141,0.0003296
"CANDIDATE",8612847,"K01264.01",1,0.822,0,-0.0008642
"FALSE POSITIVE",8552583,"K01265.01",1,0.87,454.77,0.0009875
"CANDIDATE",8547140,"K01266.01",1,0.492,3.1199,-0.0002375
"FALSE POSITIVE",8519253,"K01267.01",1,0.85,8149.6,-0.007818
"CANDIDATE",8813698,"K01268.01",1,1.306,10.244,0.001736
"FALSE POSITIVE",8757910,"K01269.01",1,2.089,1357,0.0005752
"CANDIDATE",8564587,"K01270.01",1,0.786,0,-0.0001902
"CANDIDATE",8564587,"K01270.02",2,0.786,0,3.846e-05
"CANDIDATE",8631160,"K01271.01",1,1.567,2.5206,-0.0001403
"CANDIDATE",8806072,"K01273.01",1,0.868,2.0431,0.0001878
"CANDIDATE",8583696,"K01275.01",1,1.167,44.291,-0.0005838
"CANDIDATE",8804283,"K01276.01",1,1.053,85.12,-0.0006119
"CANDIDATE",8804283,"K01276.02",2,1.053,7.1714,-0.0001406
"FALSE POSITIVE",8552565,"K01277.01",1,1.851,233.51,0.0001782
"CANDIDATE",8609450,"K01278.01",1,0.872,1.5041,-3.173e-05
"CANDIDATE",8609450,"K01278.02",2,0.872,4.9879,0.0002864
"CANDIDATE",8609450,"K01278.03",3,0.872,0.24789,-4.829e-05
"CANDIDATE",8609450,"K01278.04",4,0.872,7.8619,-0.0002054
"FALSE POSITIVE",8609450,"K01278.05",5,0.872,3.3887,0.0001979
"CANDIDATE",8628758,"K01279.01",1,1.067,4.7314,6.08e-05
"CANDIDATE",8628758,"K01279.02",2,1.067,2.7417,1.606e-05
"FALSE POSITIVE",8509361,"K01280.01",1,1.971,72172,0.02731
"CANDIDATE",8742590,"K01281.01",1,0.849,11.067,0.0001772
"CANDIDATE",8822366,"K01282.01",1,1.571,3.4675,-4.725e-05
"CANDIDATE",8700771,"K01283.01",1,1.395,0.28159,1.585e-06
"FALSE POSITIVE",10960993,"K01284.01",1,2.046,0,0
"FALSE POSITIVE",10879208,"K01286.01",1,0.81,45097,-0.1007
"FALSE POSITIVE",10843203,"K01287.01",1,0.809,52.402,0.001276
"CANDIDATE",10790387,"K01288.01",1,1.072,15.418,0.0007234
"FALSE POSITIVE",10748393,"K01289.01",1,0.812,12113,-0.001687
"FALSE POSITIVE",10748393,"K01289.02",2,0.812,2.0014,-0.0001851
"FALSE POSITIVE",10874226,"K01290.01",1,0.943,13.853,-0.0008149
"FALSE POSITIVE",10661771,"K01291.01",1,0.891,65.397,-1.903e-05
"FALSE POSITIVE",10924853,"K01292.01",1,0.959,1810.8,-0.001852
"FALSE POSITIVE",10874926,"K01293.01",1,0.958,24.981,-0.001069
"FALSE POSITIVE",10549562,"K01294.01",1,1.275,0,-0.06206
"FALSE POSITIVE",10666230,"K01295.01",1,0.802,487.68,0.0001144
"CANDIDATE",10971674,"K01296.01",1,1.129,363690,0.005844
"FALSE POSITIVE",10676923,"K01297.01",1,1.072,3351.4,-0.008138
"CANDIDATE",10604335,"K01298.01",1,0.582,3.5683,0.0003943
"CANDIDATE",10604335,"K01298.02",2,0.582,3.7404,0.0007563
"CANDIDATE",10864656,"K01299.01",1,4.157,19.988,-0.0001171
"CANDIDATE",10975146,"K01300.01",1,0.53,16.38,5.939e-06
"CANDIDATE",10538176,"K01301.01",1,0.882,3.2249,-0.0002192
"CANDIDATE",10538176,"K01301.02",2,0.882,10.586,0.0006757
"CANDIDATE",10724369,"K01302.01",1,0.962,8.4685,0.0003502
"CANDIDATE",10867062,"K01303.01",1,1.167,12.968,-0.0002446
"CANDIDATE",10744335,"K01304.01",1,0.959,7.7534,1.993e-05
"CANDIDATE",10730034,"K01305.01",1,0.878,9.1387,-0.0002301
"CANDIDATE",10730034,"K01305.02",2,0.878,4.995,-0.0001112
"CANDIDATE",10858691,"K01306.01",1,0.829,2.8375,-0.0001203
"CANDIDATE",10858691,"K01306.02",2,0.829,6.57,-0.0002489
"CANDIDATE",10858691,"K01306.03",3,0.829,4.0053,-0.0002205
"CANDIDATE",10858691,"K01306.04",4,0.829,14.263,0.0008588
"CANDIDATE",10973814,"K01307.01",1,1.071,0.86524,-5.839e-05
"CANDIDATE",10973814,"K01307.02",2,1.071,27.556,0.0003794
"CANDIDATE",10586208,"K01308.01",1,1.354,5.9723,-0.0002086
"CANDIDATE",10854768,"K01309.01",1,1.792,14.493,0.0001366
"CANDIDATE",10964440,"K01310.01",1,1.71,0.60048,6.711e-05
"CANDIDATE",10964440,"K01310.02",2,1.71,4.8615,0.0006186
"CANDIDATE",10713616,"K01311.01",1,2.562,2.8447,4.664e-05
"CANDIDATE",10963242,"K01312.01",1,1.296,1.8802,2.555e-05
"FALSE POSITIVE",10785538,"K01313.01",1,0.954,0,0
"CANDIDATE",10585852,"K01314.01",1,3.464,13.257,9.71e-05
"CANDIDATE",10928043,"K01315.01",1,1.31,33.126,-0.000328
"CANDIDATE",10794087,"K01316.01",1,1.613,2.3837,7.905e-06
"FALSE POSITIVE",4275739,"K01317.01",1,0.891,66556,0.0636
"FALSE POSITIVE",4070376,"K01318.01",1,0.97,1593.4,0.003426
"FALSE POSITIVE",4078157,"K01319.01",1,0.789,2126.6,0.01575
"CANDIDATE",4164994,"K01320.01",1,0.782,1389.7,0.01231
"FALSE POSITIVE",4480676,"K01321.01",1,0.83,175.69,-0.0008081
"FALSE POSITIVE",4079535,"K01322.01",1,1.006,293910,0.2002
"CANDIDATE",4076098,"K01323.01",1,0.913,145.05,-0.002489
"FALSE POSITIVE",4551328,"K01324.01",1,0.878,254.69,-4.069e-05
"CANDIDATE",4282872,"K01325.01",1,0.833,84.142,-0.0007899
"FALSE POSITIVE",4639868,"K01326.01",1,0.973,52.798,0.0008878
"FALSE POSITIVE",4372768,"K01327.01",1,0.826,22742,0.08437
"CANDIDATE",4074736,"K01328.01",1,0.737,2.835,0.0009674
"CANDIDATE",4072526,"K01329.01",1,0.88,0.58964,-6.743e-05
"FALSE POSITIVE",4150539,"K01330.01",1,0.694,49.355,0.001492
"FALSE POSITIVE",4150539,"K01330.02",2,0.694,24.275,0.0008058
"CANDIDATE",4274548,"K01331.01",1,0.688,72.717,0.0002762
"CANDIDATE",4455231,"K01332.01",1,1.522,15.37,0.0004416
"CANDIDATE",4455231,"K01332.02",2,1.522,6.0263,0.0004556
"CANDIDATE",4455231,"K01332.03",3,1.522,13.037,0.0003033
"FALSE POSITIVE",4285107,"K01333.01",1,0.732,46250,0.02483
"FALSE POSITIVE",4150624,"K01334.01",1,0.852,22.069,0.0006914
"FALSE POSITIVE",4150624,"K01334.02",2,0.852,27.572,0.0007746
"CANDIDATE",4155328,"K01335.01",1,2.17,2.8437,0.0002274
"CANDIDATE",4077526,"K01336.01",1,1.083,3.1442,-0.0001193
"CANDIDATE",4077526,"K01336.02",2,1.083,1.3713,-0.0001683
"CANDIDATE",4077526,"K01336.03",3,1.083,9.7246,-0.0002863
"CANDIDATE",4077526,"K01336.04",4,1.083,20.187,0.0004477
"CANDIDATE",4243911,"K01337.01",1,0.815,3.0338,0.0001046
"CANDIDATE",4466677,"K01338.01",1,0.96,2.5123,-6.466e-05
"CANDIDATE",4466677,"K01338.02",2,0.96,2.3644,-0.0001859
"CANDIDATE",4466677,"K01338.03",3,0.96,8.9427,-0.0003875
"CANDIDATE",4135665,"K01339.01",1,1.313,0.97707,-4.434e-05
"FALSE POSITIVE",4386059,"K01340.01",1,1.371,0,0.001245
"CANDIDATE",4650674,"K01341.01",1,1.215,1.3403,-6.252e-05
"CANDIDATE",4275721,"K01342.01",1,0.969,20.068,-2.587e-05
"CANDIDATE",4275721,"K01342.02",2,0.969,30.656,0.0001683
"FALSE POSITIVE",4570931,"K01343.01",1,1.132,6998.4,-0.00336
"CANDIDATE",4136466,"K01344.01",1,1.257,10.035,0.0001124
"FALSE POSITIVE",7199774,"K01346.01",1,0.894,385.56,-0.0006526
"FALSE POSITIVE",7037540,"K01347.01",1,1.346,159.51,-0.001185
"FALSE POSITIVE",6866228,"K01348.01",1,0.83,15.087,9.808e-05
"FALSE POSITIVE",6847018,"K01349.01",1,1.169,98.085,0.0006076
"FALSE POSITIVE",7220322,"K01350.01",1,1.175,82454,-0.02177
"FALSE POSITIVE",6964043,"K01351.01",1,0.905,588.69,-0.002912
"FALSE POSITIVE",6956233,"K01352.01",1,0.651,78527,0.05521
"CANDIDATE",7303287,"K01353.01",1,1.115,31.1,0.0003378
"CANDIDATE",7303287,"K01353.02",2,1.115,0.81886,7.646e-05
"CANDIDATE",7303287,"K01353.03",3,1.115,2.4373,-0.0004118
"FALSE POSITIVE",6891543,"K01354.01",1,0.996,2066.9,0.002236
"CANDIDATE",7211141,"K01355.01",1,1.442,11.108,-0.0005992
"CANDIDATE",6719086,"K01357.01",1,0.953,97.776,-0.0007596
"CANDIDATE",7376983,"K01358.01",1,0.714,441.8,-0.001037
"CANDIDATE",7376983,"K01358.02",2,0.714,76.518,-0.0004986
"CANDIDATE",7376983,"K01358.03",3,0.714,30.362,-0.0002286
"CANDIDATE",7376983,"K01358.04",4,0.714,34.511,-0.0002021
"CANDIDATE",6946199,"K01359.01",1,0.85,13.285,-0.0002394
"CANDIDATE",6946199,"K01359.02",2,0.85,9.2855,-0.0002257
"CANDIDATE",7102227,"K01360.01",1,0.755,2.4056,-0.0003826
"CANDIDATE",7102227,"K01360.02",2,0.755,1.4773,-0.0002031
"CANDIDATE",7102227,"K01360.03",3,0.755,1.9207,7.379e-05
"CANDIDATE",6960913,"K01361.01",1,0.599,7.4904,-0.0005357
"CANDIDATE",6837146,"K01362.01",1,0.704,27.476,0.0005937
"CANDIDATE",6936909,"K01363.01",1,0.986,2.1703,-0.0001894
"CANDIDATE",6936909,"K01363.02",2,0.986,18.734,-0.0007892
"CANDIDATE",6962977,"K01364.01",1,0.808,0.0089767,-1.514e-05
"CANDIDATE",6962977,"K01364.02",2,0.808,13.601,0.000745
"CANDIDATE",6962977,"K01364.03",3,0.808,18.747,0.0009096
"CANDIDATE",6962977,"K01364.04",4,0.808,1.0827,-7.291e-05
"CANDIDATE",6962977,"K01364.05",5,0.808,16.704,0.0004284
"FALSE POSITIVE",7174351,"K01365.01",1,0.876,990.69,-0.004404
"CANDIDATE",6932987,"K01366.01",1,0.941,8.0876,0.0004362
"CANDIDATE",6932987,"K01366.02",2,0.941,4.2644,-0.0006006
"CANDIDATE",6934291,"K01367.01",1,0.853,2.4311,2.568e-05
"FALSE POSITIVE",7357531,"K01368.01",1,1.086,313.83,-0.008246
"CANDIDATE",7287415,"K01369.01",1,1.4,1.1408,2.314e-05
"CANDIDATE",6924203,"K01370.01",1,0.794,8.9798,-4.481e-05
"FALSE POSITIVE",6878167,"K01371.01",1,0.871,11356,0.0005872
"FALSE POSITIVE",6863839,"K01373.01",1,0.899,15640,-0.01343
"FALSE POSITIVE",7296086,"K01374.01",1,1.169,2469.1,-0.002696
"CANDIDATE",6766634,"K01375.01",1,1.286,4.2049,-0.0004361
"FALSE POSITIVE",6774826,"K01376.01",1,2.145,1169.9,0.0005866
"CANDIDATE",7211469,"K01377.01",1,1.176,7.3914,-0.000189
"FALSE POSITIVE",7375795,"K01378.01",1,0.943,0,-2.353e-05
"FALSE POSITIVE",7375795,"K01378.02",2,0.943,0,-0.0002217
"CANDIDATE",7211221,"K01379.01",1,0.96,5.4764,3.655e-05
"FALSE POSITIVE",7025526,"K01380.01",1,0.676,0,0
"FALSE POSITIVE",9451127,"K01381.01",1,1.053,443.3,-3.752e-05
"FALSE POSITIVE",9446824,"K01382.01",1,1.094,5.8986,-2.01e-05
"FALSE POSITIVE",8953257,"K01383.01",1,1.041,314.24,-0.0008968
"FALSE POSITIVE",8971432,"K01384.01",1,0.618,23.19,-0.0005462
"FALSE POSITIVE",9278553,"K01385.01",1,0.891,279.26,0.003463
"FALSE POSITIVE",9143254,"K01386.01",1,0.937,567.85,-0.001312
"FALSE POSITIVE",8949247,"K01387.01",1,0.957,85.603,0.0007032
"FALSE POSITIVE",9346253,"K01388.01",1,0.892,64.81,-0.000644
"FALSE POSITIVE",9002237,"K01389.01",1,0.953,7.9507,-0.0001927
"FALSE POSITIVE",9288786,"K01390.01",1,0.703,10.284,-3.901e-05
"FALSE POSITIVE",8958035,"K01391.01",1,0.989,120.65,-0.001046
"FALSE POSITIVE",9040849,"K01392.01",1,0.802,1408.8,-0.001816
"CANDIDATE",9202151,"K01393.01",1,0.527,688.75,-0.001696
"FALSE POSITIVE",8937021,"K01394.01",1,0.723,8274.9,-0.02146
"CANDIDATE",8935810,"K01395.01",1,0.865,11.018,-0.0007747
"CANDIDATE",9455556,"K01396.01",1,0.903,7.023,0.0002506
"CANDIDATE",9455556,"K01396.02",2,0.903,8.5197,-0.0001444
"CANDIDATE",9427402,"K01397.01",1,0.487,225.39,-0.00105
"CANDIDATE",9269281,"K01398.01",1,0.864,14.292,0.00051
"CANDIDATE",9100484,"K01399.01",1,0.779,52.49,-0.001036
"FALSE POSITIVE",9157908,"K01400.01",1,1.033,12007,-0.004698
"CANDIDATE",9034103,"K01402.01",1,0.993,4.2983,0.0001364
"CANDIDATE",9214942,"K01403.01",1,0.54,42.718,0.001566
"CANDIDATE",8874090,"K01404.01",1,0.45,0.70909,-0.0002212
"CANDIDATE",8874090,"K01404.02",2,0.45,0.46792,0.0002195
"CANDIDATE",9264949,"K01405.01",1,1.172,4.5158,0.0001638
"CANDIDATE",9271752,"K01406.01",1,1.009,2.5386,0.0001086
"CANDIDATE",9150827,"K01408.01",1,0.553,1.0637,-9.944e-05
"CANDIDATE",9391208,"K01409.01",1,0.855,1.9806,-0.00016
"CANDIDATE",9391506,"K01410.01",1,1.025,70.782,0.000908
"CANDIDATE",9425139,"K01411.01",1,1.155,5.0881,-0.0004089
"CANDIDATE",8950853,"K01412.01",1,1.314,12.534,-0.0001782
"CANDIDATE",9006449,"K01413.01",1,0.886,24.169,0.0001717
"CANDIDATE",9006449,"K01413.02",2,0.886,7.5196,-0.0001315
"CANDIDATE",9006449,"K01413.03",3,0.886,2.3846,-8.071e-05
"FALSE POSITIVE",8916492,"K01414.01",1,3.685,1379.5,-0.0002587
"CANDIDATE",11517719,"K01416.01",1,0.992,984.89,0.001166
"FALSE POSITIVE",11599264,"K01417.01",1,0.805,360.42,-0.005211
"FALSE POSITIVE",11100657,"K01418.01",1,0.838,1589.4,-0.01464
"FALSE POSITIVE",11125936,"K01419.01",1,0.967,133.89,-0.001059
"CANDIDATE",11026304,"K01420.01",1,0.754,324.03,-0.002646
"CANDIDATE",11497958,"K01422.01",1,0.383,0.4742,0.0001286
"CANDIDATE",11497958,"K01422.02",2,0.383,8.0009,0.0005738
"CANDIDATE",11497958,"K01422.03",3,0.383,5.5469,-0.0007481
"CANDIDATE",11497958,"K01422.04",4,0.383,1.2579,-0.0001048
"CANDIDATE",11497958,"K01422.05",5,0.383,0.99623,-0.0005012
"CANDIDATE",11177707,"K01423.01",1,1.659,0.33619,-0.0001142
"CANDIDATE",11611600,"K01424.01",1,0.701,3.9069,-8.188e-05
"CANDIDATE",11254382,"K01425.01",1,1.176,25.13,0.0002722
"CANDIDATE",11122894,"K01426.01",1,0.897,6.5536,0.0004408
"CANDIDATE",11122894,"K01426.02",2,0.897,1.0764,-0.0002943
"CANDIDATE",11122894,"K01426.03",3,0.897,2.8929,4.091e-05
"CANDIDATE",11129738,"K01427.01",1,0.517,0.98442,0.0001213
"CANDIDATE",11129738,"K01427.02",2,0.517,8.7867,-0.0006159
"CANDIDATE",11401182,"K01428.01",1,0.699,12.689,0.0001188
"CANDIDATE",11030711,"K01429.01",1,0.969,2.0712,-0.0005006
"CANDIDATE",11176127,"K01430.01",1,0.611,3.0818,-4.565e-05
"CANDIDATE",11176127,"K01430.02",2,0.611,2.6587,0.000718
"CANDIDATE",11176127,"K01430.03",3,0.611,0.51896,-4.143e-05
"CANDIDATE",11075279,"K01431.01",1,0.931,0.21781,6.251e-05
"CANDIDATE",11014932,"K01432.01",1,0.999,3.6088,-0.0001757
"CANDIDATE",11014932,"K01432.02",2,0.999,9.5753,0.0003431
"CANDIDATE",11014932,"K01432.03",3,0.999,19.731,8.669e-05
"CANDIDATE",11014932,"K01432.04",4,0.999,3.2218,-0.000317
"CANDIDATE",11288505,"K01433.01",1,0.84,6.9374,-0.0006531
"CANDIDATE",11493431,"K01434.01",1,0.782,56.407,0.0005602
"CANDIDATE",11037335,"K01435.01",1,0.881,2.3263,-0.0001196
"CANDIDATE",11037335,"K01435.02",2,0.881,8.939,-0.0002048
"CANDIDATE",11389771,"K01436.01",1,0.881,5.0556,9.709e-05
"CANDIDATE",11389771,"K01436.02",2,0.881,7.4196,-0.0003092
"CANDIDATE",11389771,"K01436.03",3,0.881,1.2431,-9.139e-05
"CANDIDATE",11599038,"K01437.01",1,0.967,4.3124,0.0002584
"FALSE POSITIVE",11599038,"K01437.02",2,0.967,15.68,-0.000561
"FALSE POSITIVE",11599038,"K01437.03",3,0.967,1.1649,0.000201
"CANDIDATE",11193263,"K01438.01",1,1.35,3.7375,6.053e-05
"CANDIDATE",11027624,"K01439.01",1,1.727,1.5135,4.637e-05
"CANDIDATE",11032227,"K01440.01",1,0.991,9.5836,-0.000303
"CANDIDATE",11356260,"K01441.01",1,0.986,9.9036,0.0003239
"CANDIDATE",11600889,"K01442.01",1,1.003,0.81925,-8.307e-07
"FALSE POSITIVE",11197126,"K01443.01",1,3.403,170.6,-0.0002601
"CANDIDATE",11043167,"K01444.01",1,1.164,1.4388,-1.418e-05
"CANDIDATE",11336883,"K01445.01",1,1.458,4.7985,-3.727e-05
