"koi_disposition","kepid","kepoi_name","tce_plnt_num","tce_incl","tce_impact","tce_ingress","tce_model_chisq","tce_insol","tce_sradius","tce_slogg_prov","tcet_model_chisq","wst_depth","tce_mesmedian","tce_mesmad","tce_minmesd","tce_bin_oedp_stat","tce_rminmes","tce_albedo","tce_albedo_stat","boot_mesmean","tce_rb_tcount3","tce_fwm_stat","tce_fwm_sra","tce_fwm_srao","tce_fwm_pdeco","tce_impact_sn","tce_duration_sn","tce_ingress_sn","tce_depth_sn","tce_sma_sn","tce_insol_sn","tce_slogg_sn","tce_smet_sn","tce_fwm_srao_sn","tce_fwm_sdeco_sn","tce_fwm_pdeco_sn","tce_dicco_msky_sn"
"CANDIDATE",10187017,"K00082.04",4,84.15,0.8989,0.1267,4087,63.23,0.741,20,79650,9.286,-0.07069,0.6036,-0.9688,1.566,0.133,43.37,1.502,-0.080058,0,3.4636,18.765485,-1.12,2.566e-05,3.89134199134199,13.1395348837209,0.416639263400197,20.0559875583204,17.4628422425033,8.47587131367292,92,0.533333333333333,-1.77777777777778,-1.76021276595745,0.846864686468647,1.13119631901841
"CANDIDATE",10187017,"K00082.05",5,82.41,0.8988,0.09818,4814,93.17,0.741,20,76030,5.653,0.00129,0.5469,2.287,1.704,0.2609,28.15,1.091,-0.082611,0,5.1481,18.765526,0.3536,-2.593e-05,2.87892376681614,12.1085409252669,0.308548082966688,13.8321536905966,17.4643874643875,8.47770700636943,92,0.533333333333333,0.402275312855518,0.312037037037037,-0.974812030075188,3.0196682464455
"CANDIDATE",10187017,"K00082.06",6,89.42,0.6404,0.02563,851.6,13.58,0.741,20,64400,21.69,-0.02936,0.684,4.533,0.1606,0.4289,711,1.015,-0.16205,0,1.3106,18.765519,0.1026,-3.415e-05,0.44318339100346,16.6348448687351,0.280477128474502,9.28821656050955,17.4622356495468,8.4875,92,0.533333333333333,0.0702739726027397,0.143211009174312,-0.537795275590551,0.641
"CANDIDATE",2571238,"K00084.01",1,85.1,0.8823,0.4175,4297,79.79,0.81,21,69310,13.06,-0.01172,0.712,-1.531,0.3146,0.01444,8.022,2.837,-0.046776,0,0.81473,19.361395,0.3189,-1.688e-05,63.5205183585313,85.2466682253916,8.08325266214908,206.478704259148,8.84978267783314,5.15772462831286,45.8,-0.933333333333334,5.98311444652908,-4.16309012875536,-0.345901639344262,0.462086666666667
"CANDIDATE",5866724,"K00085.01",1,80.44,0.8883,0.3554,7602,571.41,1.424,1,71670,4.985,-0.1164,0.7817,-1.16,1.353,0.01658,1.444,0.696,-0.26542,0,51.847,19.245912,-0.05054,-6.693e-05,50.4143019296254,83.2189766712409,6.12547397449155,149.275362318841,21.2013694366636,11.7477384868421,140.666666666667,0.933333333333334,-0.948217636022514,1.46965517241379,-3.57914438502674,4.19719626168224
"CANDIDATE",5866724,"K00085.02",2,69.09,0.9001,0.1622,14040,2168.87,1.424,1,63210,1.127,-0.06233,0.6893,-0.5375,0.4615,0.05409,0.3189,-1.716,-0.27612,0,4.6949,19.245911,-0.09141,-1.214e-05,12.2362697117999,30.5887939221273,1.31549067315491,60.6101938262742,21.2067919951486,11.7464796360485,140.666666666667,0.933333333333334,-0.697786259541985,0.138156028368794,-1.02016806722689,1.96305418719212
"CANDIDATE",5866724,"K00085.03",3,82.13,0.9004,0.2453,4065,369.2,1.424,1,49730,6.88,-0.1063,0.7026,4.433,6.462,0.0541,9.059,2.22,-0.25531,0,7.9844,19.245911,-0.09619,-2.972e-05,10.7497612225406,23.5423365487674,1.14894613583138,44.0860215053764,21.1980990495248,11.7467387846007,140.666666666667,0.933333333333334,-0.506263157894737,0.75,-1.35090909090909,1.33591101694915
"CANDIDATE",10593626,"K00087.01",1,89.74,0.8255,0.5027,246.3,1.03,0.886,22,70040,41.69,-0.0006247,0.6555,48.05,0.7387,0.09854,2805,2.367,-0.99242,0,5.7682,19.281165,-0.03596,-6.895e-05,7.97584541062802,26.7327459618209,1.67121010638298,36.4933239634575,9.59835966710891,5.42105263157895,44.5,-1.73333333333333,-0.131721611721612,-3.22910798122066,-0.604824561403509,1.09564179104478
"FALSE POSITIVE",7700871,"K00088.01",1,73.41,0.9097,0.1516,12370,533.7,0.815,5,72000,2.061,-0.1151,0.6241,1.502,1.092,0.04596,1.906,0.6188,0.036421,0,17116,19.822021,27.59,-0.0002737,7.59348914858097,16.7077464788732,0.725358851674641,43.5270880361174,6.46678966789668,3.93903609122444,35,-1.33333333333333,133.285024154589,18.4823529411765,-20.8931297709924,96.2442857142857
"CANDIDATE",8056665,"K00089.01",1,88.74,0.8228,0.5804,1464,33.03,1.79,16,72520,6.072,-0.09317,0.6969,-4.679,0.8346,0.04343,41.89,1.01,-0.1808,0,9.5739,19.988054,-0.8908,-5.856e-05,14.4961240310078,61.1176470588235,3.17853231106243,67.6693188433922,4.89551537919699,3.11603773584906,23.8823529411765,-1.33333333333333,-3.45271317829457,1.95434782608696,-0.905100463678516,1.35272727272727
"CANDIDATE",8056665,"K00089.02",2,89.76,0.7152,0.2907,345.3,9.99,1.79,16,66070,28.24,0.002067,0.6509,11.88,0.0432,0.08479,490.6,2.089,-0.39541,0,7.4855,19.988077,-0.0008561,0.0001417,2.26903553299492,25.4289996253278,0.996913580246914,47.0526315789474,4.89412524209167,3.11214953271028,23.8823529411765,-1.33333333333333,-0.00258640483383686,-0.415172413793103,1.22155172413793,0.923157894736842
"FALSE POSITIVE",9210823,"K00090.01",1,63.45,0.9006,0.07162,20850,27198.92,3.227,5,85010,2.641,0.4329,1.108,0.5,24.39,0.0765,0.06203,-14.85,-0.62075,0,0,0,188.7,0,4.58320610687023,13.8965517241379,0.490212183436003,21.2853733378793,2.50474863872357,1.55817821110601,9.72972972972973,-0.285714285714286,846.188340807175,346.285714285714,0,219.266862170088
"CANDIDATE",7941200,"K00092.01",1,89.39,0.8621,0.3312,537.6,11.74,1.043,23,71820,39.34,0.01622,0.6311,5.244,0.01161,0.04208,237,2.831,-0.18794,0,1.743,18.891658,0.157,2.344e-06,15.9470958194599,30.1125541125541,2.48275862068966,76.6264490182162,7.31545162769372,4.39700374531835,36.6666666666667,-0.266666666666667,1.03973509933775,4.0671875,0.0275440658049354,2.16589743589744
"CANDIDATE",6462863,"K00094.01",1,89.35,0.298,0.4758,1985,89.76,1.331,23,61990,16.77,-0.5545,1.786,1.015,7.369,0.01154,2.34,0.965,-0.32323,0,627.03,19.822207,0.135,-0.0002888,5.5951933909125,383.6,25.9150326797386,602.817202006189,6.10330421572351,3.76352201257862,30.2142857142857,-0.133333333333333,9.78260869565217,7.43703703703704,-1.42970297029703,1.06807901907357
"CANDIDATE",6462863,"K00094.02",2,89.06,0.642,0.5914,939.8,27.46,1.331,23,51570,5.137,-0.299,1.294,31.26,0.749,0.04274,6.195,0.3147,-1.2911,0,12.739,19.822209,0.2207,-4.452e-05,12.9933211900425,132.688499619193,8.3862733976177,147.511312217195,6.1016593152699,3.76164383561644,30.2142857142857,-0.133333333333333,3.66003316749585,1.16778523489933,-0.3478125,1.08068027210884
"CANDIDATE",6462863,"K00094.03",3,86.35,0.7082,0.2796,2479,248.06,1.331,23,30850,12.99,0.007385,0.6912,-1.73,0.3027,0.02679,4.198,1.372,-0.15868,0,38.789,19.822209,0.1925,-0.0001318,6.06855184233076,58.3870615233308,2.74656188605108,137.022097509646,6.1010101010101,3.76247535264675,30.2142857142857,-0.133333333333333,2.62978142076503,3.46153846153846,-2.77473684210526,0.889426229508197
"CANDIDATE",6462863,"K00094.04",4,74.63,0.9085,0.2526,4713,971.84,1.331,23,28310,7.636,0.03804,0.6479,2.411,1.791,0.06425,3.257,1.201,-0.014919,0,6.8903,19.822201,-0.1208,-2.14e-05,8.49859681945744,14.4943820224719,0.824143556280587,32.9245534524127,6.10097475631092,3.76273811367508,30.2142857142857,-0.133333333333333,-0.410884353741497,0.855274261603375,-0.73037542662116,1.95410377358491
"CANDIDATE",5780885,"K00097.01",1,85.65,0.517,0.5278,11470,1185.45,1.909,0,104100,38.02,-0.3211,0.8883,2.638,1.218,0.003058,0.2652,-26.42,0.11835,0,196.3,19.238768,-0.01235,-2.272e-05,82.5087775295244,1082.10961737332,101.383019592778,2091.54535274356,22.404594294183,13.644682320442,198.5,1,-3.42105263157895,-56.2573099415205,-0.224950495049505,0.588746268656716
"CANDIDATE",10264660,"K00098.01",1,85.53,0.5798,0.3904,9501,1000.75,2.001,0,78530,14.63,-0.06272,0.6385,0.7895,0.4193,0.005924,0.4879,-3.735,-0.04126,0,463.67,19.180586,-0.06842,-0.0002271,27.8081534772182,416.120218579235,24.9297573435504,619.324473975637,19.6046926804387,12.4704049844237,197.5,0.266666666666667,-7.0174358974359,-12.4520255863539,-6.30833333333333,1.65006587615283
"CANDIDATE",4055765,"K00100.01",1,81.11,0.9672,2.522,4455,1469.82,3.079,4,67480,29.02,0.02021,0.6208,3.761,2.191,0.01475,0.6282,-1.293,-1,0,0.79932,19.41186,-0.07491,-1.491e-05,307.340324118208,174.653739612188,174.653739612188,113.986013986014,4.42355889724311,2.83185943009075,18.3,-1.06666666666667,-2.53932203389831,0.844507042253521,-0.146176470588235,1.19179646936656
"CANDIDATE",8456679,"K00102.01",1,71.33,0.9,0.3926,15700,1380.23,1.071,23,70820,5.173,-0.219,0.5841,0.5708,7.664e-17,0.005424,0.1513,-11.8,-0.24205,0,1267.8,19.980318,0.0423,-0.001065,174.520069808028,146.290971822887,18.0505747126437,321.43840330351,6.9643728648121,4.37030587043252,36.5833333333333,1.4,1.09585492227979,-22.2027972027972,-19.5772058823529,3.28955007256894
"FALSE POSITIVE",8456679,"K00102.02",2,77.41,0.9316,0.2097,6017,443.09,1.071,23,55490,6.796,-0.1451,0.7292,-0.6,0.07022,0.1251,6.728,1.317,-0.26241,0,1.9814,19.98032,0.1403,-6.386e-05,6.75562001450326,7.86832164058284,0.469337511190689,22.2849986084052,6.96391538780589,4.37015484761811,36.5833333333333,1.4,0.21322188449848,-1.54903846153846,-0.770325693606755,0
"CANDIDATE",2444412,"K00103.01",1,85.86,0.9326,0.8469,2998,54.99,0.899,23,78690,23.41,-0.002158,0.709,7.311,5.974,0.03299,16.03,2.466,-0.0020424,0,8.1916,19.445551,-0.272,-0.0001361,209.431843700876,82.4921465968586,13.1751711263223,96.3644474183116,8.55875831485588,5.03571428571429,45,-0.266666666666667,-3.17386231038506,-2.91607142857143,-1.34752475247525,1.06248175182482
"CANDIDATE",10318874,"K00104.01",1,83.76,0.8999,0.2396,6488,233.93,0.761,20,71670,9.52,-0.09303,0.6432,1.4,0.05626,0.00652,0.458,-2.692,0.07835,0,8.0257,18.746309,-0.2513,3.93e-06,79.0079016681299,58.8910133843212,7.88676761026991,195.031712473573,19.4568324757004,8.58773861967695,92,2.26666666666667,-5.00597609561753,6.57657657657658,0.0509727626459144,0.51431693989071
"CANDIDATE",8711794,"K00105.01",1,88.15,0.7789,0.1494,2336,141.86,0.967,23,67720,19.15,-0.00634,0.6835,3.669,0.1013,0.01644,5.352,1.968,-0.04428,0,3.5312,19.929126,-0.3643,8.027e-05,6.88074204946997,30.8478365000798,2.01755570560432,175.348374253484,6.37418300653595,3.64491264131552,27.25,-2.66666666666667,-4.16819221967963,-1.24497936726272,1.00087281795511,1.19510666666667
"FALSE POSITIVE",10489525,"K00106.01",1,67.86,0.9006,0.1397,13260,12825.75,2.569,5,55830,9.946,0.01004,0.9809,0.9688,50.18,0.1055,0.5777,-1.158,0.2092,2,260510,19.887885,-87.39,0.03441,5.8556566970091,13.2253086419753,0.631269769543606,28.3059490084986,3.14139867279224,1.91975805727355,13.0689655172414,-0.333333333333333,-304.494773519164,-1031.4371257485,1030.23952095808,169.089615931721
"CANDIDATE",11250587,"K00107.01",1,83.35,0.8071,0.299,7474,432.77,1.549,0,68970,8.187,-0.08188,0.604,3.624,0.5579,0.02236,1.913,1.084,-0.01168,0,1.787,19.655679,0.03298,-2.081e-05,11.1094287680661,52.2684703433923,2.68643306379155,131.784492588369,23.1057401812689,13.1301577669903,205.5,1.46666666666667,0.468465909090909,-0.14692513368984,-0.592877492877493,0.683520661157025
"CANDIDATE",4914423,"K00108.01",1,86.95,0.8289,0.3175,3297,136.67,1.433,1,67170,13.25,-0.2628,1.031,6.116,0.7513,0.04627,9.385,2.75,-0.089746,0,22.324,19.265641,0.1542,-8.038e-05,13.063829787234,46.0294117647059,2.69524617996604,117.334963325183,20.4413659793814,11.8431542461005,138.333333333333,0.533333333333333,1.96934865900383,2.51781472684086,-1.96048780487805,0.463951367781155
"CANDIDATE",4914423,"K00108.02",2,89.45,0.7222,0.9331,835.2,5.42,1.433,1,65620,42.05,-0.03525,0.6862,43.65,0.165,0.02622,310.7,4.078,-1.3879,0,5.9908,19.26564,0.1073,9.363e-05,16.7719461216907,110.38961038961,6.92724573125464,120.683111954459,20.4331087584216,11.7826086956522,138.333333333333,0.533333333333333,1.45986394557823,-0.325959367945824,0.761219512195122,0.689398496240601
"FALSE POSITIVE",4752451,"K00109.01",1,69.88,0.9966,1.983,4357,418.57,1.183,5,55780,30.41,-0.08264,0.6217,2.756,0.9004,0.0554,10.3,0.6598,-0.050991,0,30598,19.563782,6.801,-0.006196,44.5308310991957,22.4124293785311,22.4118444846293,19.31602279924,5.06456571867794,2.94912985274431,22.4210526315789,-1.53333333333333,21.1869158878505,103.801020408163,-103.266666666667,94.0826873385013
"CANDIDATE",9450647,"K00110.01",1,85.98,0.8135,0.2637,4523,233.41,1.259,23,67930,14.02,-0.03472,0.631,2.963,0.4725,0.0167,6.831,2.407,-0.09362,0,6.0119,18.970384,0.1077,4.615e-05,11.2626332548802,45.1373504652193,2.62127236580517,145.398773006135,6.75265768958186,4.26241782322863,35.8333333333333,0.533333333333333,1.5,3.58529411764706,1.27839335180055,1.0725
"CANDIDATE",6678383,"K00111.01",1,86.13,0.8,0.2773,4645,124.62,1.005,23,71400,-0.6937,-0.06703,1.624,2.786,0.1186,0.03574,0,0,-0.052622,0,29.969,19.173642,0.01926,0.0001063,9.63043216564343,47.4684183931278,2.46927871772039,139.784335981839,8.0275,4.8041634541249,39.9090909090909,-2.26666666666667,0.251764705882353,-8.91140776699029,2.58637469586375,1.7485779294653
"CANDIDATE",6678383,"K00111.02",2,88.72,0.7803,0.4481,1511,16.63,1.005,23,73530,12.25,-0.1581,1.042,8.691,0.00392,0.03613,64.25,1.853,-0.25972,0,6.0328,19.173641,-0.001846,6.937e-05,9.40007228044814,52.5993031358885,2.752457002457,96.2742893849366,8.02984165651644,4.80635838150289,39.9090909090909,-2.26666666666667,-0.0169357798165138,-5.37542372881356,0.962135922330097,0.951259842519685
"CANDIDATE",6678383,"K00111.03",3,87.82,0.7785,0.2999,2491,47.2,1.005,23,63100,10.76,0.02592,0.6243,15.92,5.196,0.03055,26.6,2.1,-0.099823,0,14.664,19.173645,0.1603,3.642e-05,6.21805111821086,40.3455425017277,1.84213759213759,96.6393795777682,8.02975885069266,4.80162767039675,39.9090909090909,-2.26666666666667,1.44414414414414,-5.04033613445378,0.678212290502793,2.01106060606061
"CANDIDATE",10984090,"K00112.01",1,88.75,0.8086,0.4982,1541,15.2,1.022,23,67370,23.27,0.003594,0.5824,5.292,2.043,0.02737,94.95,2.615,-0.23819,0,2.7316,19.709913,-0.0316,7.995e-05,15.0745712155108,54.3205858421481,3.60231381055676,100.55600759425,7.81844802342606,4.67692307692308,40.0909090909091,-0.266666666666667,-0.279646017699115,-0.458760330578512,0.870915032679739,1.29586734693878
"CANDIDATE",10984090,"K00112.02",2,79.27,0.9011,0.1691,7452,501.64,1.022,23,65160,8.616,-0.05087,0.8169,-0.8021,0.2676,0.06813,5.494,1.691,-0.11854,0,9.4911,19.709924,0.3592,-5.047e-05,5.94393139841689,12.4030658250676,0.628624535315985,41.1592315206773,7.81928319030792,4.6746808312366,40.0909090909091,-0.266666666666667,1.31575091575092,1.58456140350877,-1.40194444444444,1.43725
"FALSE POSITIVE",6721123,"K00114.01",1,69.57,0.9999,2.493,6648,768.97,1.958,4,68800,25.09,-0.06859,0.6944,1.853,0.1272,0.05861,2.628,0.4281,-0.097761,0,18405,19.923953,-13.45,-0.005549,32.296511627907,47.7224880382775,47.7037887485649,7.14684014869888,4.63518099547511,2.99559797428905,22.1666666666667,0,-52.7450980392157,108.513513513514,-95.8376511226252,120.028225806452
"CANDIDATE",9579641,"K00115.01",1,82.76,0.8853,0.3385,5971,337.77,1.087,23,68710,11.61,0.02758,0.6568,1.026,1.463,0.01543,2.289,1.375,-0.050142,0,41.281,19.192488,0.006651,-0.0001369,39.2942743009321,52.9280439635926,4.87822452802998,151.082033215903,7.15392061955469,4.20059694067902,33.3846153846154,-0.4,0.0948787446504993,-2.56764705882353,-3.28297362110312,0.768146788990826
"CANDIDATE",9579641,"K00115.02",2,84.04,0.8984,0.2137,3921,234.06,1.087,23,63000,15.5,-0.2016,0.5634,-0.651,0.07889,0.06033,13.99,2.201,-0.12937,0,9.496,19.192496,0.291,6.1e-05,7.33986928104575,13.2888295505118,0.79798356982823,43.1404573028465,7.15523320237735,4.20064608758076,33.3846153846154,-0.4,1.12790697674419,-2.9292,1.31465517241379,0.257126168224299
"CANDIDATE",9579641,"K00115.03",3,76.07,0.8961,0.08873,8622,619.06,1.087,23,59920,6.371,-0.0884,0.5295,1.823,5.184,0.2701,16.42,1.036,-0.18295,0,0.30643,19.192473,-0.5762,-2.759e-06,2.2526395173454,10.5833598979917,0.253152639087019,8.34576271186441,7.1543250327654,4.20071927800774,33.3846153846154,-0.4,-0.46096,-0.24,-0.0925838926174497,0.0505728051391863
"CANDIDATE",8395660,"K00116.01",1,86.51,0.8988,0.3989,2902,89.82,1.012,20,70080,20.17,-0.1502,0.9288,-2.525,0.1881,0.0461,17.91,2.475,-0.044114,0,6.2337,20.057614,0.6116,0.0001081,27.0641373080398,29.9826689774697,2.89477503628447,72.8308254816482,7.57261410788382,4.70508119434259,40.0909090909091,-0.8,3.2531914893617,-0.0163417721518987,1.30398069963812,1.93984848484848
"CANDIDATE",8395660,"K00116.02",2,88.13,0.8698,0.6727,1629,18.8,1.012,20,65190,21,0.02496,0.6758,26.5,0.001964,0.04062,79.01,1.878,-0.074077,0,8.7925,20.057603,0.1938,0.0001199,26.1672683513839,44.4336569579288,3.79841897233202,63.8027876014146,7.57594936708861,4.7,40.0909090909091,-0.8,0.869058295964126,0.0594475138121547,1.06106194690265,1.09444976076555
"CANDIDATE",8395660,"K00116.03",3,83.23,0.861,0.1,5561,257.2,1.012,20,63380,12.61,0.03131,0.598,2.712,0.2319,0.1859,39.07,0.9714,-0.020572,0,1.134,20.057606,0.305,3.023e-05,1.28488285330548,8.88830897703549,0.2050020500205,12.481322164365,7.57696359592649,4.7037307973665,40.0909090909091,-0.8,0.262931034482759,-0.353409090909091,0.566104868913858,0.776867924528302
"CANDIDATE",8395660,"K00116.04",4,87.09,0.9017,0.2529,1745,42.04,1.012,20,59050,27.74,-0.00107,0.656,16.4,1.293e-05,0.2322,287.7,1.194,-0.057731,0,4.6789,20.05763,1.225,-0.0001016,2.2758707723372,5.19951499118166,0.239035916824197,12.3060878633816,7.5769048745859,4.70246085011186,40.0909090909091,-0.8,1.03813559322034,1.31724845995893,-1.10434782608696,0.947925373134328
"CANDIDATE",10875245,"K00117.01",1,84.1,0.8918,0.6488,3594,138.28,1.402,0,53980,19.54,-0.0363,0.7575,1.955,0.07265,0.03578,13.68,2.924,-0.35969,0,19.863,19.801878,-0.2086,0.000114,45.017667844523,58.8198198198198,5.19455564451561,68.4353959602436,29.7053810567324,14.9491891891892,209.5,2.6,-1.91376146788991,-0.520973451327434,2.31237322515213,1.59620689655172
"CANDIDATE",10875245,"K00117.02",2,72.42,0.9115,0.2506,9028,1069.59,1.402,0,50370,6.978,-0.006082,0.7782,2.349,1.61,0.09224,2.171,1.103,-0.44512,0,2.3609,19.801876,-0.2523,2.021e-05,9.72889315828797,15.8570820927265,0.902087832973362,36.7869256860931,29.7020988490183,14.953026702083,209.5,2.6,-1.19009433962264,0.173273542600897,0.756928838951311,1.3980078125
"CANDIDATE",10875245,"K00117.03",3,77.21,0.9004,0.2788,5956,600.75,1.402,0,42580,5.818,-0.1743,0.5302,0.613,3.969,0.06045,2.886,0.9806,-0.42588,0,5.8272,19.80189,0.255,-1.23e-05,8.34476367006488,16.2075332348597,0.886204704386523,36.247674727611,29.7106598984772,14.9514683922349,209.5,2.6,1.1697247706422,1.30789473684211,-0.394230769230769,2.65597285067873
"CANDIDATE",10875245,"K00117.04",4,81.65,0.8902,0.1679,3494,314.8,1.402,0,37470,5.277,-0.08228,0.598,2.23,4.696,0.3201,14.02,0.7551,-0.35069,0,0.93065,19.801885,0.07569,-1.84e-05,1.93185763888889,7.87495843032923,0.230758658603628,10.4955527318933,29.7060984570169,14.9548693586698,209.5,2.6,0.103119891008174,0.757254901960784,-0.485488126649076,1.36743262411348
"CANDIDATE",3531558,"K00118.01",1,87.24,0.8486,0.35,2668,60.98,1.317,0,67240,15.57,-0.01566,0.6346,-0.8105,1.434,0.04865,38.94,2.571,-0.071511,0,14.747,19.15753,0.4167,0.0001512,7.04817275747508,24.8997134670487,1.24025513819986,50.4950495049505,28.4018579046964,13.6726457399103,209,0,1.7731914893617,-0.648763250883392,2.01063829787234,2.1586320754717
"CANDIDATE",9471974,"K00119.01",1,88.61,0.6416,0.7249,2615,47.51,2.057,0,74690,9.804,-0.1243,0.8962,22.7,6.384,0.01715,5.606,1.106,-0.2691,0,581.21,19.637288,0.3906,-0.00188,16.4808630875931,183.541304691202,10.4799768685846,257.107348143545,18.4289439374185,10.1085106382979,97.75,2.4,10.7603305785124,-15.4428571428571,-15.4098360655738,0.0322488479262673
"CANDIDATE",9471974,"K00119.02",2,89.33,0.7709,1.18,918.6,7.82,2.057,0,65490,34.25,0.004148,0.6144,119.3,0.7656,0.03848,157.2,2.78,-0.73503,0,65.825,19.637286,0.2811,-0.001,22.7471230451461,95.5373978629793,6.90866510538642,93.7653814602133,18.4316318434277,10.1558441558442,97.75,2.4,2.811,-6.91237113402062,-4.3859649122807,1.17664082687339
"CANDIDATE",11869052,"K00120.01",1,88.31,0.9192,0.1899,2401,71.68,1.264,5,83530,18.49,0.007351,0.6594,-1.079,0.401,0.03367,50.28,0.8575,-0.076754,0,23.121,19.62676,-1.182,-0.0001147,2.21868211440985,2.59019537336689,0.185087719298246,15.3805774278215,3.94997251236943,2.20418204182042,17.5416666666667,0,-3.36752136752137,0.998955613577023,-1.69674556213018,0.774094256259205
"FALSE POSITIVE",3247396,"K00121.01",1,75.53,0.9929,2.44,3464,907.21,2.404,4,53720,38.31,-0.1326,0.6747,-0.8378,1.137,0.05341,2.646,0.7957,0.052633,0,749.6,19.630734,0.356,0.001113,57.1288837744534,39.9018806214227,39.895356442119,43.5665416022953,3.91766211604096,2.49110330056565,16.5217391304348,-0.8,1.8936170212766,-14.0148514851485,13.7407407407407,38.7526595744681
"CANDIDATE",8349582,"K00122.01",1,86.55,0.8153,0.2602,3961,175.19,1.411,1,68220,6.483,0.02035,0.6277,7.043,1.351,0.02719,2.911,0.9571,-0.049965,0,11.938,18.965496,-0.0304,6.316e-05,9.9305724725944,41.3555486989612,2.25086505190311,116.890639481001,20.0315457413249,11.2085732565579,138.666666666667,2,-0.414733969986357,-5.79768786127168,1.76424581005587,0.621842105263158
"CANDIDATE",5094751,"K00123.01",1,81.24,0.9071,0.3738,6474,407.07,1.302,1,70310,7.507,0.07269,0.7027,4.826,2.267,0.02083,2.765,1.544,-0.034651,0,13.271,19.359513,-0.06479,-4.27e-05,35.8254344391785,42.6245629370629,3.5,97.4462365591398,25.6172607879925,13.2122687439143,140.333333333333,-0.8,-0.696666666666667,2.41744186046512,-1.70119521912351,1.30300970873786
