"koi_disposition","kepid","kepoi_name","boot_mesthresh","tce_fwm_pdeco","tce_ror_sn"
"CANDIDATE",6021275,"K00284.03",7.2386,1.642e-05,6.4773800180478
"CANDIDATE",6021275,"K00284.04",7.6672,0.0001461,1.88500833998246
"CANDIDATE",6196457,"K00285.01",7.4142,2.604e-05,23.4572115520348
"CANDIDATE",6196457,"K00285.02",7.3604,-3.191e-05,17.6475113781521
"CANDIDATE",6196457,"K00285.03",7.5625,-1.266e-05,10.2196610510601
"FALSE POSITIVE",8258171,"K00286.01",7.2481,-0.001516,1.91936647179012
"FALSE POSITIVE",8703887,"K00287.01",9.8663,-0.003541,432.050109085791
"CANDIDATE",9592705,"K00288.01",7.3251,6.366e-05,14.339616584251
"CANDIDATE",10386922,"K00289.01",9.7421,0.0002782,90.6547315928688
"CANDIDATE",10386922,"K00289.02",7.3993,-1.578e-05,21.8473217955384
"FALSE POSITIVE",10488450,"K00290.01",7.4208,-0.0003683,12.5157572999712
"CANDIDATE",10933561,"K00291.01",7.1033,-5.668e-05,8.50124729563897
"CANDIDATE",10933561,"K00291.02",7.1989,3.641e-05,2.63044955601823
"CANDIDATE",11075737,"K00292.01",7.3092,-5.09e-05,6.90849174771363
"FALSE POSITIVE",11200415,"K00293.01",7.2094,0.0001715,34.360021606017
"CANDIDATE",11259686,"K00294.01",7.1561,-0.0002038,10.8370675594205
"CANDIDATE",11547513,"K00295.01",7.2902,6.342e-05,22.5393844969409
"CANDIDATE",11547513,"K00295.02",7.2831,-8.228e-05,2.86623080294909
"CANDIDATE",11802615,"K00296.01",7.2579,-3.641e-05,23.6053979902946
"CANDIDATE",11905011,"K00297.01",7.1381,2.3e-05,7.13619443356252
"CANDIDATE",12785320,"K00298.01",7.2198,0.0001147,2.47511672676958
"CANDIDATE",12785320,"K00298.02",7.1803,-0.000178,20.1615953967134
"CANDIDATE",2692377,"K00299.01",7.7698,1.991e-05,8.56979362078202
"FALSE POSITIVE",3438975,"K00300.01",7.308,-0.0002269,1.53796439369624
"CANDIDATE",3642289,"K00301.01",7.2634,1.957e-05,21.8640834208173
"CANDIDATE",3642289,"K00301.02",7.3004,-0.000127,4.48913053530632
"CANDIDATE",3662838,"K00302.01",8.7985,1.463e-05,45.9197110207591
"CANDIDATE",5966322,"K00303.01",7.8447,0.0006662,25.3366686813377
"CANDIDATE",6029239,"K00304.01",7.3945,4.606e-05,20.5431231044764
"CANDIDATE",6029239,"K00304.02",7.4146,1.187e-05,2.67813151491038
"CANDIDATE",6063220,"K00305.01",7.1956,8.762e-05,17.9935229480359
"CANDIDATE",6071903,"K00306.01",7.4264,0.0001137,11.5616169429261
"CANDIDATE",6289257,"K00307.01",7.3386,-7.053e-05,9.50459730723414
"CANDIDATE",6289257,"K00307.02",7.2606,-1.141e-06,6.54995685011728
"CANDIDATE",6291837,"K00308.01",7.1403,-2.242e-05,76.5281031592781
"FALSE POSITIVE",7024222,"K00309.01",7.3329,-0.002303,2.53382108940963
"CANDIDATE",7050989,"K00312.01",7.5985,-2.228e-05,15.8746129470047
"CANDIDATE",7050989,"K00312.02",7.5849,-4.267e-05,11.8408443820201
"CANDIDATE",7419318,"K00313.01",7.1903,-3.009e-05,18.907465616453
"CANDIDATE",7419318,"K00313.02",7.257,3.286e-06,11.3794807241625
"CANDIDATE",7603200,"K00314.01",7.3688,6.723e-05,36.9652349355209
"CANDIDATE",7603200,"K00314.02",7.4136,8.338e-05,3.16707735310892
"CANDIDATE",7603200,"K00314.03",7.4735,-4.545e-05,0.525774873827742
"CANDIDATE",7700622,"K00315.01",7.3847,-3.147e-05,27.7085215474146
"CANDIDATE",8008067,"K00316.01",7.3918,-0.0008024,11.7671731334764
"CANDIDATE",8008067,"K00316.02",8.3395,-0.0009338,7.84832110868095
"CANDIDATE",8008067,"K00316.03",7.2014,-0.0003585,4.83501167762102
"CANDIDATE",8121310,"K00317.01",7.5972,8.469e-05,19.1422558603104
"CANDIDATE",8121310,"K00317.02",7.3915,-2.532e-05,10.9907978396564
"CANDIDATE",8156120,"K00318.01",7.7363,2.315e-05,71.1835631406901
"CANDIDATE",8684730,"K00319.01",7.3421,-0.0001013,225.878497595952
"FALSE POSITIVE",8700558,"K00320.01",7.1271,0.0004418,6.79583555647598
"CANDIDATE",8753657,"K00321.01",7.0512,2.52e-05,11.2364955110075
"CANDIDATE",8753657,"K00321.02",7.1335,-3.827e-05,3.16522253764353
"FALSE POSITIVE",8948424,"K00322.01",7.1818,-0.003887,13.3007671492144
"CANDIDATE",9139084,"K00323.01",7.6223,9.678e-05,21.4574413238441
"FALSE POSITIVE",9641041,"K00324.01",7.183,-0.0001347,7.55451212049355
"FALSE POSITIVE",9724984,"K00325.01",7.2135,0.01469,6.30483194986251
"CANDIDATE",9880467,"K00326.01",7.415,0.0001289,3.88374791641767
"CANDIDATE",9880467,"K00326.02",7.8211,0.0005978,14.4822640661507
"CANDIDATE",9881662,"K00327.01",7.1974,6.348e-06,9.3847684246735
"CANDIDATE",9881662,"K00327.02",7.5802,-0.0001094,14.535419375988
"FALSE POSITIVE",9895004,"K00328.01",7.5088,0.001032,21.8375461649682
"FALSE POSITIVE",10031885,"K00329.01",7.396,-0.0004832,1.27639445268689
"CANDIDATE",11361646,"K00330.01",6.9726,1.957e-05,16.9605431638705
"CANDIDATE",11361646,"K00330.02",6.8004,5.368e-05,2.80647931339621
"CANDIDATE",10285631,"K00331.01",7.1872,-7.162e-05,24.3948534136217
"CANDIDATE",10285631,"K00331.02",7.3914,1.633e-05,0.871598985712464
"CANDIDATE",10290666,"K00332.01",7.1003,1.265e-05,8.87102123391584
"CANDIDATE",10290666,"K00332.02",7.1679,1.767e-05,1.99290168500012
"CANDIDATE",10337258,"K00333.01",7.1012,0.0001279,14.3383025198528
"FALSE POSITIVE",10383687,"K00334.01",7.2439,-0.006247,3.23162193844283
"FALSE POSITIVE",10470206,"K00335.01",7.8058,0.000406,69.2027895880139
"FALSE POSITIVE",10518725,"K00336.01",7.3206,0.003171,3.13348922614058
"CANDIDATE",10545066,"K00337.01",7.5546,-2.486e-05,5.7007889999381
"CANDIDATE",10552611,"K00338.01",7.4143,-7.746e-05,8.7983111799008
"CANDIDATE",10552611,"K00338.02",7.263,6.066e-05,1.57108902863679
"CANDIDATE",10587105,"K00339.01",6.9511,-9.879e-05,12.121570789138
"CANDIDATE",10587105,"K00339.02",7.1085,-9.701e-05,25.6271261213773
"CANDIDATE",10587105,"K00339.03",7.095,-1.611e-06,21.9226178801222
"FALSE POSITIVE",10616571,"K00340.01",7.5747,0,-0.11313002
"CANDIDATE",10878263,"K00341.01",7.2028,9.287e-06,10.8333037068098
"CANDIDATE",10878263,"K00341.02",7.189,0.0001348,9.58501103213213
"CANDIDATE",10982872,"K00343.01",7.2965,4.288e-05,45.199901035568
"CANDIDATE",10982872,"K00343.02",7.058,-7.255e-06,25.9109702038178
"CANDIDATE",10982872,"K00343.03",7.4477,-2.603e-05,2.58747658674172
"CANDIDATE",11015108,"K00344.01",7.4263,-0.000164,25.252602863278
"CANDIDATE",11074541,"K00345.01",7.0542,-5.119e-05,16.9014088893915
"CANDIDATE",11100383,"K00346.01",7.1939,-0.0001493,21.2626978423118
"CANDIDATE",11189127,"K00347.01",7.1495,-0.00302,55.3631895505475
"CANDIDATE",11194032,"K00348.01",7.3802,4.054e-05,59.1645329957995
"CANDIDATE",11394027,"K00349.01",7.2457,-0.0004363,14.7526765837206
"CANDIDATE",11395587,"K00350.01",7.4177,-5.194e-05,3.89855060327285
"CANDIDATE",11442793,"K00351.01",9.4775,0.000427,122.255554752012
"CANDIDATE",11442793,"K00351.02",8.475,0.0004105,44.1594890471995
"CANDIDATE",11442793,"K00351.03",7.5617,-0.0002498,19.2714170832796
"CANDIDATE",11442793,"K00351.04",7.8578,0.0001046,24.3719196733112
"CANDIDATE",11442793,"K00351.05",8.1273,-0.0001436,17.0027904321524
"CANDIDATE",11442793,"K00351.06",7.2659,4.227e-05,12.7945914137464
"CANDIDATE",11442793,"K00351.07",7.1825,-0.0001304,18.1361258105665
"CANDIDATE",11521793,"K00352.01",7.3409,0,26.0010055805189
"CANDIDATE",11521793,"K00352.02",7.2417,0,0.975172639503384
"CANDIDATE",11566064,"K00353.01",7.6261,-0.0002041,135.355392950393
"CANDIDATE",11566064,"K00353.02",7.286,-4.687e-06,6.13686800977499
"CANDIDATE",11566064,"K00353.03",7.3083,7.65e-06,3.23229348967335
"CANDIDATE",11568987,"K00354.01",7.3068,-5.72e-05,18.491642805068
"CANDIDATE",11568987,"K00354.02",7.4059,-1.761e-05,3.79382716998269
"CANDIDATE",11621223,"K00355.01",7.1779,-1.855e-05,12.5891803358535
"CANDIDATE",11624249,"K00356.01",7.124,-6.571e-05,83.8581689307187
"FALSE POSITIVE",12017140,"K00358.01",7.2231,-0.006728,3337.36269860693
"FALSE POSITIVE",12106929,"K00359.01",7.3063,-0.001072,47.5413463756402
"FALSE POSITIVE",12107021,"K00360.01",7.1843,0.000375,1.37090944651352
"CANDIDATE",12404954,"K00361.01",7.3673,-1.063e-05,10.6999936207586
"FALSE POSITIVE",1571511,"K00362.01",7.3759,9.951e-05,1862.59908467641
"FALSE POSITIVE",2438070,"K00363.01",7.4222,-0.004085,4.54915692969107
"CANDIDATE",11623629,"K00365.01",7.4447,-0.0001404,57.6876904504391
"CANDIDATE",3545478,"K00366.01",7.4529,-8.289e-05,325.212505481906
"CANDIDATE",4815520,"K00367.01",7.404,8.014e-08,35.1918741893032
"FALSE POSITIVE",6603043,"K00368.01",8.3124,0.0001117,1898.14872255055
"CANDIDATE",7175184,"K00369.01",7.2198,-2.911e-06,5.66346571677158
"CANDIDATE",7175184,"K00369.02",7.2148,1.473e-05,4.9173579763288
"CANDIDATE",8494142,"K00370.01",7.4683,-2.254e-05,26.4449192537535
"CANDIDATE",8494142,"K00370.02",7.3069,4.971e-05,29.3207753316068
"FALSE POSITIVE",5652983,"K00371.01",8.1947,0.0004052,4.61683071769154
"CANDIDATE",6471021,"K00372.01",12.42,0.0007538,164.282185978532
"CANDIDATE",7364176,"K00373.01",7.4292,-1.887e-05,16.8891778195206
"CANDIDATE",8686097,"K00374.01",8.3884,-0.00026,20.3841134585673
"FALSE POSITIVE",12643589,"K00376.01",7.2926,0.04227,2.29516223208789
"FALSE POSITIVE",12643589,"K00376.02",7.1747,0.000995,7.97585195404787
"CANDIDATE",3323887,"K00377.01",-1,0.0004035,100.150367899973
"FALSE POSITIVE",2449074,"K00378.01",7.1913,-0.008007,7.59615199566089
"FALSE POSITIVE",2446113,"K00379.01",7.1896,-4.298e-05,10.8828262082412
"CANDIDATE",2446113,"K00379.02",7.1832,-0.0001179,13.439628189498
"FALSE POSITIVE",2452450,"K00380.01",7.2754,0.00778,82.5236342147712
"FALSE POSITIVE",3230578,"K00381.01",7.3881,0.0002694,16.9804819703013
"FALSE POSITIVE",3231137,"K00382.01",7.1485,0.00862,16.4579334553867
"CANDIDATE",3353050,"K00384.01",7.1605,-3.706e-05,15.8801377080141
"CANDIDATE",3446746,"K00385.01",7.2676,0.0001171,5.11631516520944
"CANDIDATE",3656121,"K00386.01",7.3105,-0.0001187,8.53240597025908
"CANDIDATE",3656121,"K00386.02",7.3914,0.0006536,14.066867307691
"CANDIDATE",3733628,"K00387.01",7.5399,-0.0001153,21.935529554506
"CANDIDATE",3831053,"K00388.01",7.2401,-1.078e-05,31.5723371870355
"FALSE POSITIVE",3847708,"K00389.01",7.0043,-0.002733,3.18506185930798
"FALSE POSITIVE",3849155,"K00390.01",6.9754,0.0006628,5.67859085839291
"FALSE POSITIVE",3858804,"K00391.01",7.6319,-0.001892,1.28278847361471
"CANDIDATE",3942670,"K00392.01",7.6009,-0.0004271,24.0859740061997
"CANDIDATE",3942670,"K00392.02",7.3579,9.193e-06,2.51876712971789
"CANDIDATE",3964109,"K00393.01",7.2056,-3.387e-05,6.29986043245543
"FALSE POSITIVE",4159347,"K00394.01",7.2824,0.001621,1.76969925180168
"FALSE POSITIVE",4165960,"K00395.01",7.279,0.002168,1.64431711451466
"CANDIDATE",4252322,"K00396.01",7.3742,0.001457,4.4474090627138
"FALSE POSITIVE",4376644,"K00397.01",7.3838,-0.004124,12.5309553618828
"CANDIDATE",9946525,"K00398.01",7.3973,-0.001273,130.558682602003
"CANDIDATE",9946525,"K00398.02",7.2671,-0.0001652,17.0883554827816
"CANDIDATE",9946525,"K00398.03",7.1969,-0.0001254,6.8503043596492
"FALSE POSITIVE",7289157,"K00399.01",-1,0,18.0794212905937
"FALSE POSITIVE",2695110,"K00400.01",7.2251,0.02695,3.73132068863732
"CANDIDATE",3217264,"K00401.01",7.1831,-0.0001831,40.7424755326802
"CANDIDATE",3217264,"K00401.02",7.0535,0.0002509,30.5088919862908
"CANDIDATE",3217264,"K00401.03",7.0705,-0.0003375,11.1267812038962
"FALSE POSITIVE",3342592,"K00402.01",7.2311,0.02083,983.331505677426
"FALSE POSITIVE",4247092,"K00403.01",7.4042,-0.0002615,3.07210476918023
"FALSE POSITIVE",4949751,"K00404.01",7.5514,0.01915,4.4911246705845
"FALSE POSITIVE",5003117,"K00405.01",7.4809,0.001177,925.227902968251
"FALSE POSITIVE",5035972,"K00406.01",7.1847,-0.003767,13.9299858249249
"FALSE POSITIVE",5218441,"K00407.01",-1,0.0002254,421.261991239179
"CANDIDATE",5351250,"K00408.01",7.324,-0.0001835,33.7726386629028
"CANDIDATE",5351250,"K00408.02",7.4509,-0.0001034,8.28184687836419
"CANDIDATE",5351250,"K00408.03",7.7986,-0.0003213,28.9553439630505
"CANDIDATE",5351250,"K00408.04",7.2541,-0.0001644,2.62276997818143
"FALSE POSITIVE",5351250,"K00408.05",7.7347,0.0004378,2.27117793276496
"CANDIDATE",5444548,"K00409.01",7.1538,-4.695e-05,23.8286324604134
"FALSE POSITIVE",5449777,"K00410.01",7.2604,0.0006684,6.04947009395135
"FALSE POSITIVE",5478055,"K00411.01",7.4104,0.006505,9.15362203942016
"CANDIDATE",5683743,"K00412.01",7.2471,-0.0006801,76.0218858549527
"CANDIDATE",5791986,"K00413.01",7.1928,-7.136e-05,13.0775312903979
"CANDIDATE",5791986,"K00413.02",7.2377,0.0003534,21.238195910658
"FALSE POSITIVE",5872150,"K00414.01",7.7602,-0.003894,1125.76243597285
"FALSE POSITIVE",5872150,"K00414.02",7.4471,0.003217,29.1732528158706
"CANDIDATE",6289650,"K00415.01",7.5787,0.001017,52.6946537489701
"CANDIDATE",6508221,"K00416.01",7.2857,5.89e-05,39.4999883667902
"CANDIDATE",6508221,"K00416.02",7.3823,0.0001687,24.6726254463396
"CANDIDATE",6508221,"K00416.03",7.2892,-0.0002065,0.361105499992254
"FALSE POSITIVE",6879865,"K00417.01",7.2703,-1.645e-07,9.14010944235031
"FALSE POSITIVE",7975727,"K00418.01",7.2469,0.0008023,702.579066900404
"FALSE POSITIVE",8219673,"K00419.01",7.3059,-0.006949,8.3997267887572
"CANDIDATE",8352537,"K00420.01",7.3617,0.0003133,47.0932943866958
"CANDIDATE",9115800,"K00421.01",7.2391,0.001585,331.514958569843
"FALSE POSITIVE",9214713,"K00422.01",7.4022,-0.00216,41.3953843520354
"CANDIDATE",9478990,"K00423.01",7.049,2.354e-05,242.007880468534
"FALSE POSITIVE",9597411,"K00424.01",7.3712,-3.618e-05,150.042238713876
"FALSE POSITIVE",9967884,"K00425.01",7.2602,0.00222,34.1844340699066
"CANDIDATE",10016874,"K00426.01",7.2839,0.0001953,20.5317998354396
"CANDIDATE",10189546,"K00427.01",7.4019,-0.002415,9.36363196730587
"CANDIDATE",10189546,"K00427.02",7.3573,-0.0008018,6.48964630908125
"CANDIDATE",10189546,"K00427.03",7.6026,-0.0006225,12.3899111479028
"CANDIDATE",10418224,"K00428.01",7.4013,0.0001109,140.912035333448
"CANDIDATE",10616679,"K00429.01",7.2323,-0.0004517,31.8421105234053
"CANDIDATE",10717241,"K00430.01",7.4071,-0.0002181,6.19592991304961
"CANDIDATE",10717241,"K00430.02",7.3458,0.0004113,1.13364512741905
"CANDIDATE",10843590,"K00431.01",7.2594,2.126e-05,23.4303145049899
"CANDIDATE",10843590,"K00431.02",7.2807,0.0002681,9.36739267241695
"CANDIDATE",10858832,"K00432.01",7.299,-0.000224,45.9425214529785
"CANDIDATE",10937029,"K00433.01",8.0676,0.002356,190.836975003606
"CANDIDATE",10937029,"K00433.02",7.2173,0.0003548,37.5745331426684
"FALSE POSITIVE",11656302,"K00434.01",7.2678,-0.006245,1054.11363422262
"CANDIDATE",11709124,"K00435.01",7.3567,0.0004661,22.9115929771676
"CANDIDATE",11709124,"K00435.03",8.7023,0.0002762,2.31617266809767
"CANDIDATE",11709124,"K00435.04",7.2732,4.654e-05,4.84492548538278
"CANDIDATE",11709124,"K00435.05",7.2689,1.688e-06,4.34400401247646
"CANDIDATE",11709124,"K00435.06",7.3545,0.0002928,4.02698663544341
"CANDIDATE",11805075,"K00436.01",7.2143,-0.000392,79.9435085005494
"FALSE POSITIVE",11824222,"K00437.01",7.298,0.002232,15.3728345980646
"CANDIDATE",12302530,"K00438.01",7.498,-0.0002905,39.2583898165733
"CANDIDATE",12302530,"K00438.02",7.9275,-0.00095,7.81096345648786
"CANDIDATE",12470954,"K00439.01",7.199,0.0001804,110.552285013254
"CANDIDATE",2438264,"K00440.01",7.2257,-0.0004335,11.5223577133508
"CANDIDATE",2438264,"K00440.02",7.3015,-0.0005214,8.77806937336329
"FALSE POSITIVE",3340312,"K00441.01",7.2269,0.03376,1.89567677556221
"CANDIDATE",3745690,"K00442.01",7.3234,-0.0003827,23.4693623796376
"CANDIDATE",3745690,"K00442.02",7.0846,-0.0001034,5.06813401461923
"CANDIDATE",3745690,"K00442.03",7.2741,-0.0004404,2.37327353401946
"CANDIDATE",3833007,"K00443.01",7.1237,6.349e-06,13.5244814637295
"CANDIDATE",3847138,"K00444.01",7.2331,6.365e-06,6.3491842860668
"CANDIDATE",4633570,"K00446.01",7.3045,-0.0004529,6.37633750169671
"CANDIDATE",4633570,"K00446.02",7.291,0.0003033,4.20880281687584
"FALSE POSITIVE",5021176,"K00447.01",7.082,-0.03819,2.96007384944961
"CANDIDATE",5640085,"K00448.01",7.635,0.0001894,9.5467633193494
"CANDIDATE",5640085,"K00448.02",8.3268,0.001232,1.04848471273768
"FALSE POSITIVE",5779852,"K00449.01",7.026,0.0003162,2.24780578944384
"FALSE POSITIVE",6042214,"K00450.01",7.2829,-0.003059,32.9589498562171
"FALSE POSITIVE",6200715,"K00451.01",7.1091,-0.004278,42.038983833152
"CANDIDATE",6291033,"K00452.01",7.0956,-9.277e-05,28.1593547241919
"FALSE POSITIVE",6758917,"K00453.01",-1,-0.0001041,37.4363551142338
"CANDIDATE",7098355,"K00454.01",7.2017,-0.0003893,11.4811645077906
"FALSE POSITIVE",7101828,"K00455.01",7.2209,-0.01643,1.52505993655733
"CANDIDATE",7269974,"K00456.01",7.1681,6.969e-05,77.9192654572727
"CANDIDATE",7269974,"K00456.02",7.0776,-0.0001496,5.07267755396936
"CANDIDATE",7440748,"K00457.01",7.1838,5.694e-05,20.0026603900924
"CANDIDATE",7440748,"K00457.02",7.2344,0.000215,29.4172899575682
"CANDIDATE",7504328,"K00458.01",7.1657,-0.0006239,56.8363344650742
"CANDIDATE",7977197,"K00459.01",7.2105,-0.0001777,28.206645440922
"CANDIDATE",7977197,"K00459.02",7.2089,-4.035e-05,4.1817747814734
"CANDIDATE",8043638,"K00460.01",7.2498,-0.002068,14.268166973151
"FALSE POSITIVE",8621348,"K00461.01",7.2858,0.01194,2.70814537389096
"FALSE POSITIVE",8773869,"K00462.01",6.9965,0.0001171,4.55642021799144
"CANDIDATE",8845205,"K00463.01",7.2668,0.001106,27.6837455228376
"CANDIDATE",8890783,"K00464.01",7.6833,0.0001048,73.7744895236634
"CANDIDATE",8890783,"K00464.02",7.3589,0.0001053,7.89783561607362
"FALSE POSITIVE",9008220,"K00466.01",7.2185,5.969e-05,10.0199340378767
"CANDIDATE",9583881,"K00467.01",7.0957,0.0008722,64.7846444901234
"CANDIDATE",9589524,"K00468.01",7.1465,1.071e-06,16.9466837099852
"CANDIDATE",9703198,"K00469.01",7.2293,-0.0001137,15.9692963542853
"CANDIDATE",9844088,"K00470.01",7.2184,5.582e-05,28.2920389189154
"CANDIDATE",10019643,"K00471.01",7.2673,-2e-04,14.9556991348513
"CANDIDATE",10019643,"K00471.02",7.1987,0.0001664,1.76717419555791
"CANDIDATE",10123064,"K00472.01",7.3944,-0.0007264,16.3278123805
"CANDIDATE",10155434,"K00473.01",7.1155,6.985e-05,7.46818415274925
"CANDIDATE",10460984,"K00474.01",7.2179,-8.228e-05,19.0273599056991
"CANDIDATE",10460984,"K00474.02",7.3319,-0.0003127,4.66224205097577
"CANDIDATE",10460984,"K00474.03",7.5729,-0.0001052,4.35938100092561
"CANDIDATE",10460984,"K00474.04",7.2263,-3.356e-05,1.91854390283647
"CANDIDATE",10577994,"K00475.01",7.2276,-0.0003212,8.23905942651063
"CANDIDATE",10577994,"K00475.02",7.2372,-0.0003631,4.60919715301687
"CANDIDATE",10599206,"K00476.01",7.1846,0.0001957,3.97890374422472
"CANDIDATE",10934674,"K00477.01",7.0819,-0.0001353,6.13276980605863
"CANDIDATE",10990886,"K00478.01",7.3485,-0.0001004,23.817959404091
"CANDIDATE",11015323,"K00479.01",7.2302,-7.755e-05,31.7761936256943
"CANDIDATE",11134879,"K00480.01",7.232,-2.759e-05,16.5081729187026
"CANDIDATE",11192998,"K00481.01",7.101,-0.000649,11.4560494513547
"CANDIDATE",11192998,"K00481.02",6.8936,-0.000203,10.3034264421094
"CANDIDATE",11192998,"K00481.03",7.2199,-0.0005788,27.9126764810859
"FALSE POSITIVE",11255761,"K00482.01",7.1302,0.003536,1.29576823830027
"CANDIDATE",11497977,"K00483.01",7.1951,0.0001952,10.6567345653897
"CANDIDATE",12061222,"K00484.01",7.2444,-0.0002448,16.2367678296716
"FALSE POSITIVE",12316431,"K00485.01",7.1743,0.003621,13.8708430154677
"CANDIDATE",12404305,"K00486.01",7.1747,5.896e-05,11.4729785137494
"CANDIDATE",12834874,"K00487.01",7.1648,0.0001231,23.0839470766134
"CANDIDATE",2557816,"K00488.01",7.2878,2.246e-05,5.86347890213602
"FALSE POSITIVE",2576197,"K00489.01",7.1219,-0.002826,10.7202296954641
"CANDIDATE",3239945,"K00490.01",7.6902,-0.0004655,97.649993581067
"CANDIDATE",3239945,"K00490.02",7.105,-1.346e-05,9.03397373662325
"CANDIDATE",3239945,"K00490.03",7.1708,-5.589e-05,8.58094819885539
"CANDIDATE",3239945,"K00490.04",7.255,0.000133,2.60140319761696
"FALSE POSITIVE",3541800,"K00491.01",7.1054,0.003545,0.907805377108773
"CANDIDATE",3559935,"K00492.01",7.2734,-0.0005795,8.36487202571373
"FALSE POSITIVE",3834360,"K00493.01",7.1078,0.02108,6.72726579739378
"CANDIDATE",3966801,"K00494.01",7.0745,-5.89e-05,6.13833678648784
"FALSE POSITIVE",4049108,"K00495.01",7.0741,0.02273,4.42364958188015
"CANDIDATE",4454752,"K00496.01",7.2847,8.481e-06,8.61858094155848
"CANDIDATE",4757437,"K00497.01",7.1034,-2.965e-06,10.4622841926886
"CANDIDATE",4757437,"K00497.02",7.1024,5.377e-06,2.82867424183955
"CANDIDATE",4847534,"K00499.01",7.043,7.884e-05,5.66756551560309
"CANDIDATE",4852528,"K00500.01",7.0747,-4.245e-05,36.3750682046682
"CANDIDATE",4852528,"K00500.02",7.1054,0.0004591,24.9765456987072
"CANDIDATE",4852528,"K00500.03",6.8958,5.26e-05,6.64509244830304
"CANDIDATE",4852528,"K00500.04",6.7922,3.915e-05,2.8941415406709
"CANDIDATE",4852528,"K00500.05",7.0027,-0.0004079,15.9672399725106
"CANDIDATE",4951877,"K00501.01",7.0916,-8.222e-05,7.25213327198085
"FALSE POSITIVE",5282051,"K00502.01",7.1986,0.02132,28.6713168085638
"CANDIDATE",5340644,"K00503.01",7.3553,0.0002148,11.1527953418972
"CANDIDATE",5461440,"K00504.01",7.18,-0.000448,21.7269054737056
"CANDIDATE",5689351,"K00505.01",7.3575,-9.423e-05,18.6197178464857
"CANDIDATE",5689351,"K00505.02",7.8958,-4.687e-05,14.8449579711882
"CANDIDATE",5689351,"K00505.03",7.1859,-5.135e-05,5.66361427956226
"CANDIDATE",5689351,"K00505.04",7.2606,-6.378e-05,14.5233528573738
"CANDIDATE",5689351,"K00505.05",7.2465,-9.191e-05,3.86098242459629
"CANDIDATE",5780715,"K00506.01",7.153,-0.0005836,15.3216076582036
"CANDIDATE",5812960,"K00507.01",7.2824,0.0002424,13.6499185709332
"CANDIDATE",6266741,"K00508.01",7.0702,-8.915e-05,18.5072788219036
"CANDIDATE",6266741,"K00508.02",7.0895,-0.0001111,6.0016076472732
"CANDIDATE",6381846,"K00509.01",7.3242,0.0001199,21.143655097378
"CANDIDATE",6381846,"K00509.02",7.3877,0.0001034,10.4057234552967
"CANDIDATE",6381846,"K00509.03",7.5831,0.0001138,0.448912032282352
"CANDIDATE",6422155,"K00510.01",7.0288,-5.661e-05,14.6264689231437
"CANDIDATE",6422155,"K00510.02",7.0774,7.884e-05,13.8252721827843
"CANDIDATE",6422155,"K00510.03",7.1474,0.0003527,5.36449420443994
"CANDIDATE",6422155,"K00510.04",7.2354,0.0005304,2.42234362136498
"CANDIDATE",6451936,"K00511.01",7.2824,-1.167e-06,15.9896496546739
"CANDIDATE",6451936,"K00511.02",7.2297,-3.935e-05,4.26987529977897
"CANDIDATE",6838050,"K00512.01",7.0336,-0.0001765,5.97785627639314
