"koi_disposition","kepid","kepoi_name","tce_ldm_coeff1","tce_ptemp_stat","tce_fwm_pdeco","tce_dikco_mra","tce_dikco_mdec","tce_dikco_msky","tce_sradius_sn","tce_ptemp_sn","tce_dicco_mra_sn","tce_dikco_msky_sn"
"FALSE POSITIVE",9777087,"K03747.01",0.3447076,3.223,0.1519,3.8578,-1.9907,4.3411,8.32,4.59140687869564,39.5494011976048,58.5053908355795
"FALSE POSITIVE",4247807,"K03748.01",0.4734752,0.5286,0.04681,-4.0167,-2.0053,4.4894,5.35714285714286,5.09592641261498,-35.2483516483517,44.894
"FALSE POSITIVE",11547869,"K03749.01",0.45026,2.399,0.01141,-0.21948,-0.027907,0.22124,4.25396825396825,3.46655802503381,1.10399445214979,3.06851595006935
"FALSE POSITIVE",7700590,"K03750.01",0.2305004,7.905,0,0,0,0,3.96380090497738,23.1661127058468,0,0
"FALSE POSITIVE",9053086,"K03751.01",0.3470604,9.508,-0.001871,-0.24783,0.17311,0.3023,3.23484848484848,25.6882784507763,-2.35384615384615,3.51103368176539
"FALSE POSITIVE",6314185,"K03752.01",0.2711208,0,0.04548,-4.316,-5.9503,7.3508,3.6701030927835,0,-48.8416666666667,103.824858757062
"FALSE POSITIVE",8620561,"K03753.01",0.4172064,11.45,0,-0.060506,0.036779,0.070807,12.8478260869565,19.6065510597303,-15.3483965014577,1.00864672364672
"FALSE POSITIVE",8937019,"K03754.01",0.4997976,0.2137,-0.05765,-0.72219,0.96743,1.2073,0,0.290629801231824,-22.8392370572207,16.4258503401361
"FALSE POSITIVE",9896435,"K03755.01",0.6633496,8.968,-0.02809,-0.56841,0.78432,0.96863,10.3243243243243,11.1849228640046,-1.35214285714286,11.7695018226002
"FALSE POSITIVE",10352938,"K03756.01",0.3992134,7.711,-0.003492,0.036742,0.067485,0.076838,3.34325396825397,21.7885472370767,-1.39040935672515,1.13163475699558
"FALSE POSITIVE",6863161,"K03757.01",0.5756892,-1.22,0,-0.091037,-0.072468,0.11636,2.66158536585366,8.18745707685584,-1.00838278931751,1.6365682137834
"FALSE POSITIVE",7840035,"K03758.01",0.4899296,12.2,-0.01904,0.17055,0.0081138,0.17075,4.01298701298701,17.3171808726977,-40.9006993006993,2.16687817258883
"FALSE POSITIVE",8543279,"K03759.01",0.6059916,7.286,0,-5.6748,1.8108,5.9567,5.15822784810127,9.65885835824327,-3.5441475826972,84.4921985815603
"FALSE POSITIVE",8047283,"K03760.01",0.4104536,8.018,0,4.6416,-3.2619,5.6731,3.15693430656934,27.5912361020275,62.515818431912,81.7449567723343
"FALSE POSITIVE",8308347,"K03761.01",0.460704,0,0.003808,-0.17876,-0.078668,0.1953,9.48571428571429,0,-8.64916943521595,1.302
"CANDIDATE",11518142,"K03762.01",0.5319112,9.316,0.00617,0.013863,-0.15011,0.15075,4.89399293286219,11.1289849946951,0.604186046511628,0.886764705882353
"FALSE POSITIVE",3114667,"K03763.01",0.6584628,0,0.3618,-0.11845,0.2176,0.24775,10.0983606557377,0,11.8688405797101,3.1046365914787
"FALSE POSITIVE",3344427,"K03764.01",0.6214012,0,0,0.18476,-0.21227,0.28142,1.80191050779286,0,2.37836363636364,3.41529126213592
"FALSE POSITIVE",12109845,"K03765.01",0.353434,13.37,-0.003774,-0.047575,0.0058122,0.047929,11.725,23.1784009546539,0.027369985141159,0.705876288659794
"FALSE POSITIVE",8323764,"K03767.01",0.5809064,5.108,-0.007325,0.030101,0.11599,0.11983,8.33333333333333,10.2485471340307,0,1.74934306569343
"FALSE POSITIVE",5360082,"K03768.01",0.4537174,24.22,-0.00146,-0.075684,-0.032905,0.082528,12.6,30.0174253548703,-0.244606240713224,1.21722713864307
"FALSE POSITIVE",6543683,"K03769.01",0.2796232,0,0,0,0,0,3.48942598187311,0,0,0
"CANDIDATE",5008245,"K03770.01",0.4448568,0.7699,-0.001532,0.37672,0.8014,0.88552,2.96402877697842,4.93202179493896,5.54206695778748,12.9084548104956
"CANDIDATE",10555365,"K03771.01",0.3950664,8.493,0.005007,0.086282,0.017816,0.088102,3.6547619047619,17.5330615270571,-17.6938053097345,0.910144628099174
"FALSE POSITIVE",5481426,"K03772.01",0.4997976,0.5328,0.01461,0.44873,-0.111,0.46225,0,4.63533303262667,82.7753623188406,6.64152298850575
"FALSE POSITIVE",10268903,"K03773.01",0.4799336,13.73,-0.02991,-0.49581,0.39637,0.63478,3.95283018867925,25.4263557364426,-45.3585858585859,7.06881959910913
"FALSE POSITIVE",7220320,"K03775.01",0.47564,0,-0.01916,-0.18848,0.060285,0.19789,1.91796200345423,0,-8.27708119218911,2.90587371512482
"FALSE POSITIVE",9291378,"K03776.01",0.4096292,0.5899,0,0,0,0,3.14197530864198,4.75339728217426,0,0
"FALSE POSITIVE",4075067,"K03777.01",0.5721524,4.339,0.001479,-0.11861,-0.7555,0.76475,1.71712864250178,9.60107791402978,-0.566327485380117,4.13378378378378
"FALSE POSITIVE",12405950,"K03778.01",0.261882,5.591,0.0002033,0.037375,-0.12907,0.13437,2.77613516367476,22.4068347816815,0.100903474903475,1.25579439252336
"FALSE POSITIVE",5206233,"K03779.01",0.481297,19.41,0.02514,4.1091,-5.1892,6.6191,3.92753623188406,27.639623276152,63.1907600596125,89.9334239130435
"FALSE POSITIVE",6775985,"K03780.01",0.2478542,4.873,-0.004303,0.20694,-0.18099,0.27492,3.37717121588089,7.36667359605619,2.2810071942446,3.95568345323741
"FALSE POSITIVE",3324644,"K03781.01",0.6667452,-0.8535,-0.0003002,-0.1777,-0.12906,0.21962,2.1609010458568,27.0342375847736,-0.0253159463487332,3.05452016689847
"FALSE POSITIVE",11357192,"K03782.01",0.7115026,3.623,0.001282,-0.039368,0.61187,0.61314,1.36967475950527,6.32816711590297,0.766216,8.46878453038674
"CANDIDATE",9533489,"K03783.01",0.4641116,8.39,-0.0004686,-0.043519,-0.052828,0.068445,3.26306913996627,10.6994300782579,0.26502808988764,0.895876963350785
"FALSE POSITIVE",5688997,"K03784.01",0.405424,3.288,0.0004486,-0.15552,-0.098907,0.18431,3.47023809523809,5.10083678891565,-0.594209827357238,2.44119205298013
"FALSE POSITIVE",4073730,"K03785.01",0.2548264,0.01849,0.0001234,-9.2279,-3.5652,9.8927,2.43305573350416,2.14319902604983,-123.017426273458,146.341715976331
"FALSE POSITIVE",2854948,"K03786.01",0.3867414,0.3511,-7.945e-05,-0.051943,-0.25196,0.25726,4.03076923076923,0.488370181717404,0.189816455696203,3.30243902439024
"FALSE POSITIVE",7813039,"K03787.01",0.546264,6.422,-0.0004661,-0.0018074,0.16519,0.1652,7.46341463414634,8.06871208010655,-0.184153439153439,2.07798742138365
"FALSE POSITIVE",9405541,"K03788.01",0.8759794,0,-0.01042,-7.3613,3.7558,8.2641,3.53581142339075,0,-26.2388278388278,121.889380530973
"FALSE POSITIVE",8906045,"K03789.01",0.4140018,0,0.0006403,-2.5813,-2.9079,3.8883,3.45896656534954,0,-3.27193277310924,52.6869918699187
"FALSE POSITIVE",7296094,"K03790.01",0.4997976,10.93,-0.0008867,-0.6372,-1.3577,1.4998,0,43.1082229018009,66.4023591087811,20.1315436241611
"CANDIDATE",5437945,"K03791.01",0.2629652,16.69,-7.707e-06,0.31726,0.0045403,0.31729,3.61818181818182,18.0611192638718,2.58817073170732,1.60247474747475
"CANDIDATE",5437945,"K03791.02",0.2629652,6.917,-1.978e-05,0.26951,-0.074396,0.27959,3.61818181818182,8.14635837453274,2.32360248447205,1.42647959183673
"FALSE POSITIVE",12009347,"K03792.01",0.7425012,4.963,-0.00199,0.10188,0.39082,0.40388,12.4237288135593,6.88097332160657,0.527623626373626,5.40669344042838
"FALSE POSITIVE",4037163,"K03793.01",0.4997976,0.5743,-0.1041,-0.002757,0.28777,0.28779,0,1.07141533879724,-4.34637168141593,3.20122358175751
"CANDIDATE",12557548,"K03794.01",0.6577096,0,-6.577e-05,-0.047878,0.19111,0.19702,12.2222222222222,0,0.0791242774566474,2.40561660561661
"FALSE POSITIVE",3338660,"K03795.01",0.357335,0,-0.2701,-0.072961,0.092723,0.11799,3.5920245398773,0,-37.9752747252747,1.71997084548105
"FALSE POSITIVE",3338674,"K03796.01",0.666276,-4.175,0,-8.3337,1.7525,8.5159,3.26541095890411,45.7940360610264,-118.989751098097,124.138483965015
"FALSE POSITIVE",5546277,"K03797.01",0.4811316,1.281,0.0179,1.4152,-7.9218,8.0472,3.30575539568345,1.64048017200191,21.8515283842795,109.634877384196
"FALSE POSITIVE",5475736,"K03798.01",0.2384472,17.81,-0.01524,-8.3047,2.942,8.8104,4.58469945355191,29.6443400196381,-116.542446043165,130.524444444444
"FALSE POSITIVE",9049673,"K03799.01",0.5110762,3.717,0.2255,0,0,0,7.54368932038835,13.4940031982942,0,0
"FALSE POSITIVE",9593759,"K03800.01",0.623545,0,0.3821,-0.11787,-0.30703,0.32888,2.25302889095992,0,1.56185185185185,3.97678355501814
"CANDIDATE",8827930,"K03801.01",0.552324,8.155,0.001063,-0.0026836,-0.13083,0.13086,5.75471698113208,9.28134051992813,0.49508152173913,1.25826923076923
"FALSE POSITIVE",5020044,"K03802.01",0.3805904,0.7992,0,-5.606,-4.5228,7.203,3.21791044776119,9.24298772525464,-78.32,106.55325443787
"FALSE POSITIVE",6286155,"K03803.01",0.525716,2.593,-0.06959,5.084,5.5652,7.5378,6.20754716981132,5.24831810778273,77.4232488822653,104.546463245492
"FALSE POSITIVE",7831363,"K03804.01",0.1936702,5.181,-7.936e-05,0.037371,-0.12438,0.12987,3.64784053156146,8.27859631366901,-0.100582025677603,1.79626556016598
"FALSE POSITIVE",4663185,"K03805.01",0.7029524,0.07212,-0.01117,-4.152,1.232,4.3309,3.214709371293,5.72128068684881,-47.4014687882497,58.1328859060403
"FALSE POSITIVE",5305471,"K03806.01",0.3688428,27.99,0.0008004,-0.23789,-0.078305,0.25044,5.47972972972973,30.5356983820692,-0.232289855072464,0.29921146953405
"FALSE POSITIVE",10581918,"K03807.01",0.3125598,0,0,0.13906,0.086486,0.16376,2.65296803652968,0,0.0788515742128936,2.36305916305916
"FALSE POSITIVE",3851949,"K03808.01",0.6358956,11.56,3.356e-05,-0.0098466,0.069779,0.070471,1.7815668202765,27.952951443986,-0.142946428571429,0.826154747948417
"FALSE POSITIVE",9097892,"K03809.01",0.2940638,2.872,0.007961,2.3572,-5.2695,5.7727,3.28693181818182,11.2716348195329,33.5263157894737,81.0772471910112
"FALSE POSITIVE",5769943,"K03810.01",0.5757858,0.5383,0.007025,-0.27173,0.23809,0.36128,12.5483870967742,3.76806958692515,-1.91985401459854,5.27416058394161
"CANDIDATE",4638237,"K03811.01",0.5523916,8.742,-0.001018,-0.097146,0.21281,0.23393,5.15510204081633,10.1610119983822,-1.08250922509225,2.07017699115044
"FALSE POSITIVE",6148271,"K03812.01",0.361984,0.1135,0.005689,9.5075,-4.1864,10.388,2.86915887850467,5.17901560891461,144.173913043478,155.742128935532
"CANDIDATE",5386904,"K03813.01",0.3551392,6.857,-0.002288,2.0471,0.73081,2.1736,3.08695652173913,14.4134996892777,24.858064516129,28.0103092783505
"FALSE POSITIVE",2997178,"K03814.01",0.6292984,-0.04117,-0.02097,1.0806,9.6338,9.6942,1.44934375460846,11.1014327735079,13.0687943262411,142.561764705882
"CANDIDATE",6507433,"K03815.01",0.4443992,3.198,-0.001312,-0.051543,0.1174,0.12821,2.94957983193277,8.1238951896754,19.9164179104478,1.55217917675545
"FALSE POSITIVE",7877818,"K03816.01",0.6523496,2.928,0.008865,0,0,0,1.45812807881773,5.09765870073576,0,0
"FALSE POSITIVE",5636642,"K03817.01",0.4037444,10.67,0.0005126,-0.099168,-0.16027,0.18847,3.60132890365449,23.4934554973822,-62.4032634032634,2.60677731673582
"FALSE POSITIVE",6515722,"K03818.01",0.575179,8.698,-7.181e-05,0.02776,-0.068938,0.074317,3.05438813349815,18.2865515377393,-0.0783414351851852,0.793985042735043
"FALSE POSITIVE",5560831,"K03819.01",0.5856848,-3.099,0.1039,0.0054916,0.012829,0.013955,3.32291666666667,18.5846037735849,0.18320399113082,0.203722627737226
"FALSE POSITIVE",5305404,"K03820.01",0.2689568,28.49,0.002581,-2.8617,-0.088631,2.8631,3.65315315315315,31.2194686620444,-2.90572012257406,2.8688376753507
"FALSE POSITIVE",5956776,"K03821.01",0.3083512,0,0.03166,-0.17932,0.028085,0.18151,3.27884615384615,0,-121.374068554396,2.66926470588235
"FALSE POSITIVE",8883727,"K03822.01",0.4831192,15.48,-0.006212,-4.5611,1.8378,4.9174,5.2108843537415,24.6493048756609,-66.5630498533724,68.2972222222222
"CANDIDATE",4820550,"K03823.01",0.6084824,9.246,-0.0002784,-0.13351,0.013439,0.13418,7.97391304347826,10.4374538594045,-0.157119741100324,1.53524027459954
"FALSE POSITIVE",6516874,"K03824.01",0.4186688,0,-0.0007546,0.0021614,-0.11773,0.11775,3.24,0,0.36311377245509,1.7548435171386
"FALSE POSITIVE",5467113,"K03825.01",0.4612776,0,0,0.089132,-0.04059,0.097939,2.11177170035672,0,-69.6591397849462,1.44027941176471
"FALSE POSITIVE",8240123,"K03826.01",0.5148088,7.424,-0.009236,-10.945,3.1813,11.398,3.42741935483871,16.0220894849544,-0.162848575712144,170.884557721139
"FALSE POSITIVE",10031907,"K03828.01",0.5463966,4.054,0.001334,0.61922,-2.1612,2.2482,3.37878787878788,5.59198091899608,4.77632183908046,8.92142857142857
"FALSE POSITIVE",4474637,"K03829.01",0.4997976,0,-0.1067,-1.9568,0.68083,2.0719,0,0,-80.9696531791908,29.2228490832158
"FALSE POSITIVE",10676927,"K03830.01",0.3387724,0,0,0.08489,0.13975,0.16351,4.78980891719745,0,-2.87707317073171,2.34255014326648
"FALSE POSITIVE",5649836,"K03831.01",0.4997976,19.83,0,0.16928,-1.1166,1.1294,0,51.8449245338858,-40.8421875,16.2270114942529
"FALSE POSITIVE",7620660,"K03832.01",0.3879674,11.94,0,6.8449,-1.4604,6.999,3.38247011952191,17.8605887755595,82.9283625730994,91.8503937007874
"FALSE POSITIVE",8435232,"K03833.01",0.7696568,10.8,-0.0006252,0.08365,-0.085645,0.11972,6.34939759036145,12.1904831128556,-0.313979289940829,1.71273247496423
"FALSE POSITIVE",3836399,"K03834.01",0.6028684,13.61,-0.0001097,6.4287,-4.9749,8.1288,10.4927536231884,23.5212206503222,-4.30656934306569,22.3318681318681
"CANDIDATE",2581554,"K03835.01",0.6068634,10.65,-3.399e-05,0.22556,0.26369,0.347,18.8205128205128,12.8150263620387,0.303771812080537,3.57363542739444
"FALSE POSITIVE",7612691,"K03836.01",0.08445,10.09,-0.07683,4.8087,12.213,13.126,18.1,14.4043206817957,74.312874251497,191.620437956204
"FALSE POSITIVE",9761573,"K03837.01",0.2527592,1.786,0.0006552,0.034654,-0.021417,0.040738,3.47941176470588,3.16067774706537,-0.0149710526315789,0.538862433862434
"FALSE POSITIVE",8042789,"K03838.01",0.5643952,2.786,0.0141,6.1577,-2.7924,6.7613,5,4.07505935678826,88.7507331378299,97.9898550724638
"FALSE POSITIVE",10095484,"K03839.01",0.4866846,2.873,0,-5.3887,-5.1916,7.4827,3.66094420600858,10.1961789375582,-59.62,68.648623853211
"FALSE POSITIVE",5467102,"K03840.01",0.4407924,1.493,0.1572,6.5894,-3.4802,7.452,3.2,22.3497573172525,10.8476584022039,22.719512195122
"FALSE POSITIVE",8651551,"K03841.01",0.6530516,1.508,-0.006528,6.9469,1.4109,7.0888,9.15384615384615,21.3111240989675,1.35737654320988,11.1459119496855
"FALSE POSITIVE",9532637,"K03842.01",0,0,-0.006453,0.061452,-0.27923,0.28591,11.4310344827586,0,-0.196477611940299,2.896757852077
"FALSE POSITIVE",5305451,"K03843.01",0.4825502,22.04,0.004734,1.0934,-1.6279,1.961,3.99502487562189,24.0653574902724,0.78939393939394,2.37985436893204
"FALSE POSITIVE",7174349,"K03844.01",0.4997976,0.4996,-0.01965,-0.31488,0.54787,0.63191,0,2.27031073258367,-15.1904761904762,7.65951515151515
"FALSE POSITIVE",11824218,"K03845.01",0.6491722,-1.043,-0.003479,6.2547,1.1407,6.3578,2.37750422399228,3.9779151140598,16.1655290102389,86.1490514905149
"FALSE POSITIVE",7983756,"K03846.01",0.2672662,2.95,0,-1.7346,-8.4246,8.6014,3.32246376811594,3.99063727257205,-18.2924424972618,125.935578330893
"FALSE POSITIVE",7289165,"K03847.01",0.31677,8.793,0,0,0,0,3.90731707317073,18.4191948201138,0,0
"CANDIDATE",12784167,"K03848.01",0.4330694,2.258,5.105e-05,0.0092135,0.36197,0.36208,4.23115577889447,5.8041229328702,-0.564207920792079,3.6208
"CANDIDATE",8949316,"K03849.01",0.4726548,0,-0.000217,0.28002,0.30548,0.4144,11.2368421052632,0,-0.329046199701937,6.18507462686567
"FALSE POSITIVE",8912730,"K03850.01",0.3993932,3.453,0.0001211,-0.056818,-0.12084,0.13353,3.14393939393939,5.23748786300644,0.0301560846560847,1.54727694090382
"FALSE POSITIVE",9784230,"K03851.01",0.4997976,318.5,-0.1431,0.080018,-0.44038,0.44759,0,481.623236514523,73.3708987161198,6.67049180327869
"FALSE POSITIVE",4949524,"K03852.01",0.4885926,3.958,-0.0008607,3.1742,1.4118,3.474,4.64204545454545,10.5803541873552,42.4924137931035,47.6543209876543
"FALSE POSITIVE",2697935,"K03853.01",0.5950712,1.311,0.0001342,0.76546,0.64594,1.0016,4.08118081180812,2.08113423279213,0.40985446985447,1.64736842105263
"FALSE POSITIVE",3550434,"K03854.01",0.4617924,6.479,1e-04,0.11619,0.20533,0.23592,9.49315068493151,14.4962661235574,0.864850828729282,2.12540540540541
"FALSE POSITIVE",2558370,"K03855.01",0.4997976,-2.814,0.003252,-0.24401,-0.72705,0.76691,0,2.74033479473894,81.7335243553009,10.3776725304466
"CANDIDATE",5397166,"K03856.01",0.4890428,0.1034,-6e-04,3.5831,1.9777,4.0927,1.54928273947247,12.1715308370044,-0.847232415902141,46.5608646188851
"FALSE POSITIVE",11825057,"K03857.01",0,0,-0.6235,0.01703,-0.055054,0.057628,0,0,8.47817638266069,0.789424657534247
"FALSE POSITIVE",12306699,"K03858.01",0.585299,2.218,-0.01437,1.81,7.5803,7.7934,7.71875,3.40412191792406,5.63566176470588,17.6321266968326
"FALSE POSITIVE",9692336,"K03859.01",0.4997976,0,0,-0.2883,-0.34672,0.45092,0,0,-150.779816513761,5.98831341301461
"FALSE POSITIVE",9641008,"K03860.01",0.3429048,8.041,-0.000448,-3.5766,-2.2226,4.211,6.08547008547009,13.6155821159805,-9.36831168831169,10.1469879518072
"FALSE POSITIVE",8588377,"K03861.01",0.3480576,3.042,-0.02444,3.05,6.1059,6.8252,3.5085910652921,10.8731819727249,41.452804377565,66.2640776699029
"FALSE POSITIVE",3644601,"K03862.01",0.403391,1.961,0.001179,2.5798,-3.201,4.1112,3.72321428571429,2.0904832185416,1.0039896373057,1.67121951219512
"FALSE POSITIVE",3644601,"K03862.02",0.403391,22.35,0.004089,1.2761,-3.8311,4.038,3.72321428571429,23.7773369565217,1.12364450127877,3.7045871559633
"FALSE POSITIVE",8459354,"K03863.01",0.4522894,1.811,-4.813e-07,0.035454,0.12529,0.13021,1.98138006571742,2.51820151818228,-0.155183175033921,1.64406565656566
"CANDIDATE",4164922,"K03864.01",0.6068982,3.828,-6.196e-05,0.17552,-0.30321,0.35035,17.5813953488372,8.07266371184219,0.933275862068965,1.80592783505155
"CANDIDATE",4164922,"K03864.02",0.6068982,3.978,-6.544e-05,-0.07653,0.057915,0.095974,17.5813953488372,4.69195875751137,-0.552952029520295,0.304679365079365
"FALSE POSITIVE",5535890,"K03865.01",0.4712676,15.64,0.006474,-3.0649,-7.2018,7.8269,5.46086956521739,31.241112950264,-43.7905686546463,116.126112759644
"FALSE POSITIVE",5215980,"K03866.01",0.5308484,5.22,0.0005359,8.5468,-1.4097,8.6622,5.68181818181818,8.57059915711296,2.22220916568743,124.100286532951
"CANDIDATE",9353742,"K03867.01",0.6161436,1.84,-2.981e-05,0.18823,-0.15293,0.24253,7.91071428571429,4.89196861213568,1.40682432432432,1.63871621621622
"FALSE POSITIVE",9178185,"K03868.01",0.4514664,1.082,0.0005907,-1.3489,0.12109,1.3543,1.45755770662695,11.8325558831212,-9.51458333333333,9.67357142857143
"FALSE POSITIVE",6290382,"K03869.01",0.3394988,4.257,-0.0003538,0.018813,0.022106,0.029028,3.0036036036036,7.10681781893661,-0.181432748538012,0.197469387755102
"FALSE POSITIVE",8258160,"K03870.01",0.5753974,4.022,-0.002679,3.0335,1.2174,3.2687,6.21014492753623,4.79166837396708,-58.3848039215686,38.3200468933177
"FALSE POSITIVE",9752982,"K03871.01",0.3222752,-0.6844,0.0007965,-0.048392,-0.18007,0.18646,1.2323595505618,9.5955297858412,39.4158333333333,2.37226463104326
"FALSE POSITIVE",4666008,"K03872.01",0.3841128,12.69,0.0002962,-7.0084,3.4533,7.813,2.93403693931398,26.3808209727492,-79.551724137931,88.4824462061155
"FALSE POSITIVE",8430105,"K03873.01",0.5428048,33.62,-0.0005907,1.5876,0.017348,1.5877,3.40629095674967,56.8079787234043,1.49711649365629,1.67832980972516
"FALSE POSITIVE",11560037,"K03874.01",0.3873966,1.792,-4.094e-05,0.054028,0.13425,0.14471,3.44594594594595,13.1024726103126,0.309223140495868,0.882378048780488
"CANDIDATE",11911561,"K03875.01",0.1902604,1.656,0,-0.1666,-0.02628,0.16866,2.365625,3.27519840198672,-0.257390243902439,1.06075471698113
"CANDIDATE",3440118,"K03876.01",0.560928,7.467,9.911e-05,0.16641,-0.28828,0.33287,7.1869918699187,9.30480367100372,1.04127272727273,2.4657037037037
"FALSE POSITIVE",9159265,"K03877.01",0.4759244,1.801,-0.0008631,0.42208,3.123,3.1514,3.95169082125604,4.47742283010914,1.77983783783784,8.65769230769231
"CANDIDATE",4472818,"K03878.01",0.5245168,7.507,0.0001108,-0.39396,0.38532,0.55107,6.66216216216216,8.75750740166361,-2.52496551724138,3.26076923076923
"CANDIDATE",4472818,"K03878.02",0.5245168,2.783,6.248e-05,-0.037642,0.35324,0.35524,6.66216216216216,3.35187477134562,0.0195857777777778,0.503886524822695
"FALSE POSITIVE",5560830,"K03879.01",0.3280088,-0.02369,0,0.13893,-7.297,7.2983,3.23926380368098,3.74279787557447,-0.288189550425273,99.4318801089918
"FALSE POSITIVE",4147444,"K03880.01",0.2897384,0,2.867e-05,0.056603,0.30414,0.30936,3.26610644257703,0,-0.231428571428571,0.496565008025682
"FALSE POSITIVE",9592850,"K03883.01",0.5456248,0,0.01485,0,0,0,4.13364055299539,0,0,0
"FALSE POSITIVE",4579313,"K03884.01",0.4106284,16.73,-0.01353,4.4548,5.9945,7.4686,4.78481012658228,28.8092323574958,51.239378238342,108.397677793904
"FALSE POSITIVE",11614528,"K03885.01",0.3372752,2.948,-0.003592,-0.094032,4.0423,4.0434,3.12968299711815,7.42048640048488,0.248383419689119,44.3355263157895
"FALSE POSITIVE",8848288,"K03886.01",0.746736,3.222,-2.758e-05,2.2891,1.1557,2.5643,4.01390644753477,11.6800262812089,3.15330926594464,2.78728260869565
"FALSE POSITIVE",5308419,"K03887.01",0.3483344,4.9,-5.409e-05,-8.5226,1.3511,8.629,3.17168674698795,8.0522033249306,-114.058588548602,117.401360544218
"FALSE POSITIVE",8260198,"K03888.01",0.385278,3.939,-0.001713,-3.6731,3.0046,4.7454,8.73809523809524,9.30543848410263,-44.2078071182549,62.5217391304348
"FALSE POSITIVE",10733174,"K03889.01",0.4330248,2.091,0.001134,-0.46874,-2.5846,2.6268,3.4176245210728,2.33121943354651,-1.48940239043825,14.1989189189189
"CANDIDATE",8564976,"K03890.01",0.6017016,10.18,-0.001151,0.10726,0.16239,0.19461,4.51896447922938,13.7174721189591,0.106845528455285,1.25554838709677
"CANDIDATE",8765560,"K03891.01",0.4374524,1.76,-0.0001126,-0.91759,-0.55085,1.0702,1.37487636003956,3.0681559497974,-2.25527559055118,2.0078799249531
"CANDIDATE",11760860,"K03892.01",0.6306028,4.433,3.031e-05,0.15742,-0.22994,0.27866,6.45283018867925,6.04873034922823,0.38102119460501,0.537953667953668
"CANDIDATE",3728432,"K03893.01",0.6437204,5.484,-6.746e-05,0.17939,0.1241,0.21813,10.3650793650794,8.55723808422918,0.809920634920635,1.34648148148148
"FALSE POSITIVE",5473535,"K03894.01",0.2798688,9.383,-0.0001255,-3.3775,0.85208,3.4834,3.17168674698795,20.1214900522083,-31.4189189189189,26.3893939393939
"FALSE POSITIVE",12106934,"K03895.01",0.4997976,16.46,-0.03807,-0.20459,-0.22763,0.30606,0,23.6500428693912,14.7794444444444,0.786786632390745
"FALSE POSITIVE",6222898,"K03896.01",0.417445,1.197,0.009984,3.0357,-3.1253,4.3569,3.87878787878788,1.5176029989889,2.35387596899225,3.89008928571429
"FALSE POSITIVE",9161118,"K03898.01",0.601768,6.614,0,0,0,0,11.135593220339,25.3284084259801,0,0
"FALSE POSITIVE",3556229,"K03899.01",0.4997976,1.127,-0.04997,-0.0025762,-0.33241,0.33242,0,2.87539686068745,59.563994374121,4.83168604651163
"FALSE POSITIVE",11911580,"K03900.01",0.372622,1.402,0.002719,8.558,-1.0501,8.6222,3.16571428571429,1.50596770082884,8.47940594059406,8.45313725490196
"CANDIDATE",9480535,"K03901.01",0.4624504,9.26,0.000129,-0.075762,0.35517,0.36316,4.55699481865285,10.7247164682726,-0.417590361445783,0.627219343696028
"FALSE POSITIVE",10583225,"K03902.01",0.6074784,10.89,-0.0006411,-1.3351,2.2293,2.5985,3.284375,22.9824193125164,-4.22061538461538,5.83932584269663
