"koi_disposition","kepid","kepoi_name","tce_dor","tce_sradius_prov","tce_fwm_pdeco","tce_incl_sn","tce_albedo_sn"
"CANDIDATE",5164255,"K00824.01",30.852792,0,-0.001973,966.855647623201,3.26162897591469
"CANDIDATE",5252423,"K00825.01",12.852488,0,-0.001371,16.70526925304,1.63408190224571
"CANDIDATE",5252423,"K00825.02",6.5898227,0,-0.0003561,6.8785594639866,1.34823923979877
"CANDIDATE",5272878,"K00826.01",7.709579,0,-4.495e-05,59.4365192582026,2.05881006864989
"FALSE POSITIVE",5283542,"K00827.01",6.6036455,0,-0.001037,96.0103262145036,1.72596041909197
"FALSE POSITIVE",5287983,"K00828.01",6.0321484,0,-0.005001,27.1819699499165,2.39112705920731
"CANDIDATE",5358241,"K00829.01",17.6585,0,0.0004115,79.1024478694469,2.57735522904062
"CANDIDATE",5358241,"K00829.02",27.562754,0,0.0007021,215.262515262515,2.5974025974026
"CANDIDATE",5358241,"K00829.03",6.5154904,0,6.031e-05,41.9507186858316,2.51230228471002
"CANDIDATE",5358624,"K00830.01",11.025606,0,0.006008,795.758122743682,2.21374045801527
"FALSE POSITIVE",5370302,"K00831.01",6.7486284,0,-0.002989,2012.96518607443,2.74653312788906
"FALSE POSITIVE",5372966,"K00832.01",22.413452,0,-0.01124,5322.75449101796,3.53306342780027
"FALSE POSITIVE",5376067,"K00833.01",5.9063451,0,7.354e-05,49.0948012232416,0.832799076804718
"CANDIDATE",5436502,"K00834.01",21.699983,0,-0.0002271,130.276437033787,2.37976929902396
"CANDIDATE",5436502,"K00834.02",9.3713889,0,3.314e-05,24.7356188262638,2.34066767830046
"CANDIDATE",5436502,"K00834.03",3.8436631,0,-0.0001993,16.8804082538274,1.70312917892485
"CANDIDATE",5436502,"K00834.04",29.359314,0,-0.0001412,45.1507409299949,1.59184952978056
"CANDIDATE",5436502,"K00834.05",2.3371617,0,7.156e-05,1.37919051512674,0.925491837588949
"CANDIDATE",5456651,"K00835.01",16.447007,0,0.0002307,61.6076487252125,2.67997504678727
"CANDIDATE",5456651,"K00835.02",88.444053,0,-0.000529,45.9312467932273,0.74869109947644
"FALSE POSITIVE",5481416,"K00836.01",2.5183249,0,0.009309,14.0008378718056,0.737373737373737
"CANDIDATE",5531576,"K00837.01",12.582148,0,-8.979e-05,29.1438240270728,2.10911808669656
"CANDIDATE",5531576,"K00837.02",6.2782424,0,-3.731e-06,6.91131756756757,1.29842446709917
"FALSE POSITIVE",5534814,"K00838.01",8.9832576,0,-0.001674,271.836469824789,1.81899518238128
"FALSE POSITIVE",5649215,"K00839.01",1.7542246,0,-0.01944,18.9031821259309,1.33085652526344
"CANDIDATE",5651104,"K00840.01",9.2038193,0,0.00219,1074.05535195248,1.96238030095759
"CANDIDATE",5792202,"K00841.01",40.152803,0,0.002584,478.398710370769,2.58550937844796
"CANDIDATE",5792202,"K00841.02",22.246919,0,0.00184,191.806493789497,2.2173189009159
"CANDIDATE",5792202,"K00841.03",5.9098151,0,0.0001936,65.4294975688817,1.90926041019267
"FALSE POSITIVE",5792202,"K00841.04",113.45627,0,0.001546,499.386845039019,2.20995670995671
"FALSE POSITIVE",5792202,"K00841.05",196.65111,0,0.001795,625.505226480836,2.12161269001983
"CANDIDATE",5794379,"K00842.01",17.963891,0,-6.526e-05,62.4160114367405,2.49620132953466
"CANDIDATE",5794379,"K00842.02",52.035264,0,0.0001984,62.1572720946416,1.57791327913279
"CANDIDATE",5881688,"K00843.01",8.1922219,0,0.001698,105.154894671623,1.72970123022847
"CANDIDATE",6022556,"K00844.01",6.7151299,0,7.992e-05,28.498978897209,2.18512256973795
"CANDIDATE",6032497,"K00845.01",13.467113,0,0.000185,88.8615384615384,1.91752577319588
"CANDIDATE",6061119,"K00846.01",43.058258,0,-0.002254,14591.5354330709,2.04437948445389
"CANDIDATE",6191521,"K00847.01",51.63136,0,0.0001558,476.759061833689,1.37065637065637
"FALSE POSITIVE",6267425,"K00848.01",4.3445907,0,-0.09283,46.4748637189582,1.33953142432131
"CANDIDATE",6276477,"K00849.01",12.089302,0,0.0003273,62.4454148471616,2.10462074978204
"CANDIDATE",6291653,"K00850.01",25.029972,0,0.0007517,1594.04332129964,2.22433460076046
"CANDIDATE",6392727,"K00851.01",10.131807,0,-0.0002781,113.50105374078,0.556985990155244
"CANDIDATE",6422070,"K00852.01",2.9640092,0,-0.0002479,34.2795180722892,1.4098231827112
"CANDIDATE",6428700,"K00853.01",10.13189,0,-0.0003975,92.6637554585153,2.13758441966389
"CANDIDATE",6428700,"K00853.02",9.1664191,0,0.000492,51.7530864197531,0.803783545974483
"CANDIDATE",6435936,"K00854.01",60.807151,0,0.0009246,167.341582302212,1.89149347510875
"CANDIDATE",6522242,"K00855.01",65.778434,0,-0.002679,5982.6435246996,2.62015753094358
"CANDIDATE",6526710,"K00856.01",29.490531,0,0.001748,5449.38271604938,1.92585895117541
"CANDIDATE",6587280,"K00857.01",9.4652954,0,-0.0001426,34.4855632370882,1.38003258087037
"CANDIDATE",6587280,"K00857.02",58.640694,0,0.0004966,15.0999322493225,0.371652719665272
"FALSE POSITIVE",6599919,"K00858.01",21.68669,0,0.0002147,526.052948255114,1.04329004329004
"FALSE POSITIVE",6675056,"K00859.01",8.0879172,0,0.1079,62.3123123123123,0.913663366336634
"CANDIDATE",6685526,"K00861.01",4.3266071,0,0.0001813,6.04573643410853,1.81345769487009
"FALSE POSITIVE",6756669,"K00862.01",15.630164,0,0.0005813,1886.35879974463,4.11418376449599
"CANDIDATE",6784235,"K00863.01",5.2139775,0,4.691e-05,25.4606099110546,2.04671457905544
"CANDIDATE",6849310,"K00864.01",9.1823368,0,-0.0008547,14.1977148534526,1.88323026555111
"CANDIDATE",6849310,"K00864.02",17.43593,0,-0.000835,79.7802197802198,1.90144927536232
"CANDIDATE",6849310,"K00864.03",13.194779,0,-0.0004491,75.1138353765324,1.17661388550548
"CANDIDATE",6862328,"K00865.01",113.87596,0,-0.00411,975.355553142981,2.02340505851265
"FALSE POSITIVE",6862603,"K00866.01",6.8751721,0,0.006494,28.1784005468216,2.40826655419654
"CANDIDATE",6863998,"K00867.01",16.975429,0,-0.0001173,250.778097982709,2.36192626034613
"CANDIDATE",6867155,"K00868.01",182.16737,0,-3.159e-05,22983.3546734955,4.74283231972198
"CANDIDATE",6948054,"K00869.01",14.198709,0,0.00026,21.4155588380108,1.93164362519201
"CANDIDATE",6948054,"K00869.02",18.867374,0,5.507e-05,454.64509394572,2.39057750759878
"CANDIDATE",6948054,"K00869.03",5.3101027,0,-1.357e-05,5.44338983050847,1.46672504378284
"CANDIDATE",6948054,"K00869.04",25.34764,0,0.000931,62.9491768074445,2.18937644341801
"CANDIDATE",6949607,"K00870.01",8.6807279,0,0,70.7491582491583,3.65434669442998
"CANDIDATE",6949607,"K00870.02",9.0785801,0,0,124.552050940323,2.96579657965797
"FALSE POSITIVE",7031517,"K00871.01",34.878927,0,0.002081,3764.78094427903,2.56039791567977
"CANDIDATE",7109675,"K00872.01",52.693989,0,0.0002657,745.371142618849,3.70566318926975
"CANDIDATE",7109675,"K00872.02",7.8575437,0,-3.693e-05,14.5775756515655,2.09514687100894
"CANDIDATE",7118364,"K00873.01",7.3329063,0,-0.0001195,15.5144032921811,1.41015952980689
"CANDIDATE",7134976,"K00874.01",8.4343943,0,0,26.4187068424357,2.41666666666667
"CANDIDATE",7134976,"K00874.02",14.140634,0,0,12.2789839648077,1.11157528285466
"CANDIDATE",7135852,"K00875.01",6.2766473,0,-0.0005835,124.065138721351,2.17124542124542
"FALSE POSITIVE",7270230,"K00876.01",19.252337,0,-0.00399,1007.73940164029,3.32495667244367
"CANDIDATE",7287995,"K00877.01",9.5793792,0,0.0001402,112.241653418124,2.96229802513465
"CANDIDATE",7287995,"K00877.02",12.76805,0,-8.737e-05,322.556390977444,2.56509945750452
"CANDIDATE",7287995,"K00877.03",32.448097,0,0.0002885,25.1007663922793,1.01166558651977
"CANDIDATE",7303253,"K00878.01",16.807469,0,-4.331e-05,315.437704322557,2.29984836997726
"CANDIDATE",7366258,"K00880.01",64.638053,0,0.000801,6.36801132342534,2.67205542725173
"CANDIDATE",7366258,"K00880.02",22.695173,0,0.0003612,621.545003543586,2.50827000447027
"CANDIDATE",7366258,"K00880.03",7.9725294,0,0.0002462,29.1602787456446,2.26663319106201
"CANDIDATE",7366258,"K00880.04",5.0574293,0,-0.0001033,3.16228929831439,1.01580502215657
"CANDIDATE",7373451,"K00881.01",29.161671,0,-2.064e-05,64.6934306569343,1.92613138686131
"CANDIDATE",7373451,"K00881.02",177.764,0,-5.907e-05,778.490893321769,2.82458888018794
"FALSE POSITIVE",7377033,"K00882.01",9.7662583,0,0.0002081,96.9515514425694,4.2940357097632
"CANDIDATE",7380537,"K00883.01",10.586196,0,0.02731,951.948051948052,2.43559718969555
"CANDIDATE",7434875,"K00884.01",17.988282,0,0.0002833,177.218516272488,1.46301605504587
"CANDIDATE",7434875,"K00884.02",14.656322,0,0.0002594,17.1377388535032,0.130351158385546
"CANDIDATE",7434875,"K00884.03",4.9349884,0,-0.0001131,14.1954537318776,2.1992600422833
"CANDIDATE",7455287,"K00886.01",5.2909535,0,0.0001769,26.8667344862665,0.654150197628458
"CANDIDATE",7455287,"K00886.02",7.276125,0,-0.0003137,38.0395766221813,2.52676659528908
"CANDIDATE",7455287,"K00886.03",26.306851,0,-0.0001246,39.86871887732,1.74651162790698
"CANDIDATE",7458762,"K00887.01",11.481079,0,-0.0003594,33.5370152761457,1.85727149932463
"FALSE POSITIVE",7552344,"K00888.01",9.4808119,0,0.0002121,35.8414582450191,3.29489489489489
"CANDIDATE",757450,"K00889.01",36.426052,0,-0.00398,40.5683355886333,3.63813229571984
"CANDIDATE",7585481,"K00890.01",15.72784,0,0.001774,52.8082595870206,1.53194066000606
"CANDIDATE",7663691,"K00891.01",7.896332,0,0.0001403,84.8150025342119,1.92373558625414
"CANDIDATE",7678434,"K00892.01",19.280717,0,-0.0004461,31.1591634172279,1.34101282329928
"CANDIDATE",7678434,"K00892.02",14.423374,0,-0.0001577,5.78866666666667,0.586535192111527
"CANDIDATE",7685981,"K00893.01",2.7592078,0,-6.483e-05,30.8998676665196,1.27914554670529
"FALSE POSITIVE",7708215,"K00894.01",4.489923,0,0.003002,99.1236982473965,2.47886806321205
"FALSE POSITIVE",7767559,"K00895.01",9.6650881,0,-0.0002298,3.51621727237202,2.60978485116416
"CANDIDATE",7825899,"K00896.01",20.736435,0,0.0004925,231.663590825204,2.41743119266055
"CANDIDATE",7825899,"K00896.02",12.066469,0,0.0005193,24.9496402877698,2.12071778140294
"CANDIDATE",7825899,"K00896.03",27.117767,0,6.917e-05,15.4617136849483,0.796586059743954
"CANDIDATE",7849854,"K00897.01",6.5430661,0,-0.0005709,624.536693847294,2.0705574912892
"CANDIDATE",7870390,"K00898.01",21.521108,0,0.0004959,49.0256124721603,2.05952976488244
"CANDIDATE",7870390,"K00898.02",9.1186788,0,0.0005249,32.0804859529233,2.49009448338921
"CANDIDATE",7870390,"K00898.03",23.575491,0,0.0001112,104.727316027626,2.32041660284883
"CANDIDATE",7907423,"K00899.01",13.678467,0,0.0007444,32.5254045916447,2.37622983077529
"CANDIDATE",7907423,"K00899.02",6.3202472,0,0.000142,14.4354269583627,1.7680412371134
"CANDIDATE",7907423,"K00899.03",21.750192,0,0.0005459,74.6973572037511,2.51007296090602
"CANDIDATE",7938496,"K00900.01",21.92654,0,0.0001265,66.3945578231292,1.94518518518519
"CANDIDATE",8013419,"K00901.01",29.897657,0,-0.0002135,1189.13101963949,3.30068915487849
"CANDIDATE",8018547,"K00902.01",112.02836,0,0.0001536,26.5378944264229,3.00319081046586
"CANDIDATE",8039892,"K00903.01",8.4224537,0,0.001904,194.072743601257,1.7226634086744
"CANDIDATE",8150320,"K00904.01",4.6023005,0,5.644e-05,10.1091422701592,0.996495327102804
"CANDIDATE",8150320,"K00904.02",4.8426912,0,-4.348e-05,41.0507056978568,2.26642639312448
"CANDIDATE",8150320,"K00904.03",22.192299,0,0.000728,239.283761618371,3.45900253592561
"CANDIDATE",8150320,"K00904.04",21.587988,0,0.0004493,11.1763211382114,0.705656424581006
"CANDIDATE",8150320,"K00904.05",56.649777,0,-0.0007774,15.0765606595995,0.630210887690044
"FALSE POSITIVE",8180063,"K00905.01",5.9489413,0,-0.0001718,290.784737221022,3.31030954208237
"CANDIDATE",8226994,"K00906.01",14.580587,0,-0.0003732,14.4545907355139,1.37573964497041
"CANDIDATE",8226994,"K00906.02",39.013437,0,0.0002325,26.6137249026071,0.914332784184514
"CANDIDATE",8226994,"K00906.03",5.6061925,0,0.000117,2.75332197614991,0.740332975295381
"CANDIDATE",8247638,"K00907.01",23.828708,0,-0.0001891,27.8081761006289,1.80487023389939
"CANDIDATE",8247638,"K00907.02",24.890898,0,7.18e-05,145.888594164456,2.33285034154419
"CANDIDATE",8247638,"K00907.03",130.68611,0,-7.943e-05,68.3244478293983,0.99905303030303
"CANDIDATE",8247638,"K00907.04",4.7089218,0,-2.754e-05,11.864406779661,2.35196195005945
"CANDIDATE",8255887,"K00908.01",11.146699,0,-0.0003838,181.517469505892,1.57951356407858
"FALSE POSITIVE",8256049,"K00909.01",35.894638,0,-0.008561,52.3705882352941,1.95723868082728
"CANDIDATE",8414716,"K00910.01",8.7439087,0,-4.937e-05,28.3567603748327,2.62077596996245
"CANDIDATE",8490993,"K00911.01",5.705144,0,-7.566e-05,20.6467280163599,2.06642941874259
"CANDIDATE",8490993,"K00911.02",34.361694,0,0.001087,305.530591081922,1.63183509876897
"CANDIDATE",8505670,"K00912.01",22.993716,0,-0.0001071,48.6901485965878,1.86418015482055
"CANDIDATE",8505670,"K00912.02",16.837519,0,0.0001853,10.0645682001614,0.875417938653874
"CANDIDATE",8544996,"K00913.01",9.8793822,0,-0.003477,912.377578662221,2.02447804175666
"CANDIDATE",8552202,"K00914.01",4.5011524,0,-0.0004693,19.1882640586797,1.25725756639901
"FALSE POSITIVE",8605074,"K00915.01",39.943954,0,0.000254,13222.8960212986,2.71030565323235
"CANDIDATE",8628973,"K00916.01",7.1222318,0,-1.601e-05,86.9200083980684,2.12072155411656
"FALSE POSITIVE",8655354,"K00917.01",6.3302503,0,-0.0004114,55.6310013717421,1.42044218919899
"CANDIDATE",8672910,"K00918.01",50.038835,0,0.0003683,1357.49962161344,2.62464339084364
"FALSE POSITIVE",8686150,"K00919.01",28.369816,0,9.7e-05,5103.07517084282,2.52557200538358
"CANDIDATE",8689031,"K00920.01",31.318844,0,0.0003762,84.0645773979107,2.40758660731566
"CANDIDATE",8689373,"K00921.01",22.471843,0,0.001032,66.3752825923135,2.34309623430962
"CANDIDATE",8689373,"K00921.02",10.754901,0,0.0004264,101.645796064401,2.00042003570303
"CANDIDATE",8689373,"K00921.03",6.4950636,0,0.0002284,11.401530967293,1.58995368721054
"CANDIDATE",8826878,"K00922.01",4.8884621,0,0.0003071,80.9298983885867,2.61684327941997
"CANDIDATE",8883593,"K00923.01",9.255841,0,0.0007465,21.8321000255167,1.91073404647731
"CANDIDATE",8951215,"K00924.01",39.516887,0,0.000149,457.275541795666,2.12254160363086
"FALSE POSITIVE",9016295,"K00925.01",31.269797,0,0.0002269,4526.12704918033,2.4979658258747
"CANDIDATE",9077124,"K00926.01",3.7058135,0,-0.0001189,37.8942115768463,1.57768595041322
"FALSE POSITIVE",9097120,"K00927.01",34.638867,0,-0.002963,1204.74372955289,1.85932315859323
"CANDIDATE",9140402,"K00928.01",3.1219379,0,4.416e-05,47.3140223831468,1.64400494437577
"CANDIDATE",9141746,"K00929.01",10.08446,0,-0.0003137,397.929130234699,1.49629018961253
"CANDIDATE",9141746,"K00929.02",3.136542,0,9.927e-05,1.00094288793103,0.655084475613644
"FALSE POSITIVE",9159275,"K00930.01",1.5060275,0,-0.00218,6.86741889985896,0.684482313452104
"CANDIDATE",9166862,"K00931.01",9.6653336,0,0.01223,465.572033898305,1.64626462646265
"FALSE POSITIVE",9166870,"K00932.01",5.1146641,0,0.01759,47.8494623655914,2.0896017699115
"FALSE POSITIVE",9171801,"K00933.01",3.1981482,0,0.02287,9.51989389920425,0.34902807775378
"CANDIDATE",9334289,"K00934.01",10.456544,0,0.0001424,31.6243093922652,2.14447994320199
"CANDIDATE",9334289,"K00934.02",21.079768,0,8.193e-05,32.2573529411765,1.78895994614608
"CANDIDATE",9334289,"K00934.03",11.122017,0,-0.0001749,44.7012578616352,2.7247191011236
"CANDIDATE",9347899,"K00935.01",15.543595,0,5.867e-06,442.027508914926,1.7966671334547
"CANDIDATE",9347899,"K00935.02",31.348683,0,0.0004011,362.853628536285,2.32802643436467
"CANDIDATE",9347899,"K00935.03",52.906996,0,0.0002927,162.193126022913,2.23643227937706
"CANDIDATE",9347899,"K00935.04",8.346043,0,-9.114e-05,3.820419325433,0.846406121891227
"CANDIDATE",9388479,"K00936.01",24.179573,0,-0.0001215,66.207928197457,3.09485637942552
"CANDIDATE",9388479,"K00936.02",3.301994,0,-0.0002343,7.85805084745763,2.5921925628761
"CANDIDATE",9406990,"K00937.01",26.155581,0,0.0004018,46.8789808917197,1.66707496325331
"CANDIDATE",9415172,"K00938.01",13.279273,0,-0.0004153,38.1926646045073,1.97810789679437
"CANDIDATE",9415172,"K00938.02",3.8249227,0,-0.0001041,1.44200626959248,0.89432918395574
"CANDIDATE",9415172,"K00938.03",10.805264,0,-0.0001742,3.18212166172107,0.46820686731666
"CANDIDATE",9466668,"K00939.01",4.5315033,0,0.0001293,7.21599264705882,1.77905828119855
"CANDIDATE",9466668,"K00939.02",7.0824336,0,0.000258,6.99493670886076,1.37856592135698
"CANDIDATE",9466668,"K00939.03",2.1090687,0,0.0001268,3.84274438372799,1.79523809523809
"CANDIDATE",9466668,"K00939.04",12.418259,0,-0.0001394,8.75966625966626,0
"CANDIDATE",9479273,"K00940.01",8.506108,0,-0.000357,56.0846905537459,2.00318217979316
"CANDIDATE",9480189,"K00941.01",11.153438,0,0.0001525,71.5544472152951,1.4498502994012
"CANDIDATE",9480189,"K00941.02",45.070417,0,-0.0001831,222.895791583166,1.81963422324995
"CANDIDATE",9480189,"K00941.03",6.4220334,0,4.195e-05,6.70654810024252,1.21019578869597
"CANDIDATE",9512687,"K00942.01",18.975356,0,0.0001454,191.064388961892,2.31492168178071
"CANDIDATE",9513865,"K00943.01",4.5114459,0,-3.018e-05,55.6857142857143,2.54306658521686
"CANDIDATE",9595686,"K00944.01",5.2404079,0,0.0009641,139.387613082811,1.86709424550151
"CANDIDATE",9605514,"K00945.01",35.337876,0,0.0002455,31.0073196235622,1.4623507805326
"CANDIDATE",9605514,"K00945.02",20.49358,0,0.0001519,31.2166488794024,1.77476155539252
"FALSE POSITIVE",9605514,"K00945.03",32.10861,0,-0.000142,154.605954465849,1.7993761287145
"FALSE POSITIVE",9661877,"K00946.01",16.04746,0,0.04519,95.420942292839,0.697674418604651
"CANDIDATE",9710326,"K00947.01",44.090665,0,-0.0001061,109.448335176312,2.08980355472404
"CANDIDATE",9761882,"K00948.01",27.951125,0,-0.0009412,69.1464369616288,2.18393960192176
"CANDIDATE",9766437,"K00949.01",14.996773,0,9.382e-05,68.5951065509077,1.95624603677869
"CANDIDATE",9772531,"K00950.01",118.9318,0,0.0004532,4643.74353671148,3.38991270611057
"CANDIDATE",9775938,"K00951.01",22.708455,0,-0.0001326,82.4463118580766,0.802790697674419
"CANDIDATE",9775938,"K00951.02",30.023408,0,-0.0001102,267.758568395511,0.822261072261072
"CANDIDATE",9787239,"K00952.01",11.779361,0,-6.721e-06,46.504329004329,2.5947256744468
"CANDIDATE",9787239,"K00952.02",48.203985,0,0.0004482,32.738923471256,1.43005595523581
"CANDIDATE",9787239,"K00952.03",9.1584981,0,-0.0004946,180.532874946283,2.639549436796
"CANDIDATE",9787239,"K00952.04",5.7735671,0,-8.714e-06,5.34014502307185,1.26376507603566
"CANDIDATE",9787239,"K00952.05",2.2478854,0,0.0001537,0.847903885480573,0.626631853785901
"CANDIDATE",9820483,"K00953.01",8.5884394,0,-5.855e-06,26.833904643191,1.58590308370044
"CANDIDATE",9823457,"K00954.01",9.1968888,0,-0.000506,90.2655814949668,1.73761441232021
"CANDIDATE",9823457,"K00954.02",34.721347,0,-0.0001243,120.634272492174,1.97557251908397
"CANDIDATE",9825625,"K00955.01",6.3498636,0,4.647e-05,37.8806108283202,1.34867172675522
"CANDIDATE",9875711,"K00956.01",16.672594,0,0.0005585,80.5064456721915,0.823809523809524
"FALSE POSITIVE",7661409,"K00957.01",1.5823081,0,-0.08089,15.3317465040167,1.5080831408776
"CANDIDATE",1026957,"K00958.01",78.990529,0,5.117e-05,244.864420706656,2.38343705122068
"CANDIDATE",10002261,"K00959.01",41.795814,2,-0.001727,20939.9906235349,1.57509433962264
"FALSE POSITIVE",8176650,"K00960.01",20.052411,0,-0.000514,6980.28391167192,4.47182387396486
"CANDIDATE",8561063,"K00961.01",7.3639302,0,-0.0004339,34.1622066694113,1.91565495207668
"CANDIDATE",8561063,"K00961.02",23.412499,0,-0.0002546,13.2743494423792,0.789112903225806
"CANDIDATE",8561063,"K00961.03",10.078285,0,-0.0003796,1.83489290912872,0.913085801696565
"FALSE POSITIVE",10657664,"K00964.01",9.0939062,0,0.0001729,352.345289712259,2.48970251716247
"FALSE POSITIVE",3337351,"K00965.01",17.367359,0,0.02822,329.715370018975,1.9830053667263
"FALSE POSITIVE",3233043,"K00966.01",3.9633029,0,-8.958e-05,29.4438051400077,0.849790544584081
"FALSE POSITIVE",6579806,"K00967.01",19.277018,0,0.0004285,944.299956653663,2.4952601643143
"FALSE POSITIVE",3560301,"K00968.01",1.4078064,0,1.331e-06,6.73155458753063,1.5834312573443
"FALSE POSITIVE",4044005,"K00969.01",35.811688,0,0.0001591,1253.15379163714,1.93645291738879
"FALSE POSITIVE",11502218,"K00970.01",3.9937391,0,0.003636,171.063925909194,0
"CANDIDATE",11180361,"K00971.01",2.2373967,0,6.065e-05,4.68104667609618,0
"CANDIDATE",11013201,"K00972.01",12.127344,0,0,260.837887067395,1.94800505506409
"FALSE POSITIVE",11013201,"K00972.02",5.3404295,0,0,13.5498055132758,1.57051282051282
"CANDIDATE",9414417,"K00974.01",29.383088,0,-0.0001396,85.7004830917874,2.19776876267749
"CANDIDATE",3632418,"K00975.01",3.0021874,0,0.0001326,9.36334405144694,0.72549889135255
"FALSE POSITIVE",3441784,"K00976.01",45.918133,0,0.004613,2156.94849368319,2.08044856167723
"CANDIDATE",11192141,"K00977.01",1.6061707,0,-8.303e-05,11.9359658484525,0
"FALSE POSITIVE",11494130,"K00978.01",2.1701071,0,3.654e-06,4.23848238482385,2.02780191138141
"FALSE POSITIVE",5648449,"K00979.01",3.4854433,0,-0.0004056,166.055253623188,0
"FALSE POSITIVE",12167361,"K00980.01",55.129953,0,-0.0003311,1467.26043212931,0
