"koi_disposition","kepid","kepoi_name","tce_ror","tce_model_snr","tce_nkoi","tcet_ingress","tcet_depth","tce_max_sngle_ev","tce_rb_tcount4","tce_fwm_sdeco","tce_fwm_pdeco","tce_dicco_msky","tce_dor_sn","tce_fwm_sdec_sn"
"FALSE POSITIVE",10490960,"K07335.01",0.53660668,4760,1,2.26,228200,1333,0,-0.6281,0.1027,0.50028,454.962198220815,175997808.118081
"FALSE POSITIVE",10491031,"K07336.01",0.54231282,15680,1,2.35,222400,2639,0,0.04845,-0.1048,0.084403,1171.18423119846,387442414.634146
"FALSE POSITIVE",10535807,"K07337.01",0.21306611,1742,1,1.149,53960,292.6,0,-0.02405,-0.001011,0.042729,1198.22238991237,150534678.233438
"FALSE POSITIVE",10535858,"K07338.01",0.0082722609,9.721,1,2.5,62.33,3.877,0,-0.08717,9.411e-06,2.6687,0.833289027813442,199814.292887029
"CANDIDATE",10546063,"K07339.01",0.014697968,7.752,1,1.118,236.6,3.122,0,4.149,-0.0009168,2.232,0.175457362377268,77398.2204213938
"FALSE POSITIVE",10547685,"K07340.01",0.24060381,5167,1,1.109,38340,621.1,0,0,0,2.1689,1646.0387192016,0
"FALSE POSITIVE",10549576,"K07341.01",0.30323301,928.7,1,2.162,99360,296.4,0,-0.01635,-0.02461,0.019375,3691.41186644664,150130833.333333
"FALSE POSITIVE",10552700,"K07342.01",0.002106676,2.78,1,4.224,177.2,3.539,5,0,0,0.059446,1.77010654342768,0
"FALSE POSITIVE",10556578,"K07343.01",0.049716536,15.53,1,0.8006,39930,101.8,0,0.7902,-0.0005814,0.016727,5.24014213643043,458721.240384615
"FALSE POSITIVE",10583181,"K07344.01",0.22982691,-1,1,1.687,240700,4044,0,0.04322,0.01443,0.57473,-7.2494361,1081877873.30317
"CANDIDATE",10586619,"K07345.01",0.021157369,11.5,1,3.641,558.9,7.123,0,-2.38,0.001162,0.55797,0.361028457963014,133176.571030641
"FALSE POSITIVE",10592163,"K07346.01",0.42912756,1900,1,2.619,79980,551.8,0,0.01086,0.0001924,0.022094,280.847084810871,59536446.5174129
"FALSE POSITIVE",10601538,"K07348.01",0.0059827267,11.13,1,0.6562,46.2,3.598,0,-9.054,0.0002851,7.9087,0.88312690162644,188334.271653543
"FALSE POSITIVE",10601579,"K07349.01",0.36201209,10570,1,2.064,55390,1689,2,-0.08193,-0.0007718,0.65046,9399.11218772296,308615019.354839
"FALSE POSITIVE",10613718,"K07350.01",0.015521254,46.21,1,0.7032,8634,138.8,0,-0.2582,9.612e-06,0.21892,0.843107733726433,3830186.24
"FALSE POSITIVE",10619109,"K07351.01",0.7982482,3824,1,2.344,247000,708.4,6,0.1745,-0.09291,0.41663,1051.41392481269,648763880.597015
"FALSE POSITIVE",10646620,"K07352.01",0.0054206596,9.926,1,7.197,61.3,3.803,0,-1.141,3.879e-05,0.11286,1.62050242313056,305521.420382166
"FALSE POSITIVE",10649230,"K07353.01",0.0083165059,18.09,1,0.08005,54.96,11.31,0,-63.59,0.003374,10.96,1.23820186066226,243227.527918782
"CANDIDATE",10659624,"K07354.01",0.0088656054,8.514,1,5.232,78.01,3.097,0,2.472,-0.0001839,1.4599,0.47477743034809,149297.62305296
"FALSE POSITIVE",10661913,"K07355.01",0.0088464038,13.15,1,1.3,75.77,4.879,0,0.8929,1.489e-05,6.7647,1.05031741063642,255126.79787234
"FALSE POSITIVE",10661976,"K07356.01",0.004382116,8.426,1,2.412,18.15,3.15,0,1.582,-2.873e-05,0.58464,1.18909572362855,144135.543543544
"FALSE POSITIVE",10662021,"K07357.01",0.0067645828,7.963,1,0.9194,41.12,3.041,0,1.504,-6.602e-05,4.2995,0.496685253257155,93745.796875
"CANDIDATE",10665228,"K07358.01",0.018854441,7.69,1,0.3125,257.6,3.691,1,-3.302,0.0009902,1.4009,0.346038206880387,88390.5221402214
"CANDIDATE",10665749,"K07359.01",0.017915897,11.49,1,0.006322,321.6,3.569,0,-1.475,0.0004639,2.2124,0.187779640770169,121115.303030303
"CANDIDATE",10680424,"K07361.01",0.020552554,7.935,1,0.04879,375.8,3.327,0,-0.7611,0,0.61208,0.231426574736881,83429.3721739131
"FALSE POSITIVE",10685175,"K07362.01",0.0076846934,20.13,1,2.145,136.8,5.035,1,0.2654,-2.33e-05,0.013447,1.24532477314251,317642.543046358
"FALSE POSITIVE",10686876,"K07363.01",0.42085339,15230,1,1.515,197700,3886,0,-0.366,0.1178,0.61005,6230.82859304127,708716834.319527
"FALSE POSITIVE",10686930,"K07364.01",0.0068923911,8.247,1,1.203,44.76,3.529,0,-0.4618,8.124e-06,3.0428,0.5679887544207,239603.26
"FALSE POSITIVE",10711913,"K07365.01",0.47250839,2137,1,2.26,139200,545.6,0,0.277,0.001831,0.0063908,512.176329067486,59747222.6368159
"FALSE POSITIVE",10732401,"K07366.01",0.0037142952,3.275,1,2.065,192.4,3.842,0,5.753,-9.432e-05,8.0685,0.22519068815608,51142.8306709265
"FALSE POSITIVE",10736223,"K07367.01",0.39068476,-1,1,1.894,779700,2292,0,-0.1341,0,0.033685,-5.911047,705583157.12188
"CANDIDATE",10736489,"K07368.01",0.029201452,32.43,1,0.7989,647.6,7.975,0,0.01963,6.588e-05,0.071513,10.8513583551517,2439860.86294416
"FALSE POSITIVE",10743600,"K07369.01",0.38777494,447.1,1,1.256,62490,102.1,0,1.552,0.08432,6.9569,391.51082552988,69128686.3309353
"FALSE POSITIVE",10753734,"K07371.01",0.5,-1,1,2.197,479800,5135,0,-0.01153,0,0.0070584,-73.96762,369399746.153846
"FALSE POSITIVE",10794242,"K07372.01",0.32074158,-1,1,1.689,198400,1752,0,0.1656,0.002198,0.008947,-15.989913,354314823.529412
"FALSE POSITIVE",10794405,"K07373.01",0.026322777,57.97,1,2.129,2370,11.05,0,5.171,0,5.5972,10.5526414944077,857662.56227758
"FALSE POSITIVE",10809677,"K07374.01",0.1202563,267,1,1.388,4879,31.57,0,0.01309,-7.895e-05,0.009417,62.7390809508125,9927044.12371134
"CANDIDATE",10812541,"K07375.01",0.062109465,7.586,1,0.4327,3284,12.67,0,0.4211,-0.001275,0.076966,4.05190218582589,319174.748344371
"CANDIDATE",10815677,"K07376.01",0.012994591,10.83,1,1.117,203.3,3.232,0,-0.8944,0.0001249,0.86192,0.306695046093087,118071.965686274
"FALSE POSITIVE",10816107,"K07377.01",0.22079416,1922,1,1.226,48200,265.5,3,-0.2851,0.001293,0.12106,1870.79829967233,96971048.2897384
"CANDIDATE",10843431,"K07378.01",0.051840187,12.1,2,0.9359,1208,4.26,0,1.138,-0.0006146,0.6151,1.49696432781514,138677.028735632
"CANDIDATE",10843431,"K07378.02",0.043215856,7.988,2,1.507,1731,4.709,0,-1.304,0.002997,0.98036,1.18534754212918,92627.5009596929
"FALSE POSITIVE",10847907,"K07379.01",0.002826124,3.194,1,1.621,58.17,3.702,0,-0.6605,2.02e-06,1.8487,0.894875527203055,65964.5191256831
"FALSE POSITIVE",10849244,"K07381.01",0.53918612,5855,1,2.825,164300,4282,0,-0.01601,0.003587,0.0017873,185.506008665526,365344590.909091
"FALSE POSITIVE",10857589,"K07382.01",0.26564123,2110,1,3.111,80740,718.7,0,-0.001752,0.02162,0.13607,1119.94200477217,57971008.4033613
"FALSE POSITIVE",10867017,"K07384.01",0.0082635438,10.72,1,0.9169,83.15,3.777,0,16.68,-0.001032,11.179,0.557675273484704,135569.702247191
"FALSE POSITIVE",10909274,"K07385.01",0.48492425,-1,1,2.609,462100,10280,0,-0.07773,-0.006622,0.0058493,-126.88959,728819879.33635
"FALSE POSITIVE",10920813,"K07386.01",0.48828498,3513,1,6.834,271300,1902,0,0.0506,-0.001609,0.020049,2815.91205492193,279281248.554913
"FALSE POSITIVE",10923260,"K07387.01",0.30958839,5271,1,1.161,104600,866.7,0,-0.1087,-0.0002672,0.00041322,2472.95414464321,162903265.993266
"FALSE POSITIVE",10924400,"K07388.01",0.0048686787,10.09,1,1.095,53.68,6.15,0,-2.188,4.192e-05,1.5471,1.24837817218424,254440.8
"FALSE POSITIVE",10936427,"K07390.01",0.39771177,-1,1,4.064,444400,2600,2,0.1506,0,0.094945,-17.014166,198913300.411523
"FALSE POSITIVE",10937609,"K07391.01",0.30866823,4214,1,1.82,69370,547.1,1,-0.2266,-0.00194,0.014537,2519.29948772837,164377200.680272
"FALSE POSITIVE",10965963,"K07392.01",0.55380766,5596,1,2.265,221500,1606,0,0.007479,0.0009224,0.00044844,499.153822439751,336664805.555556
"FALSE POSITIVE",10979716,"K07394.01",0.398446,1365,1,1.349,81970,294.4,0,-0.04176,0.006597,0.027931,1068.71390132707,30633802.5316456
"FALSE POSITIVE",10982373,"K07395.01",0.0070364581,17.41,1,1.325,493.7,7.434,0,0.2179,-1.95e-05,0.32098,1.07367795070008,361770.679104478
"FALSE POSITIVE",10987439,"K07396.01",0.20665409,2596,1,1.411,16380,597.3,0,0.4999,-0.005929,0.66395,422.087978917023,54553512.3873874
"FALSE POSITIVE",10989032,"K07397.01",0.05588177,133.3,1,4.5,5395,18.99,0,-0.4218,0.00241,0.18805,5.79314193212961,3293240.34013605
"FALSE POSITIVE",10991989,"K07398.01",0.13251535,957.4,1,1.081,9003,104.8,6,0.3331,-0.001937,2.7602,611.890378279906,88194322.4043716
"FALSE POSITIVE",10992733,"K07399.01",0.5,-1,1,2.271,454400,2410,1,0.2199,0.01183,0.0083683,-60.526418,161036714.285714
"CANDIDATE",11019739,"K07400.01",0.013300971,9.498,1,1.282,196.6,3.332,0,-0.2766,2.934e-05,0.40983,0.249806210650172,128026.07651715
"FALSE POSITIVE",11027722,"K07402.01",0.017389909,42.22,1,0.5926,1038,5.481,0,-2.239,0.0005658,2.0419,2.61246924265531,695289.226361032
"FALSE POSITIVE",11029877,"K07403.01",0.14578931,1826,1,2.112,15290,220.7,0,0.313,-0.00417,2.6298,1139.69467002141,61093040.2515723
"CANDIDATE",11068630,"K07404.01",0.013675582,9.27,1,0.3472,184.5,3.051,0,2.049,-0.0002668,0.35578,0.221673641508285,116065.725536993
