"koi_disposition","kepid","kepoi_name","tce_dor","tce_ingress","tce_chisqgof","tce_insol","tce_sradius","tce_slogg_prov","tce_mesmedian","tce_ptemp","tce_rb_tcount3","tce_fwm_srao","tce_fwm_pdeco","tce_ror_sn","tce_prad_sn","tce_fwm_pdeco_sn","tce_dicco_msky_sn"
"CANDIDATE",10875007,"K04149.02",9.3365282,0.3659,721,130.83,1.232,7,-0.03975,4346.53,0,1,1.341e-06,3.94147797608966,2.34226689000558,0.00918493150684932,2.40580821917808
"CANDIDATE",11465651,"K04150.01",17.877217,0.5449,546.3,46.61,1.142,7,-0.005282,3851.07,0,-1.346,0.0002107,7.61896656864589,3.17455749028637,1.06414141414141,0.639278350515464
"FALSE POSITIVE",5217574,"K04151.01",1.4719822,0.2034,7937,2291.55,0.863,7,-1.747,0,0,8.857,0.001095,2.14515503731777,1.82781836413121,7.55172413793103,15.2428246013667
"CANDIDATE",7199060,"K04152.01",54.410048,0.2623,363.8,117.18,2.758,5,-0.01674,4683.43,0,0.2374,0.0001352,10.5717202830254,2.86448598130841,1.14576271186441,0.264620689655172
"CANDIDATE",8439323,"K04153.01",25.191835,0.06536,1190,248.19,0.797,7,0.09309,3349.8,3,-0.3474,0.0001428,2.54306182550712,2.10317936412717,0.415116279069767,1.15358333333333
"FALSE POSITIVE",5551228,"K04154.02",63.988565,7.991,90.29,0.71,0.866,7,-0.01827,4117.52,0,-21.28,-0.01366,0.686546579820847,0.673929264288912,-7.38378378378378,39.0384615384615
"FALSE POSITIVE",5471271,"K04155.01",1.4035438,6.851,3359,132.05,1.084,7,-0.517,5304.99,0,2.129,-0.00015,29.6272323961171,2.95467475820216,-3.08008213552361,2.73769633507853
"CANDIDATE",5881120,"K04156.01",3.3499639,0.2862,2968,344.46,0.973,7,-0.1289,3349.32,0,-0.9587,1.423e-05,4.05817020284478,2.45824634655532,0.302123142250531,1.09641909814324
"CANDIDATE",4548098,"K04157.01",7.0785983,0.05356,1897,640.4,1.122,23,-0.1089,4433.69,0,0.7749,-3.055e-05,3.12730541697936,2.71491228070175,-0.985483870967742,1.46141304347826
"CANDIDATE",4548098,"K04157.02",13.910925,0.04895,923.5,423.25,1.122,23,-0.002124,4473.67,0,-2.284,4.135e-05,2.37952457055424,2.18237008256435,0.866876310272537,0.899811320754717
"FALSE POSITIVE",5306383,"K04158.01",1.7791499,0.06491,6314,3359.12,0.998,7,-0.5243,5637.04,0,-0.8898,-0.000195,2.2745573134447,1.92956974513565,-6.19047619047619,137.256484149856
"CANDIDATE",6607644,"K04159.01",3.7521155,0.02139,7135,1587.34,0.889,26,-0.8055,2794.85,0,0.4011,-3.458e-05,2.60654148979408,2.54417413572343,-0.65,2.06070588235294
"CANDIDATE",7610663,"K04160.01",5.9320962,0.0944,1394,614.81,0.993,7,0.09311,3546.6,0,0.6803,-1.823e-05,2.92571196089352,2.26288117770768,-0.373565573770492,1.8544587628866
"FALSE POSITIVE",5565707,"K04161.01",3.2091185,0.06369,3895,0,7.146,5,0.06504,0,0,10.03,0.0004611,3.08573603512412,1.68472063854048,12.7728531855956,37.2872832369942
"FALSE POSITIVE",1293031,"K04162.01",12.943309,0.004099,7588,59512.66,5.302,5,-0.02149,5796.81,0,0.7091,8.598e-06,1.64303963315732,1.34271523178808,0.134976452119309,0.408573667711599
"FALSE POSITIVE",6463499,"K04163.01",28.521557,3.923,125.9,32.99,2.478,7,-0.02983,3398.14,0,2.981,0.00139,2.63747630748853,1.39273573089998,4.16167664670659,17.7022988505747
"FALSE POSITIVE",8254882,"K04164.01",2.1014318,0.05359,5960,7641.76,1.612,13,-0.2413,3703.36,0,-11.01,0.0002717,3.13479865528486,2.23572037510656,10.7391304347826,103.773305084746
"FALSE POSITIVE",6042031,"K04165.01",1.6905184,0.04347,10680,24679.27,2.537,5,-0.415,3161.44,0,3.279,-1.591e-05,4.35081869788508,2.38662830524729,-0.898870056497175,2.88726993865031
"CANDIDATE",4078311,"K04166.01",36.130621,0.07089,440.1,97.71,0.972,7,-0.04666,3558.76,0,0.802,8.114e-05,0.942891759792418,0.919303234980448,0.181521252796421,0.298004926108374
"FALSE POSITIVE",5475735,"K04167.01",1.2149677,3.426,5434,255.6,0.727,7,-1.962,2987.54,0,-6.414,0.001152,0.536020613103771,0.53404401650619,12.3076923076923,8.72630385487528
"FALSE POSITIVE",9402583,"K04168.01",1.2592393,0.04187,13320,2195.87,0.728,7,-5.729,0,0,-4.819,-0.0003164,0.832574722109064,0.828555368184373,-4.53945480631277,4.4453125
"CANDIDATE",7838675,"K04169.01",2.4596393,0.08239,4008,1897.58,0.863,7,-0.02948,3437.74,0,-0.9532,-1.151e-06,2.79264129108106,2.22660530352838,-0.0177349768875193,0.888792452830189
"FALSE POSITIVE",8700537,"K04170.01",4.1666034,9.659,978.7,20.44,0.941,7,-0.02806,3403.7,0,-8.008,-0.001443,0.55003331223081,0.544396211523283,-7.63492063492063,53.809756097561
"FALSE POSITIVE",10858785,"K04171.01",1.7612952,0.1364,7102,2897.37,0.921,7,-0.7488,5514.84,0,-2.325,0.0004364,1.90337977239583,1.69582772543742,3.79478260869565,10.2561349693252
"FALSE POSITIVE",9640907,"K04172.01",3.5321514,0.1898,2982,1260.81,1.069,7,-0.1953,4678.62,0,1.381,-0.0002609,3.1612391736172,2.14849559546963,-1.45754189944134,2.87916018662519
"FALSE POSITIVE",9490653,"K04173.01",2.4686773,0.1159,4578,1856.7,0.931,7,-0.3246,3137.36,0,-13.74,-0.0007101,1.62844088813867,1.49383168437767,-6.45545454545455,38.859756097561
"FALSE POSITIVE",3328027,"K04174.01",1.2368108,2.735,4941,979.84,0.971,7,-1.32,2911.87,0,-3.268,0.0003796,3.63350772150554,2.42969940434963,2.20697674418605,6.21016666666667
"FALSE POSITIVE",9640931,"K04175.01",3.1689242,0.2066,4456,397.99,0.7,7,-0.7984,3571.67,0,3.46,0.001109,2.30421549613307,2.16945024356298,5.28095238095238,4.00893141945773
"FALSE POSITIVE",9640962,"K04177.01",1.585691,0.2082,7755,1069.74,0.83,7,0.08122,3016.25,0,4.762,0.0003253,2.52130099504534,2.42798353909465,2.90446428571429,4.95395430579965
"CANDIDATE",5197233,"K04178.01",6.6098554,0.2579,1233,397.09,1.136,7,0.0001585,4561.68,0,0.3813,-0.0003627,4.44573729831195,2.70667092243856,-2.94878048780488,8.48298319327731
"FALSE POSITIVE",10936786,"K04179.01",1.5125978,0.05917,8111,13397.89,1.549,7,-0.958,4303.17,6,6.037,0.0001791,2.53979916220988,1.85426046356512,5.91089108910891,10.1889603429796
"CANDIDATE",6938264,"K04180.01",3.0172661,0.06052,6378,532.63,0.72,7,-0.5177,2344.82,0,2.66,-0.0001493,1.63334341480675,1.62034856335374,-3.09751037344398,7.37571884984026
"FALSE POSITIVE",9899315,"K04181.01",1.3177183,0.2378,10410,1940.92,0.95,7,-2.764,0,0,5.098,-7.721e-05,2.82596294302109,2.13973600364133,-1.05912208504801,4.69375
"FALSE POSITIVE",9541089,"K04182.01",1.5983305,6.038e-05,8834,5182.78,0.881,7,-2.126,87423.25,0,0,0,0.000297382251661614,0.000297390703300501,0,15.4170807453416
"FALSE POSITIVE",10858737,"K04183.01",1.0857604,1.458,9403,9679.75,1.375,7,-1.127,5812.92,0,-2.978,6.2e-05,6.45316976648263,3.01160337552743,2.60504201680672,11.0300429184549
"CANDIDATE",6752002,"K04184.01",18.226465,0.08623,827.6,100.76,0.804,7,-0.08313,3035.52,0,-0.6869,3.28e-05,2.09135449577028,2.03697850821745,0.285217391304348,1.07808064516129
"CANDIDATE",7257966,"K04185.01",15.748762,0.09028,2110,403.97,0.873,7,-0.09474,2508.57,0,-1.585,0.0001266,2.62028743577087,2.26086956521739,0.344959128065395,0.170252525252525
"FALSE POSITIVE",9406892,"K04186.01",2.3818467,0.1454,4856,844.34,0.83,7,-0.4479,4593.85,0,-18.96,4.434e-05,2.31698934061439,2.11595866819747,0.718638573743922,27.0641025641026
"FALSE POSITIVE",3124598,"K04187.01",3.3918072,1.833,1413,432.35,1.259,7,-0.03267,3377.2,0,7.365,0.0006921,1.28177479637538,1.20683949255378,5.81596638655462,6.61671232876712
"CANDIDATE",6879171,"K04188.01",7.0280394,0.1519,1308,671.69,1.686,13,0.08631,4123.61,0,-0.09242,9.439e-05,3.33090906279177,1.93528693528694,2.51037234042553,2.0591922005571
"CANDIDATE",9897364,"K04189.01",20.252819,2.18,147.1,22.35,1.299,13,0.01825,3676.56,0,-0.1904,-0.0002961,24.206926291421,3.0402332361516,-0.41125,3.59447552447552
"CANDIDATE",12505503,"K04190.01",3.7272417,0.1052,3757,392.17,0.881,7,0.01258,3605.82,0,0.02407,2.407e-05,2.04210398365385,1.74894185787481,0.499377593360996,3.39492385786802
"FALSE POSITIVE",3548639,"K04191.01",16.566641,0.1465,542,628.25,2.324,5,0.003756,6675.73,0,-1.49,-9.169e-05,3.22747129287763,2.20034995625547,-1.41061538461538,5.24868217054264
"CANDIDATE",9828127,"K04192.01",15.009683,0.3365,699.2,38.62,0.909,26,-0.06185,3379.85,0,0.03095,0.0001252,3.74719770951423,3.39696143358005,0.655497382198953,0.37446875
"CANDIDATE",9828127,"K04192.02",25.618495,0.2493,402.5,17.99,0.909,26,-0.03308,3752.81,0,-1.633,0.0001835,1.34508686446965,1.32746823069404,0.777542372881356,0.688762006403415
"CANDIDATE",9092496,"K04193.01",44.323721,1.731,177.1,12.36,1,7,-0.006095,4755.22,0,0.4973,0.0003712,20.383582895306,2.67126436781609,0.839819004524887,0.669241610738255
"CANDIDATE",5644412,"K04194.01",3.616717,0.1457,2966,549.92,0.723,7,-0.03344,3406.33,0,2.32,0.0003623,2.01522616296992,1.9456012493493,3.23482142857143,2.18045112781955
"FALSE POSITIVE",9959545,"K04195.01",1.4786888,0.1564,10350,1142.76,0.79,7,-1.955,2839.44,0,0.05808,5.16e-05,2.6206149461609,2.28613678373383,1.49132947976879,0.482486842105263
"FALSE POSITIVE",8179190,"K04196.01",1.1721885,1.44,7821,3187.76,2.16,5,1.97,6239.56,0,-0.3055,-2.022e-05,13.844947854492,2.99967969250481,-1.27974683544304,0.343277511961723
"FALSE POSITIVE",9777724,"K04197.01",2.0284547,0.131,7649,2881.16,1.086,7,-1.743,3740.08,0,-0.9983,0.0005495,1.91911176006108,1.66226248898956,4.01094890510949,4.0614247311828
"FALSE POSITIVE",9072639,"K04198.01",2.0108935,0.04113,7837,14547.95,2.639,23,0.1014,3630.78,0,-0.2093,1.322e-05,6.49244558742109,2.68777034998034,0.972058823529412,2.86872427983539
"CANDIDATE",5340878,"K04199.01",3.3382347,0.01188,8180,2901.17,0.837,26,-0.7446,3808.86,3,-0.3266,-0.0001107,1.66227965860998,1.65050377833753,-1.5974025974026,0.547481840193705
"CANDIDATE",5084171,"K04202.01",111.40608,0.3504,211.1,2.83,0.903,7,0.01586,3985.44,0,-0.4926,-6.34e-05,2.66282964213419,2.07131901840491,-0.0857916102841678,3.27676767676768
"FALSE POSITIVE",3834317,"K04203.01",1.0376227,4.546,9536,13877.97,3.339,5,-1.331,2713.87,0,-0.6771,1.564e-05,0.645710401542251,0.625603032391454,0.831914893617021,2.62704697986577
"CANDIDATE",10593535,"K04204.01",13.649462,0.2274,913.7,67.07,1.21,48,-0.04918,3620.59,0,1.311,3.568e-05,2.32076794571586,2.17565485362096,0.33037037037037,2.16807610993658
"CANDIDATE",3450040,"K04205.01",2.1986348,0.1009,4692,1537.88,0.904,26,-0.2671,4301.04,0,0.8479,9.232e-05,1.82698856159937,1.77460687245195,1.47948717948718,0.239237388724036
"FALSE POSITIVE",8487805,"K04206.01",1.7062919,0.1319,7709,1105.17,0.75,7,-3.138,4580.05,0,-3.668,-0.0001478,1.90075845462395,1.82736602052452,-1.53958333333333,3.37119741100324
"CANDIDATE",9456281,"K04207.01",3.4876987,0.0574,7522,536.26,0.539,7,0.001927,2231.98,0,-0.04088,-0.0003239,2.85856850786868,2.72359154929577,-2.47251908396947,0.369679633867277
"CANDIDATE",5129453,"K04208.01",6.2837396,0.1536,2499,141.01,0.731,7,0.08515,2893.32,0,0.04913,-0.0003687,1.12128942061369,1.11605839416058,-1.4866935483871,1.07696629213483
"CANDIDATE",7918478,"K04209.01",16.66226,0.3011,661.1,54.62,0.702,7,-0.0308,3292.72,0,0.5625,0.0005282,4.71117930104586,3.68097260875934,0.803957382039574,0.36696335078534
"FALSE POSITIVE",5078025,"K04211.01",1.4981488,0.1072,7637,3562.61,0.867,7,-1.152,5376.37,2,-2.699,0.0001399,1.57535589047576,1.40825549864417,1.54585635359116,4.90752212389381
"FALSE POSITIVE",5078025,"K04211.02",1.4027851,0.1144,6744,3562.58,0.867,7,-0.9362,2752.49,1,-1.612,-0.0001319,1.46905158822168,1.3307891924897,-1.54088785046729,6.85566150178784
"CANDIDATE",1724719,"K04212.01",5.880707,0.203,1789,528.88,1.318,18,0.04011,3921.15,0,1.436,9.023e-05,2.98860295357375,2.61695447409733,0.859333333333333,2.48096256684492
"CANDIDATE",1724719,"K04212.02",13.971501,0.1058,910.7,252,1.318,18,0.02278,4656.2,0,1.269,-9.896e-05,1.34781837128038,1.30748898678414,-0.664161073825503,0.457435406698565
"FALSE POSITIVE",5632701,"K04213.01",2.0239821,0.2805,4903,414.79,0.881,18,-0.3279,3174.64,0,1.667,-6.778e-05,3.8722128289285,3.49740932642487,-1.41208333333333,4.979896373057
"FALSE POSITIVE",10549924,"K04214.01",2.7002712,0.03606,5008,3221,0.909,7,-0.4961,3576.96,0,-8.694,-0.0004571,3.36097119309052,2.5043321299639,-10.0461538461538,10.6205970149254
"CANDIDATE",9366617,"K04215.01",14.462584,0.3129,949.5,115.83,2.154,7,-0.04943,3799.1,0,1.088,0.0001291,2.78495007321275,1.38129154795821,0.963432835820896,4.26207792207792
"CANDIDATE",6187341,"K04216.01",5.206839,0.1013,3827,960.31,0.718,7,-1.443,3701.92,0,0.1851,-0.00035,3.26259585450147,3.10051785951401,-0.913838120104439,1.09614864864865
"FALSE POSITIVE",4678919,"K04219.01",1.2130882,2.316,4957,924.62,0.863,7,-0.1039,2712.86,0,-4.412,0.0005513,2.11158004746744,1.79918993817949,8.66823899371069,6.75234899328859
"FALSE POSITIVE",5563080,"K04220.01",2.5831104,0.06849,6214,2319.7,0.871,7,-0.1386,4336.48,0,17.16,0.0007261,2.01920295556649,1.89225589225589,9.49150326797386,113.302597402597
"FALSE POSITIVE",6364067,"K04221.01",1.526035,1.415,5495,262.43,0.927,7,-0.9775,0,0,1.032,3.455e-06,13.0772760821674,3.2858958068615,0.0303070175438597,3.02504604051565
"CANDIDATE",9183378,"K04222.01",6.4929315,0.107,1799,1125.13,1.48,7,0.09803,3666.02,0,2.761,0.0001146,1.89420501329335,1.52139461172742,1.22044728434505,1.46438953488372
"FALSE POSITIVE",1724513,"K04224.01",4.3062606,0.07052,2979,4299.72,1.744,18,-0.09174,4078.88,0,4.19,0.0001332,2.28999222796522,2.05290469560815,2.1042654028436,13.5948905109489
"FALSE POSITIVE",9535876,"K04225.01",1.8065627,0.09882,5827,3112.4,1.129,7,-1.178,5825.12,0,9.804,0,1.62211223602133,1.47538754419364,0,0
"CANDIDATE",9491832,"K04226.01",27.091102,0.2532,494.4,28.23,1.442,23,0.000531,4167.55,0,-1.959,8.426e-05,2.51816706704739,2.28768577494692,0.453010752688172,1.85481481481481
"FALSE POSITIVE",7816665,"K04227.01",6.0745233,0.1971,2225,430.04,0.963,7,-0.1155,3754.76,0,23.93,0.0005125,2.25732160580955,1.87058823529412,2.47584541062802,0
"FALSE POSITIVE",9535881,"K04228.01",1.8915865,0.1321,8552,14723.3,1.597,7,-0.5699,7113.06,0,0,0,9.58218189291364,3.05703971119134,0,113.360989810771
"FALSE POSITIVE",11616596,"K04229.01",1.3025474,1.177,5456,784.23,1.921,5,0.1572,3693.25,0,2.409,0.0004418,19.391490258492,3.07878112225938,10.4691943127962,7.30789473684211
"CANDIDATE",9872831,"K04230.01",8.225472,0.1059,1573,662.92,1.392,13,0.02969,3810.31,0,0.6442,0.0002032,2.03344604990086,1.76866658650956,2.35730858468677,0.977407407407407
"CANDIDATE",11509504,"K04232.01",3.4109515,0.1616,3623,855.55,0.958,7,-0.4901,3461.95,0,-1.736,-0.0001218,2.0608117937404,1.76549865229111,-0.929770992366412,1.14283987915408
"CANDIDATE",11611275,"K04234.01",8.2394109,0.172,1502,240.09,1.03,7,-0.06855,4077.54,0,1.332,3.438e-05,2.04041313189022,1.71654626762986,0.218980891719745,1.14122807017544
"CANDIDATE",10794974,"K04235.01",63.778664,0.9601,88.89,12.19,1.164,5,-0.03214,3609.52,0,1.627,4.427e-05,10.0131977438872,4.33505756716169,0.265089820359282,0.766544622425629
"FALSE POSITIVE",7259249,"K04237.01",3.1120522,0.08786,9996,3138.99,1.005,7,-0.9802,2638.5,0,4.204,0.00076,2.60863640799169,1.97340358800652,5.17006802721088,29.3049645390071
"FALSE POSITIVE",9640924,"K04239.01",1.9108425,0.1088,7431,3539.71,1.098,7,-0.7893,4295.85,0,-1.318,0.0002043,1.83441590869282,1.56044584166905,2.69169960474308,5.39817927170868
"FALSE POSITIVE",9593773,"K04240.01",1.4046519,2.935,4302,707.58,1.018,7,-0.6204,2793.73,0,1.996,0.0004394,0.754318236869632,0.731403840952123,2.4685393258427,3.65608919382504
"CANDIDATE",9285568,"K04241.01",4.7063578,0.133,2595,702.67,0.908,7,-0.2126,3224.16,0,1.274,0.0003955,2.04601014770495,1.7867966794044,2.53525641025641,0.770282051282051
"CANDIDATE",9514372,"K04242.01",60.483824,1.94,181.7,2.84,0.95,32,-0.001614,3711.79,0,-0.6926,-0.0001734,13.7588167393892,6.73623793373337,-0.469918699186992,1.06156549520767
"FALSE POSITIVE",9777757,"K04243.01",1.3473804,0.1573,6827,12474.22,2.237,13,-0.5252,4483.48,0,-0.6315,-7.018e-05,4.48259767456195,2.05890603085554,-3.85604395604396,3.60018518518518
"FALSE POSITIVE",5097454,"K04244.01",1.3130501,3.024,425300,696.62,0.639,7,-1.636,1994.58,0,-80.83,0,12.7664538063259,8.50820252566977,0,0
"CANDIDATE",12737015,"K04245.01",12.530172,0.2881,722.6,91.47,1.554,48,0.0143,4616.96,0,-0.5453,-8.655e-05,3.04532935136713,2.56165359942979,-0.786818181818182,1.17648036253776
"CANDIDATE",5177859,"K04246.01",5.5747077,0.4464,994.9,297.81,1.227,7,-0.05795,4167.15,0,0.4378,-1.894e-05,9.14055739148884,3.19354162298176,-0.385743380855397,0.875728155339806
"CANDIDATE",5177859,"K04246.02",10.476297,0.1462,947.8,220.32,1.227,7,-0.01951,4450.57,0,-1.325,-4.956e-05,2.37096767058971,1.94575979337064,-0.962330097087379,3.05539772727273
"FALSE POSITIVE",4568117,"K04248.01",1.3712055,0.05767,9618,11254.34,1.145,7,-0.3352,4722.66,0,2.221,-5.956e-05,2.68211480143144,2.03616636528029,-2.28199233716475,4.94614264919942
"FALSE POSITIVE",3650049,"K04249.01",108.23332,3.63,58.52,0.47,0.768,7,-0.01662,4096.94,0,10.91,-0.02257,14.3421636379443,6.77030703458997,-14.9470198675497,153.663003663004
"FALSE POSITIVE",9641076,"K04250.01",3.1088653,0.135,4503,780.14,0.932,7,-0.9111,3843.33,0,1.697,0.0001253,1.82777792708709,1.65496489468405,1.25551102204409,5.82702312138728
"CANDIDATE",8741470,"K04251.01",66.344192,0.008905,794.4,299.46,1.143,7,0.07222,3814.79,0,0.4359,-0.000184,1.26594360639789,1.19965724078835,-1.46031746031746,0.806744791666667
"CANDIDATE",10525049,"K04252.01",24.974708,0.1379,410.5,5.99,0.557,54,0.008524,2614.01,0,0.02826,-8.962e-05,1.29543518099328,1.29166666666667,-0.626713286713287,1.03690987124464
"FALSE POSITIVE",8487645,"K04254.01",1.19689,0.02074,13320,73410.83,2.052,7,-6.548,0,7,2.122,-5.628e-06,1.56340122159021,1.42956349206349,-0.493684210526316,0.651867219917012
"CANDIDATE",10407482,"K04255.01",7.9655267,0.2538,900.5,379.37,1.756,7,0.09288,2961.74,0,0.8275,-3.512e-05,2.48336360606914,1.48622139187296,-0.20183908045977,1.15215384615385
"FALSE POSITIVE",5817613,"K04256.01",2.7334673,0.3257,4249,248.08,0.839,7,-1.318,3639.89,0,-2.014,-0.0005019,2.55066128011048,2.12041884816754,-2.36745283018868,1.37957124842371
"CANDIDATE",7901016,"K04257.01",8.642662,1.885,853.4,53.83,1.763,7,-0.05962,3551.33,0,-0.2786,-2.915e-05,17.7249246003768,2.1985049833887,-0.269907407407407,2.80875
"FALSE POSITIVE",7115925,"K04258.01",1.1426051,0.03046,12370,19644.11,1.693,5,-0.7165,0,0,-0.8501,1.115e-05,2.16507299347212,1.86825688073394,1.31952662721893,3.55879120879121
"CANDIDATE",5785279,"K04259.01",2.5542496,0.06443,8772,2585.78,0.996,7,-0.55,2595.45,5,0.4321,7.029e-05,1.15467337496803,1.10142462258133,0.669428571428571,0.944926350245499
"FALSE POSITIVE",7429287,"K04260.03",165.56313,0.3554,67.21,2,1.406,73,-0.02097,4767.83,0,-1.713,0.0002899,3.88972284995862,3.85321100917431,1.87032258064516,2.43213399503722
"CANDIDATE",7429287,"K04260.04",25.292296,0.2456,616.9,13.82,1.406,73,0.01868,4438.2,0,1.643,0.0001419,3.28224399664173,3.26048492791612,2.05652173913044,1.18045112781955
"CANDIDATE",10526887,"K04261.01",2.8232099,0.1048,4780,1976.27,1.023,7,-0.6234,3604.77,0,-0.6445,5.255e-05,1.61819055262805,1.4421944902284,0.427235772357723,1.93463276836158
"FALSE POSITIVE",9641144,"K04262.01",1.5174955,0.1417,6665,3915.73,1.079,7,0.184,4334.52,0,-1.438,-9.192e-06,2.84945022672133,2.1254593175853,-0.270352941176471,3.06858895705521
"FALSE POSITIVE",8572168,"K04263.01",2.7376035,0.1068,4037,6706.93,2.244,13,0.01536,3641.65,0,2.922,0.0009348,2.89851001588132,1.6378132118451,22.968058968059,109.836182336182
"FALSE POSITIVE",12509829,"K04264.01",2.1805928,0.126,5917,1821.29,0.806,7,-2.038,5068.77,0,-3.082,-0.0002586,1.6821769855205,1.57870530067839,-1.39032258064516,4.39187817258883
"FALSE POSITIVE",7368137,"K04265.01",2.936828,0.05816,6154,640.74,0.786,7,-1.343,3144.1,0,-11.93,0.0001111,1.82279583515789,1.63710843373494,1.67824773413897,10.4485714285714
"FALSE POSITIVE",9027841,"K04266.01",2.7025011,0.04713,12860,1572.64,0.568,7,-0.2868,0,0,0.8752,0.0009401,-0.030580368,-1.895,7.40236220472441,12.6391402714932
"CANDIDATE",7450747,"K04267.01",2.8071742,0.1323,4014,2019.41,1.454,26,-0.2231,3253.07,0,-0.06916,3.038e-05,1.86108987226617,1.75490307221403,0.3038,1.67643142476698
"CANDIDATE",7826620,"K04268.01",2.7152204,0.06513,5807,398.89,0.505,7,-0.2566,2406.35,0,-0.266,-0.0001046,1.55755342982467,1.53647665962937,-1.06952965235174,2.04904761904762
"CANDIDATE",8890924,"K04269.01",22.44266,0.2262,543.4,157.79,3.062,7,0.005644,3440.26,0,1.363,3.598e-05,2.51661395425884,1.21821684094662,0.356237623762376,1.04825396825397
"FALSE POSITIVE",8890924,"K04269.02",2.7456493,0.1898,5129,1721.22,3.062,7,-0.1581,3289.46,0,-0.4334,-4.547e-05,1.86495324347388,1.11505376344086,-1.15113924050633,0.245628803245436
"FALSE POSITIVE",5992210,"K04271.01",1.7592391,0.06961,3652,5507.06,0.961,7,-0.1734,3805.22,0,-9.52,0.0003048,1.99915435584065,1.70544022906228,3.56491228070175,92.1652078774617
"FALSE POSITIVE",9302543,"K04272.01",1.3668112,0.1177,11020,28167.95,3.276,7,-4.4,3692.1,0,0.01558,1.856e-05,1.81688286807709,1.25605306799337,1.99355531686359,0.402558823529412
"CANDIDATE",9716028,"K04273.01",8.218879,1.005,571.1,156.09,1.54,23,-0.07126,3693.45,0,-0.1543,-2.612e-05,14.3377635004815,4.96432491767289,-0.44271186440678,0.372651162790698
"CANDIDATE",6223324,"K04274.01",2.8574393,0.1632,3513,1128.1,0.947,7,-0.9196,3632.21,0,-1.215,0.000131,2.23593514912814,1.81714122192016,1.20183486238532,0.823559870550162
"FALSE POSITIVE",3336845,"K04275.01",6.0904745,0.01381,5980,1505.04,0.782,7,-0.8798,4571.55,0,8.497,0.0008553,3.68209767666054,3.25718073353955,13.6848,65.8917293233083
"CANDIDATE",6026924,"K04276.01",15.945851,0.5211,622.8,68.51,2.295,23,-0.05488,4446.94,0,1.062,-4.584e-06,8.35911031867302,3.90964378801043,-0.0640223463687151,2.44517304189435
"FALSE POSITIVE",6525280,"K04277.01",2.2056136,0.09402,5865,979.51,0.825,18,-0.1582,2711.74,0,-2.239,0,3.1763281815004,2.96009852216749,0,4.52355072463768
"FALSE POSITIVE",4861784,"K04278.01",4.2034509,0.3958,2696,154.85,0.839,7,-0.02599,4365.25,0,8.417,0.001253,3.96454062324436,2.96423551460253,3.89130434782609,21.6251677852349
"FALSE POSITIVE",5876360,"K04279.01",5.6890022,0.439,7314,2442.8,1,15,-0.3158,2404.47,0,3.223,0.001274,0.970897353032207,0.970760233918128,0.152392344497608,76.838963963964
