"koi_disposition","kepid","kepoi_name","tce_ingress","tce_model_chisq","tce_minmesd","tce_fwm_srao","tce_fwm_pdeco","tce_impact_sn","tce_sma_sn","tce_smet_sn","tce_fwm_sdeco_sn"
"CANDIDATE",11512246,"K00168.03",0.3484,7343,1.256,0.1181,0,6.35125698324022,23.4186120882635,0.3,-1.52481751824818
"FALSE POSITIVE",6185711,"K00169.01",1.319,1907,-2.881,47.98,-0.003187,29.3351142772336,5.10365198711063,-1.73333333333333,22.8009259259259
"FALSE POSITIVE",11044770,"K00170.01",3.033,2733,10.88,12.45,-0.003068,130.845969672785,3.14625495514292,-0.4,21.7948717948718
"CANDIDATE",7831264,"K00171.01",0.2416,6843,2.25,-0.1429,-4.498e-05,6.74792703150912,5.69642857142857,0.133333333333333,-0.290579710144928
"CANDIDATE",7831264,"K00171.02",0.2488,2267,7.809,0.4919,-1.641e-05,5.08631459398069,5.69843671205245,0.133333333333333,-0.134372294372294
"CANDIDATE",8692861,"K00172.01",0.2743,4095,9.827,0.02083,-2.721e-05,3.92315680166148,7.64233576642336,-2,-1.25724137931034
"CANDIDATE",8692861,"K00172.02",0.9378,626.4,-1.662,-0.1183,-0.0002438,6.29282576866764,7.64610913787536,-2,0.754961832061069
"CANDIDATE",11402995,"K00173.01",0.5145,4691,1.676,0.08579,-0.0001396,29.1957017258222,6.31824611032532,0,-0.347897727272727
"CANDIDATE",10810838,"K00174.01",0.428,520.1,10.61,0.2836,-0.0002601,9.52249972494224,17.7715487035739,-1.46666666666667,3.3562015503876
"FALSE POSITIVE",8323753,"K00175.01",0.5402,5158,0.7375,14.12,-0.00253,55.6967213114754,2.96436781609195,-0.342857142857143,34.478102189781
"CANDIDATE",6442377,"K00176.01",0.3648,2328,-4.987,0.328,-2.005e-05,5.67450142450142,6.5413771320278,1.06666666666667,1.16345177664975
"CANDIDATE",6803202,"K00177.01",0.1813,2749,13.01,0.2946,-8.769e-05,1.20693135935397,7.84755770263017,0,-0.453985507246377
"FALSE POSITIVE",11455491,"K00178.01",1.65,8833,3.602,-112.1,0.007375,267.684755931279,4.84846368715084,-0.466666666666667,-156.047058823529
"CANDIDATE",9663113,"K00179.01",0.447,4555,-1.533,-0.1162,-0.0001572,2.94139194139194,6.76483516483517,0,-2.02386363636364
"CANDIDATE",9663113,"K00179.02",2.011,1180,163.6,0.0924,-4.92e-05,11.5898583146905,6.76470588235294,0,-1.59672131147541
"CANDIDATE",9573539,"K00180.01",0.2955,3474,5.664,0.1101,-2.201e-05,15.2435064935065,8.33488372093023,-0.266666666666667,3.91532258064516
"FALSE POSITIVE",12504988,"K00181.01",0.8519,9033,2.406,0.2936,0.002842,335.163127912998,3.53427895981087,-0.228571428571429,94.7162426614481
"CANDIDATE",5376836,"K00182.01",0.682,9612,1.625,0.1122,8.307e-05,339.802289281998,4.21730769230769,-1,60.4126213592233
"CANDIDATE",9651668,"K00183.01",0.33,11460,0.5938,0.03564,-0.001386,20.3428201811126,8.41292134831461,-0.666666666666667,10.5700712589074
"FALSE POSITIVE",7972785,"K00184.01",0.7484,8827,3.882,-0.09442,0.00109,75.1069163840142,3.58237194277803,-0.333333333333333,4.10453400503778
"FALSE POSITIVE",4178389,"K00185.01",1.55,1297,1.408,0.06615,-0.009349,67.6265146115467,4.43576388888889,-1.4,-6.15447154471545
"CANDIDATE",12019440,"K00186.01",0.3457,10950,0.3646,0.08693,-0.0008932,7.6900838392599,6.82980738869593,0.666666666666667,1.63377192982456
"FALSE POSITIVE",7023960,"K00187.01",0.7206,1823,2.2,0.09427,-0.0006482,13.0289855072464,3.90425740631744,0.233333333333333,8.13214285714286
"CANDIDATE",5357901,"K00188.01",0.365,6733,-0.9458,-0.02991,-4.848e-05,70.0023164234422,14.784859268845,1.6,-13.203125
"CANDIDATE",11391018,"K00189.01",0.8284,1901,1.097,-0.1652,-0.0003632,30.1568334578043,11.5076717811875,-0.2,28.5772357723577
"FALSE POSITIVE",5771719,"K00190.01",1.339,3189,5.467,-0.08955,2.5e-05,561.48097826087,3.6,2,-7.61594202898551
"CANDIDATE",5972334,"K00191.01",0.6069,2634,-0.7901,-0.002478,-0.0001327,39.0020646937371,11.1357074109721,0.133333333333333,12.1395348837209
"CANDIDATE",5972334,"K00191.02",0.3005,7150,1.735,-0.3059,1.011e-05,16.3600144875045,11.1320132013201,0.133333333333333,0.863380281690141
"CANDIDATE",5972334,"K00191.03",0.1078,15950,0.1813,-0.5877,7.048e-06,1.93050193050193,11.1293941660434,0.133333333333333,0.248829431438127
"CANDIDATE",5972334,"K00191.04",0.484,753.4,7.524,0.1642,0.0004393,2.97870111731844,11.1342351716962,0.133333333333333,-1.03565505804312
"CANDIDATE",7950644,"K00192.01",0.3771,4479,-0.9604,0.06919,0.0004139,3.85416666666667,4.65331278890601,-1.2,0.134433962264151
"FALSE POSITIVE",10799735,"K00193.01",0.6486,1258,27.35,-0.03636,0.0007782,34.4591611479029,3.55569640310569,-0.342857142857143,6.13430656934307
"CANDIDATE",10904857,"K00194.01",0.6689,8845,1.505,-0.04083,0.000865,557.615437629221,3.80427046263345,-0.285714285714286,17.1782178217822
"CANDIDATE",11502867,"K00195.01",0.4549,7339,-0.4896,0.1461,0.001059,176.635059567226,8.24239983893698,-1.46666666666667,8.23364485981308
"CANDIDATE",9410930,"K00196.01",0.4093,13920,0.8292,0.02174,-0.000621,176.075949367089,17.210843373494,-0.533333333333333,8.12765957446809
"CANDIDATE",2987027,"K00197.01",0.347,2778,1.778,0.212,-0.0001924,1.78102189781022,17.4232598357112,0,-28.7177914110429
"FALSE POSITIVE",10666242,"K00198.01",2.078,813.6,36.47,-0.05053,-0.0004984,42.3619218679838,8.20389365710697,1.86666666666667,-8.72811059907834
"CANDIDATE",10019708,"K00199.01",0.39,11860,1.319,-0.1138,0.002655,27.1679909194098,4.79970326409496,0.933333333333334,13.1217391304348
"FALSE POSITIVE",10019708,"K00199.02",4.673,8425,4.039,4.146,-0.04034,202.938133664391,4.79989035087719,0.933333333333334,257.708049113233
"CANDIDATE",6046540,"K00200.01",0.4627,4888,4.507,-0.05821,-0.0005434,77.5750111957009,12.9078014184397,1.8,8.75555555555556
"CANDIDATE",6849046,"K00201.01",0.2647,7575,-0.5469,0.03983,0,12.9294084024007,7.13515008991562,2.8,8.37727759914255
"CANDIDATE",7877496,"K00202.01",0.3642,13560,0.449,-0.0334,-0.003873,167.018590773468,14.8117586384734,1.73333333333333,7.07808219178082
"CANDIDATE",10619192,"K00203.01",0.2673,17030,0.8591,0.1087,-0.01007,1.10460971112477,18.0647431386348,2,30.4794520547945
"CANDIDATE",9305831,"K00204.01",0.4045,11920,0.2604,0.6403,0.004011,43.5475409836066,14.3618057810978,1.73333333333333,29.375
"CANDIDATE",7046804,"K00205.01",0.511,2953,5.324,0.1535,-0.001331,82.9637451601549,9.30876494023904,-0.533333333333333,10.1730769230769
"CANDIDATE",5728139,"K00206.01",0.4173,12740,2.936,-0.06263,-0.001888,4.09137577002053,4.85244704163623,0.266666666666667,-1.96269430051813
"CANDIDATE",3762468,"K00208.01",0.3373,9504,0.6063,0.06467,-0.00131,11.4885586223166,3.69470142977292,0.6,-18.1944444444444
"CANDIDATE",10723750,"K00209.01",0.7515,2776,10.56,0.1557,-0.0001567,2.68295354951797,5.93836935587417,-0.4,-3.92058823529412
"CANDIDATE",10723750,"K00209.02",0.6658,4549,6.12,0.1832,0.0002356,27.0240366272415,5.93607305936073,-0.4,-4.91441441441441
"FALSE POSITIVE",10602291,"K00210.01",1.705,1632,15.33,-0.02204,-0.0003883,56.3477246207701,3.89293139293139,-0.4,-0.307560975609756
"CANDIDATE",10656508,"K00211.01",0.4063,438.2,52.48,-0.1518,0.001418,1.02948402948403,6.49888290182678,0.933333333333334,-2.76484560570071
"CANDIDATE",6300348,"K00212.01",0.2718,4179,3.235,-0.2281,-0.000638,3.08720514653324,3.65268065268065,-0.8,-11.7368421052632
"FALSE POSITIVE",9164836,"K00213.01",2.641,1575,35.26,0.1834,-0.0008935,52.268156424581,3.80582524271845,-1.13333333333333,-17.9134808853119
"CANDIDATE",11046458,"K00214.01",0.7335,3920,-0.6244,0.2372,-0.001449,102.064119455424,7.96205072067141,2.93333333333333,3.63091482649842
"FALSE POSITIVE",12508335,"K00215.01",1.867,914.2,12.83,-0.136,0.002166,36.2299365434864,4.32772296382279,-1.4,16.4567404426559
"CANDIDATE",6152974,"K00216.01",0.3585,1955,5.744,0.554,-0.0009789,9.21985815602837,11.0358890701468,1.2,-3.20338983050847
"CANDIDATE",6152974,"K00216.02",0.2056,3852,4.381,-0.7954,-6.409e-06,2.0149528410398,11.0365469439193,1.2,-0.520952380952381
"CANDIDATE",9595827,"K00217.01",0.3435,8061,1.063,0.1097,0.0009357,2.8758865248227,16.7623659633345,1.4,-24.7588005215124
"FALSE POSITIVE",9838975,"K00218.01",0.6772,2197,8.337,0.2318,-0.0001226,4.45484747810329,9.07692307692308,-1.73333333333333,22.765625
"CANDIDATE",6305192,"K00219.01",0.5355,8443,5.442,-0.1336,0.0002142,37.7260422306443,5.8471615720524,0,-4.20158102766798
"CANDIDATE",7132798,"K00220.01",0.2311,12820,0.6302,-0.05027,0.0002716,15.4619907601848,5.57230869001297,-0.333333333333333,-7.14527027027027
"CANDIDATE",7132798,"K00220.02",0.1572,6476,-0.875,-0.2364,0.0001799,1.95903985906188,5.57298772169168,-0.333333333333333,-2.84497444633731
"CANDIDATE",3937519,"K00221.01",0.2103,9471,-0.4844,-0.04146,-5.973e-05,5.03068592057762,5.35198895720918,1.2,-6.4550408719346
"CANDIDATE",3937519,"K00221.02",0.2087,4843,-0.5858,0.4141,0.0001177,1.90196908744442,5.3539668700959,1.2,-0.933050847457627
"CANDIDATE",4249725,"K00222.01",0.3019,5089,-1.359,-0.2129,-0.0002413,10.7474193126878,7.91784302653868,-1.2,1.26280991735537
"CANDIDATE",4249725,"K00222.02",0.2726,2653,5.295,0.05861,-4.172e-05,3.42602040816327,7.91541850220264,-1.2,0.0653435114503817
"CANDIDATE",4545187,"K00223.01",0.2735,5451,0.3274,0.1405,-0.0002351,30.2929292929293,7.79267560536322,-1.26666666666667,2.40472440944882
"CANDIDATE",4545187,"K00223.02",0.2692,925,27.5,-0.2464,0.0003081,1.5856565226644,7.79272727272727,-1.26666666666667,-0.630120481927711
"FALSE POSITIVE",5547480,"K00224.01",1.126,4161,1.271,-5.686,0.005859,37.9281020487051,3.67400881057269,-0.2,-31.5321100917431
"FALSE POSITIVE",5801571,"K00225.01",0.3352,14540,-0.1438,-0.1368,-0.001055,126.212503504345,6.67733902525792,0.8,1.48882833787466
"CANDIDATE",5959753,"K00226.01",0.6849,4402,-1.641,-0.4527,0.0002362,60.0912646675358,12.7220044315664,1.2,-0.283137254901961
"CANDIDATE",3847907,"K00229.01",0.2855,9952,2.104,0.2155,0.000767,13.803123146867,4.24419684308264,0.733333333333333,-4.19529411764706
"FALSE POSITIVE",3862246,"K00230.01",1.156,3964,2.378,0.1848,-0.002638,53.3795782463929,5.88495575221239,-0.2,-4.47046843177189
"FALSE POSITIVE",4043443,"K00231.01",1.806,239.6,-24.34,0.07078,-0.0003026,12.5740525158453,19.3775556565198,0,0.508115183246073
"CANDIDATE",4833421,"K00232.01",0.3838,4811,2.2,0.07374,0.0002824,10.3776578863853,6.70708359923421,-1.06666666666667,-3.73972602739726
"CANDIDATE",4833421,"K00232.02",0.2294,7082,2.37,-0.2307,1.418e-05,3.8642723880597,6.70436359756748,-1.06666666666667,-0.373190476190476
"CANDIDATE",4833421,"K00232.03",1.489,1775,-7.69,0.332,8.637e-05,61.1870967741935,6.70613236187007,-1.06666666666667,-0.699259259259259
"CANDIDATE",4833421,"K00232.04",0.238,2039,-1.069,0.2337,3.759e-05,1.42144988590486,6.70353982300885,-1.06666666666667,-0.379540229885057
"CANDIDATE",4833421,"K00232.05",0.3457,1222,-9.379,-0.1028,0.0001127,1.14522696425878,6.70327102803738,-1.06666666666667,-0.779716024340771
"FALSE POSITIVE",5023956,"K00233.01",1.913,29410,1.306,-14.81,-0.2306,53.7816030123722,7.47126436781609,-6.46666666666667,2014.23487544484
"CANDIDATE",8491277,"K00234.01",0.4062,5396,3.821,0.1213,0.0001132,12.4108480671262,3.98223011994669,0.0666666666666667,-1.52993197278912
"CANDIDATE",8107225,"K00235.01",0.1815,4258,2.025,-0.1123,-6.52e-05,4.46901709401709,8.09182015167931,0.466666666666667,-0.629120879120879
"FALSE POSITIVE",8453211,"K00236.01",3.383,16710,0.974,-16.02,0.05002,32.7761389708292,4.07365439093484,-1.14285714285714,-399.251336898396
"CANDIDATE",8041216,"K00237.01",0.4689,4540,-1.267,0.05523,5.715e-05,31.9023868899181,7.79961277831559,0,-0.112746478873239
"CANDIDATE",7219825,"K00238.01",0.2072,2896,2.65,-0.1164,-0.0002136,1.79068047337278,6.59959758551308,-0.8,1.98807339449541
"CANDIDATE",7219825,"K00238.02",1.78,444.3,252.7,0.7394,0.0001266,12.2638241172552,6.60290237467018,-0.8,-0.327368421052632
"CANDIDATE",7219825,"K00238.03",0.1882,1564,17.06,-0.8663,-3.247e-05,0.816332378223496,6.59902292371289,-0.8,0.245677966101695
"CANDIDATE",6383785,"K00239.01",0.3309,5892,1.932,-0.8999,0.001095,15.4436090225564,6.56508534925123,0.933333333333334,4.25948406676783
"CANDIDATE",6383785,"K00239.02",0.1942,7847,-0.7604,0.1378,0.000182,2.47626931567329,6.56584130557119,0.933333333333334,-0.0892982456140351
"CANDIDATE",8026752,"K00240.01",0.2758,12310,-1.022,0.1905,-0.0001089,4.83123759099934,3.78005657708628,-0.228571428571429,1.72982456140351
"CANDIDATE",11288051,"K00241.01",0.5345,2157,-0.5395,-0.1305,-0.0001273,30.3830508474576,16.6115155526142,-2.93333333333333,0.417883597883598
"CANDIDATE",11288051,"K00241.02",1.428,1395,18.93,1.419,-2.438e-05,81.2384161752317,16.6086956521739,-2.93333333333333,-0.0154063018242123
"CANDIDATE",11288051,"K00241.03",0.1529,5348,-0.4677,-0.8173,-6.079e-06,2.2843734145104,16.6105971404542,-2.93333333333333,-0.0696998420221169
"FALSE POSITIVE",3642741,"K00242.01",0.3858,9618,4.568,-0.1515,-0.0005473,4.23656927426956,4.04455445544554,0.533333333333333,-6.97883597883598
"FALSE POSITIVE",9592579,"K00243.01",2.853,39580,1.206,-7.405,0,64.4329896907216,3.62232558139535,0.233333333333333,956.764705882353
"CANDIDATE",4349452,"K00244.01",0.4169,2828,7.627,0.3968,1.748e-05,167.775033250998,21.832242712671,-0.4,10.9067055393586
"CANDIDATE",4349452,"K00244.02",0.3703,6253,0.5926,0.2094,-3.298e-05,74.1991701244813,21.8367346938776,-0.4,7.13939393939394
"CANDIDATE",8478994,"K00245.01",0.2688,1288,-9.353,0.5786,-0.0006645,15.1972522080471,26.9933240962338,-1.6,15.2955665024631
"CANDIDATE",8478994,"K00245.02",0.2081,2061,-4.884,-0.1379,-2.097e-05,9.89570754199143,26.99656094765,-1.6,0.963775510204082
"CANDIDATE",11295426,"K00246.01",0.1891,7254,2.102,0.0734,0.0001224,15.0129198966408,22.814871016692,0.4,-7.45949720670391
"CANDIDATE",11295426,"K00246.02",0.1146,3123,4.468,-0.9778,1.555e-05,4.0403445149592,22.8191214470284,0.4,-0.765123966942149
"CANDIDATE",11852982,"K00247.01",0.4816,1437,3.938,-0.747,-0.0001805,38.9732711073398,13.0392723072481,0.133333333333333,0.0270588235294118
"CANDIDATE",5364071,"K00248.01",0.3973,4360,3.333,-0.4656,1.155e-05,21.6658176260825,16.2986301369863,-0.133333333333333,-0.423168316831683
"CANDIDATE",5364071,"K00248.02",0.2563,7081,1.083,-0.738,-0.0001929,14.1005954246318,16.3023382272974,-0.133333333333333,1.26514285714286
"CANDIDATE",5364071,"K00248.03",1.534,2218,2.745,-0.2982,0.00012,26.068763326226,16.2969885773624,-0.133333333333333,-0.664324324324324
"CANDIDATE",5364071,"K00248.04",0.1798,1235,-4.01,-0.5054,6.385e-05,1.30001614726304,16.3051390304266,-0.133333333333333,-0.306527415143603
"CANDIDATE",9390653,"K00249.01",0.2518,1980,6.012,0.3342,0.001125,16.5783320342946,8.99554193368626,-0.933333333333334,4.20838971583221
"CANDIDATE",9757613,"K00250.01",0.3989,2821,2.703,0.2169,-0.0006605,18.1717263253285,16.257197696737,-0.8,-0.668540540540541
"CANDIDATE",9757613,"K00250.02",0.56,1230,7.642,0.2149,0.0005987,52.442396313364,16.2534435261708,-0.8,-3.14656084656085
"CANDIDATE",9757613,"K00250.03",0.163,473.5,30.34,0.4889,-0.001088,0.980201863354037,16.2627852084972,-0.8,1.06527093596059
"CANDIDATE",9757613,"K00250.04",0.2183,6011,2.067,0.1035,1.369e-05,4.93681318681319,16.2549450549451,-0.8,-0.792399049881235
"CANDIDATE",10489206,"K00251.01",0.2068,4243,-0.4906,-0.3482,0.003124,9.26761916196422,16.2169625246548,-0.4,7.29803493449782
"CANDIDATE",10489206,"K00251.02",0.126,2218,3.738,-0.1593,0.000733,1.08601087493821,16.2182741116751,-0.4,-0.85077399380805
"CANDIDATE",11187837,"K00252.01",0.4158,2452,7.383,0.03425,0.001501,9.12535079513564,14.464984482526,0.4,1.83525641025641
"CANDIDATE",11752906,"K00253.01",0.346,2804,3.078,-0.2494,-0.001851,15.4661397521107,19.4901144640999,3.2,-9.00555555555556
"CANDIDATE",11752906,"K00253.02",1.294,1326,3.831,0.5509,-0.0009121,51.5359653866955,19.4951579615812,3.2,-1.41655328798186
"CANDIDATE",5794240,"K00254.01",0.3422,8063,0.4438,9.074e-05,0.001127,39.0769230769231,19.6376811594203,2.13333333333333,-39.1477885652643
"CANDIDATE",7021681,"K00255.01",0.2722,1806,11.78,-0.1215,0.0005278,1.81017672151127,15.4595057237616,-0.133333333333333,4.42558139534884
"CANDIDATE",7021681,"K00255.02",0.08674,2056,5.124,-2.601,9.378e-05,0.31575456053068,15.4561013178162,-0.133333333333333,0.260236220472441
"FALSE POSITIVE",7021681,"K00255.03",0.1816,3880,2.269,1.048,5.038e-05,1.13026001758573,15.4563591022444,-0.133333333333333,0.267551020408163
"FALSE POSITIVE",11548140,"K00256.01",0.07631,14240,0.1875,0.244,0.005516,0.593117408906883,11.6429014259144,3.06666666666667,-17.3475609756098
"CANDIDATE",5514383,"K00257.01",0.1987,2807,-1.654,-0.514,1.996e-05,24.0237175951462,38.8549222797927,1.33333333333333,-1.63207547169811
"FALSE POSITIVE",11231334,"K00258.01",3.407,11420,1.896,0.5138,-0.0004082,69.3481276005548,2.89299610894942,-0.2,18.4921135646688
"FALSE POSITIVE",5790807,"K00259.01",1.246,1085,0.8991,0.425,0.0008155,376.837554045707,3.85044247787611,0.933333333333334,-19.1236559139785
"CANDIDATE",8292840,"K00260.01",0.3492,1344,41.21,-0.1793,2.98e-05,3.771476698484,21.8781725888325,-1.6,-0.501396648044693
"CANDIDATE",8292840,"K00260.02",0.2824,4831,2.983,-0.1353,2.496e-05,17.2673191326041,21.8838591678098,-1.6,-1.0506976744186
"CANDIDATE",8292840,"K00260.03",0.8587,2607,16.39,0.3475,-4.803e-05,134.1017043867,21.8890134529148,-1.6,1.40982456140351
"CANDIDATE",5383248,"K00261.01",0.2915,2536,5.537,1.027,0.0003686,27.8400546821599,7.49696233292831,0.266666666666667,-8.71077762619372
"CANDIDATE",11807274,"K00262.01",0.1416,2517,5.306,0.1627,8.71e-05,7.69015280135823,22.593137254902,0,-2.52387096774194
"CANDIDATE",11807274,"K00262.02",1.664,5365,4.305,0.1234,9.769e-06,662.449528936743,22.5968992248062,0,-0.498765432098765
"FALSE POSITIVE",10514430,"K00263.01",0.08845,694.9,1.353,-1.139,0.0001081,1.49699799866578,22.4411490200145,-0.4,-1.85619469026549
"FALSE POSITIVE",3097346,"K00264.01",0.9607,9252,1.661,48.25,0.003282,327.576974564926,2.82794520547945,0.266666666666667,-119.51724137931
"CANDIDATE",12024120,"K00265.01",0.1807,9374,0.9438,-0.5329,0,7.30332522303325,6.3213474134474,0.533333333333333,1.1904593639576
"CANDIDATE",7375348,"K00266.01",0.2892,2363,3.419,-0.0001127,-3.581e-05,6.92874299439552,7.05082032813125,1.2,-0.00229126213592233
"CANDIDATE",7375348,"K00266.02",0.844,544.6,20.51,1.001,5.644e-05,102.906610703043,7.04926624737946,1.2,-1.19421613394216
"CANDIDATE",3425851,"K00268.01",0.4243,1171,12.38,0.003682,0.0002751,4.4103840682788,23.8774485183325,-0.6,-1.79751773049645
"CANDIDATE",7670943,"K00269.01",0.3869,3746,12.59,-0.1641,-9.293e-07,19.0279235775772,21.3869463869464,0.666666666666667,1.1358361774744
"CANDIDATE",6528464,"K00270.01",0.2783,5581,6.518,-0.2668,-3.823e-05,7.39520958083832,42.3791821561338,-1,-1.94166666666667
"CANDIDATE",6528464,"K00270.02",0.2868,2240,11.11,-0.1803,5.287e-06,3.93065874195146,42.4132018859837,-1,-3.11598513011152
"CANDIDATE",9451706,"K00271.01",0.3925,2937,7.451,0.573,-0.0001935,12.9966861290832,50.0125344697919,3.2,9.12389380530973
"CANDIDATE",9451706,"K00271.02",0.3816,1456,-2.111,0.6112,-0.0002452,7.91317073170732,50,3.2,7.7027027027027
"CANDIDATE",9451706,"K00271.03",0.1903,2523,-2.152,0.7179,-5.742e-05,4.55645569620253,50.0201369311317,3.2,3.25079365079365
"FALSE POSITIVE",5716763,"K00272.01",0.05779,20470,0.3219,-0.03105,-7.925e-06,17.0315749669125,3.07556730557392,-1.77142857142857,2.2013986013986
"CANDIDATE",3102384,"K00273.01",0.2155,1862,2.634,0.04144,0.0001089,19.7942122186495,44.737819025522,2.26666666666667,2.21337209302326
"CANDIDATE",8077137,"K00274.01",0.06784,4536,-1.989,0.006744,-1.238e-05,0.504272801972062,21.4646904969486,-1,0.807326732673267
"CANDIDATE",8077137,"K00274.02",0.2283,2926,7.144,0.2641,5.213e-05,3.77722772277228,21.4645127118644,-1,-1.40313837375178
"CANDIDATE",10586004,"K00275.01",0.2539,4122,2.449,-0.01366,7.346e-07,3.40070298769772,18.986979539276,3,0.172093023255814
"CANDIDATE",10586004,"K00275.02",0.7126,1101,3.589,0.08671,-7.603e-06,13.4194831013916,18.9947594092425,3,0.197080924855491
"CANDIDATE",11133306,"K00276.01",0.3733,1189,-5.783,-0.3298,5.465e-05,17.4467221432921,24.2742181929306,0,-1.21190476190476
"CANDIDATE",11401755,"K00277.01",0.455,5968,12.13,0.01088,-1.709e-05,16.2326246933769,24.7396345057968,-2,-0.23887323943662
"CANDIDATE",11401755,"K00277.02",7.411,9502,8.816,0.378,-5.24e-05,0.476190476190476,24.7269550021844,-2,1.46576402321083
"CANDIDATE",12314973,"K00279.01",0.4024,3583,18.61,0.09439,-2.576e-05,8.05750145942791,16.7394957983193,1.1,-1.6027027027027
"CANDIDATE",12314973,"K00279.02",0.7083,4154,2.282,0.2516,9.559e-05,64.6582100070472,16.7404223037046,1.1,-2.52756756756757
"CANDIDATE",12314973,"K00279.03",0.139,6923,-1.26,0.3504,-3.869e-06,2.4122493820379,16.7360685854256,1.1,0.0347720364741641
"CANDIDATE",4141376,"K00280.01",0.2435,2226,-2.17,0.4116,-6.148e-05,25.5871481376173,26.369951119115,-1.2,6.13865546218487
"CANDIDATE",4143755,"K00281.01",0.3188,4605,2.855,-0.03272,1.483e-05,5.41970021413276,24.5597945707997,-3.6,-1.3280487804878
"CANDIDATE",5088536,"K00282.01",0.3157,2355,-2.595,-0.1732,-7.086e-06,8.67181106044663,30.213719407101,-1.06666666666667,-4.12145110410095
