"koi_disposition","kepid","kepoi_name","X","tce_ldm_coeff4","tce_maxmesd","tce_fwm_prao","tce_fwm_pdeco","tce_dikco_mra_sn","tce_dikco_mdec_sn"
"FALSE POSITIVE",2707985,"K03253.01",4019,-0.1816922,1.394,-1.155e-05,-9.261e-06,0.678091743119266,0.988108504398827
"FALSE POSITIVE",9899141,"K03254.01",4020,-0.3563514,0.6403,-4.635e-05,3.48e-06,4.45351014040562,0.745183946488294
"CANDIDATE",8183288,"K03255.01",4021,-0.5250036,48.07,-7.726e-05,-0.0002699,2.41728813559322,-0.228258992805755
"FALSE POSITIVE",10420301,"K03257.01",4022,-0.2310148,13.07,0.1311,0,0,0
"CANDIDATE",4366323,"K03258.01",4023,-0.225712,22.29,-0.0003314,-0.0001225,0.865570652173913,-1.64802884615385
"CANDIDATE",2853029,"K03259.01",4024,-0.49037,41.09,0.0006102,-0.001968,0.344017857142857,1.54629151291513
"CANDIDATE",12156174,"K03260.01",4025,-0.4025526,2.963,-0.0001274,-0.0004964,-0.111,-0.505933609958506
"CANDIDATE",12055539,"K03261.01",4026,0.002206,-1.35,-0.0002291,-2.117e-05,-1.99310344827586,-0.774913793103448
"CANDIDATE",12056139,"K03262.01",4027,-0.0276602,1.355,0.0003536,7.329e-05,0.0516047197640118,-1.85293203883495
"CANDIDATE",11853130,"K03263.01",4028,0.0913168,31.45,0.001496,0.003706,-1.30083857442348,-0.81664914586071
"CANDIDATE",9345933,"K03264.01",4029,-0.5473476,7.887,-0.0002817,0.0005319,0.138698611111111,-0.264730831973899
"FALSE POSITIVE",10030778,"K03265.01",4030,-0.1657388,14.95,-0.01027,-0.02152,15.1759379042691,24.9025069637883
"CANDIDATE",8826007,"K03266.01",4031,-0.36531,4.952,0.0001949,-0.0004486,0.159188612099644,-0.552476722532588
"CANDIDATE",8620402,"K03267.01",4032,-0.001918,3.95,-0.0003466,4.921e-05,-0.19015988372093,1.54087058823529
"CANDIDATE",8379021,"K03268.01",4033,-0.2778432,1.863,-0.0003888,-0.0009895,0.970022222222222,-1.11029333333333
"FALSE POSITIVE",8104030,"K03269.01",4034,0.1932136,32.6,0.004665,0.0002799,0.309867899603699,-2.46671018276762
"FALSE POSITIVE",6612327,"K03270.01",4035,-0.4803704,15.49,0.04346,0.08115,0,0
"CANDIDATE",7285757,"K03271.01",4036,-0.0718612,6.049,0.0001675,0.0005153,0.840389830508475,0.12957796014068
"CANDIDATE",7285757,"K03271.02",4037,-0.0718612,4.283,0.0002905,2.603e-05,-1.45038240917782,-0.583834645669291
"FALSE POSITIVE",4948730,"K03272.01",4038,-0.0747886,11.3,-0.02836,0.000814,71.821186440678,-15.178102189781
"FALSE POSITIVE",5211922,"K03273.01",4039,-0.2271962,4.468,0.02146,-0.01079,-73.2564450474898,42.0664780763791
"CANDIDATE",5280587,"K03274.01",4040,-0.1778876,1.097,-0.0003596,-0.0001471,0.577042253521127,1.34258992805755
"FALSE POSITIVE",5303346,"K03275.01",4041,-0.4362564,18.36,-0.05293,0.05011,30.4604166666667,-30.6534351145038
"FALSE POSITIVE",3858879,"K03276.01",4042,-0.3179916,-5.967,0.01275,0.001524,-3.66053333333333,-6.38862433862434
"CANDIDATE",3120904,"K03277.01",4043,-0.036794,-1.723,-8.894e-05,7.494e-05,1.11271028037383,1.3915649867374
"FALSE POSITIVE",3342467,"K03278.01",4044,-0.4207984,43.06,-1.5e-05,0.0005947,2.40543010752688,1.21633663366337
"CANDIDATE",3544640,"K03279.01",4045,-0.0904642,16.15,0.0003068,0.0002465,-0.596911196911197,-1.36187279151943
"CANDIDATE",10653179,"K03280.01",4046,-0.1776516,6.546,0.0003352,0.0002459,0.131423076923077,-0.813013698630137
"CANDIDATE",11177676,"K03281.01",4047,-0.4778462,-8.058,-0.0003029,-0.0001214,-1.01496376811594,1.91469512195122
"CANDIDATE",12066569,"K03282.01",4048,0.1261666,-10.7,0.001955,-0.0004697,-0.0980652173913044,0.127187969924812
"CANDIDATE",6497146,"K03284.01",4049,-0.1195272,22.67,0.0005808,0.0004304,-1.14183333333333,-0.0101724550898204
"FALSE POSITIVE",8625813,"K03285.01",4050,-0.3029588,18.35,-0.001182,-0.01475,11.1199763593381,77.978021978022
"CANDIDATE",8016691,"K03286.01",4051,-0.20765,10.16,-0.0001986,-0.0002406,-1.89481707317073,0.863019480519481
"CANDIDATE",6584273,"K03287.01",4052,0.0143536,10.62,0.0001527,-9.108e-05,-0.158653571428571,-1.59488188976378
"CANDIDATE",5768816,"K03288.01",4053,-0.2818136,35.16,-0.0002124,0.0001589,-1.66683544303797,-1.89098039215686
"FALSE POSITIVE",5360974,"K03289.01",4054,-0.4736952,-5.068,0,-0.008819,-11.9186274509804,46.1106796116505
"FALSE POSITIVE",4936990,"K03290.01",4055,0.705738,5.152,0.008295,0.003465,-15.1597014925373,-12.1645021645022
"FALSE POSITIVE",6233483,"K03291.01",4056,0.4763904,7.638,0.2759,-0.06832,-100.58152173913,27.8180515759312
"FALSE POSITIVE",5392871,"K03292.01",4057,0.0056288,9.583,-0.02332,-0.005268,170.140485312899,3.63042212518195
"FALSE POSITIVE",3858851,"K03293.01",4058,0.2143116,-5.973,-0.01991,-0.006693,5.24009900990099,5.74585526315789
"FALSE POSITIVE",3858917,"K03294.01",4059,-0.3457856,-5.96,0.01203,-0.008058,-10.1178137651822,1.08254335260116
"FALSE POSITIVE",4466356,"K03295.01",4060,-0.0060872,8.169,-0.001741,0.0003366,40.7943089430894,-2.87247787610619
"CANDIDATE",9447166,"K03296.01",4061,-0.5570904,-10.11,-0.0009809,0.0006744,0.157694013303769,-1.1408038147139
"FALSE POSITIVE",9643043,"K03297.01",4062,-0.140429,23.27,0.07035,0.07997,-48.4078374455733,-53.7794117647059
"CANDIDATE",8151055,"K03298.01",4063,-0.4720318,21.48,0.0005478,-0.0007688,-1.17606237816764,-0.36911149825784
"FALSE POSITIVE",7177555,"K03299.01",4064,-0.471488,13.37,0.005417,0,3.66447058823529,-48.0978571428571
"FALSE POSITIVE",7889486,"K03300.01",4065,-0.2705052,5.655,0.0001666,0.0007608,0.0689168466522678,-2.55
"FALSE POSITIVE",7889486,"K03300.02",4066,-0.2705052,5.057,-0.0003736,0.0001201,1.77084639498433,-2.41599099099099
"CANDIDATE",8301878,"K03301.01",4067,-0.267286,2.177,3.525e-05,-1.227e-06,0.583245192307692,-0.825205696202532
"FALSE POSITIVE",8233802,"K03302.01",4068,-0.1405092,47.87,-0.02991,-0.002454,146.12724757953,36.8076923076923
"CANDIDATE",7510820,"K03303.01",4069,-0.5412726,-2.704,0.0006591,-0.0002505,0.749643652561247,-0.263157051282051
"FALSE POSITIVE",9307105,"K03304.01",4070,-0.3647716,6.77,0.1139,-0.05677,-90.9467455621302,26.3048600883652
"CANDIDATE",6880517,"K03305.01",4071,-0.439215,29.9,-0.0002093,0.001027,0.254670588235294,0.827218934911243
"CANDIDATE",6615511,"K03306.01",4072,-0.06566,-2.731,-0.0006914,-0.0001363,-0.965515267175572,1.38112866817156
"CANDIDATE",6131130,"K03307.01",4073,-0.44704,-2.063,6.995e-05,0.000653,0.356455445544554,-0.118837375178317
"CANDIDATE",3632089,"K03308.01",4074,-0.0817376,22.84,-0.0001842,0.0001361,-0.120093457943925,-0.498949152542373
"CANDIDATE",3632089,"K03308.02",4075,-0.0817376,-1.219,0.0002066,-3.036e-05,-0.0916583629893238,-3.20460122699387
"CANDIDATE",5563300,"K03309.01",4076,-0.44704,-1.779,0.0003343,0.001265,1.04663366336634,0.441358344113842
"CANDIDATE",12253769,"K03310.01",4077,-0.4569856,8.643,-0.0003723,-8.586e-05,0.169418224299065,0.715159817351598
"CANDIDATE",12735830,"K03311.01",4078,-0.5605968,2.904,0.0005855,0.0008231,-0.1444,1.21410029498525
"CANDIDATE",11905409,"K03312.01",4079,-0.0421232,10.48,0.0006426,0.0009656,-1.16240997229917,0.451694915254237
"CANDIDATE",9571186,"K03313.01",4080,-0.5533696,4.765,-0.0001858,-0.0007717,-0.0191415094339623,0.923777452415812
"FALSE POSITIVE",9838060,"K03314.01",4081,-0.31528,10.82,0.008692,0.007052,-0.610577777777778,2.12032640949555
"CANDIDATE",8554701,"K03315.01",4082,0.0774402,23.29,6.334e-05,-1.55e-06,-1.50654275092937,1.36922018348624
"CANDIDATE",9031209,"K03316.01",4083,-0.4260942,11.17,-0.001253,-0.0008129,-0.607849315068493,-1.51368852459016
"FALSE POSITIVE",7130418,"K03317.01",4084,-0.2483808,9.487,0.007846,0.08555,-5.66280752532562,-131.348637015782
"CANDIDATE",8331612,"K03318.01",4085,-0.0429184,3.617,-0.0006138,0.0007627,1.7410989010989,0.354737945492663
"CANDIDATE",8331612,"K03318.02",4086,-0.0429184,25.7,8.916e-05,0.0005291,0.495936936936937,-1.17935483870968
"CANDIDATE",5965819,"K03319.01",4087,-0.2469536,5.304,-0.0001198,-7.823e-05,0.702267441860465,-0.37161316872428
"CANDIDATE",5965819,"K03319.02",4088,-0.2469536,13.47,0.0001403,0.0002692,-0.0496311475409836,-1.45532178217822
"CANDIDATE",5965819,"K03319.03",4089,-0.2469536,1.369,-0.0002043,-5.028e-06,0.0765339966832504,0.848815261044177
"FALSE POSITIVE",6690171,"K03320.01",4090,-0.5391616,43.24,-0.0001714,0.001034,2.52547033285094,-0.376963503649635
"FALSE POSITIVE",6859801,"K03321.01",4091,-0.5436888,3.814,-0.2668,0,0,0
"FALSE POSITIVE",7767733,"K03322.01",4092,-0.00734,10.71,-0.005755,-0.00355,-0.0264026162790698,-0.585772594752187
"CANDIDATE",5193659,"K03323.01",4093,-0.398481,3.964,0.000187,-8.231e-05,-0.492740286298568,-0.994403973509934
"CANDIDATE",4271474,"K03324.01",4094,-0.4080006,10.99,-0.0005794,0.0005943,0.403500678426051,0.20279575596817
"FALSE POSITIVE",5130983,"K03325.01",4095,0.0760768,56,-0.001088,-0.004602,6.51326666666667,5.72139303482587
"FALSE POSITIVE",11093538,"K03326.01",4096,0.1027,8.784,0.05653,0.1657,-43.9292517006803,-78.8906666666667
"FALSE POSITIVE",11044779,"K03327.01",4097,-0.3288752,11.23,-0.0407,-0.03092,1.46564580559254,2.10903703703704
"FALSE POSITIVE",4634135,"K03328.01",4098,-0.0733804,29.38,0.001864,0.005321,-0.232463556851312,-3.49708609271523
"CANDIDATE",6955671,"K03329.01",4099,0.1027,4.979,-6.059e-05,0.0006149,-0.850546666666667,-0.391275415896488
"CANDIDATE",4736644,"K03330.01",4100,-0.5519248,7.658,-0.0004196,-0.0003911,-0.355809906291834,2.31427884615385
"FALSE POSITIVE",5876805,"K03331.01",4101,-0.154532,7.002,0.04234,0.03294,-1.45705970149254,-0.390058997050148
"FALSE POSITIVE",5818068,"K03332.01",4102,-0.1485926,-3.467,0.1629,-0.1175,0,0
"FALSE POSITIVE",12208887,"K03333.01",4103,-0.2692894,27.23,-0.01315,0.001216,0.506883308714919,-1.77298444130127
"FALSE POSITIVE",11147814,"K03334.01",4104,-0.5484678,18.57,-0.00208,0.003203,-0.357360703812317,0.0314421364985163
"CANDIDATE",10922659,"K03335.01",4105,0.017633,7.159,-6.426e-05,-4.864e-05,-1.42082294264339,-0.53562962962963
"FALSE POSITIVE",8892720,"K03336.01",4106,-0.142368,-12.36,0.01512,-0.1003,-1.1423590504451,0.338050221565731
"CANDIDATE",7692093,"K03337.01",4107,-0.3629772,5.885,0.0006422,0.0001312,0.261527777777778,0.255184381778742
"FALSE POSITIVE",7692093,"K03337.02",4108,-0.3629772,30.32,0.0005439,-0.0008298,0.465554545454545,1.37216417910448
"FALSE POSITIVE",8263752,"K03338.01",4109,0.2941488,5.444,0.06007,-0.07342,-75.6213450292398,70.8785425101214
"FALSE POSITIVE",8263752,"K03338.02",4110,0.2941488,-0.2656,0.03359,-0.03884,-74.515988372093,67.8235294117647
"CANDIDATE",7772914,"K03339.01",4111,0.0410456,-4.219,-0.0002433,0.0005521,0.415432692307692,0.26562015503876
"CANDIDATE",3529290,"K03340.01",4112,0.250252,-2.207,2.4e-06,0.0001269,0.0578790170132325,1.72466522678186
"CANDIDATE",3529290,"K03340.02",4113,0.250252,6.655,3.72e-05,-5.022e-05,-0.512327272727273,-2.90727272727273
"CANDIDATE",5621333,"K03341.01",4114,-0.2656304,3.174,-0.0003367,-3.355e-05,0.638312159709619,-1.80765454545455
"CANDIDATE",5621333,"K03341.02",4115,-0.2656304,4.688,-2.138e-05,2.457e-05,-0.400910344827586,-0.69143137254902
"FALSE POSITIVE",5392897,"K03342.01",4116,0.092333,9.508,0,-0.01249,-0.324017595307918,-0.71355223880597
"CANDIDATE",3236705,"K03343.01",4117,-0.4131932,55.75,1.794e-05,-9.816e-06,0.572200357781753,2.18707360861759
"CANDIDATE",11810124,"K03344.01",4118,-0.4157706,0.8698,-0.000138,0.0001329,0.703074433656958,-1.53074626865672
"CANDIDATE",11810124,"K03344.02",4119,-0.4157706,6.592,0.0006158,-0.000433,-0.319833147942158,-0.408034825870647
"CANDIDATE",11810124,"K03344.03",4120,-0.4157706,28.16,0.0004604,0.001713,-0.999664429530201,2.1943137254902
"CANDIDATE",11303322,"K03345.01",4121,0.14452,14.59,-6.614e-05,0.0001316,-0.202554027504912,0.25858024691358
"CANDIDATE",11241912,"K03346.01",4122,-0.0986918,4.025,7.358e-05,7.641e-06,-2.35287234042553,-0.333638211382114
"CANDIDATE",8824737,"K03347.01",4123,-0.305864,5.819,-0.0005158,0.0005282,-1.71981308411215,-0.501735436893204
"CANDIDATE",9349757,"K03348.01",4124,-0.3963158,2.793,0.0004158,-0.000318,0.0651165311653117,1.97402816901408
"CANDIDATE",9349757,"K03348.02",4125,-0.3963158,-4.25,2.744e-05,0.0006065,0.208613445378151,0.239714285714286
"CANDIDATE",8636333,"K03349.01",4126,0.1999064,-7.717,-0.0002823,3.282e-05,0.757060702875399,-0.819837398373984
"FALSE POSITIVE",7136958,"K03350.01",4127,-0.0282716,10.91,0.0194,0.001015,-0.723896296296296,0.193783382789318
"FALSE POSITIVE",1995732,"K03351.01",4128,-0.4151284,32.22,-0.1164,-0.00984,0.716867305061559,-1.10426991150442
"CANDIDATE",8081239,"K03352.01",4129,-0.1489902,7.572,-0.0002561,-0.0004223,0.121885714285714,-0.556864564007421
"CANDIDATE",7091432,"K03353.01",4130,-0.4986604,3.588,0.0001941,0.0002064,1.92975862068965,-0.0986990595611285
"CANDIDATE",9845909,"K03354.01",4131,-0.1868018,-2.418,-0.0001612,0.0001549,0.73840242669363,0.240846953937593
"CANDIDATE",9221528,"K03355.01",4132,0.1278444,-3.317,-0.0002355,0.0001944,0.556965065502183,1.00716775599129
"CANDIDATE",6368230,"K03356.01",4133,0.2072502,-5.211,-5.491e-05,-9.976e-05,-0.339428969359331,-0.31681914893617
"FALSE POSITIVE",7115291,"K03357.01",4134,-0.0835624,31.01,0.002403,-0.003407,-0.738919708029197,0.772913616398243
"CANDIDATE",4263529,"K03358.01",4135,-0.3297932,5.053,5.551e-05,-5.341e-05,1.84599797365755,0.2607
"FALSE POSITIVE",10711551,"K03359.01",4136,0.0125432,5.693,0,-0.1918,-0.483954480796586,-1.01952380952381
"FALSE POSITIVE",7866921,"K03360.01",4137,-0.4590944,34.89,-0.000727,-0.05028,-1.58972691807542,-1.50305555555556
"CANDIDATE",6619815,"K03361.01",4138,-0.0904642,46.94,-0.0001509,-0.0004208,2.48005899705015,-3.39176706827309
"FALSE POSITIVE",3098197,"K03362.01",4139,0.1548198,11.19,0.2887,-0.2379,-62.495652173913,49.7586206896552
"CANDIDATE",11651712,"K03363.01",4140,-0.0281314,8.262,0.0002825,-0.0001689,0.173666666666667,2.51610909090909
"FALSE POSITIVE",11081512,"K03364.01",4141,-0.5695984,0.9438,1.907e-05,0,8.77894736842105,0.562752293577982
"CANDIDATE",11455428,"K03365.01",4142,-0.5260484,12.35,-0.0004037,-0.0001718,0.593409523809524,1.43954545454545
"FALSE POSITIVE",10484409,"K03366.01",4143,-0.3699926,-2.375,-0.005739,0.00825,12.9348973607038,-8.22163187855787
"CANDIDATE",10935993,"K03367.01",4144,0.158956,3.675,0.0002134,-9.008e-05,-1.09259770114943,0.559402985074627
"CANDIDATE",5257082,"K03368.01",4145,-0.0704874,-1.009,0.0005498,0.000129,0.703458646616541,-2.43054298642534
"FALSE POSITIVE",5796185,"K03369.01",4146,-0.192644,14.47,0.0632,0.3317,-3.14215976331361,4.07764227642276
"CANDIDATE",11657614,"K03370.01",4147,-0.5523832,0.7396,8.18e-05,-0.0002324,0.608483870967742,1.21186206896552
"CANDIDATE",11657614,"K03370.02",4148,-0.5523832,15.02,-0.0003718,-0.0009004,-0.507816349384098,-0.162057894736842
"CANDIDATE",11125797,"K03371.01",4149,-0.452815,30.55,0.0002903,-0.0002314,0.651326949384405,-0.826499282639885
"CANDIDATE",11125797,"K03371.02",4150,-0.452815,6.35,-4.839e-05,5.432e-05,0.083057264957265,-0.954670571010249
"CANDIDATE",9785921,"K03372.01",4151,0.055714,6.92,-0.0002788,-0.0003161,-0.627193763919822,-0.195064197530864
"FALSE POSITIVE",9785921,"K03372.02",4152,0.055714,23.62,-0.0005539,0.0001007,0.010398753894081,0.788794392523364
"FALSE POSITIVE",3102000,"K03373.01",4153,0.0018848,4.509,0.003487,-0.00638,-2.0627365356623,0.528601108033241
"CANDIDATE",6705026,"K03374.01",4154,-0.0170924,-0.722,5.623e-05,0.0002583,0.749503816793893,-0.452601431980907
"CANDIDATE",6705026,"K03374.02",4155,-0.0170924,9.896,-2.331e-05,0.000108,-0.682050113895216,-0.486978798586573
"CANDIDATE",6779726,"K03375.01",4156,-0.089308,29.07,-0.0006099,0.0001692,1.10438679245283,-0.237802469135802
"CANDIDATE",5553959,"K03377.01",4157,-0.0075884,-1.854,-0.0001894,0.0001026,0.578571428571429,-0.02749
"FALSE POSITIVE",4376629,"K03378.01",4158,-0.0881744,-2.85,-0.01036,-0.002776,0,0
"CANDIDATE",2995392,"K03379.01",4159,0.1956192,-2.793,0.000201,0.0004755,0.249119718309859,-0.165817504655493
"FALSE POSITIVE",3120308,"K03380.01",4160,-0.2680584,-2.316,-0.0007792,-0.001181,12.0128266033254,9.05181422351234
"FALSE POSITIVE",3958301,"K03381.02",4161,0.1649528,-35.28,0.009972,0.009369,-39.4293233082707,-23.3105504587156
"FALSE POSITIVE",9991621,"K03382.01",4162,-0.350831,-3.521,-0.0003196,-0.004957,-4.89171779141104,33.1715481171548
"CANDIDATE",8078502,"K03383.01",4163,-0.337005,-4.41,-0.000573,0.0006999,1.38782407407407,1.62123762376238
"CANDIDATE",8644365,"K03384.01",4164,-0.055253,-2.132,-5.179e-05,-3.044e-05,1.08179063360882,-0.986699266503668
"CANDIDATE",8644365,"K03384.02",4165,-0.055253,7.214,0.0001824,7.325e-06,-0.800857461024499,0.786663716814159
"FALSE POSITIVE",9489947,"K03385.01",4166,-0.1693112,32.8,0.001404,-0.002174,0.219476744186047,1.32961424332344
"FALSE POSITIVE",6960487,"K03386.01",4167,0.078906,-0.8188,-0.01476,0.005054,0.578335664335664,-1.26219917012448
"FALSE POSITIVE",6309264,"K03387.01",4168,-0.2402736,4.538,-0.01074,-0.0004707,13.7929226736566,1.59181818181818
"FALSE POSITIVE",3858988,"K03388.01",4169,-0.1809552,-5.967,0.007828,0.0003632,-6.44084302325582,-1.11876506024096
"CANDIDATE",3848966,"K03389.01",4170,-0.26262,21.69,-0.000239,0.0001491,1.52240088105727,-2.37084078711986
"FALSE POSITIVE",10798605,"K03390.01",4171,-0.434804,8.599,-0.009773,0.02404,0.511527165932452,-0.211872213967311
"CANDIDATE",9452897,"K03391.01",4172,-0.1025576,13.4,4.717e-05,-0.001058,-1.57559274755927,-1.72427207637231
"FALSE POSITIVE",9714123,"K03392.01",4173,-0.1776516,26.68,0.02722,-0.005693,-0.822381656804734,-2.99435364041605
"CANDIDATE",9085563,"K03393.01",4174,-0.2933064,11.37,-0.0001837,0.0005643,0.2015975,0.0524212034383954
"CANDIDATE",7748487,"K03394.01",4175,-0.001918,5.422,-8.595e-05,-0.000132,0.85084375,1.28185585585586
"CANDIDATE",3219037,"K03395.01",4176,0.0634824,5.796,4.162e-05,-0.0002513,0.180573248407643,-0.948240740740741
"CANDIDATE",5710069,"K03396.01",4177,-0.1134464,3.651,0.0002185,7.185e-05,0.985283950617284,0.417956989247312
"CANDIDATE",6200810,"K03397.01",4178,0.1941518,19.19,-0.0002287,0.0003568,1.3824480369515,-0.977386091127098
"CANDIDATE",3561464,"K03398.01",4179,-0.2856716,6.825,2.837e-05,-5.257e-06,-1.2466875,-0.9840625
"CANDIDATE",3561464,"K03398.02",4180,-0.2856716,5.235,-5.397e-05,-5.227e-05,-1.04332167832168,-0.804771341463415
"CANDIDATE",3561464,"K03398.03",4181,-0.2856716,1.281,-5.897e-05,6.208e-05,0.0654977099236641,-0.194663366336634
"FALSE POSITIVE",6359802,"K03399.01",4182,-0.412876,3.481,0.02571,-0.013,-54.4725568942436,25.8281879194631
"FALSE POSITIVE",9328641,"K03400.01",4183,0.6653088,15.86,0.0003764,-0.0002358,0.420970414201183,-0.0821675675675676
"CANDIDATE",9966219,"K03401.01",4184,-0.3304556,9.1,-0.000289,-0.0001176,-0.579764705882353,-0.776782945736434
"FALSE POSITIVE",3757778,"K03402.01",4185,-0.3011546,23.91,-0.001477,-0.01723,-2.39985632183908,-0.948172514619883
"CANDIDATE",11754430,"K03403.01",4186,-0.23345,22.07,-8.418e-05,-2.727e-06,-0.287581329561528,2.75795724465558
"CANDIDATE",11754430,"K03403.02",4187,-0.23345,2.289,2.417e-05,-6.039e-06,1.23205128205128,-0.636470588235294
"CANDIDATE",8409295,"K03404.01",4188,-0.3725922,3.03,0.000204,1.456e-05,-1.44972067039106,1.36676616915423
"FALSE POSITIVE",8211605,"K03405.01",4189,-0.2113994,13.74,-0.03585,-0.002416,0,0
"CANDIDATE",7131760,"K03407.01",4190,-0.0902236,25.45,-0.00125,-0.0002406,0.438048359240069,-4.52954802259887
"CANDIDATE",11922778,"K03408.01",4191,0.006596,4.332,0.0001682,-0.0005233,-1.33931428571429,-0.432077363896848
"FALSE POSITIVE",9468382,"K03409.01",4192,-0.3469004,5.947,-0.003821,-0.0716,7.55298507462687,139.513353115727
"CANDIDATE",9285265,"K03410.01",4193,-0.354725,-2.719,-0.0001715,-0.0001767,3.10614035087719,0.560170212765957
"CANDIDATE",9285265,"K03410.02",4194,-0.354725,8.691,-0.0001532,-0.0002805,-0.901201923076923,-0.845725190839695
"FALSE POSITIVE",6025124,"K03411.01",4195,-0.013699,0.5407,-0.0002814,0.001289,-0.429658605974395,-0.711871657754011
"CANDIDATE",5780930,"K03412.01",4196,-0.5585588,5.581,0.0001761,0.0001746,-0.0313206766917293,-0.783120805369128
"FALSE POSITIVE",4164393,"K03413.01",4197,0.1048156,34.72,-0.003195,0.004068,-0.29896408839779,-0.225861581920904
"FALSE POSITIVE",6023859,"K03414.01",4198,0.0798524,16.36,-0.0008228,0.002446,-1.31590476190476,-1.1644750795334
"CANDIDATE",3433668,"K03415.01",4199,-0.1648644,5.704,-0.0001721,6.484e-06,1.644,-0.26785046728972
"CANDIDATE",2849140,"K03416.01",4200,-0.307072,0.9536,-0.000103,0.000128,-0.71615987460815,-0.798665158371041
"CANDIDATE",7503885,"K03417.01",4201,-0.1362234,57.14,-0.0004296,0.000195,-0.16325,0.0605762273901809
"CANDIDATE",3629330,"K03418.01",4202,0.0168128,2.513,0.0003318,-0.0005181,0.193603238866397,0.155427609427609
"FALSE POSITIVE",11519134,"K03419.01",4203,0.2741492,20.36,-0.003824,0.003296,0.725044247787611,1.47792592592593
"CANDIDATE",7289338,"K03420.01",4204,-0.2411134,5.561,-8.697e-05,0.0002387,-1.03283524904215,1.47612966601179
"CANDIDATE",7289338,"K03420.02",4205,-0.2411134,-1.09,0.0002985,5.523e-05,0.265777096114519,0.265256064690027
"FALSE POSITIVE",5004909,"K03421.01",4206,0.040536,11.87,-0.0001004,7.284e-05,-1.13353260869565,-2.25489417989418
"FALSE POSITIVE",5898983,"K03422.01",4207,-0.0948442,8.528,1.197e-05,1.85e-05,4.08880308880309,-8.97535714285714
"CANDIDATE",3745559,"K03423.01",4208,-0.0233368,10.27,0.0003836,0.0005667,1.02514893617021,-1.05863849765258
"FALSE POSITIVE",8356054,"K03424.01",4209,-0.1853574,8.86,-0.01328,-0.03722,-2.98014814814815,-2.52159420289855
"CANDIDATE",9117416,"K03425.01",4210,0.0591728,10.25,3.787e-05,-9.874e-06,0.851388888888889,0.874279835390947
"CANDIDATE",9117416,"K03425.02",4211,0.0591728,-0.7733,5.579e-05,4.62e-05,-0.689881305637982,0.02868125
"CANDIDATE",9117416,"K03425.03",4212,0.0591728,4.487,4.933e-05,-5.633e-05,-2.80701956271577,0.735241666666667
"FALSE POSITIVE",5900235,"K03426.01",4213,0.223276,40.52,-3.96e-06,5.953e-06,2.61984435797665,0.441718555417186
"FALSE POSITIVE",9907505,"K03427.01",4214,0.023927,13.89,-0.002889,-0.2358,-0.714727030625832,-2.91573033707865
