"koi_disposition","kepid","kepoi_name","tce_plnt_num","tce_ingress","tce_model_chisq","tce_sradius","tce_minmesd","tce_bin_oedp_stat","tce_albedo","tce_rb_tcount3","tce_fwm_stat","tce_fwm_srao","tce_fwm_pdeco","tce_impact_sn","tce_duration_sn","tce_sma_sn","tce_insol_sn","tce_smet_sn","tce_fwm_srao_sn","tce_fwm_sdeco_sn"
"FALSE POSITIVE",5303346,"K03275.01",1,3.459,2089,0.79,18.05,0.2444,444.5,0,10742,10.72,0.05011,19.7919968304279,112.471544715447,7.84283513097072,4.4356846473029,-0.533333333333333,154.913294797688,-163.608562691131
"FALSE POSITIVE",3858879,"K03276.01",1,7.171,3819,1.046,19.45,0.006548,344.4,0,1313,-3.057,0.001524,21.7047184170472,73.5007688364941,4.49163127654259,2.78959449120122,1.44,-17.3693181818182,-6.60089285714286
"CANDIDATE",3120904,"K03277.01",1,0.2327,1382,2.483,5.013,2.573,136.5,0,2.2378,0.4172,7.494e-05,1.40185830429733,6.94061574133711,4.21645292461683,2.66684141546527,1.2,0.524779874213836,-0.695971802618328
"FALSE POSITIVE",3342467,"K03278.01",1,0.319,679.5,0.839,43.26,1.781,2844,0,5.4351,0.2567,0.0005947,1.10572139303483,9.09138747588142,5.53172993335265,3.37606837606838,0.233333333333333,0.529278350515464,-0.952283105022831
"CANDIDATE",3544640,"K03279.01",1,0.2479,1357,0.96,13.53,0.2448,406.8,0,1.457,-0.3253,0.0002465,0.552739225712199,3.77049180327869,4.1940330543035,2.61567516525024,-0.114285714285714,-0.443188010899183,1.87485779294653
"CANDIDATE",10653179,"K03280.01",1,0.2598,836.4,0.965,6.362,1.105,941.1,0,0.93419,-0.1619,0.0002459,0.711966604823748,4.18829268292683,4.48228649666267,2.81191806331471,0.2,-0.168997912317328,-0.256864864864865
"CANDIDATE",11177676,"K03281.01",1,0.2164,1015,1.055,22.98,2.189,713.4,0,1.0053,0.6804,-0.0001214,0.346911764705882,5.22007042253521,5.39122768349129,3.465,1.2,0.519389312977099,0.220438596491228
"CANDIDATE",12066569,"K03282.01",1,0.2361,879.2,0.529,16.03,0.1942,1635,0,7.5647,-1.615,-0.0004697,0.524609665427509,4.25876311676714,17.7083333333333,9.14285714285714,-1.33333333333333,-2.0468948035488,0.75673420738975
"CANDIDATE",6497146,"K03284.01",1,0.2459,1127,0.524,1.791,0.2573,890.4,0,12.613,-2.471,0.0004304,1.14826973054302,3.90224115201298,18.7073725235466,9.05555555555556,1.06666666666667,-2.88668224299065,-1.59059633027523
"FALSE POSITIVE",8625813,"K03285.01",1,1.433,827.3,0.643,2.064,9.156e-09,1431,0,1140.8,1.572,-0.01475,43.7090069284065,11.2640519610292,13.5954343690552,5.44897959183673,-0.133333333333333,3.0703125,24.6913580246914
"CANDIDATE",8016691,"K03286.01",1,0.1844,1852,0.602,10.58,1.306,434.3,0,2.5286,0.7235,-0.0002406,0.651423921887713,4.14612281488122,11.890756302521,5.23270440251572,-1,0.791575492341357,0.382244897959184
"CANDIDATE",6584273,"K03287.01",1,0.8937,1321,0.881,-12.24,0.5605,525,0,1.7485,-0.5364,-9.108e-05,16.9666916167665,17.4515463917526,4.27952503209243,2.78651685393258,-0.866666666666667,-0.882236842105263,0.364160839160839
"CANDIDATE",5768816,"K03288.01",1,0.5806,911.1,0.981,6.682,0.3685,246.8,0,1.8624,0.1558,0.0001589,11.8480492813142,18.9702188733405,4.47997125920604,2.90082644628099,-0.2,0.443874643874644,-0.755831265508685
"FALSE POSITIVE",5360974,"K03289.01",1,1.583,772,0.827,19.38,2.659,400,0,0,-1.296,-0.008819,7.29203539823009,9.2195690157251,8.57213930348259,4.24585635359116,-0.466666666666667,-1.82278481012658,11.7193732193732
"FALSE POSITIVE",4936990,"K03290.01",1,1.751,2533,0.837,5.031,2.653,35.63,0,922.23,-0.8431,0.003465,24.6484085862324,186.177565124934,5.94444444444445,3.42368483132814,-6.4,-22.4228723404255,-21.0666666666667
"FALSE POSITIVE",6233483,"K03291.01",1,3.977,14110,1.054,7.89,1.021,70.17,0,473680,-23.88,-0.06832,49.0654205607477,370.815850815851,3.46932515337423,2.05008225187351,-3.33333333333333,-1693.6170212766,689.651293588301
"FALSE POSITIVE",5392871,"K03292.01",1,6.571,3185,1.121,9.829,5.774,497,0,8076.4,40.44,-0.005268,324.489112227806,45.4722222222222,3.69226109344237,2.4187725631769,-0.0666666666666667,175.064935064935,39.958904109589
"FALSE POSITIVE",3858851,"K03293.01",1,7.305,3562,1.035,-5.415,1.906,321.8,0,2548.3,3.785,-0.006693,15.2625954198473,91.0847880299252,4.29301533219762,2.67336152219873,-0.742857142857143,34.7247706422018,4.57096774193548
"FALSE POSITIVE",3858917,"K03294.01",1,7.493,4338,0.904,19.45,0.02721,442.8,0,972.07,-4.051,-0.008058,25.4767975522693,111.037037037037,4.25811245974734,2.72055674518201,0.4,-22.1366120218579,6.33098591549296
"FALSE POSITIVE",4466356,"K03295.01",1,1.589,1974,0.988,-1.419,2.185,105.2,0,141.13,6.816,0.0003366,22.9455388180765,10.163095618804,7.22809198259789,4.55624675997926,-0.666666666666667,9.54621848739496,-1.12116129032258
"CANDIDATE",9447166,"K03296.01",1,0.6976,863.9,0.781,18.7,0.1502,1180,0,21.004,2.643,0.0006744,9.49958643507031,7.92297111416781,17.3496932515337,8.35714285714286,1.33333333333333,2.06484375,-1.91913043478261
"FALSE POSITIVE",9643043,"K03297.01",1,4.64,1168,0.853,22.82,0.2175,2756,0,20437,-7.456,0.07997,14.5694200351494,95.3555281545417,4.3389466141168,2.85561497326203,-0.866666666666667,-111.283582089552,-139.810426540284
"CANDIDATE",8151055,"K03298.01",1,0.3878,829.7,0.638,1.425,0.01474,337,0,4.6454,-0.6388,-0.0007688,4.30226943505553,4.69191164258429,13.6118143459916,5.6734693877551,-0.933333333333334,-0.749765258215963,0.947065101387406
"FALSE POSITIVE",7177555,"K03299.01",1,0.8002,21850,0.666,13.23,5.666,2128,0,0,-0.7987,0,21.1549295774648,45.8561754272815,13.5486869625842,5.39523809523809,-0.333333333333333,-126.777777777778,-676.134453781513
"FALSE POSITIVE",7889486,"K03300.01",1,0.5881,5227,0.904,1.528,2.032,744.3,0,21.775,-0.5792,0.0007608,2.13176033934252,11.7429406037001,3.92021022455805,2.5138306789606,0.0666666666666667,-0.616826411075612,-2.68522483940043
"FALSE POSITIVE",7889486,"K03300.02",2,0.2103,1289,0.904,-3.417,0.4545,366.4,0,0.92123,0.6825,0.0001201,0.87888296203326,2.6956106870229,3.92021022455805,2.5138306789606,0.0666666666666667,0.603982300884956,-0.289369369369369
"CANDIDATE",8301878,"K03301.01",1,0.7376,1258,0.901,-1.406,1.035,172.9,0,0.061542,-0.04837,-1.227e-06,40.8865546218487,5.97425057647963,4.46681346335326,2.9031224979984,-0.4,-0.0409915254237288,-0.161951219512195
"FALSE POSITIVE",8233802,"K03302.01",1,0.2204,683.7,0.874,28.51,0.4322,1175,0,904.79,54.67,-0.002454,0.721342031686859,4.54994259471871,4.06524466750314,2.61837455830389,-0.6,73.3825503355705,5.49937888198758
"CANDIDATE",7510820,"K03303.01",1,0.2599,1530,0.722,-2.534,5.127,508.3,0,3.8271,-0.884,-0.0002505,0.804290394166755,5.56833812679755,11.4266666666667,5.85119047619048,-0.4,-1.17086092715232,0.627390180878553
"FALSE POSITIVE",9307105,"K03304.01",1,3.053,7587,0.794,6.947,26.02,87.9,0,61228,-23.87,-0.05677,12.5423303649818,15.9508881922675,5.43922369765066,3.33458646616541,-0.466666666666667,-312.434554973822,155.027173913043
"CANDIDATE",6880517,"K03305.01",1,0.3348,999.6,0.819,29.59,0.0881,1391,0,7.4378,0.7764,0.001027,0.365487804878049,7.49162181375038,5.79105036510017,3.4968152866242,0,1.38890876565295,0.593238993710692
"CANDIDATE",6615511,"K03306.01",1,0.2933,1910,0.935,10.69,0.8163,378.4,0,8.683,0.511,-0.0001363,0.966899988136196,4.6334208223972,3.97045028142589,2.51846488052136,-0.285714285714286,0.540169133192389,0.116469879518072
"CANDIDATE",6131130,"K03307.01",1,0.1384,2636,0.865,2.366,0.2514,145,0,13.984,-0.335,0.000653,0.511482649842271,3.29357488466299,6.52370203160271,3.79771615008157,-0.333333333333333,-0.293859649122807,-2.3
"CANDIDATE",3632089,"K03308.01",1,0.4133,2871,0.928,1.934,0.9251,205.7,0,6.3888,0.7677,0.0001361,2.7128356254093,12.7574546572395,4.13397568249599,2.60586319218241,-1.2,1.47351247600768,-1.31356209150327
"CANDIDATE",3632089,"K03308.02",2,0.2244,8538,0.928,0.5585,0.1796,31.48,0,17.175,-2.716,-3.036e-05,2.21286520991898,5.79084480833643,4.13584905660377,2.60515753562111,-1.2,-2.9017094017094,0.128981481481481
"CANDIDATE",5563300,"K03309.01",1,0.2201,386.4,0.865,22.43,0.5314,134.5,0,12.851,0.4814,0.001265,2.85714285714286,16.96053736356,4.45226130653266,2.5045871559633,-0.285714285714286,3.04683544303797,-3.07202797202797
"CANDIDATE",12253769,"K03310.01",1,0.7269,2197,0.918,-4.734,6.739,141.4,0,13.566,-1.126,-8.586e-05,31.6329239960173,11.2214828897338,10.4044117647059,6.03007518796992,0.8,-1.57262569832402,0.445346534653465
"CANDIDATE",12735830,"K03311.01",1,1.025,517.1,1.954,3.55,0.7881,34.75,0,14.046,-1.076,0.0008231,17.9635761589404,7.0388182755067,1.3830242510699,0.79905357444651,2.53333333333333,-1.23963133640553,-0.390557451649602
"CANDIDATE",11905409,"K03312.01",1,0.3953,1697,0.867,7.725,2.3,316.3,0,10.86,-1.541,0.0009656,3.40541556976307,3.57918459332104,4.6470999301188,2.94091486658196,-0.8,-1.13308823529412,-1.60076923076923
"CANDIDATE",9571186,"K03313.01",1,0.2521,437.8,0.779,5.174,0.3343,366.6,0,5.6144,0.1764,-0.0007717,4.87407407407407,3.18825489379425,13.4685598377282,5.81884057971014,1,0.178723404255319,1.74509803921569
"FALSE POSITIVE",9838060,"K03314.01",1,1.968,1317,0.818,10.69,0.9133,86.69,0,217.95,-0.09179,0.007052,34.515139900345,358.56102003643,5.2106135986733,3.25034965034965,-0.4,-5.5969512195122,7.13636363636363
"CANDIDATE",8554701,"K03315.01",1,0.2832,1313,0.921,4.679,0.00517,476.6,1,0.20289,-0.1359,-1.55e-06,2.78146311221327,5.0471994965387,3.75362599110424,2.44218887908208,-0.866666666666667,-0.142902208201893,0.0400352941176471
"CANDIDATE",9031209,"K03316.01",1,0.5629,1197,0.74,10.98,0.1187,499.3,0,22.814,0.5174,-0.0008129,6.12461773700306,17.1552795031056,7.53234458819817,4.51677852348993,-0.8,1.77191780821918,-0.378861788617886
"FALSE POSITIVE",7130418,"K03317.01",1,0.3238,1664,0.882,11.14,0.03034,104.8,0,24100,-16.12,0.08555,5.43171021377672,4.38422758372344,4.02930402930403,2.6098294884654,-0.133333333333333,-21.127129750983,-204.342723004695
"CANDIDATE",8331612,"K03318.01",1,0.286,2060,1.057,3.807,1.824,153.5,0,6.9403,2.559,0.0007627,1.11341345489709,4.27059465357338,3.76734963648381,2.47651663405088,-0.2,3.45344129554656,-0.202533039647577
"CANDIDATE",8331612,"K03318.02",2,0.561,425,1.057,8.235,0.6772,1826,0,0.57029,1.633,0.0005291,4.47058823529412,3.75038872188245,3.76498140239702,2.47887323943662,-0.2,1.45803571428571,0.268571428571429
"CANDIDATE",5965819,"K03319.01",1,0.3741,7338,1.496,2.893,1.05,7.503,0,3.071,0.4941,-7.823e-05,4.35438596491228,11.6762547113668,5.18135700697527,3.18299793116419,0.933333333333334,0.913308687615527,0.948111332007952
"CANDIDATE",5965819,"K03319.02",2,0.3451,3325,1.496,13.91,0.02272,56.66,0,9.2537,-0.4666,0.0002692,1.83190626408292,9.92272467086434,5.18149466192171,3.18322888689943,0.933333333333334,-0.755016181229774,-1.28994800693241
"CANDIDATE",5965819,"K03319.03",3,0.2079,10860,1.496,-0.7833,0.001692,5.608,0,8.1671,1.942,-5.028e-06,1.73360816647036,5.54301833568406,5.18020022246941,3.18294843597263,0.933333333333334,2.01452282157676,0.229312288613303
"FALSE POSITIVE",6690171,"K03320.01",1,2.345,508.4,0.875,58.26,0.7563,45.34,0,2.2558,0.006802,0.001034,86.2235269448522,273.251748251748,6.91990245732508,3.90625,1.13333333333333,0.214574132492114,3.26198083067093
"FALSE POSITIVE",6859801,"K03321.01",1,2.686,17040,0.715,3.971,74.3,9.188,0,0,20.26,0,47.3965087281796,255.613701236917,11.8915140500489,5.3441466854725,-0.933333333333334,2665.78947368421,-819.263456090652
"FALSE POSITIVE",7767733,"K03322.01",1,2.592,1867,0.883,10.91,0.3428,102.6,0,149.77,-0.1056,-0.00355,38.9834815756036,900.173611111111,3.76297968397291,2.38102409638554,-0.8,-12.5564803804994,-2.73254564983888
"CANDIDATE",5193659,"K03323.01",1,2.177,2335,1.373,0.4087,0.01475,34.74,0,1.2603,-0.8464,-8.231e-05,82.6666666666667,9.12405699916178,4.8107653490328,2.96258095466539,1.06666666666667,-0.736,0.123982300884956
"CANDIDATE",4271474,"K03324.01",1,0.2408,1373,0.789,-5.013,2.336,418.1,0,4.9299,0.5417,0.0005943,0.622697899838449,3.47746883988495,6.46513680494263,3.96545454545454,-0.333333333333333,0.624078341013825,-0.0503015681544029
"FALSE POSITIVE",5130983,"K03325.01",1,3.397,646.2,1.024,56.21,0.00557,1440,0,300.42,1.288,-0.004602,43.4404865334492,1.67852730417593,3.75931232091691,2.48209366391185,-0.342857142857143,3.81065088757396,7.10752688172043
"FALSE POSITIVE",11093538,"K03326.01",1,2.897,2109,1.046,8.403,35.79,28.95,0,7391.1,-6.005,0.1657,28.698752228164,106.879380302471,3.76041988267984,2.34801762114537,-0.4,-127.494692144374,-298.165137614679
"FALSE POSITIVE",11044779,"K03327.01",1,3.329,3996,0.829,11.39,1.158,109.4,0,9178.8,-1.166,-0.03092,26.5894220283533,352.835188129306,4.83543275091426,3.01805054151625,-0.266666666666667,-47.9835390946502,-47.7969543147208
"FALSE POSITIVE",4634135,"K03328.01",1,4.037,2188,0.634,29.06,0.03446,1098,0,87.872,0.0471,0.005321,12.5018867924528,126.555886502587,13.7019969278034,6.04918032786885,-3.2,0.98329853862213,-1.43409961685824
"CANDIDATE",6955671,"K03329.01",1,2.592,2611,1.046,-1.73,0.2995,55.24,0,8.8729,0.2071,0.0006149,24.7761569416499,7.66489204377403,3.79132231404959,2.42829191938955,-0.4,0.186576576576577,-1.7304347826087
"CANDIDATE",4736644,"K03330.01",1,0.2979,2593,0.812,4.416,7.371e-05,217.3,0,17.565,1.761,-0.0003911,2.29548949256791,4.2381562099872,14.6116994452849,7.75226586102719,1.06666666666667,1.66132075471698,1.56826923076923
"FALSE POSITIVE",5876805,"K03331.01",1,3.908,6499,0.86,6.723,2.71,96.38,0,39020,0.1503,0.03294,729.164420485175,1492.47606019152,4.00421179302046,2.55253623188406,-0.533333333333333,36.6585365853658,28.3597883597884
"FALSE POSITIVE",5818068,"K03332.01",1,2.917,4129,0.784,-3.263,18.27,181.4,0,45329,-21.49,-0.1175,19.7074626865672,95.1868167727198,4.65923703386198,3.03371501272265,-1.13333333333333,-295.192307692308,273.321554770318
"FALSE POSITIVE",12208887,"K03333.01",1,1.177,-1,0.748,27.54,0,0,0,21.728,0.1332,0.001216,-0.1,-3.5,-0.2568,-6.64,-1.08571428571429,56.4406779661017,58.4705882352941
"FALSE POSITIVE",11147814,"K03334.01",1,1.808,602.6,0.653,19.24,11.5,11.55,0,82.521,0.0421,0.003203,81.4806957997454,1475.31619747042,14.0047770700637,6.45,-0.8,10.0238095238095,-5.91421568627451
"CANDIDATE",10922659,"K03335.01",1,0.2532,1702,1.092,10.26,0.2366,452.6,0,0.11658,0.359,-4.864e-05,0.493754197447952,4.96321642429427,3.6012636012636,2.31040669856459,0.233333333333333,0.413118527042578,0.0652837326607818
"FALSE POSITIVE",8892720,"K03336.01",1,3.286,1709,0.876,-11.97,16.95,258.9,0,108900,0.04364,-0.1003,512.903225806452,1038.92087865216,3.98337511545059,2.55425219941349,-0.466666666666667,9.09166666666667,-156.32333767927
"CANDIDATE",7692093,"K03337.01",1,0.1813,3380,0.836,4.781,0.1238,103.2,0,3.9454,-1.998,0.0001312,0.581831187410587,3.22698268003646,4.93026859504132,3.13387715930902,-0.133333333333333,-1.40704225352113,-0.350119047619048
"FALSE POSITIVE",7692093,"K03337.02",2,1.06,900.5,0.836,-1.458,2.472,4552,0,3.1546,-1.074,-0.0008298,8.6887417218543,6.07882165605096,4.92930836836072,3.1259842519685,-0.133333333333333,-0.574331550802139,0.693665158371041
"FALSE POSITIVE",8263752,"K03338.01",1,2.339,6620,1.157,5.656,0.01528,43.65,0,247530,-14.31,-0.07342,43.8788942518648,209.306487695749,3.70819551635428,2.4421822272216,-0.933333333333334,-486.734693877551,646.478873239437
"FALSE POSITIVE",8263752,"K03338.02",2,1.791,3938,1.157,-0.7917,0.0959,1.024,0,88337,-14.2,-0.03884,42.5170068027211,33.2189239332096,3.70819551635428,2.4421822272216,-0.933333333333334,-250.883392226148,313.636363636364
"CANDIDATE",7772914,"K03339.01",1,0.7497,1540,0.932,-4.338,0.1275,185,0,26.49,0.4189,0.0005521,52.5927977839335,15.2878006872852,3.65810674723062,2.33551457465794,-1.48571428571429,1.05782828282828,-1.8855504587156
"CANDIDATE",3529290,"K03340.01",1,0.1919,4093,0.947,-2.493,0.05965,143.5,0,4.4327,-0.116,0.0001269,1.27087393194424,7.28984716157205,4.3224022125642,2.76208072768619,-1.66666666666667,-0.114851485148515,-1.53831775700935
"CANDIDATE",3529290,"K03340.02",2,0.3808,5762,0.947,6.403,1.734,41.57,0,1.5644,-0.6168,-5.022e-05,6.13725490196078,5.89717046238785,4.32369942196532,2.76234121241357,-1.66666666666667,-0.52271186440678,0.246532258064516
"CANDIDATE",5621333,"K03341.01",1,0.8175,3356,1.352,10.46,0.8104,99.41,0,5.8906,0.1218,-3.355e-05,10.0868609125893,10.6577086280057,5.51139864448552,3.48713235294118,0.933333333333334,0.127272727272727,0.44457671957672
"CANDIDATE",5621333,"K03341.02",2,0.3647,4278,1.352,3.462,0.006025,37.73,0,0.21164,-1.386,2.457e-05,2.26457171819564,5.64279835390946,5.51142546245919,3.48712910198467,0.933333333333334,-1.07441860465116,-0.0590291262135922
"FALSE POSITIVE",5392897,"K03342.01",1,6.128,6682,0.962,9.863,0,1017,0,0,-0.1501,-0.01249,156.156292594275,1585.84987057808,3.75136314067612,2.42198581560284,-0.733333333333333,-45.6231003039514,-265.450643776824
"CANDIDATE",3236705,"K03343.01",1,0.1396,402.6,1.18,51.73,0.191,1180,0,0.0024223,-0.3255,-9.816e-06,0.248387096774194,2.87215064420218,5.91004691797444,3.49206349206349,1.06666666666667,-0.31,0.0578190476190476
"CANDIDATE",11810124,"K03344.01",1,0.1146,7274,1.166,2.073,1.536,9.683,0,2.1545,0.9901,0.0001329,0.728114186851211,3.75927070457355,5.65027458811782,3.43397854765134,1.06666666666667,0.891981981981982,-0.858828828828829
"CANDIDATE",11810124,"K03344.02",2,0.2664,2995,1.166,7.123,4.518,49.84,0,13.531,-2.069,-0.000433,1.8510460251046,3.73715980091073,5.64976958525346,3.43402777777778,1.06666666666667,-1.81491228070175,1.20782608695652
"CANDIDATE",11810124,"K03344.03",3,0.4911,353,1.166,39.02,1.464,4867,0,8.2668,-0.521,0.001713,0.493292682926829,4.43026836779586,5.64987405541562,3.45205479452055,1.06666666666667,-0.310119047619048,-1.78685714285714
"CANDIDATE",11303322,"K03345.01",1,0.2024,1723,1.106,14.82,0.3155,404.6,0,1.5419,0.4091,0.0001316,0.475866414618778,5.93165467625899,4.02113652113652,2.66004765687053,-0.333333333333333,0.368558558558559,-0.5605
"CANDIDATE",11241912,"K03346.01",1,1.055,2888,1.04,3.079,0.6418,45.74,0,1.6257,-0.6909,7.641e-06,99.6627491057741,13.546427538328,6.91115086463924,4.24940391034812,-0.4,-1.0897476340694,0.329842931937173
"CANDIDATE",8824737,"K03347.01",1,0.1805,2019,0.788,8.954,0.5695,140.5,0,19.263,1.399,0.0005282,1.166326946596,3.31086336530983,5.39308176100629,3.42061281337047,-0.733333333333333,1.92699724517906,-2.12754409769335
"CANDIDATE",9349757,"K03348.01",1,0.4142,1307,1.099,-4.374,0.2161,349.3,0,4.4975,-1.041,-0.000318,3.46401887534408,5.93629591574621,6.95838837516512,4.26047358834244,0.933333333333334,-1.25120192307692,0.727148846960168
"CANDIDATE",9349757,"K03348.02",2,0.1451,2694,1.099,-1.219,0.7778,230.9,0,17.039,-0.1991,0.0006065,0.35240036231884,4.1662100456621,6.95675387079551,4.2649930264993,0.933333333333334,-0.141205673758865,-2.27757575757576
"CANDIDATE",8636333,"K03349.01",1,0.9302,1193,0.954,47.85,0.04292,911.3,0,1.4296,-1.763,3.282e-05,9.58898167226982,13.0577928500777,3.92526315789474,2.55873925501433,-1.13333333333333,-2.93833333333333,1.29802761341223
"FALSE POSITIVE",7136958,"K03350.01",1,4.529,3782,0.941,10.67,0.06353,364.5,0,774.8,-0.06084,0.001015,8.82220039292731,1653.40390582223,4.28080510554737,2.74248120300752,-1.2,-19.0125,1.93344262295082
"FALSE POSITIVE",1995732,"K03351.01",1,6.062,1889,0.79,32.61,3.485,2993,0,10730,-0.6666,-0.00984,18.7851239669421,945.397815912636,6.74899598393574,4.16326530612245,-0.4,-82.1948212083847,-133.583959899749
"CANDIDATE",8081239,"K03352.01",1,0.1439,2809,1.02,6.64,2.491,48.37,0,10.353,1.227,-0.0004223,0.76986301369863,3.21290478492025,4.00386764073915,2.63030672354256,-0.0666666666666667,1.15754716981132,0.975229357798165
"CANDIDATE",7091432,"K03353.01",1,0.5669,2666,0.803,-1.588,0.03814,79.37,0,3.8776,-1.541,0.0002064,19.6160990712074,7.05869976856722,9.29285714285714,4.94147325933401,-0.466666666666667,-1.58051282051282,-1.2144420131291
"CANDIDATE",9845909,"K03354.01",1,0.188,1885,0.9,0.6947,0.03547,128.5,0,4.9952,-2.06,0.0001549,0.788447653429603,2.29223093371347,4.37863636363636,2.79318409622452,-0.666666666666667,-2,0.0238826466916355
"CANDIDATE",9221528,"K03355.01",1,0.3063,2748,1.013,8.142,0.2744,100.3,0,10.577,-0.9543,0.0001944,1.78169881001231,4.91216216216216,3.77127500746492,2.44412275622467,-0.8,-1.61745762711864,1.51763803680982
"CANDIDATE",6368230,"K03356.01",1,0.2854,2442,0.835,11.56,2.029,324.1,0,0.48389,0.1004,-9.976e-05,0.877468187801667,5.87367491166078,3.90243902439024,2.52838063439065,-1.66666666666667,0.0829752066115702,0.307368421052632
"FALSE POSITIVE",7115291,"K03357.01",1,2.804,1124,0.901,31.46,4.607,5.061,0,168.25,-0.1757,-0.003407,68.7595129375951,687.844965043542,4.073285692565,2.65837104072398,-0.8,-17.3960396039604,22.5157894736842
"CANDIDATE",4263529,"K03358.01",1,0.05112,1561,0.831,6.172,1.651,17.58,0,0.25198,0.09723,-5.341e-05,2.09653092006033,18.0373621426964,5.28821752265861,3.38744394618834,-0.466666666666667,0.469710144927536,0.0637885462555066
"FALSE POSITIVE",10711551,"K03359.01",1,1.177,-1,0.941,5.502,0,0,0,0,-0.2483,-0.1918,-0.1,-3.5,-0.09494,-115.74,-0.666666666666667,-225.727272727273,258.606124604013
"FALSE POSITIVE",7866921,"K03360.01",1,9.225,2598,0.774,34.38,8.57,5937,0,38037,-1.402,-0.05028,515.024458420685,976.558603491272,8.39701560027131,4.82258064516129,-0.466666666666667,-320.091324200913,-155.430463576159
