"koi_disposition","kepid","kepoi_name","tce_insol","tce_mesmedian","tce_fwm_prao","tce_fwm_pdeco_sn","tce_dicco_msky_sn"
"FALSE POSITIVE",4078157,"K01319.01",44.09,-0.05564,0.01441,0.206964520367937,20.3633986928105
"CANDIDATE",4164994,"K01320.01",47.26,0.03602,-0.001449,5.80660377358491,4.02418670438472
"FALSE POSITIVE",4480676,"K01321.01",2801.3,-1.665,-0.0009659,-1.91492890995261,1.13083946980854
"FALSE POSITIVE",4079535,"K01322.01",71.23,-0.1388,0.0459,31.9298245614035,23.8736111111111
"CANDIDATE",4076098,"K01323.01",378.68,-0.09538,0.000102,-3.25785340314136,1.86058495821727
"FALSE POSITIVE",4551328,"K01324.01",1570,1.016,-0.001983,-0.235202312138728,20.5476510067114
"CANDIDATE",4282872,"K01325.01",90.41,-0.008773,-0.001498,-2.18204419889503,1.88496583143508
"FALSE POSITIVE",4639868,"K01326.01",10.94,-0.001502,-5.012e-07,0.603945578231293,0.519109792284866
"FALSE POSITIVE",4372768,"K01327.01",39.63,-0.1309,0.02405,170.789473684211,130.176991150442
"CANDIDATE",4074736,"K01328.01",4.15,0.01659,-0.001057,0.413418803418803,0.97962962962963
"CANDIDATE",4072526,"K01329.01",13.12,0.03033,-0.0001952,-0.159033018867925,1.20057324840764
"FALSE POSITIVE",4150539,"K01330.01",37.96,-0.1817,-0.0003266,3.06365503080082,5.95962877030162
"FALSE POSITIVE",4150539,"K01330.02",37.96,0.06766,-0.0006838,1.70720338983051,4.48004032258065
"CANDIDATE",4274548,"K01331.01",55.89,0.06842,-0.001006,1.94507042253521,25.8712676056338
"CANDIDATE",4455231,"K01332.01",104.67,-0.04097,-0.0004988,1.53867595818815,1.24305555555556
"CANDIDATE",4455231,"K01332.02",24.92,-0.002385,-0.0003632,1.072,1.52623306233062
"CANDIDATE",4455231,"K01332.03",486.65,-0.01871,-0.000187,1.69441340782123,1.54529411764706
"FALSE POSITIVE",4285107,"K01333.01",439.41,-0.493,0.01459,269.891304347826,31.0913194444444
"FALSE POSITIVE",4150624,"K01334.01",84.19,-0.3888,0.0004388,2.3923875432526,5.58180494905386
"FALSE POSITIVE",4150624,"K01334.02",84.19,-0.09273,0.0004961,2.54802631578947,5.73465211459754
"CANDIDATE",4155328,"K01335.01",22.25,-0.001575,0.0001376,0.5921875,1.47806925498426
"CANDIDATE",4077526,"K01336.01",169.35,-0.04682,0.000273,-0.4772,0.318843243243243
"CANDIDATE",4077526,"K01336.02",96.56,0.03016,-1.528e-05,-0.574402730375427,1.01212631578947
"CANDIDATE",4077526,"K01336.03",27.36,0.005704,0.0008871,-0.64481981981982,0.369555555555556
"CANDIDATE",4077526,"K01336.04",511.79,0.09708,-5.108e-05,2.34397905759162,1.48082352941176
"CANDIDATE",4243911,"K01337.01",515.73,0.1375,-3.028e-05,0.917543859649123,0.382697183098592
"CANDIDATE",4466677,"K01338.01",558.88,-0.07247,-0.0001002,-0.562260869565217,0.382493506493506
"CANDIDATE",4466677,"K01338.02",18.2,-0.01849,0.0002236,-0.636643835616438,0.67728813559322
"CANDIDATE",4466677,"K01338.03",45.89,-0.0366,-6.725e-05,-1.69956140350877,1.23149122807018
"CANDIDATE",4135665,"K01339.01",628.97,-0.2281,8.32e-05,-0.282420382165605,0.122069277108434
"FALSE POSITIVE",4386059,"K01340.01",1734.26,0.01522,0,14.0044994375703,125.516014234875
"CANDIDATE",4650674,"K01341.01",544.04,-0.02685,1.971e-05,-0.578888888888889,0.199244094488189
"CANDIDATE",4275721,"K01342.01",616.19,-0.0412,0.0003057,-0.326229508196721,4.15468899521531
"CANDIDATE",4275721,"K01342.02",219.58,0.01235,0.0005451,1.31484375,0.450698324022346
"FALSE POSITIVE",4570931,"K01343.01",2618.78,0.04554,-0.004144,-61.878453038674,0
"CANDIDATE",4136466,"K01344.01",686,-0.1067,1.287e-05,1.68515742128936,0.488101265822785
"FALSE POSITIVE",7199774,"K01346.01",283.11,-0.01925,0.0007196,-0.0386153846153846,0.161556886227545
"FALSE POSITIVE",7037540,"K01347.01",147.28,-0.3109,0.0001446,-0.705357142857143,0.0347934131736527
"FALSE POSITIVE",6866228,"K01348.01",109.71,-0.05096,0.0006675,0.0587305389221557,0.254649776453055
"FALSE POSITIVE",6847018,"K01349.01",114.64,0.05462,0.0002817,0.332021857923497,0.104293853073463
"FALSE POSITIVE",7220322,"K01350.01",5798,-9.66,0.00242,-338.04347826087,33.3640625
"FALSE POSITIVE",6964043,"K01351.01",1.43,-1.909,0.03981,-0.00403883495145631,1.46703841387856
"FALSE POSITIVE",6956233,"K01352.01",98.54,-0.4363,0.05431,268.009708737864,0
"CANDIDATE",7303287,"K01353.01",5.72,0.007171,0.000825,0.14075,0.137136764705882
"CANDIDATE",7303287,"K01353.02",32.09,0.03037,-1.45e-05,0.449764705882353,0.9898
"CANDIDATE",7303287,"K01353.03",1.58,-0.001021,-0.0004786,-0.547606382978723,1.40430555555556
"FALSE POSITIVE",6891543,"K01354.01",1206.49,-0.6682,0.001345,24.7619047619048,25.1090425531915
"CANDIDATE",7211141,"K01355.01",25.64,-0.005173,0.001189,-0.704112808460635,1.09773901808786
"CANDIDATE",6719086,"K01357.01",378.2,-0.1963,0.001034,-3.46849315068493,2.33013605442177
"CANDIDATE",7376983,"K01358.01",72.48,0.02534,-0.0002244,-6.40123456790123,63.0062893081761
"CANDIDATE",7376983,"K01358.02",40.44,-0.06806,6.231e-05,-3.63941605839416,10.8022336769759
"CANDIDATE",7376983,"K01358.03",129.7,-0.06971,-3.767e-05,-2.71819262782402,27.0964912280702
"CANDIDATE",7376983,"K01358.04",233.7,-0.2665,-1.836e-05,-2.92898550724638,7.4468940316687
"CANDIDATE",6946199,"K01359.01",4.75,-0.0521,-0.002014,-0.194634146341463,1.51648148148148
"CANDIDATE",6946199,"K01359.02",18.99,-0.004577,-0.0007408,-0.644857142857143,1.71480916030534
"CANDIDATE",7102227,"K01360.01",8.62,-0.01122,0.0001167,-0.803781512605042,2.92015625
"CANDIDATE",7102227,"K01360.02",29.56,-0.04871,0.0002279,-0.492961165048544,0.303052391799544
"CANDIDATE",7102227,"K01360.03",1508.66,-0.6042,7.029e-05,0.625338983050847,1.65246428571429
"CANDIDATE",6960913,"K01361.01",1.32,0.000992,0.0001691,-1.38067010309278,1.53181818181818
"CANDIDATE",6837146,"K01362.01",20.18,0.002194,-0.0005707,1.9275974025974,5.38550548112059
"CANDIDATE",6936909,"K01363.01",510.88,-0.23,2.69e-05,-0.795798319327731,0.31305421686747
"CANDIDATE",6936909,"K01363.02",271.32,-0.1652,0.0002934,-2.26131805157593,0.293743409490334
"CANDIDATE",6962977,"K01364.01",101.14,-0.173,-1.269e-05,-0.0428895184135977,1.32981981981982
"CANDIDATE",6962977,"K01364.02",49.94,-0.05452,-0.0003802,1.7654028436019,0.547199434229137
"CANDIDATE",6962977,"K01364.03",23.87,-0.1006,-0.0009462,1.79408284023669,1.32077966101695
"CANDIDATE",6962977,"K01364.04",237.84,-0.4973,0.0001926,-0.257632508833922,1.06720588235294
"CANDIDATE",6962977,"K01364.05",386.62,-0.4801,0.0004723,1.72048192771084,0.980476190476191
"FALSE POSITIVE",7174351,"K01365.01",1080.56,0.03719,0.0007985,-18.2738589211618,45.4786163522013
"CANDIDATE",6932987,"K01366.01",44.23,0.008918,-3.815e-05,1.50413793103448,0.893141509433962
"CANDIDATE",6932987,"K01366.02",11.14,0.01936,-7.763e-05,-1.05183887915937,1.3404
"CANDIDATE",6934291,"K01367.01",2764.41,-0.8869,7.942e-05,0.327551020408163,0.512297297297297
"FALSE POSITIVE",7357531,"K01368.01",1.93,-0.01139,0.005424,-3.31164658634538,8.93441558441558
"CANDIDATE",7287415,"K01369.01",1045.19,-0.5309,7.401e-05,0.224660194174757,0.906273291925466
"CANDIDATE",6924203,"K01370.01",127.88,-0.01691,0.0005374,-0.185933609958506,1.83813186813187
"FALSE POSITIVE",6878167,"K01371.01",1021.19,-2.821,-0.01146,7.24938271604938,93.2928388746803
"FALSE POSITIVE",6863839,"K01373.01",1149.51,-0.6032,6.678e-05,-194.63768115942,19.1315789473684
"FALSE POSITIVE",7296086,"K01374.01",3956.42,-0.7628,-0.001872,-34.3877551020408,118.470760233918
"CANDIDATE",6766634,"K01375.01",2.18,-0.01626,0.0001507,-0.840269749518304,0.253696
"FALSE POSITIVE",6774826,"K01376.01",1637.83,0.03489,0.002595,6.83682983682984,66.2565632458234
"CANDIDATE",7211469,"K01377.01",160.47,-0.07505,-1.972e-05,-1.37956204379562,1.07657407407407
"FALSE POSITIVE",7375795,"K01378.01",47.57,-0.03364,0,-0.311243386243386,5.34
"FALSE POSITIVE",7375795,"K01378.02",4026.36,-1.818,0,-11.253807106599,185.898959881129
"CANDIDATE",7211221,"K01379.01",229.51,-0.06024,9.347e-05,0.583865814696486,0.877738095238095
"FALSE POSITIVE",7025526,"K01380.01",233.41,-0.1741,-0.003584,0,201.597633136095
"FALSE POSITIVE",9451127,"K01381.01",385.82,-0.1846,-0.004259,-0.00419217877094972,0.41498502994012
"FALSE POSITIVE",9446824,"K01382.01",571.4,-0.1057,0.0006278,-0.0032843137254902,0.0548573529411765
"FALSE POSITIVE",8953257,"K01383.01",802.76,-0.06293,0.001576,-0.170819047619048,0.216671664167916
"FALSE POSITIVE",8971432,"K01384.01",678.05,-66.36,0.0002974,-0.0788167388167388,1.26
"FALSE POSITIVE",9278553,"K01385.01",52.31,0.03715,-0.006934,0.383075221238938,3.54993359893758
"FALSE POSITIVE",9143254,"K01386.01",2203.16,-0.3907,0.001887,-0.964705882352941,1.0743215339233
"FALSE POSITIVE",8949247,"K01387.01",38.98,-0.02391,-0.002156,0.112332268370607,0.465329341317365
"FALSE POSITIVE",9346253,"K01388.01",25.04,-0.2666,0.001893,-0.209090909090909,0.121227204783259
"FALSE POSITIVE",9002237,"K01389.01",394.02,-0.03011,0.0002377,-0.114023668639053,0.188233532934132
"FALSE POSITIVE",9288786,"K01390.01",252.68,-1.926,-0.0005417,-0.0274718309859155,0.898325925925926
"FALSE POSITIVE",8958035,"K01391.01",206.34,0.02253,0.0006212,-2.05905511811024,0.372333825701625
"FALSE POSITIVE",9040849,"K01392.01",307.35,-0.4401,0.004597,-6.95785440613027,11.8382716049383
"CANDIDATE",9202151,"K01393.01",95.48,-0.3322,-0.000729,-9.86046511627907,4.02494929006085
"FALSE POSITIVE",8937021,"K01394.01",84.92,-0.3045,0.005098,-79.4814814814815,76.4714285714286
"CANDIDATE",8935810,"K01395.01",138.8,-0.1598,-0.0001709,-1.46723484848485,1.30574324324324
"CANDIDATE",9455556,"K01396.01",151.83,-0.02919,-0.0005119,0.852380952380952,1.10260869565217
"CANDIDATE",9455556,"K01396.02",330.07,-0.01438,-0.0005432,-0.617094017094017,0.839287709497207
"CANDIDATE",9427402,"K01397.01",16.26,-0.06831,-0.001138,-3.63321799307958,1.27712719298246
"CANDIDATE",9269281,"K01398.01",196.59,-0.1312,0.000333,1.84115523465704,5.92644927536232
"CANDIDATE",9100484,"K01399.01",51.15,-0.0384,0.0001231,-3.52380952380952,22.9504531722054
"FALSE POSITIVE",9157908,"K01400.01",203.03,-0.3905,-0.004546,-69.6,76.0509316770186
"CANDIDATE",9034103,"K01402.01",205.72,-0.3497,0.0003526,0.47859649122807,0.467758620689655
"CANDIDATE",9214942,"K01403.01",5.04,-0.07385,-0.0001974,3.6,0.934472049689441
"CANDIDATE",8874090,"K01404.01",4.84,0.01924,0.0001236,-0.414232209737828,0.654982206405694
"CANDIDATE",8874090,"K01404.02",3.03,-0.07717,3.743e-06,0.37457337883959,1.92678288431062
"CANDIDATE",9264949,"K01405.01",170.5,-0.1408,0.0004558,0.516719242902208,1.91
"CANDIDATE",9271752,"K01406.01",135.35,-0.07959,0.0001025,0.700645161290323,0.537677419354839
"CANDIDATE",9150827,"K01408.01",7.36,0.01373,2.645e-06,-0.546373626373626,0.907894736842105
"CANDIDATE",9391208,"K01409.01",57.35,0.00892,-0.0002542,-0.496894409937888,0.763378378378378
"CANDIDATE",9391506,"K01410.01",86.31,-0.08669,0.0002231,4.36538461538462,1.40295081967213
"CANDIDATE",9425139,"K01411.01",1.54,0.008528,0.0002981,-0.665960912052117,0.257932330827068
"CANDIDATE",8950853,"K01412.01",36.32,-0.03049,-0.00016,-1.51016949152542,1.46003663003663
"CANDIDATE",9006449,"K01413.01",71.37,-0.03326,-0.0001675,2.09390243902439,1.17125
"CANDIDATE",9006449,"K01413.02",35.11,-0.148,-0.0001109,-1.21759259259259,0.689391891891892
"CANDIDATE",9006449,"K01413.03",19.18,-0.03057,0.0001592,-0.450893854748603,1.39215873015873
"FALSE POSITIVE",8916492,"K01414.01",9310.11,-0.06513,0.0006166,-13.8342245989305,68.3234042553192
"CANDIDATE",11517719,"K01416.01",930.73,-0.2305,0.0008228,0.610471204188482,0.30062874251497
"FALSE POSITIVE",11599264,"K01417.01",105.63,-0.19,0.01191,-1.44349030470914,3.93110831234257
"FALSE POSITIVE",11100657,"K01418.01",89.78,-0.09356,-0.007874,-4.1123595505618,3.48587155963303
"FALSE POSITIVE",11125936,"K01419.01",2105.95,-0.4957,-0.001369,-4.46835443037975,14.5697368421053
"CANDIDATE",11026304,"K01420.01",27.81,-0.04117,-1.799e-05,-5.15789473684211,7.75791366906475
"CANDIDATE",11497958,"K01422.01",9.39,-0.08484,-0.0001627,0.275374732334047,1.36614173228346
"CANDIDATE",11497958,"K01422.02",1.84,-0.07509,-0.001162,0.836443148688047,1.12259036144578
"CANDIDATE",11497958,"K01422.03",4.11,-0.01078,-6.503e-05,-1.24475873544093,0.615397849462366
"CANDIDATE",11497958,"K01422.04",0.89,-0.0857,0.0006752,-0.133844189016603,0.161708984375
"CANDIDATE",11497958,"K01422.05",0.39,-0.01129,-0.000154,-0.486601941747573,0.879457994579946
"CANDIDATE",11177707,"K01423.01",7.08,-0.007434,-0.0008647,-0.0454980079681275,0.432592307692308
"CANDIDATE",11611600,"K01424.01",582.23,-0.3116,6.24e-05,-0.930454545454545,1.60707317073171
"CANDIDATE",11254382,"K01425.01",1275.6,-0.04786,-7.106e-05,2.61730769230769,6.02408376963351
"CANDIDATE",11122894,"K01426.01",6.63,-0.03882,-0.0005252,0.64633431085044,0.595936123348018
"CANDIDATE",11122894,"K01426.02",2.63,-0.01322,0.0002431,-0.213260869565217,1.00875
"CANDIDATE",11122894,"K01426.03",15.91,0.08523,0.0002814,0.183452914798206,0.662238938053097
"CANDIDATE",11129738,"K01427.01",61.24,-0.05466,0.0001409,0.418275862068965,0.728960573476703
"CANDIDATE",11129738,"K01427.02",26.59,-0.1056,-0.0002709,-1.58737113402062,2.49715536105033
"CANDIDATE",11401182,"K01428.01",813.37,-0.4743,6.485e-05,1.80821917808219,0.345298944900352
"CANDIDATE",11030711,"K01429.01",1.86,-0.02714,-0.0002625,-0.582093023255814,0.889285714285714
"CANDIDATE",11176127,"K01430.01",20.19,0.032,0.0006065,-0.105427251732102,0.485213930348259
"CANDIDATE",11176127,"K01430.02",1.4,0.003755,-0.0001758,0.763018065887354,0.910489130434783
"CANDIDATE",11176127,"K01430.03",7.11,-0.0301,0.000386,-0.0589331436699858,0.957135549872123
"CANDIDATE",11075279,"K01431.01",0.8,-0.00964,-6.925e-05,0.0871827057182706,1.25491569390402
"CANDIDATE",11014932,"K01432.01",189.83,-0.08547,-0.0001307,-0.887373737373737,1.05372727272727
"CANDIDATE",11014932,"K01432.02",66.9,-0.1654,-0.0003206,1.36693227091633,1.43100806451613
"CANDIDATE",11014932,"K01432.03",593.89,-0.4883,0.0005305,0.585743243243243,0.205040767386091
"CANDIDATE",11014932,"K01432.04",19.27,-0.1108,-0.0002028,-0.8544474393531,1.41911688311688
"CANDIDATE",11288505,"K01433.01",35.93,-0.0804,-0.000272,-1.38076109936575,0.53168
"CANDIDATE",11493431,"K01434.01",292.09,-0.1636,0.0002318,3.97304964539007,1.44102857142857
"CANDIDATE",11037335,"K01435.01",16.8,-0.1168,3.503e-05,-0.771612903225806,0.981
"CANDIDATE",11037335,"K01435.02",103.02,-0.03694,-0.0001998,-1.32987012987013,0.178889298892989
"CANDIDATE",11389771,"K01436.01",632.24,-0.05865,-0.0001437,0.874684684684685,1.07946043165468
"CANDIDATE",11389771,"K01436.02",65.41,-0.06412,-0.0001226,-1.47238095238095,0.657565573770492
"CANDIDATE",11389771,"K01436.03",226.4,-0.01528,6.244e-05,-0.557256097560976,0.900836820083682
"CANDIDATE",11599038,"K01437.01",222.1,-0.101,-0.0001709,0.978787878787879,0.366804635761589
"FALSE POSITIVE",11599038,"K01437.02",153.01,-0.09711,0.0005903,-1.74766355140187,0.60704
"FALSE POSITIVE",11599038,"K01437.03",66.07,-0.0993,7.794e-05,0.543243243243243,1.16970802919708
"CANDIDATE",11193263,"K01438.01",329.58,-0.123,1.992e-05,1.02246621621622,2.32213541666667
"CANDIDATE",11027624,"K01439.01",2.65,0.01109,0.0001214,0.261977401129943,0.485986013986014
"CANDIDATE",11032227,"K01440.01",232.5,-0.07196,-0.0001835,-1.59473684210526,1.78115537848606
"CANDIDATE",11356260,"K01441.01",155.62,-0.1116,-0.0001996,1.55721153846154,1.82785294117647
"CANDIDATE",11600889,"K01442.01",3662.6,0.3133,-1.618e-05,-0.0365947136563877,1.0651724137931
"FALSE POSITIVE",11197126,"K01443.01",1830.72,-0.3946,0.0003754,-4.24306688417618,24.5743756786102
"CANDIDATE",11043167,"K01444.01",24.22,-0.02734,-0.0001833,-0.0688349514563107,1.6652534562212
"CANDIDATE",11336883,"K01445.01",470.86,-0.06261,-3.925e-05,-0.950765306122449,0.729457364341085
"FALSE POSITIVE",12506351,"K01446.01",2827.48,-1.275,-0.0003892,-0.119509803921569,0.0400254872563718
"FALSE POSITIVE",7622486,"K01447.01",82.4,0.02025,-0.1379,-0.00295092024539877,0.0815217391304348
"FALSE POSITIVE",7622486,"K01447.02",3787.39,-0.2004,-0.00109,0.190082644628099,0.275540540540541
"CANDIDATE",9705459,"K01448.01",1080.05,-0.8871,-0.001772,0.358095238095238,0.226721556886228
"FALSE POSITIVE",7802136,"K01449.01",107.79,-0.08637,0,3.07846715328467,0.495820895522388
"CANDIDATE",7532973,"K01450.01",2149.92,-0.1144,-0.0006926,-0.914308681672026,1.9203288490284
"FALSE POSITIVE",9632895,"K01451.01",18.83,-0.07155,-0.001538,-0.12521186440678,0.136052473763118
"FALSE POSITIVE",7449844,"K01452.01",0,0.1154,-4.603e-05,-1.83365384615385,0.405988112927192
"FALSE POSITIVE",7842610,"K01453.01",2240.21,-1.002,0.02664,-91.7085427135678,48.4855967078189
"FALSE POSITIVE",7830637,"K01454.01",3.88,-0.07407,-0.003199,0.457802746566792,0.468146487294469
"FALSE POSITIVE",4760746,"K01455.01",71.95,-0.03315,0.01305,-0.546955345060893,98.5271210013908
"CANDIDATE",7832356,"K01456.01",232.69,0.1188,0.001348,2.68125,0.537296898079764
"CANDIDATE",9643874,"K01457.01",109.44,-0.1407,1.654e-05,-8.41029207232267,1.0791654465593
"CANDIDATE",12120943,"K01458.01",153.7,0.05482,-0.001895,-4.17378048780488,1.51415465268676
"FALSE POSITIVE",9761199,"K01459.01",117.3,-2.622,-0.001811,-1.59584086799277,0.880600272851296
"FALSE POSITIVE",7751571,"K01460.01",29.51,-0.1566,0.05989,-81.9592875318066,10.0601941747573
"FALSE POSITIVE",9579499,"K01461.01",48.65,-0.1658,-0.001824,-0.992610837438423,3.86571428571429
"FALSE POSITIVE",11913013,"K01462.01",448.3,-0.401,-0.00409,-3.57377049180328,11.4624338624339
"FALSE POSITIVE",7672940,"K01463.01",3.72,0.009478,-4.533e-05,0.00758741258741259,0.886961483594865
"FALSE POSITIVE",7838655,"K01464.01",637.39,-0.4631,0.02393,-194.002447980416,0
"FALSE POSITIVE",11702948,"K01465.01",96.58,0.02136,0.0005051,0.593670886075949,0.0459034582132565
"CANDIDATE",9512981,"K01466.01",0.49,-0.002925,0.0005232,-0.177765363128492,0.676386554621849
"FALSE POSITIVE",7770450,"K01467.01",1474.1,-0.4437,0,18.5147058823529,37.3119521912351
"FALSE POSITIVE",9851226,"K01468.01",168.3,-0.6053,0.001989,-1.04823529411765,2.31060498220641
"FALSE POSITIVE",7543649,"K01469.01",606.12,-0.5598,0,103.924731182796,0
"CANDIDATE",9480310,"K01470.01",63.94,-0.02861,-0.0001557,6.57816377171216,3.36923925027563
"FALSE POSITIVE",11858748,"K01471.01",902.92,-0.3627,0.02289,-15.2138728323699,23.9917562724014
"CANDIDATE",7761545,"K01472.01",5.45,-0.02398,0.001423,-0.103416320885201,0.796991404011461
"CANDIDATE",7499398,"K01473.01",31.47,-0.03074,-0.003455,-3.22213114754098,4.70109140518418
"CANDIDATE",12365184,"K01474.01",33.37,6.554e-05,6.843e-05,-0.134790528233151,0.132337662337662
"CANDIDATE",4770365,"K01475.01",199.75,-0.02938,0,0.857466063348416,1.12398496240601
"CANDIDATE",4770365,"K01475.02",18.69,-0.06811,0,1.0016393442623,2.63041450777202
"CANDIDATE",4770365,"K01475.03",47.45,-0.1231,0,1.07295597484277,0.842715231788079
"CANDIDATE",12406749,"K01476.01",7.3,-0.02206,0.0007996,0.185294117647059,2.52528301886792
"CANDIDATE",7811397,"K01477.01",1.29,0.005654,-0.002135,0.319236641221374,0.369156462585034
"CANDIDATE",12403119,"K01478.01",6.02,0.02812,0.0003563,-2.03333333333333,1.7256064690027
"FALSE POSITIVE",9842890,"K01479.01",227.3,-0.6802,0.001465,17.5725806451613,47.092523364486
"CANDIDATE",7512982,"K01480.01",18.4,0.0152,0.001185,0.377312390924956,0.472857142857143
"CANDIDATE",7512982,"K01480.02",76.46,-0.0553,4.681e-05,-1.58252688172043,0.600294642857143
"CANDIDATE",9597806,"K01481.01",287.48,-0.05402,0.0001292,1.24920634920635,0.298452830188679
"FALSE POSITIVE",7812167,"K01482.01",79.72,-0.04745,-0.01046,76.9329896907217,117.14623338257
"FALSE POSITIVE",11909686,"K01483.01",3.29,0.006076,-0.0005722,-0.191070422535211,0.734399509803922
"FALSE POSITIVE",11760959,"K01484.01",179.21,-0.0868,0.0001986,-0.164596774193548,1.56983193277311
"FALSE POSITIVE",9692345,"K01485.01",886.33,-2.84,0.003828,8.97222222222222,80.2635135135135
"CANDIDATE",7898352,"K01486.01",5.62,-0.02489,0.002955,-0.412749003984064,0.364194711538462
"CANDIDATE",7898352,"K01486.02",38.26,-0.04349,0.0003757,-0.608272058823529,0.375709570957096
"FALSE POSITIVE",12062667,"K01487.01",4712.32,-0.07034,0.005615,158.211920529801,138.262640449438
"CANDIDATE",9589323,"K01488.01",206,0.02578,-0.0001005,-0.672764227642276,1.678
"CANDIDATE",9823487,"K01489.01",27.45,-0.03761,0.0006011,-0.118787878787879,1.2735
"FALSE POSITIVE",9602514,"K01490.01",921.82,0.2809,-0.0002321,5.08555399719495,10.8553299492386
"CANDIDATE",9726659,"K01491.01",343.05,0.002775,0.0003374,3.29004149377593,2.02738888888889
"FALSE POSITIVE",12108312,"K01492.01",2885.85,-7.262,-0.01041,-5.28681177976953,0
"FALSE POSITIVE",9842906,"K01493.01",552.4,-0.9283,-0.001517,9.82738095238095,23.3216216216216
"CANDIDATE",11821363,"K01494.01",48.29,-0.05693,0.0002737,0.381170886075949,0.510753012048193
"CANDIDATE",7629518,"K01495.01",62.95,-0.06064,-0.0003268,-0.182712550607287,2.16495
"FALSE POSITIVE",4828341,"K01496.01",21.09,0.0125,0.0009495,0.0884090909090909,0.520732142857143
"FALSE POSITIVE",11774387,"K01497.01",5016.71,-0.4665,0.001298,4.36305732484076,100.020202020202
"CANDIDATE",9636135,"K01498.01",404.03,-0.2019,-0.0003088,2.19957627118644,2.0935
"CANDIDATE",9636135,"K01498.02",1304.87,-0.2167,0.0003441,-0.288089887640449,0.784131147540984
"CANDIDATE",7841925,"K01499.01",55.08,-0.1033,-9.779e-05,1.75664335664336,0.329258333333333
"CANDIDATE",7841925,"K01499.02",165.4,-0.1884,-2.928e-05,3.68839285714286,1.46605839416058
