"koi_disposition","kepid","kepoi_name","tce_plnt_num","tce_impact","tce_ingress","tce_model_chisq","tce_insol","tce_sradius","tcet_model_chisq","tce_mesmedian","tce_minmesd","tce_bin_oedp_stat","tce_albedo","boot_mesmean","tce_rb_tcount3","tce_fwm_stat","tce_fwm_sra","tce_fwm_srao","tce_fwm_prao","tce_impact_sn","tce_duration_sn","tce_depth_sn","tce_eqt_sn","tce_insol_sn","tce_slogg_sn","tce_smet_sn","tce_albedo_sn","tce_fwm_srao_sn","tce_fwm_sdeco_sn","tce_fwm_pdeco_sn","tce_dicco_msky_sn"
"CANDIDATE",8056665,"K00089.01",1,0.8228,0.5804,1464,33.03,1.79,72520,-0.09317,-4.679,0.8346,41.89,-0.1808,0,9.5739,19.988054,-0.8908,0.0001747,14.4961240310078,61.1176470588235,67.6693188433922,12.469387755102,3.11603773584906,23.8823529411765,-1.33333333333333,1.03508771929825,-3.45271317829457,1.95434782608696,-0.905100463678516,1.35272727272727
"CANDIDATE",8056665,"K00089.02",2,0.7152,0.2907,345.3,9.99,1.79,66070,0.002067,11.88,0.0432,490.6,-0.39541,0,7.4855,19.988077,-0.0008561,-0.0001914,2.26903553299492,25.4289996253278,47.0526315789474,12.4450549450549,3.11214953271028,23.8823529411765,-1.33333333333333,2.09300341296928,-0.00258640483383686,-0.415172413793103,1.22155172413793,0.923157894736842
"FALSE POSITIVE",9210823,"K00090.01",1,0.9006,0.07162,20850,27198.92,3.227,85010,0.4329,0.5,24.39,0.06203,-0.62075,0,0,0,188.7,-0.01176,4.58320610687023,13.8965517241379,21.2853733378793,6.22857142857143,1.55817821110601,9.72972972972973,-0.285714285714286,0.982108929702343,846.188340807175,346.285714285714,0,219.266862170088
"CANDIDATE",7941200,"K00092.01",1,0.8621,0.3312,537.6,11.74,1.043,71820,0.01622,5.244,0.01161,237,-0.18794,0,1.743,18.891658,0.157,-9.543e-05,15.9470958194599,30.1125541125541,76.6264490182162,17.546468401487,4.39700374531835,36.6666666666667,-0.266666666666667,2.84309021113244,1.03973509933775,4.0671875,0.0275440658049354,2.16589743589744
"CANDIDATE",6462863,"K00094.01",1,0.298,0.4758,1985,89.76,1.331,61990,-0.5545,1.015,7.369,2.34,-0.32323,0,627.03,19.822207,0.135,0.001372,5.5951933909125,383.6,602.817202006189,15.0671785028791,3.76352201257862,30.2142857142857,-0.133333333333333,1.68466522678186,9.78260869565217,7.43703703703704,-1.42970297029703,1.06807901907357
"CANDIDATE",6462863,"K00094.02",2,0.642,0.5914,939.8,27.46,1.331,51570,-0.299,31.26,0.749,6.195,-1.2911,0,12.739,19.822209,0.2207,0.0003053,12.9933211900425,132.688499619193,147.511312217195,15.0515463917526,3.76164383561644,30.2142857142857,-0.133333333333333,0.375227135069655,3.66003316749585,1.16778523489933,-0.3478125,1.08068027210884
"CANDIDATE",6462863,"K00094.03",3,0.7082,0.2796,2479,248.06,1.331,30850,0.007385,-1.73,0.3027,4.198,-0.15868,0,38.789,19.822209,0.1925,0.0001439,6.06855184233076,58.3870615233308,137.022097509646,15.0297619047619,3.76247535264675,30.2142857142857,-0.133333333333333,1.8009438009438,2.62978142076503,3.46153846153846,-2.77473684210526,0.889426229508197
"CANDIDATE",6462863,"K00094.04",4,0.9085,0.2526,4713,971.84,1.331,28310,0.03804,2.411,1.791,3.257,-0.014919,0,6.8903,19.822201,-0.1208,6.143e-05,8.49859681945744,14.4943820224719,32.9245534524127,15.0105708245243,3.76273811367508,30.2142857142857,-0.133333333333333,1.73244680851064,-0.410884353741497,0.855274261603375,-0.73037542662116,1.95410377358491
"CANDIDATE",5780885,"K00097.01",1,0.517,0.5278,11470,1185.45,1.909,104100,-0.3211,2.638,1.218,0.2652,0.11835,0,196.3,19.238768,-0.01235,0.0002854,82.5087775295244,1082.10961737332,2091.54535274356,54.7445255474453,13.644682320442,198.5,1,9.5361380798274,-3.42105263157895,-56.2573099415205,-0.224950495049505,0.588746268656716
"CANDIDATE",10264660,"K00098.01",1,0.5798,0.3904,9501,1000.75,2.001,78530,-0.06272,0.7895,0.4193,0.4879,-0.04126,0,463.67,19.180586,-0.06842,0.0001601,27.8081534772182,416.120218579235,619.324473975637,49.6527777777778,12.4704049844237,197.5,0.266666666666667,3.55871626549964,-7.0174358974359,-12.4520255863539,-6.30833333333333,1.65006587615283
"CANDIDATE",4055765,"K00100.01",1,0.9672,2.522,4455,1469.82,3.079,67480,0.02021,3.761,2.191,0.6282,-1,0,0.79932,19.41186,-0.07491,2.603e-05,307.340324118208,174.653739612188,113.986013986014,11.3669064748201,2.83185943009075,18.3,-1.06666666666667,2.18504347826087,-2.53932203389831,0.844507042253521,-0.146176470588235,1.19179646936656
"CANDIDATE",8456679,"K00102.01",1,0.9,0.3926,15700,1380.23,1.071,70820,-0.219,0.5708,7.664e-17,0.1513,-0.24205,0,1267.8,19.980318,0.0423,0.00014,174.520069808028,146.290971822887,321.43840330351,17.4353205849269,4.37030587043253,36.5833333333333,1.4,2.10431154381085,1.09585492227979,-22.2027972027972,-19.5772058823529,3.28955007256894
"FALSE POSITIVE",8456679,"K00102.02",2,0.9316,0.2097,6017,443.09,1.071,55490,-0.1451,-0.6,0.07022,6.728,-0.26241,0,1.9814,19.98032,0.1403,4.147e-06,6.75562001450326,7.86832164058284,22.2849986084052,17.4887892376682,4.37015484761811,36.5833333333333,1.4,1.54702230397793,0.21322188449848,-1.54903846153846,-0.770325693606755,0
"CANDIDATE",2444412,"K00103.01",1,0.9326,0.8469,2998,54.99,0.899,78690,-0.002158,7.311,5.974,16.03,-0.0020424,0,8.1916,19.445551,-0.272,4.489e-05,209.431843700876,82.4921465968586,96.3644474183116,20.1159420289855,5.03571428571429,45,-0.266666666666667,2.62959317585302,-3.17386231038506,-2.91607142857143,-1.34752475247525,1.06248175182482
"CANDIDATE",10318874,"K00104.01",1,0.8999,0.2396,6488,233.93,0.761,71670,-0.09303,1.4,0.05626,0.458,0.07835,0,8.0257,18.746309,-0.2513,0.0001626,79.0079016681299,58.8910133843212,195.031712473573,34.3793103448276,8.58773861967695,92,2.26666666666667,2.27408142999007,-5.00597609561753,6.57657657657658,0.0509727626459144,0.51431693989071
"CANDIDATE",8711794,"K00105.01",1,0.7789,0.1494,2336,141.86,0.967,67720,-0.00634,3.669,0.1013,5.352,-0.04428,0,3.5312,19.929126,-0.3643,4.585e-06,6.88074204946997,30.8478365000798,175.348374253484,14.5695364238411,3.64491264131552,27.25,-2.66666666666667,2.41952983725136,-4.16819221967963,-1.24497936726272,1.00087281795511,1.19510666666667
"FALSE POSITIVE",10489525,"K00106.01",1,0.9006,0.1397,13260,12825.75,2.569,55830,0.01004,0.9688,50.18,0.5777,0.2092,2,260510,19.887885,-87.39,0.008739,5.8556566970091,13.2253086419753,28.3059490084986,7.67705382436261,1.91975805727355,13.0689655172414,-0.333333333333333,1.58360745614035,-304.494773519164,-1031.4371257485,1030.23952095808,169.089615931721
"CANDIDATE",11250587,"K00107.01",1,0.8071,0.299,7474,432.77,1.549,68970,-0.08188,3.624,0.5579,1.913,-0.01168,0,1.787,19.655679,0.03298,2.221e-05,11.1094287680661,52.2684703433923,131.784492588369,52.4886877828054,13.1301577669903,205.5,1.46666666666667,2.27143196390406,0.468465909090909,-0.14692513368984,-0.592877492877493,0.683520661157025
"CANDIDATE",4914423,"K00108.01",1,0.8289,0.3175,3297,136.67,1.433,67170,-0.2628,6.116,0.7513,9.385,-0.089746,0,22.324,19.265641,0.1542,-6.412e-05,13.063829787234,46.0294117647059,117.334963325183,47.3913043478261,11.8431542461005,138.333333333333,0.533333333333333,3.07805837979665,1.96934865900383,2.51781472684086,-1.96048780487805,0.463951367781155
"CANDIDATE",4914423,"K00108.02",2,0.7222,0.9331,835.2,5.42,1.433,65620,-0.03525,43.65,0.165,310.7,-1.3879,0,5.9908,19.26564,0.1073,-0.0001103,16.7719461216907,110.38961038961,120.683111954459,47.323600973236,11.7826086956522,138.333333333333,0.533333333333333,4.09246575342466,1.45986394557823,-0.325959367945824,0.761219512195122,0.689398496240601
"FALSE POSITIVE",4752451,"K00109.01",1,0.9966,1.983,4357,418.57,1.183,55780,-0.08264,2.756,0.9004,10.3,-0.050991,0,30598,19.563782,6.801,-0.001033,44.5308310991957,22.4124293785311,19.31602279924,11.758691206544,2.94912985274431,22.4210526315789,-1.53333333333333,0.731014904187367,21.1869158878505,103.801020408163,-103.266666666667,94.0826873385013
"CANDIDATE",9450647,"K00110.01",1,0.8135,0.2637,4523,233.41,1.259,67930,-0.03472,2.963,0.4725,6.831,-0.09362,0,6.0119,18.970384,0.1077,8.768e-06,11.2626332548802,45.1373504652193,145.398773006135,17.042735042735,4.26241782322863,35.8333333333333,0.533333333333333,2.81923235658275,1.5,3.58529411764706,1.27839335180055,1.0725
"CANDIDATE",6678383,"K00111.01",1,0.8,0.2773,4645,124.62,1.005,71400,-0.06703,2.786,0.1186,0,-0.052622,0,29.969,19.173642,0.01926,-8.112e-05,9.63043216564343,47.4684183931278,139.784335981839,19.2325056433409,4.8041634541249,39.9090909090909,-2.26666666666667,0,0.251764705882353,-8.91140776699029,2.58637469586375,1.7485779294653
"CANDIDATE",6678383,"K00111.02",2,0.7803,0.4481,1511,16.63,1.005,73530,-0.1581,8.691,0.00392,64.25,-0.25972,0,6.0328,19.173641,-0.001846,-8.607e-05,9.40007228044814,52.5993031358885,96.2742893849366,19.2164179104478,4.80635838150289,39.9090909090909,-2.26666666666667,1.88250805742748,-0.0169357798165138,-5.37542372881356,0.962135922330097,0.951259842519685
"CANDIDATE",6678383,"K00111.03",3,0.7785,0.2999,2491,47.2,1.005,63100,0.02592,15.92,5.196,26.6,-0.099823,0,14.664,19.173645,0.1603,-0.0001372,6.21805111821086,40.3455425017277,96.6393795777682,19.1954022988506,4.80162767039675,39.9090909090909,-2.26666666666667,2.18211648892535,1.44414414414414,-5.04033613445378,0.678212290502793,2.01106060606061
"CANDIDATE",10984090,"K00112.01",1,0.8086,0.4982,1541,15.2,1.022,67370,0.003594,5.292,2.043,94.95,-0.23819,0,2.7316,19.709913,-0.0316,1.936e-05,15.0745712155108,54.3205858421481,100.55600759425,18.6988847583643,4.67692307692308,40.0909090909091,-0.266666666666667,2.64263846367938,-0.279646017699115,-0.458760330578512,0.870915032679739,1.29586734693878
"CANDIDATE",10984090,"K00112.02",2,0.9011,0.1691,7452,501.64,1.022,65160,-0.05087,-0.8021,0.2676,5.494,-0.11854,0,9.4911,19.709924,0.3592,-4.609e-05,5.94393139841689,12.4030658250676,41.1592315206773,18.7596899224806,4.6746808312366,40.0909090909091,-0.266666666666667,2.06774557771923,1.31575091575092,1.58456140350877,-1.40194444444444,1.43725
"FALSE POSITIVE",6721123,"K00114.01",1,0.9999,2.493,6648,768.97,1.958,68800,-0.06859,1.853,0.1272,2.628,-0.097761,0,18405,19.923953,-13.45,0.003032,32.296511627907,47.7224880382775,7.14684014869888,11.9642857142857,2.99559797428905,22.1666666666667,0,0.691033394688404,-52.7450980392157,108.513513513514,-95.8376511226252,120.028225806452
"CANDIDATE",9579641,"K00115.01",1,0.8853,0.3385,5971,337.77,1.087,68710,0.02758,1.026,1.463,2.289,-0.050142,0,41.281,19.192488,0.006651,-5.213e-05,39.2942743009321,52.9280439635926,151.082033215903,16.7434715821813,4.20059694067902,33.3846153846154,-0.4,2.44290288153682,0.0948787446504993,-2.56764705882353,-3.28297362110312,0.768146788990826
"CANDIDATE",9579641,"K00115.02",2,0.8984,0.2137,3921,234.06,1.087,63000,-0.2016,-0.651,0.07889,13.99,-0.12937,0,9.496,19.192496,0.291,-6.863e-05,7.33986928104575,13.2888295505118,43.1404573028465,16.7845117845118,4.20064608758076,33.3846153846154,-0.4,2.36998136540742,1.12790697674419,-2.9292,1.31465517241379,0.257126168224299
"CANDIDATE",9579641,"K00115.03",3,0.8961,0.08873,8622,619.06,1.087,59920,-0.0884,1.823,5.184,16.42,-0.18295,0,0.30643,19.192473,-0.5762,1.221e-05,2.2526395173454,10.5833598979917,8.34576271186441,16.776750330251,4.20071927800774,33.3846153846154,-0.4,1.10349462365591,-0.46096,-0.24,-0.0925838926174497,0.0505728051391863
"CANDIDATE",8395660,"K00116.01",1,0.8988,0.3989,2902,89.82,1.012,70080,-0.1502,-2.525,0.1881,17.91,-0.044114,0,6.2337,20.057614,0.6116,-4.392e-05,27.0641373080397,29.9826689774697,72.8308254816481,18.8249400479616,4.70508119434259,40.0909090909091,-0.8,2.62110346846188,3.2531914893617,-0.0163417721518987,1.30398069963812,1.93984848484848
"CANDIDATE",8395660,"K00116.02",2,0.8698,0.6727,1629,18.8,1.012,65190,0.02496,26.5,0.001964,79.01,-0.074077,0,8.7925,20.057603,0.1938,0.0002044,26.1672683513839,44.4336569579288,63.8027876014146,18.8297872340426,4.7,40.0909090909091,-0.8,1.90248013484228,0.869058295964126,0.0594475138121547,1.06106194690265,1.09444976076555
"CANDIDATE",8395660,"K00116.03",3,0.861,0.1,5561,257.2,1.012,63380,0.03131,2.712,0.2319,39.07,-0.020572,0,1.134,20.057606,0.305,1.223e-05,1.28488285330548,8.88830897703549,12.481322164365,18.7845303867403,4.7037307973665,40.0909090909091,-0.8,0.996937994386323,0.262931034482759,-0.353409090909091,0.566104868913858,0.776867924528302
"CANDIDATE",8395660,"K00116.04",4,0.9017,0.2529,1745,42.04,1.012,59050,-0.00107,16.4,1.293e-05,287.7,-0.057731,0,4.6789,20.05763,1.225,-6.593e-05,2.2758707723372,5.19951499118166,12.3060878633816,18.8115942028986,4.70246085011186,40.0909090909091,-0.8,1.19875,1.03813559322034,1.31724845995893,-1.10434782608696,0.947925373134328
"CANDIDATE",10875245,"K00117.01",1,0.8918,0.6488,3594,138.28,1.402,53980,-0.0363,1.955,0.07265,13.68,-0.35969,0,19.863,19.801878,-0.2086,2.118e-05,45.017667844523,58.8198198198198,68.4353959602437,59.8630136986301,14.9491891891892,209.5,2.6,3.1542540926908,-1.91376146788991,-0.520973451327434,2.31237322515213,1.59620689655172
"CANDIDATE",10875245,"K00117.02",2,0.9115,0.2506,9028,1069.59,1.402,50370,-0.006082,2.349,1.61,2.171,-0.44512,0,2.3609,19.801876,-0.2523,1.114e-05,9.72889315828797,15.8570820927265,36.7869256860931,59.8360655737705,14.953026702083,209.5,2.6,2.04618284637135,-1.19009433962264,0.173273542600897,0.756928838951311,1.3980078125
"CANDIDATE",10875245,"K00117.03",3,0.9004,0.2788,5956,600.75,1.402,42580,-0.1743,0.613,3.969,2.886,-0.42588,0,5.8272,19.80189,0.255,-5.649e-05,8.34476367006488,16.2075332348597,36.2476747276109,59.7156398104265,14.9514683922349,209.5,2.6,1.50078003120125,1.1697247706422,1.30789473684211,-0.394230769230769,2.65597285067873
"CANDIDATE",10875245,"K00117.04",4,0.8902,0.1679,3494,314.8,1.402,37470,-0.08228,2.23,4.696,14.02,-0.35069,0,0.93065,19.801885,0.07569,-1.163e-05,1.93185763888889,7.87495843032923,10.4955527318933,59.4444444444444,14.9548693586698,209.5,2.6,0.81322505800464,0.103119891008174,0.757254901960784,-0.485488126649077,1.36743262411348
"CANDIDATE",3531558,"K00118.01",1,0.8486,0.35,2668,60.98,1.317,67240,-0.01566,-0.8105,1.434,38.94,-0.071511,0,14.747,19.15753,0.4167,-4.674e-05,7.04817275747508,24.8997134670487,50.4950495049505,54.8461538461538,13.6726457399103,209,0,2.63821138211382,1.7731914893617,-0.648763250883392,2.01063829787234,2.1586320754717
"CANDIDATE",9471974,"K00119.01",1,0.6416,0.7249,2615,47.51,2.057,74690,-0.1243,22.7,6.384,5.606,-0.2691,0,581.21,19.637288,0.3906,0.0002428,16.4808630875931,183.541304691202,257.107348143545,40.5454545454545,10.1085106382979,97.75,2.4,1.34630163304515,10.7603305785124,-15.4428571428571,-15.4098360655738,0.0322488479262673
"CANDIDATE",9471974,"K00119.02",2,0.7709,1.18,918.6,7.82,2.057,65490,0.004148,119.3,0.7656,157.2,-0.73503,0,65.825,19.637286,0.2811,0.000293,22.7471230451461,95.5373978629793,93.7653814602133,40.5714285714286,10.1558441558442,97.75,2.4,2.79864696457184,2.811,-6.91237113402062,-4.3859649122807,1.17664082687339
"CANDIDATE",11869052,"K00120.01",1,0.9192,0.1899,2401,71.68,1.264,83530,0.007351,-1.079,0.401,50.28,-0.076754,0,23.121,19.62676,-1.182,0.0002035,2.21868211440985,2.59019537336689,15.3805774278215,8.82282996432818,2.20418204182042,17.5416666666667,0,0.874891247607447,-3.36752136752137,0.998955613577023,-1.69674556213018,0.774094256259205
"FALSE POSITIVE",3247396,"K00121.01",1,0.9929,2.44,3464,907.21,2.404,53720,-0.1326,-0.8378,1.137,2.646,0.052633,0,749.6,19.630734,0.356,-9.548e-05,57.1288837744534,39.9018806214227,43.5665416022953,10,2.49110330056565,16.5217391304348,-0.8,1.27949709864603,1.8936170212766,-14.0148514851485,13.7407407407407,38.7526595744681
"CANDIDATE",8349582,"K00122.01",1,0.8153,0.2602,3961,175.19,1.411,68220,0.02035,7.043,1.351,2.911,-0.049965,0,11.938,18.965496,-0.0304,-1.2e-05,9.9305724725944,41.3555486989612,116.890639481001,44.8309178743961,11.2085732565579,138.666666666667,2,1.45841683366733,-0.414733969986357,-5.79768786127168,1.76424581005587,0.621842105263158
"CANDIDATE",5094751,"K00123.01",1,0.9071,0.3738,6474,407.07,1.302,70310,0.07269,4.826,2.267,2.765,-0.034651,0,13.271,19.359513,-0.06479,2.933e-05,35.8254344391785,42.6245629370629,97.4462365591398,52.9953917050691,13.2122687439143,140.333333333333,-0.8,2.41907261592301,-0.696666666666667,2.41744186046512,-1.70119521912351,1.30300970873786
"CANDIDATE",5094751,"K00123.02",2,0.7778,0.3112,3252,83.72,1.302,62350,-0.01749,13.26,0.1617,22.28,-0.096036,0,16.534,19.359513,-0.05773,3.454e-05,6.33903830480848,45.5729877216917,85.5312208760485,52.8082191780822,13.205047318612,140.333333333333,-0.8,2.69929731039496,-0.549809523809524,2.60526315789474,-1.96839237057221,0.526858823529412
"CANDIDATE",11086270,"K00124.01",1,0.8926,0.3112,3118,244.66,1.626,69470,-0.1891,-1.478,5.14,17.54,-0.041836,0,4.3278,19.528616,0.2569,-4.903e-05,11.3823004335629,19.8412698412698,53.44570087476,10.7446808510638,2.68267543859649,19.1428571428571,-1.06666666666667,2.21436687286959,1.17305936073059,0.8705,-0.916666666666667,0.131990909090909
"CANDIDATE",11086270,"K00124.02",2,0.8237,0.2805,1637,72.13,1.626,65210,0.004326,-3.569,0.2288,43.87,-0.15613,0,3.9373,19.528606,-0.09121,5.365e-05,4.69077448747153,20.5016583747927,54.5821057528299,10.7215007215007,2.68240981777612,19.1428571428571,-1.06666666666667,2.06349952963311,-0.409013452914798,-0.994634146341463,0.940551724137931,0.730281690140845
"CANDIDATE",11449844,"K00125.01",1,0.007245,0.6104,1659,13.04,0.879,128600,-0.05117,17.95,26.25,15.2,-1.0632,0,7.5013,19.26015,0.03944,5.863e-05,0.00756105197244834,556.05876505026,766.6015625,19.3227091633466,4.82962962962963,41.2727272727273,1.06666666666667,3.06451612903226,5.25866666666667,-16.9667738478028,-0.117445255474453,0.215856929955291
"FALSE POSITIVE",5897826,"K00126.01",1,0.7388,2.236,25070,72.88,1.796,2820000,-0.1208,14.25,645.9,1.929,-1,0,522.06,19.831724,-0.02856,0.003046,231.598746081505,464.885825075398,466.337680648572,11.4791987673344,2.86929133858268,20,1.06666666666667,2.41517465882058,-2.88484848484848,-3.74422442244224,-0.308201438848921,0.579060773480663
"CANDIDATE",5897826,"K00126.02",2,1,10.89,548.6,4.36,1.796,68780,0.01089,188.5,0.005208,591.8,-1,0,5.221,19.831687,-1.552,0.0006563,21.9010074463425,0.89372178908494,0.33485254691689,11.4953271028037,2.86842105263158,20,1.06666666666667,0.21551347414421,-1.08531468531469,-0.9125,0.135032679738562,0.308151125401929
"CANDIDATE",8359498,"K00127.01",1,0.3554,0.2974,9068,406.62,0.994,96710,-0.1278,0.651,1.461,0.2381,-0.10621,1,35.218,19.307198,0.01191,-0.000137,12.9518950437318,433.426511696337,1498.28992370429,34.2261904761905,8.51203684320703,88.4,1.33333333333333,3.5284528749259,1.8018154311649,20.5305466237942,0.659938837920489,0.0295637181409295
"CANDIDATE",11359879,"K00128.01",1,0.6597,0.5166,7345,244.92,0.978,76390,0.1575,3.229,0.3741,0.2788,-0.0026471,0,2295.7,19.746706,-0.005861,0.001817,162.607838304166,694.925871789518,1713.88974437943,19.3116634799235,4.82315872390705,40.5454545454545,2.4,2.63018867924528,-0.986700336700337,-36.8965517241379,-8.06859205776173,1.52624633431085
"CANDIDATE",11974540,"K00129.01",1,0.01512,0.4985,3438,1153.12,9.327,70140,0.02496,11.28,9.605,0.2697,-0.13154,0,538.2,19.800632,0.1265,0.0018,0.0111422254974208,323.037857802401,426.352128883774,6.05691056910569,1.51016933614469,16.3333333333333,3.73333333333333,1.97582417582418,9.96062992125984,16.6893939393939,-1.47151767151767,3.25742296918768
"CANDIDATE",5297298,"K00130.01",1,0.6557,0.9227,2020,86.92,1.786,71980,0.01513,3.099,3.751,2.276,-0.031405,0,3.1118,19.824022,0.05464,-2.357e-05,193.936705116829,757.35294117647,1128.89983579639,12.6666666666667,3.16648451730419,23.4705882352941,-0.933333333333333,2.69860090111454,5.35686274509804,-19.1437980241493,0.197472353870458,0.115904619970194
"CANDIDATE",7778437,"K00131.01",1,0.2642,0.3463,10280,692.55,1.307,80970,0.1171,-1.144,1.293,0.3629,-0.059184,0,1937.6,19.939837,0.04932,-0.002294,4.12941544232573,352.824427480916,738.435565559932,9.77611940298507,2.44899041691715,21.6,0.457142857142857,1.63394867176947,4.3646017699115,-4.01359223300971,-2.31210762331839,0.815791666666667
"FALSE POSITIVE",8892910,"K00132.01",1,0.9535,2.24,4126,222.92,1.284,70680,-0.1775,5.675,5.032,3.618,-0.026841,0,876.16,19.627497,-0.01446,-0.0001769,251.119304714248,440.944881889764,525.192143467122,10.501066098081,2.62536803674479,22.4736842105263,0,2.78307692307692,-1.05547445255474,-15.3012820512821,5.67857142857143,2.16507936507937
"FALSE POSITIVE",11673674,"K00133.01",1,0.7682,0.8261,27540,443.22,1.033,267200,-0.1431,2.105,5.717,2.661,-0.1396,0,174120,19.820835,5.701,-0.01947,135.796358493901,333.239118145845,416.879293424926,10.7339449541284,2.68357955921531,23.0526315789474,-1,2.78405524168236,243.632478632479,195.304347826087,-85.2432432432432,9.80036363636364
