"koi_disposition","kepid","kepoi_name","tce_period","tce_num_transits","tce_model_snr","tce_rb_tcount2","tce_fwm_sdec","tce_fwm_prao","tce_prad_sn"
"FALSE POSITIVE",5471769,"K06011.01",12.4251,112,13.32,0,40.674048,8.026e-05,2.92769528728212
"FALSE POSITIVE",5471770,"K06012.01",12.4255,112,17.73,0,40.652822,6.051e-05,3.66673415671188
"FALSE POSITIVE",5556804,"K06013.01",12.4244,96,13.2,0,40.70937,0.0008303,3.64948911594847
"FALSE POSITIVE",5597970,"K06014.01",6.71738,150,9416,1,40.836404,-0.0009179,4.33283530628663
"FALSE POSITIVE",5643492,"K06015.01",41.8654,32,119.2,0,40.829562,-0.01743,2.52993527508091
"CANDIDATE",5795648,"K06016.01",4.55337,294,5542,0,41.035377,0,4.54363999274179
"FALSE POSITIVE",5961350,"K06017.01",5.26266,252,3112,0,41.290674,0.0001321,5.53744907552491
"FALSE POSITIVE",5979863,"K06018.01",16.6219,79,1884,0,41.290016,0.01536,3.74789915966387
"FALSE POSITIVE",6117415,"K06019.01",19.7416,68,7485,1,41.408268,0.004081,4.63806228373702
"FALSE POSITIVE",6128027,"K06020.01",5.45577,247,2221,0,41.417298,0.07424,7.2327868852459
"FALSE POSITIVE",6146418,"K06021.01",22.4462,60,137.9,0,41.408212,0.01407,2.5993816254417
"FALSE POSITIVE",6150977,"K06022.01",2.76562,473,164.6,0,41.438202,0.02455,3.82869198312236
"FALSE POSITIVE",6182019,"K06023.01",3.66496,251,2036,0,41.587905,0.108,3.52490421455939
"FALSE POSITIVE",6191945,"K06024.01",6.80741,13,243.3,0,41.506731,0.0004926,1.51930215293244
"FALSE POSITIVE",6209347,"K06025.01",2.13658,330,1473,0,41.558336,-0.0006707,4.42914585110272
"FALSE POSITIVE",6268722,"K06026.01",2.63843,388,6025,0,41.660506,-0.0006203,3.325625
"FALSE POSITIVE",6301030,"K06027.01",11.991,55,1063,0,41.604061,0.3206,3.45542635658915
"FALSE POSITIVE",6606934,"K06028.01",37.8069,36,2581,0,42.076347,0.00273,3.15913200723327
"FALSE POSITIVE",6614926,"K06029.01",3.02677,445,4340,0,42.093928,0.00649,3.37822089861453
"FALSE POSITIVE",6628237,"K06030.01",3.84013,345,3257,0,42.088032,0.04714,3.35816618911175
"FALSE POSITIVE",6694186,"K06031.01",5.55423,243,8106,0,42.180848,0.001581,4.65723453908985
"FALSE POSITIVE",6934587,"K06032.01",1.57097,863,1026,0,42.465083,-7.659e-05,3.20081549439348
"FALSE POSITIVE",7219906,"K06033.01",35.0898,35,150.5,0,42.787947,-0.01017,3.48536036036036
"FALSE POSITIVE",7257373,"K06034.01",5.2335,0,-1,0,42.864899,-0.002552,-51.92
"FALSE POSITIVE",7295570,"K06035.01",3.60373,25,296,0,42.801279,-0.00152,2.23550724637681
"FALSE POSITIVE",7362852,"K06036.01",3.51833,0,-1,0,42.981635,0.001235,-49.26
"FALSE POSITIVE",7373877,"K06037.01",32.67,43,9.436,0,0,-0.08996,1.32223082881487
"FALSE POSITIVE",7436177,"K06038.01",19.9337,10,2787,1,43.013732,0.03276,3.33790523690773
"FALSE POSITIVE",7537945,"K06039.01",2.14383,626,396.9,3,43.197614,0,3.63435582822086
"FALSE POSITIVE",7624297,"K06040.01",18.0197,76,3862,0,43.285492,0.1212,6.92573686810473
"FALSE POSITIVE",7695093,"K06041.01",4.03276,332,6689,0,43.302969,-0.08682,3.4613880742913
"FALSE POSITIVE",7749318,"K06042.01",2.37159,563,5038,1,43.490906,0.04538,8.97141173003242
"FALSE POSITIVE",7777397,"K06043.01",5.09115,69,10.16,0,43.40235,-0.0004887,1.86075949367089
"FALSE POSITIVE",7830321,"K06044.01",2.02738,666,144.9,8,43.500519,0.0006033,3.74006734006734
"FALSE POSITIVE",7841986,"K06045.01",10.7337,125,451.4,0,43.511386,-0.003334,2.30731825917822
"FALSE POSITIVE",7877820,"K06046.01",9.44944,142,1188,0,43.614499,-0.09924,3.5493787626489
"FALSE POSITIVE",7914906,"K06047.01",8.75292,152,532.5,0,43.673315,0.0004633,2.4447128287708
"FALSE POSITIVE",8019043,"K06048.01",1.98559,677,5300,0,0,0,2.66491276654666
"FALSE POSITIVE",8019043,"K06048.02",1.98556,669,51.24,0,0,0,2.59154929577465
"FALSE POSITIVE",8023317,"K06049.01",16.5784,84,2999,1,43.820503,0.0004088,2.79476975554292
"FALSE POSITIVE",8121067,"K06050.01",2.0649,651,658.2,0,43.963778,-0.05236,3.53984643897273
"FALSE POSITIVE",8153568,"K06051.01",3.60765,0,-1,0,44.005495,0,-36.68
"FALSE POSITIVE",8167938,"K06052.01",2.56573,388,65.56,0,44.002047,0.0002785,2.06863679694948
"FALSE POSITIVE",8167978,"K06053.01",22.0527,30,318.3,0,44.00184,0.0003447,3.96774193548387
"FALSE POSITIVE",8168581,"K06054.01",2.88131,224,60.32,0,44.061279,-0.007398,3.3558282208589
"FALSE POSITIVE",8230809,"K06055.01",4.07835,243,1285,3,44.16878,0.0176,3.92189746046957
"FALSE POSITIVE",8364115,"K06056.01",7.73591,176,55.47,0,44.364054,-0.004715,1.72796569795141
"FALSE POSITIVE",8458207,"K06057.01",3.53016,386,4243,0,44.414813,0,3.17097061442565
"FALSE POSITIVE",8580438,"K06058.01",6.49603,208,5077,0,44.615534,0.0009076,3.51620947630923
"FALSE POSITIVE",8581232,"K06059.01",4.01254,334,636.2,1,44.683064,0.004843,10.1614434947768
"FALSE POSITIVE",8655458,"K06060.01",1.59415,845,503.7,0,44.759866,-0.05359,4.94307400379507
"FALSE POSITIVE",8695779,"K06061.01",10.2389,130,379.4,0,44.870867,-6.158e-05,2.40653517809832
"FALSE POSITIVE",8953059,"K06062.01",5.49994,250,1520,1,45.239318,0.002824,3.12658735463173
"FALSE POSITIVE",9048145,"K06063.01",8.66783,155,4925,0,45.31799,0.0266,3.22572402044293
"FALSE POSITIVE",9214712,"K06064.01",265.3,5,629,0,45.681507,0.09838,3.5712954333644
"FALSE POSITIVE",9214712,"K06064.02",265.3,5,29.93,0,45.681494,0.004323,3.80330490405117
"FALSE POSITIVE",9214715,"K06065.01",265.3,5,196.9,0,45.681521,0.09039,3.19439757003037
"FALSE POSITIVE",9214715,"K06065.02",265.308,4,11.46,0,45.681714,0.002382,1.04903536977492
"FALSE POSITIVE",9221398,"K06066.01",13.7875,97,2182,0,45.691833,-2.279e-05,5.87690114068441
"FALSE POSITIVE",9411317,"K06067.01",8.29047,11,291.3,0,45.966473,-0.05948,12.0029747149232
"FALSE POSITIVE",9418619,"K06068.01",6.15025,175,1006,0,45.988491,-0.0002128,2.61146496815287
"FALSE POSITIVE",9532123,"K06069.01",8.2142,35,739.3,0,46.189215,-0.0105,4.28772522522523
"FALSE POSITIVE",9549471,"K06070.01",15.7138,86,183.6,0,46.123204,-0.006282,2.8601807549176
"FALSE POSITIVE",9649222,"K06071.01",5.91862,229,2751,0,46.386425,-0.001398,3.11243096801084
"FALSE POSITIVE",9664215,"K06072.01",3.31953,322,1472,0,46.343539,0.000161,4.07581290210398
"FALSE POSITIVE",9714358,"K06073.01",6.47417,203,4584,0,46.437277,0.01612,10.836820083682
"FALSE POSITIVE",9851123,"K06074.01",8.48025,128,80.83,0,46.679891,0.003737,4.21041941708134
"FALSE POSITIVE",9966115,"K06075.01",8.94743,121,9648,0,46.884249,-0.01022,4.01570680628272
"FALSE POSITIVE",10026458,"K06076.01",9.93443,106,88.18,0,46.999957,-0.05914,2.02989295091901
"FALSE POSITIVE",10139305,"K06077.01",2.17352,611,33.56,1,47.185934,0.0001019,5.12173913043478
"FALSE POSITIVE",10288922,"K06078.01",10.1577,109,228.5,0,47.317967,0.1154,2.53454908106568
"FALSE POSITIVE",10659313,"K06079.01",15.2493,90,2364,0,47.913908,2.214e-05,3.11902766135792
"FALSE POSITIVE",10710755,"K06080.01",4.81661,273,3094,0,48.010163,-0.0119,3.81474534699178
"FALSE POSITIVE",10727668,"K06081.01",2.3059,118,516,0,48.045076,-0.002935,2.89759036144578
"FALSE POSITIVE",10735519,"K06082.01",0.907079,1483,86.79,0,48.041704,-7.109e-06,2.6196542311192
"FALSE POSITIVE",10935310,"K06083.01",4.1288,261,9526,2,48.33206,-0.01449,3.61904761904762
"FALSE POSITIVE",11021252,"K06084.01",6.53838,163,1757,0,48.543118,-0.0003242,3.0431718061674
"FALSE POSITIVE",11404644,"K06085.01",5.9026,229,2369,0,49.264522,0.0003645,3.05634134842056
"FALSE POSITIVE",11408935,"K06086.01",15.9951,86,1596,0,49.27352,-0.001462,3.69214208826695
"FALSE POSITIVE",11519226,"K06087.01",22.161,59,350.3,0,49.442496,0.0005238,2.86156669342815
"FALSE POSITIVE",11756821,"K06088.01",2.74511,259,439.3,0,49.90273,-0.07631,9.52595474557182
"FALSE POSITIVE",11769146,"K06089.01",282.964,0,-1,0,49.963622,0.02572,-49.89
"FALSE POSITIVE",11812199,"K06090.01",37.3203,35,180.2,0,50.053368,0.02204,2.49888442659527
"FALSE POSITIVE",11826400,"K06091.01",5.88937,231,7849,0,50.074733,0,2.9252443933295
"FALSE POSITIVE",12010534,"K06092.01",2.58158,522,3166,0,50.455416,0.003123,3.53269398430689
"FALSE POSITIVE",2019477,"K06093.01",20.5714,68,9.945,0,37.421198,4.032e-06,1.94349540078844
"CANDIDATE",2019477,"K06093.02",27.2474,50,9.073,0,37.419755,3.278e-05,2.31806743834927
"FALSE POSITIVE",2161623,"K06094.01",2.2835,0,-1,0,37.590636,-3.857,-70.67
"FALSE POSITIVE",2707097,"K06095.01",0.692787,234,107.3,0,37.939151,0.001015,3.45419847328244
"FALSE POSITIVE",2719873,"K06096.01",17.2793,78,3190,0,37.964164,-0.03694,9.53624184129165
"FALSE POSITIVE",2997455,"K06098.01",1.12984,1187,434.4,0,38.127598,-0.001293,3.1927023945268
"FALSE POSITIVE",3003991,"K06099.01",7.24478,144,4117,0,38.199184,-0.0384,4.47698744769875
"FALSE POSITIVE",3229028,"K06100.01",0.730934,1832,13.28,0,38.32582,2.47e-05,2.58489326765189
"FALSE POSITIVE",3230787,"K06101.01",17.734,78,8650,0,38.341525,-0.0006548,3.28088235294118
"FALSE POSITIVE",3634051,"K06103.01",453.543,3,36.18,0,38.740287,0.0002833,2.23722367482767
"CANDIDATE",3634051,"K06103.02",122.806,11,11.28,0,38.740253,-6.796e-06,0.965428718124251
"CANDIDATE",3761319,"K06104.01",16.2482,69,16.12,0,38.855842,-8.103e-06,3.39271761212689
"FALSE POSITIVE",4035675,"K06107.01",2.87366,468,2479,0,39.179247,-0.005524,1.88095879342849
"FALSE POSITIVE",4144236,"K06109.01",22.9134,60,8355,1,39.221228,-0.01075,4.57828004410143
"FALSE POSITIVE",4150701,"K06110.01",8.65322,132,12.93,0,39.245045,0.001772,2.15084806928907
"FALSE POSITIVE",4285087,"K06112.01",2.24302,484,15430,0,39.318515,-0.04544,2.69803126809496
"FALSE POSITIVE",4346875,"K06113.01",4.69422,289,3295,0,39.479041,-0.001716,4.42378854625551
"FALSE POSITIVE",4459068,"K06114.01",24.956,53,959.1,0,39.563371,0,2.33378469871361
"FALSE POSITIVE",4547480,"K06116.01",4.42694,302,117.3,0,39.673553,-0.0001758,5.53095925569458
"FALSE POSITIVE",4737267,"K06117.01",4.76197,0,-1,0,39.804945,0.003416,-127.4
"FALSE POSITIVE",4740676,"K06119.01",3.45424,388,10980,0,39.811309,-0.001312,2.90382387022016
"CANDIDATE",4742420,"K06120.01",90.1004,15,9.48,0,39.863352,0.0001041,2.09268402154399
"FALSE POSITIVE",4826439,"K06121.01",1.23715,1091,-1,0,39.951903,0.003616,-54.7
"FALSE POSITIVE",4933476,"K06122.01",340.027,3,6.062,0,40.061362,0.0001494,0.700856734888148
"FALSE POSITIVE",4990977,"K06123.01",2.64902,397,3022,1,40.196071,-0.002146,3.39316423043852
"FALSE POSITIVE",5034333,"K06124.01",6.93243,192,411.4,0,40.149547,7.379e-05,3.97801033249437
"FALSE POSITIVE",5039441,"K06125.01",2.15137,0,-1,0,0,0,-41.8
"FALSE POSITIVE",5121173,"K06126.01",17.4361,80,22.04,0,40.275443,-6.118e-05,1.84847932981242
"FALSE POSITIVE",5385548,"K06128.01",12.4254,112,26.86,0,40.583921,-0.0004446,3.52837164443016
"FALSE POSITIVE",5385778,"K06129.01",12.4258,107,26.01,0,40.580408,0.0004849,1.36545749864645
"CANDIDATE",5428657,"K06130.01",1.54288,670,22.34,5,40.624747,0.0003274,4.03270595495218
"CANDIDATE",5629353,"K06132.01",33.3188,4,57.82,0,40.850515,0.002343,3.27509842519685
"CANDIDATE",5629353,"K06132.02",7.58445,20,24.32,0,40.850448,0.0004506,3.22583926754832
"CANDIDATE",5629353,"K06132.03",11.8668,14,12.29,0,40.850307,-9.995e-05,2.59977949283352
"FALSE POSITIVE",5738698,"K06134.01",2.40437,0,-1,0,40.90394,0,-46.42
"FALSE POSITIVE",5768927,"K06135.01",4.39051,236,3837,0,41.084465,0.04669,3.13253012048193
"FALSE POSITIVE",5814635,"K06136.01",3.86967,345,26.64,0,41.058713,-6.657e-05,3.50045248868778
"CANDIDATE",5816144,"K06137.01",12.4971,109,10.96,0,41.028757,-0.0001048,1.72186883088397
"FALSE POSITIVE",5816144,"K06137.02",7.38473,184,10.98,0,41.028718,-0.000172,2.35805788391586
"FALSE POSITIVE",5817566,"K06138.01",4.20608,324,553.1,0,41.079833,0,2.17436073451176
"FALSE POSITIVE",5952403,"K06139.01",0.905707,690,108.7,102,41.262809,-0.0002041,2.64170161773517
"FALSE POSITIVE",5955321,"K06140.01",5.81893,0,-1,1,41.216636,0,-56.56
"FALSE POSITIVE",6197038,"K06144.01",9.75169,141,2874,0,41.526496,-0.006698,2.14632413874748
"CANDIDATE",6221385,"K06145.01",19.6729,8,17.29,0,41.574523,0,3.40679304897314
"CANDIDATE",6221385,"K06145.02",32.6621,5,13.53,0,41.574501,0,3.488759367194
"CANDIDATE",6221385,"K06145.03",7.31428,23,8.968,0,41.574698,0,1.13173933427098
"FALSE POSITIVE",6362386,"K06146.01",4.5924,298,10220,0,41.748859,0.005145,3.15659008464329
"FALSE POSITIVE",6449358,"K06147.01",5.7768,234,16180,0,41.831766,-0.00539,2.29159276339127
"FALSE POSITIVE",6674908,"K06149.01",0.5032,2656,40.13,0,42.177618,0,3.59451518119491
"FALSE POSITIVE",7108433,"K06153.01",1.51916,0,-1,0,42.602313,0,-67.57
"FALSE POSITIVE",7129465,"K06155.01",2.74592,0,-1,0,42.647012,0,-52.02
"CANDIDATE",7174617,"K06156.01",1.60836,831,1632,1,42.710045,0,14.3652743652744
"FALSE POSITIVE",7422883,"K06159.01",11.4144,119,662,0,43.004191,0.001272,3.39492753623188
"FALSE POSITIVE",7622059,"K06161.01",10.403,128,33.88,0,43.281794,1.814e-05,1.20177383592018
"FALSE POSITIVE",7750740,"K06162.01",5.8742,225,7435,0,43.458742,-0.05738,3.24050632911392
"FALSE POSITIVE",7779942,"K06163.01",19.7946,72,24.88,0,43.453686,-0.005713,0.655793724759242
"CANDIDATE",7835312,"K06164.01",29.5131,48,9.444,0,43.529063,3.555e-05,1.15380374862183
"FALSE POSITIVE",7838906,"K06165.01",5.61491,236,364.5,0,43.581394,5.706e-05,4.42271530650621
"FALSE POSITIVE",7838906,"K06165.02",5.6149,243,148.1,0,43.581406,-1.075e-05,3.99172310007524
"CANDIDATE",7908367,"K06166.01",6.6517,9,16.83,0,43.643666,0.0005567,1.10372340425532
"CANDIDATE",7908367,"K06166.02",12.2057,5,19.12,0,43.64372,-0.0002482,1.97769630308585
"FALSE POSITIVE",7940533,"K06167.01",3.90553,343,1840,0,43.743505,-0.0002525,5.2491366551554
"FALSE POSITIVE",8043882,"K06169.01",0.779569,1467,14.16,0,43.858146,0.0001843,0.958619912053219
"FALSE POSITIVE",8095099,"K06171.01",2.10324,0,-1,2,43.929595,0,-37.89
"FALSE POSITIVE",8197761,"K06175.01",9.86867,139,133.3,0,44.071175,0.000666,3.40311899166845
"FALSE POSITIVE",8265156,"K06177.01",2.18233,611,14.43,0,44.099738,-2.687e-05,2.69152080018186
"CANDIDATE",8355178,"K06178.01",13.0328,103,10.3,0,44.308124,0,1.06885456885457
"CANDIDATE",8374077,"K06179.01",16.2956,68,12.05,1,44.321958,-0.0002297,2.5186545746757
"FALSE POSITIVE",8517303,"K06181.01",24.0733,59,27.42,0,44.572506,-4.196e-05,3.0937794533459
"CANDIDATE",8590149,"K06182.01",19.2395,69,7.477,0,44.613658,0.0001824,3.3472197065749
"FALSE POSITIVE",8590780,"K06183.01",4.32698,0,-1,0,44.645957,0.006136,-81.9
"CANDIDATE",8653134,"K06186.01",5.34261,254,47.16,0,44.75089,-0.0005058,6.89304461942257
"FALSE POSITIVE",8702921,"K06187.01",19.3845,72,222,0,44.853072,-0.0001134,3.24392192672069
"FALSE POSITIVE",8822421,"K06188.01",1.6453,816,49.2,0,45.056447,0.0004307,5.30670470756063
"FALSE POSITIVE",8957954,"K06189.01",2.17993,617,12680,1,45.238586,0.0007348,2.98016856717898
"FALSE POSITIVE",8984706,"K06190.01",10.1354,139,6540,0,45.205684,0.005412,2.93353474320242
"CANDIDATE",9093086,"K06191.01",9.70423,134,10.82,0,45.493891,-0.0001259,2.91958041958042
"CANDIDATE",9093086,"K06191.02",12.7713,99,9.454,0,45.493339,-3.704e-05,1.31370745170193
"FALSE POSITIVE",9101400,"K06192.01",0.829009,0,-1,0,45.490771,0.001861,-55.8
"FALSE POSITIVE",9119652,"K06193.01",1.10811,0,-1,0,45.449298,0,-86.18
"CANDIDATE",9145861,"K06194.01",42.2905,33,8.641,0,45.599719,0.000105,2.08035003977725
"FALSE POSITIVE",9153823,"K06195.01",1.44449,927,47.29,0,45.545643,-1.289e-05,3.72842105263158
"FALSE POSITIVE",9282687,"K06196.01",1.68065,56,-1,0,45.757684,0,-33.81
"FALSE POSITIVE",9291629,"K06198.01",475.788,3,132.2,0,45.72406,-0.0003289,2.12813305223706
"FALSE POSITIVE",9343862,"K06201.01",1.12324,0,-1,0,45.853312,0.02502,-83.94
"FALSE POSITIVE",9394605,"K06203.01",0.876821,815,21.51,0,45.979929,0.001318,3.24352511733009
"FALSE POSITIVE",9471755,"K06204.01",0.953745,1406,141.8,0,46.002395,-0.0001524,2.71466431095406
"FALSE POSITIVE",9479460,"K06205.01",2.07399,0,-1,0,46.089587,0.3132,-166.9
"FALSE POSITIVE",9549472,"K06206.01",15.7138,86,2960,0,46.118071,-0.006704,3.51673427991886
"FALSE POSITIVE",9576197,"K06207.01",7.96443,170,1640,0,46.289833,-0.0002868,8.76264949402024
"FALSE POSITIVE",9579860,"K06208.01",2.15122,624,20.59,0,46.218792,0.0001613,4.26756352765321
"CANDIDATE",9655711,"K06209.01",12.7142,35,9.495,0,46.335685,-0.000734,0.814880740477038
"CANDIDATE",9655711,"K06209.02",7.72957,56,8.77,0,46.334894,-0.000923,0.669909426366991
"FALSE POSITIVE",9767392,"K06211.01",1.45729,128,-1,0,46.53789,0.0003792,-42.72
"FALSE POSITIVE",9774400,"K06212.01",10.8182,128,888.5,0,46.522331,0.05297,4.04361132364193
"FALSE POSITIVE",9839081,"K06213.01",2.55925,528,510.9,0,46.687741,-0.0005003,3.2412626832018
"CANDIDATE",10200627,"K06217.01",7.70143,181,13.37,0,47.20365,-0.0001025,3.57532281205165
"FALSE POSITIVE",10228942,"K06219.01",21.0254,51,4885,0,47.257748,-0.01162,2.67680105750165
"FALSE POSITIVE",10341878,"K06220.01",0.933675,1444,9.298,10,47.449336,3.488e-05,2.02660332541568
"FALSE POSITIVE",10357831,"K06221.01",1.72154,106,229,0,47.487972,0,11.0904872389791
"FALSE POSITIVE",10385682,"K06223.01",3.10369,0,-1,0,47.523801,-0.004792,-53.89
"FALSE POSITIVE",10483644,"K06225.01",5.11077,209,2848,0,47.600269,0.004569,3.23046134400674
"FALSE POSITIVE",10601549,"K06226.01",1.46386,917,52.77,0,47.834558,-0.0001221,0.998856396013723
"FALSE POSITIVE",10614158,"K06227.01",4.46222,58,163.8,0,47.88654,-0.0001908,1.77325581395349
"CANDIDATE",10717220,"K06228.01",21.0907,54,18.2,0,48.034955,-0.0001304,3.78587613293051
"FALSE POSITIVE",10728219,"K06229.01",3.3718,0,-1,0,0,0,-49.76
"CANDIDATE",10735988,"K06230.01",1.92718,692,2163,0,48.011511,-0.001801,8.7946698970321
"FALSE POSITIVE",10973583,"K06232.01",6.25635,209,119.7,0,48.484059,0.0007499,2.65565706254392
"CANDIDATE",10989274,"K06233.01",16.178,69,21.07,0,48.418623,0,1.92687385740402
"FALSE POSITIVE",11099351,"K06234.01",2.37796,447,1355,5,48.640813,-0.0006349,2.70522006141249
"FALSE POSITIVE",11147460,"K06235.01",2.05387,655,438,0,48.766776,0.0008567,2.16447630426125
"FALSE POSITIVE",11252617,"K06236.01",4.47812,290,3783,0,48.903667,0,3.30703986429177
"FALSE POSITIVE",11252617,"K06236.02",2.23906,293,190.7,0,48.903713,0,3.30632027917798
"FALSE POSITIVE",11516930,"K06240.01",4.76857,281,21.04,0,49.470044,-0.0004554,2.33640209007216
"FALSE POSITIVE",11558882,"K06241.01",73.9197,19,1576,0,49.57077,0.07096,2.11239288068556
"FALSE POSITIVE",11673686,"K06243.01",4.61877,287,3155,0,49.706,-0.02424,2.18175675675676
"FALSE POSITIVE",11724210,"K06244.01",5.74602,237,1454,0,49.892198,-0.004082,3.42618384401114
"FALSE POSITIVE",11775507,"K06245.03",331.017,4,8.485,0,49.917527,-0.0001416,2.30639431616341
"CANDIDATE",11856178,"K06246.01",9.13316,109,29.74,0,50.113283,5.171e-05,2.90301333772435
"FALSE POSITIVE",11867071,"K06247.01",3.9638,41,734.3,0,50.125106,-0.0001606,2.83730158730159
"FALSE POSITIVE",11975363,"K06248.01",1.7592,0,-1,0,50.311282,0,-51.86
"FALSE POSITIVE",12207117,"K06249.01",1.60319,841,100.4,0,50.832847,-1.031e-05,9.06862745098039
"CANDIDATE",12367464,"K06250.01",1.85321,732,1687,1,51.162076,-0.0002936,2.60743061772605
"FALSE POSITIVE",12470041,"K06251.01",14.6677,90,696.4,0,51.347096,-0.0003905,2.07867839315427
"FALSE POSITIVE",1026032,"K06252.01",8.46044,164,2292,0,36.728847,-0.01324,5.45031055900621
"FALSE POSITIVE",2012722,"K06257.01",2.32649,576,9.507,0,37.434291,-4.606e-05,2.78512251013573
"FALSE POSITIVE",2013883,"K06258.01",0.76459,1750,9.487,11,37.420154,0.0001659,3.53626048347311
"CANDIDATE",2161949,"K06259.01",4.78115,277,8.716,0,37.555596,-1.024e-06,1.1346316680779
"CANDIDATE",2161949,"K06259.02",7.18838,179,8.907,0,37.555542,1.283e-05,1.03414634146341
"FALSE POSITIVE",2162994,"K06260.01",2.05078,658,-1,0,37.591825,0.1149,-32.34
"FALSE POSITIVE",2167444,"K06261.01",2.43613,215,2.737,0,37.579936,-7.615e-05,1.99205718824464
"CANDIDATE",2301068,"K06263.01",8.60964,153,8.813,0,37.613432,-4.32e-05,1.33377483443709
"FALSE POSITIVE",2305372,"K06264.01",1.40468,0,-1,0,0,0,-78.42
"FALSE POSITIVE",2306740,"K06265.01",10.3069,0,-1,0,37.698043,0,-44.76
"FALSE POSITIVE",2308957,"K06266.01",1.11163,1232,132.3,0,0,0,2.75128205128205
"CANDIDATE",2422820,"K06267.01",13.8912,95,9.662,0,37.79957,0.0001867,1.63191409664128
"FALSE POSITIVE",2437452,"K06268.01",7.23496,186,957.6,0,37.759463,0.01331,3.19690063810392
"FALSE POSITIVE",2437804,"K06269.01",7.45318,177,13.65,0,37.767884,0.002912,1.1343085106383
"FALSE POSITIVE",2438061,"K06270.01",2.44293,393,304,0,37.790008,0.001547,11.321412996075
"FALSE POSITIVE",2438062,"K06271.01",2.44301,113,89.51,0,37.791163,0.004508,6.63917525773196
"FALSE POSITIVE",2438517,"K06272.01",3.3158,341,10.22,0,37.761161,0.00444,3.01912803722213
"FALSE POSITIVE",2442084,"K06273.01",49.7886,27,2274,0,37.760855,0,14.027902790279
"CANDIDATE",2449245,"K06274.01",18.1778,71,8.958,0,37.787022,0.0004944,1.44130248500428
"CANDIDATE",2557350,"K06276.01",3.09875,434,8.98,0,37.858823,0.000275,1.20593809222994
"FALSE POSITIVE",2557430,"K06277.01",1.29774,1035,1902,0,0,0,3.61879895561358
"FALSE POSITIVE",2568971,"K06278.01",5.08857,265,29.47,0,37.845179,0.0003795,1.21314741035857
"FALSE POSITIVE",2570505,"K06279.01",1.89126,710,12.46,0,37.888569,-1.396e-05,1.99951503394762
"FALSE POSITIVE",2570767,"K06280.01",1.89121,711,14.38,0,37.890616,6.198e-05,2.3837326353936
"FALSE POSITIVE",2576692,"K06282.01",87.8797,0,-1,0,37.814211,0.003123,-74.78
"FALSE POSITIVE",2580872,"K06283.01",15.9267,0,-1,0,37.809841,0.1899,-43.33
"FALSE POSITIVE",2583777,"K06284.01",0.958124,1396,261,1,37.848845,-7.749e-05,3.07298881193394
"FALSE POSITIVE",2693092,"K06285.01",39.8415,31,4640,0,37.928102,-0.06417,2.87661050545094
"FALSE POSITIVE",2708156,"K06286.01",1.89128,0,-1,0,37.936632,0,-86.27
"FALSE POSITIVE",2708172,"K06287.01",1.89119,715,12.21,0,37.981164,9.814e-05,1.78214459000485
"FALSE POSITIVE",2708445,"K06288.01",1.89126,714,5.064,0,37.938321,-0.0003394,2.08231404958678
"FALSE POSITIVE",2708614,"K06289.01",52.8841,3,56.61,0,37.941987,0.001941,1.46464646464646
"FALSE POSITIVE",2711114,"K06290.01",1.42945,939,586.7,0,37.969395,-0.0004926,3.58934169278997
"FALSE POSITIVE",2720354,"K06292.01",2.82133,477,1763,0,37.954665,0.0001643,5.37818580432995
"CANDIDATE",2834463,"K06293.01",5.88839,230,9.211,0,38.00108,3.169e-05,0.162794012829651
"FALSE POSITIVE",2852560,"K06294.01",11.9613,0,-1,0,38.004885,-0.1027,-42.32
"FALSE POSITIVE",2856960,"K06295.01",204.224,6,157.4,0,38.07649,0.004579,3.17242979809701
"FALSE POSITIVE",2860594,"K06296.01",5.49994,250,3764,0,38.069039,0.004971,4.03382352941177
"FALSE POSITIVE",2860788,"K06297.01",2.62987,515,4687,0,38.008847,0.04881,3.70516617308325
"FALSE POSITIVE",2969638,"K06298.01",1.97359,684,15.91,0,38.16548,0.0001084,3.18236233040702
"CANDIDATE",2970670,"K06299.01",0.947548,1410,11.07,2,38.167699,-5.299e-05,2.66678726483357
"FALSE POSITIVE",2973509,"K06300.01",6.62761,203,11770,0,38.170953,0.02543,3.25553398058252
"CANDIDATE",2994092,"K06301.01",50.2724,24,8.348,0,38.134755,-0.0004224,1.14132104454685
"FALSE POSITIVE",2998124,"K06302.01",28.5979,47,4153,0,38.125942,0.06618,2.86058981233244
"FALSE POSITIVE",3098194,"K06303.01",30.4765,0,-1,0,38.285518,0,-46.07
"FALSE POSITIVE",3102024,"K06304.01",13.7825,95,8090,0,38.212137,0.2292,10.3832665330661
"FALSE POSITIVE",3110937,"K06305.01",1.89123,710,8.815,0,38.251166,-0.000423,1.32335526315789
"FALSE POSITIVE",3115480,"K06306.01",1.84686,732,1742,0,38.24463,0.0004045,5.58959156785244
"FALSE POSITIVE",3120320,"K06307.01",10.2656,124,12570,0,38.284324,-0.01802,5.26992287917738
"FALSE POSITIVE",3127817,"K06308.01",2.16357,501,3849,0,0,0,2.94655797101449
"FALSE POSITIVE",3228740,"K06309.01",0.730952,1833,10.41,0,38.371664,-7.642e-06,1.87988826815642
"FALSE POSITIVE",3230206,"K06310.01",7.04715,186,10.38,0,38.374877,0.001589,0.837938363443146
"FALSE POSITIVE",3230227,"K06311.01",7.04711,186,7156,0,38.399735,-0.01997,3.27859042553192
