"koi_disposition","kepid","kepoi_name","tcet_duration","tce_max_mult_ev","tce_ptemp_stat","tce_rb_tpdur","tce_fwm_prao","tce_dicco_mdec","tce_dikco_mra","tce_dikco_msky","tce_sradius_sn","tce_ptemp_sn","tce_dicco_mra_sn","tce_dikco_mdec_sn","tce_dikco_msky_sn"
"CANDIDATE",8559644,"K00139.02",3.106,35.88,5.249,6,2.957e-05,-0.042053,0.30565,0.32547,5.7981220657277,9.79474770938186,1.56880434782609,-0.588684210526316,2.08634615384615
"FALSE POSITIVE",5130369,"K00140.01",10.1,128.6,12.55,24,-0.01005,4.0309,4.1112,5.8597,2.359900373599,18.8319912516155,57.5379310344828,57.8324099722992,82.530985915493
"CANDIDATE",12105051,"K00141.01",1.484,249.1,0.9755,3,0.0001489,-0.28518,-0.28458,0.46973,8.56190476190476,8.47834419317746,-0.435690936106984,-5.24151472650771,6.64398868458274
"CANDIDATE",4649305,"K00143.01",3.882,182.1,17.03,6,8.489e-05,-0.13067,0.019028,0.16174,2.59844054580897,25.1031191098681,-0.422623574144487,-1.96117216117216,1.97726161369193
"CANDIDATE",4180280,"K00144.01",3.856,218.1,3.697,6,0.0006774,-0.029656,0.4721,0.51719,15.2156862745098,8.56087099967008,-0.701727528089888,2.33628318584071,6.64768637532134
"CANDIDATE",9904059,"K00145.01",15.35,39.48,7.9,31,-0.000121,0.010126,-0.071456,0.072289,4.15586690017513,12.1979462304556,-0.280707692307692,0.0549597989949749,0.372623711340206
"FALSE POSITIVE",9048161,"K00146.01",4.81,379.7,2.148,12,0.03337,1.6226,-4.6113,9.1325,2.21194379391101,11.8150676581738,-2.18486075949367,106.9565807327,125.965517241379
"FALSE POSITIVE",1996679,"K00147.01",5.46,49.26,3.754,12,-0.01371,3.7602,3.5846,5.2056,3.31818181818182,4.36223784908179,48.2032301480484,53.0154494382023,70.8244897959184
"CANDIDATE",5735762,"K00148.01",3.6,134.1,5.392,6,-0.0002655,0.11211,0.23774,0.30283,13.4307692307692,8.98572186580483,1.91377358490566,-1.83911764705882,3.05580221997982
"CANDIDATE",5735762,"K00148.02",3.15,83.91,4.827,6,-4.422e-05,-0.046954,0.16757,0.32464,13.4307692307692,9.40313196935906,1.33913461538462,-2.33655462184874,2.77470085470085
"CANDIDATE",5735762,"K00148.03",6.099,44.08,9.27,12,-6.385e-05,0.054391,-0.26494,0.34359,13.4307692307692,11.258201754386,-1.87372670807453,-1.3022619047619,1.99761627906977
"CANDIDATE",3835670,"K00149.01",8.276,170.1,4.603,12,-1.314e-05,0.017699,-0.19018,0.24356,4.98939929328622,8.59290196927072,-0.844079229122056,1.11065693430657,2.31961904761905
"CANDIDATE",7626506,"K00150.01",3.801,132.8,5.051,6,-0.0001594,-0.082754,0.25905,0.29374,11.6,8.5994460792799,0.195082417582418,-1.56309255079007,3.78043758043758
"CANDIDATE",7626506,"K00150.02",5.174,87.12,7.366,12,-0.0002247,-0.095932,0.26127,0.28539,11.6,9.56335982571509,0.182685950413223,-0.94900826446281,2.28312
"CANDIDATE",2307199,"K00151.01",3.025,101,10.83,6,8.82e-05,-0.23535,0.055425,0.15013,3.19325153374233,16.6690348004662,0.330634920634921,-1.3287619047619,1.30547826086956
"CANDIDATE",8394721,"K00152.01",8.959,143.4,6.025,24,0.0003244,0.022723,0.090574,0.10505,5.36032388663968,8.20382531309434,0.595049751243781,-0.675431472081218,1.34335038363171
"CANDIDATE",8394721,"K00152.02",5.51,58.81,7.378,12,0.0001088,-0.16098,-0.20202,0.31816,5.36032388663968,11.2560149034841,-1.70741496598639,-1.62774834437086,1.96395061728395
"CANDIDATE",8394721,"K00152.03",7.523,49.85,6.308,12,-2.709e-05,0.066941,-0.029092,0.031457,5.36032388663968,8.70405409695546,-0.634032786885246,-0.115067307692308,0.243852713178295
"CANDIDATE",8394721,"K00152.04",3.747,12.77,5.289,6,-4.183e-05,-0.18225,0.1464,0.30066,5.36032388663968,6.02219248672579,0.553842592592593,-0.442104377104377,0.608623481781376
"CANDIDATE",12252424,"K00153.01",2.812,129.7,3.07,6,-0.0001466,0.067888,-0.086105,0.26222,14.1428571428571,6.48382572104848,-0.13257555847569,-2.92420306965762,3.14789915966387
"CANDIDATE",12252424,"K00153.02",2.91,122.1,6.129,6,-0.0001333,-0.019099,-0.21664,0.34812,14.1428571428571,9.6299464650367,-1.22315112540193,-2.27083333333333,2.67784615384615
"CANDIDATE",8030148,"K00155.01",5.092,178.7,2.96,12,-4.061e-05,0.0096936,0.19647,0.23845,5.92424242424242,7.88352745424293,2.50246002460025,1.13546218487395,2.36089108910891
"CANDIDATE",10925104,"K00156.01",3.214,137.9,6.869,6,0.0006336,0.096844,0.2058,0.82669,16.3636363636364,10.0141318035539,-3.38575380359613,7.02333333333333,7.44765765765766
"CANDIDATE",10925104,"K00156.02",2.997,59.49,6.33,6,0.0001799,0.23292,0.23471,0.977,16.3636363636364,9.31377595788242,-2.54227272727273,7.6483064516129,8.27966101694915
"CANDIDATE",10925104,"K00156.03",2.693,42.2,9.587,6,0.0003111,0.099121,0.10951,0.77522,16.3636363636364,13.9818934299017,-2.85881818181818,6.04283464566929,5.91770992366412
"CANDIDATE",6541920,"K00157.01",4.62,102.3,6.896,12,-0.0002271,-0.083096,-0.12988,0.13652,15.3823529411765,9.40369832593099,-0.700658536585366,0.47844141069397,1.40887512899897
"CANDIDATE",6541920,"K00157.02",4.998,94.95,2.843,12,-0.0001343,0.11612,-0.15155,0.29941,15.3823529411765,4.92552179656539,-0.917652173913043,1.95621212121212,2.51605042016807
"CANDIDATE",6541920,"K00157.03",6.184,93.96,8.132,12,0.0001353,-0.10011,-0.15224,0.16112,15.3823529411765,11.1686276312161,-1.35432399512789,0.584689578713969,1.81033707865169
"CANDIDATE",6541920,"K00157.04",10.04,57.48,11.59,24,-6.545e-05,-0.18601,-0.13899,0.14857,15.3823529411765,13.1106619707036,0.105266129032258,0.452405172413793,1.160703125
"CANDIDATE",6541920,"K00157.05",7.256,40.46,8.817,12,-0.000213,-0.0031813,-0.095792,0.17796,15.3823529411765,10.828490404786,-0.223493670886076,0.797765957446809,0.926875
"CANDIDATE",6541920,"K00157.06",4.658,40.98,7.933,12,3.354e-06,-0.093073,0.040773,0.079345,15.3823529411765,11.5967419505763,0.598190954773869,0.489697841726619,0.547206896551724
"FALSE POSITIVE",10555375,"K00158.01",3.921,28.8,3.198,6,0.003224,-3.606,-5.499,6.6884,1.98391674550615,9.08548243322165,-63.6572827417381,-54.0056737588652,69.095041322314
"CANDIDATE",8972058,"K00159.01",4.492,72.14,9.457,6,6.127e-06,0.14785,0.1442,0.38453,5.97448979591837,15.1420316971164,-0.147351145038168,2.68022556390977,2.56353333333333
"CANDIDATE",8972058,"K00159.02",1.316,15.11,2.467,3,5.904e-05,0.093045,0.61213,0.68916,5.97448979591837,4.26728597318739,0.724003724394786,0.860353260869565,1.60643356643357
"CANDIDATE",6631721,"K00160.01",3.295,63.54,8.588,6,-0.001227,2.4208,2.2146,3.4699,3.51641791044776,13.4672740014015,26.9782903663501,34.3354755784062,45.5965834428384
"CANDIDATE",5084942,"K00161.01",1.787,177.7,4.155,3,-1.297e-05,0.046785,-0.13059,0.25861,15.2115384615385,10.0946293087998,-0.343582089552239,-2.53947667804323,3.05685579196218
"CANDIDATE",8107380,"K00162.01",5.019,95.65,6.646,12,-0.0001673,-0.17975,0.13992,0.17948,6.85365853658537,10.1336660428363,1.54852941176471,-0.968965517241379,1.86375908618899
"CANDIDATE",6851425,"K00163.01",3.596,87.54,7.333,6,-1.631e-06,-0.29893,-0.54753,0.70332,14.7307692307692,10.7056257057797,-1.64932773109244,-4.58866943866944,5.91025210084034
"FALSE POSITIVE",5652237,"K00164.01",3.677,34.61,3.163,6,-0.007128,3.7593,8.7401,9.4742,2.23033707865169,10.527618077287,121.463888888889,51.2875175315568,131.952646239554
"CANDIDATE",9527915,"K00165.01",3.067,84.77,9.245,6,0.0001255,-0.010494,0.21173,0.21455,13.3166666666667,13.0216269496144,0.221163793103448,-0.296188034188034,1.86565217391304
"CANDIDATE",2441495,"K00166.01",2.316,66.14,7.534,6,0.000255,0.084972,0.14194,0.42302,13.25,10.6215518859073,-1.74662638469285,4.03738601823708,4.0287619047619
"CANDIDATE",11666881,"K00167.01",4.451,85.99,7.731,12,4.078e-05,-0.0073709,-0.061671,0.10704,5.71784232365145,16.2298070682636,-0.758564154786151,0.930787234042553,1.11966527196653
"CANDIDATE",11512246,"K00168.01",6.841,64.2,7.441,12,-4.612e-06,0.12259,-0.046399,0.24496,16.5,12.5781937768783,-0.802519083969466,1.63625850340136,1.74971428571429
"CANDIDATE",11512246,"K00168.02",6.67,31.08,5.429,12,1.32e-05,-0.081144,-0.25081,0.26199,16.5,7.72667774511057,-0.897878787878788,0.189325,0.777418397626113
"CANDIDATE",11512246,"K00168.03",6.623,21.7,6.044,12,-1.461e-06,-0.75401,0.05883,0.61078,16.5,9.17356039988144,-0.0601889250814332,-1.50108641975309,1.54627848101266
"FALSE POSITIVE",6185711,"K00169.01",2.549,51.79,2.621,6,-0.02987,-0.097383,9.2468,9.2501,4.23333333333333,3.81605505342355,54.0915151515152,-1.36916666666667,54.4123529411765
"FALSE POSITIVE",11044770,"K00170.01",6.091,35.83,8.238,12,-0.003724,5.5935,6.5578,8.483,2.73648648648649,12.3288270094324,24.4696296296296,21.6983870967742,22.2068062827225
"CANDIDATE",7831264,"K00171.01",3.982,85.65,4.086,6,8.767e-05,0.085921,0.091527,0.1014,5.59922178988327,8.93543748386859,0.175129770992366,-0.281535483870968,0.889473684210526
"CANDIDATE",7831264,"K00171.02",3.322,25.69,5.367,6,-0.0001113,-0.059443,0.16056,0.23449,5.59922178988327,7.77099255044721,0.561245398773006,-0.773303167420815,1.19637755102041
"CANDIDATE",8692861,"K00172.01",5.681,82.31,4.251,12,8.908e-05,0.036156,0.012541,0.074465,8.05982905982906,6.63671224265284,0.318239669421488,-0.61681512605042,0.695934579439252
"CANDIDATE",8692861,"K00172.02",13.72,18.01,9.851,31,0.0001001,-1.4548,0.068819,1.5737,8.05982905982906,10.6887216744508,0.265845901639344,-2.49952305246423,2.55056726094003
"CANDIDATE",11402995,"K00173.01",5.018,68.92,5.817,12,-0.0001198,0.027276,-0.14424,0.27034,6.44067796610169,9.86098750641794,-0.345545267489712,2.11712962962963,2.67663366336634
"CANDIDATE",10810838,"K00174.01",3.588,51.24,8.623,6,-0.0001845,-0.045944,0.23161,0.64907,15.9318181818182,10.1785604496948,0.664900662251656,2.97225490196078,2.97738532110092
"FALSE POSITIVE",8323753,"K00175.01",3.304,41.45,3.532,6,-0.003715,4.6291,6.3238,7.769,2.70412371134021,10.0477234340748,44.1083333333333,58.0089974293059,59.7615384615385
"CANDIDATE",6442377,"K00176.01",6.989,53.2,8.133,12,-0.0001025,0.089478,-0.068051,0.23569,5.60147601476015,11.0009846827133,-0.9695,1.09009661835749,1.17258706467662
"CANDIDATE",6803202,"K00177.01",5.735,43.05,3.94,12,-8.963e-05,0.0025874,0.45446,0.45495,6.98648648648649,5.37418147801684,1.63939252336449,0.14198,2.30939086294416
"FALSE POSITIVE",11455491,"K00178.01",6,27.89,14.58,12,0.01245,-4.4437,-7.8767,8.981,4.47838616714697,25.3375476272948,-116.931137724551,-62.1700288184438,131.109489051095
"CANDIDATE",9663113,"K00179.01",11.26,117.7,7.942,24,0.0001853,0.064773,0.12772,0.14874,5.62337662337662,11.7447031484941,1.11535135135135,-0.866136363636364,1.55423197492163
"CANDIDATE",9663113,"K00179.02",23.75,28.84,10.13,31,-3.568e-05,0.059489,-0.00053226,0.061286,5.62337662337662,11.3057465703722,-0.033969696969697,-0.105660344827586,0.103001680672269
"CANDIDATE",9573539,"K00180.01",3.507,91.13,6.823,6,-0.0001111,-0.048315,-0.091387,0.20027,7.8256880733945,10.3711862885858,-0.560622837370242,1.47272727272727,1.58944444444444
"FALSE POSITIVE",12504988,"K00181.01",3.832,1804,9.6,6,0,-0.13473,-0.10326,0.16084,2.96561604584527,27.6752047029183,-1.29751470588235,-1.83497023809524,2.38635014836795
"CANDIDATE",5376836,"K00182.01",3.403,1656,9.162,6,-0.0007776,-0.0018192,0.098297,0.28682,3.54032258064516,32.7840717891195,0.413188622754491,3.97433628318584,4.14479768786127
"CANDIDATE",9651668,"K00183.01",2.785,2804,-1.735,6,0.001694,0.0021048,0.0022765,0.032087,7.96666666666667,14.0457583547558,-0.115911676646707,0.477701492537313,0.478910447761194
"FALSE POSITIVE",7972785,"K00184.01",5.797,1342,9.469,12,-0.0004379,-0.00055749,-0.073771,0.10347,2.9254498714653,27.0130068859985,-0.0754499252615844,-1.04994211287988,1.50174165457184
"FALSE POSITIVE",4178389,"K00185.01",2.927,1094,4.477,6,0.01859,0.029343,-0.049677,0.06,3.83412322274881,10.8560672729051,-2.26617210682493,0.500699404761905,0.879765395894428
"CANDIDATE",12019440,"K00186.01",3.136,1637,-0.08302,6,-0.001763,-0.0066966,0.063976,0.082327,6.10240963855422,10.5883263130749,0.303353293413174,-0.769910846953938,1.21426253687316
"FALSE POSITIVE",7023960,"K00187.01",5.395,1235,15.4,12,-0.0002169,-0.00058117,-0.034526,0.067823,3.28807947019868,26.8969416602416,-0.0745127055306427,0.855967741935484,1.00478518518519
"CANDIDATE",5357901,"K00188.01",2.396,1567,0.5079,6,0.000323,-0.0048769,-0.069793,0.14285,13.4603174603175,8.91176219355941,-0.0102577844311377,-1.81690962099125,2.09150805270864
"CANDIDATE",11391018,"K00189.01",6.004,1091,7.693,12,0.0004704,0.014132,0.071134,0.24777,9.93506493506493,12.4609665427509,0.019889552238806,3.32408963585434,3.41280991735537
"FALSE POSITIVE",5771719,"K00190.01",4.59,620.9,5.47,12,0.0007134,0.015384,0.0015849,0.069478,3.12950600801068,29.4931166030851,-0.632272047832586,-1.00520984081042,1.00692753623188
"CANDIDATE",5972334,"K00191.01",4.165,695,2.079,6,0.001427,-0.0085511,-0.019134,0.11773,9.85555555555556,4.94294074615947,-2.17588235294118,1.4741116751269,1.49783715012723
"CANDIDATE",5972334,"K00191.02",2.294,52.92,2.319,6,0.0002529,0.093051,-0.11228,0.208,9.85555555555556,5.96728530054968,-0.401319612590799,0.581694352159468,0.335483870967742
"CANDIDATE",5972334,"K00191.03",1.641,21.06,1.089,3,9.406e-05,0.52332,0.53197,0.83681,9.85555555555556,3.4327377258855,1.78586046511628,2.10410423452769,3.01010791366906
"CANDIDATE",5972334,"K00191.04",6.107,13.81,5.68,12,-3.766e-05,0.20868,0.059186,0.36682,9.85555555555556,6.69147418267541,-0.343008163265306,1.38171755725191,1.46143426294821
"CANDIDATE",7950644,"K00192.01",4.484,1186,1.864,6,1.316e-05,-0.011426,0.033497,0.13433,4.45779220779221,9.56787480623016,-0.0603038922155689,-1.91308823529412,1.97835051546392
"FALSE POSITIVE",10799735,"K00193.01",4.432,875.5,13.63,12,0.001137,0.13528,-0.050592,0.16129,2.94134897360704,22.6706743906438,-1.59017857142857,2.27901785714286,2.39302670623145
"CANDIDATE",10904857,"K00194.01",2.15,1089,6.117,6,9.224e-05,-0.0084872,0.11931,0.11941,3.19230769230769,28.4989824472144,-0.222544910179641,0.0721119293078056,1.76381093057607
"CANDIDATE",11502867,"K00195.01",2.171,1265,-0.9526,3,0.0009451,-0.0055484,-0.038059,0.099248,7.525,2.56168869834465,-0.0269686098654709,1.35391432791728,1.45524926686217
"CANDIDATE",9410930,"K00196.01",2.459,1906,1.011,6,-0.0004327,0.0016092,0.012693,0.11005,15.2741935483871,30.0840504302582,0.0401691616766467,1.61477104874446,1.62555391432792
"CANDIDATE",2987027,"K00197.01",4.105,785.5,7.634,6,0.0001316,0.014208,0.25841,0.51636,15.375,13.0469182141446,0.0489748148148148,-6.45079365079365,7.46184971098266
"FALSE POSITIVE",10666242,"K00198.01",4.133,612.3,9.356,6,-0.0002927,-0.0075655,-0.054361,0.20583,7.29007633587786,13.4504459364666,0.201831610044313,-2.6224570673712,2.69058823529412
"CANDIDATE",10019708,"K00199.01",3.61,1341,-1.612,6,0.0004907,-0.019633,-0.047605,0.11949,4.31377551020408,11.388264777048,-0.120396706586826,-1.62852897473997,1.77022222222222
"FALSE POSITIVE",10019708,"K00199.02",9.191,17.73,13.65,24,-0.0009013,13.24,1.1459,13.188,4.31377551020408,21.3182807110639,15.7251700680272,175.876840696118,176.546184738956
"CANDIDATE",6046540,"K00200.01",3.142,913,2.296,6,-0.0002521,0.05202,0.032724,0.064133,10.7,10.8469745688395,-0.261925373134328,0.795901875901876,0.933522561863173
"CANDIDATE",6849046,"K00201.01",3.024,1402,0.9429,6,0.0001861,-0.00066012,-0.018012,0.064002,6.31137724550898,11.26588536898,-0.0944388059701493,0.912555720653789,0.949584569732938
"CANDIDATE",7877496,"K00202.01",2.078,1734,-1.439,3,-0.001587,0.15598,0.00089184,0.045246,12.65625,27.9262756491738,0.898772189349113,0.66821270310192,0.668330871491876
"CANDIDATE",10619192,"K00203.01",2.332,2003,-2.723,6,0.000807,0.013526,-0.0085434,0.066838,16.4193548387097,26.5434530706837,-0.158278443113772,-0.969137426900585,0.977163742690058
"CANDIDATE",9305831,"K00204.01",3.197,736.8,-1.036,6,0.001239,-0.16586,-0.0067216,0.21986,12.0413223140496,6.08018013608106,0.159603524229075,3.18492753623188,3.1863768115942
"CANDIDATE",7046804,"K00205.01",3.071,749.7,6.976,6,0.002979,-0.006379,0.083723,0.18225,7.47572815533981,13.8825459970164,-0.249326500732064,2.35633187772926,2.62987012987013
"CANDIDATE",5728139,"K00206.01",6.391,569.9,0.9294,12,7.626e-06,0.040994,-0.022092,0.079522,4.35926773455378,9.64593301435407,-0.197837037037037,-1.11196506550218,1.15752547307132
"CANDIDATE",3762468,"K00208.01",3.415,482.3,2.323,6,-0.0008451,0.023201,-0.03508,0.17126,3.11702127659574,12.4269196371534,0.161839762611276,-2.45791788856305,2.51114369501466
"CANDIDATE",10723750,"K00209.01",11.15,376.4,6.779,24,-0.000125,-0.0019782,0.060726,0.087255,5.55731225296443,10.2387089844799,0.0131093841642229,-0.88001404494382,1.25546762589928
"CANDIDATE",10723750,"K00209.02",7.692,224.4,4.341,12,-0.0001188,0.021308,0.049293,0.075271,5.55731225296443,7.97461427689776,-0.206150684931507,-0.777117486338798,1.05274125874126
"FALSE POSITIVE",10602291,"K00210.01",3.257,250.8,5.326,6,0.0005884,-0.048049,0.054216,0.088915,3.16857142857143,10.0871605372749,-0.0973099415204678,-0.992577464788732,1.26120567375887
"CANDIDATE",10656508,"K00211.01",5.05,186.2,11.27,12,0.0007906,0.0076457,-0.129,0.12981,6.18357487922705,13.8248883141312,-0.433680555555556,0.15337909186906,1.70131061598951
"CANDIDATE",6300348,"K00212.01",3.836,349.2,4.229,6,-0.0008977,-0.10858,-0.010932,0.15182,3.1023102310231,10.9609116809117,1.94285714285714,-2.12981715893108,2.13530239099859
"FALSE POSITIVE",9164836,"K00213.01",4.957,2789,21.67,12,-0.008019,-0.0048171,0.24122,0.24704,3.24163568773234,28.989898989899,0.917886904761905,-0.795940298507463,3.62228739002933
"CANDIDATE",11046458,"K00214.01",1.399,436.3,0.1748,3,0.0002351,0.043932,0.19406,0.24082,7.80833333333333,6.94093797276853,-0.0366118980169972,2.01697312588402,3.24118438761777
"FALSE POSITIVE",12508335,"K00215.01",3.572,278.9,6.982,6,0.0009722,-0.18993,-0.047938,0.048436,3.76,10.7466851375421,-0.736072463768116,-0.0962027777777778,0.702989840348331
"CANDIDATE",6152974,"K00216.01",3.318,198.6,5.383,6,0.001078,0.12941,0.14277,0.1865,11.3684210526316,8.23156636110004,-0.910069348127601,1.56440677966102,2.26060606060606
"CANDIDATE",6152974,"K00216.02",3.288,14.68,3.593,6,0.0004392,-0.15065,0.54422,0.57946,11.3684210526316,4.66234507501631,1.67488151658768,-0.737037037037037,2.19492424242424
"CANDIDATE",9595827,"K00217.01",2.909,1576,1.4,6,0.001912,-0.019908,-0.12186,0.15223,15.0338983050847,11.1805516857063,-0.165298507462687,-1.33569546120059,2.21909620991254
"FALSE POSITIVE",9838975,"K00218.01",3.812,1241,23.1,6,0.001143,0.0052614,0.21245,0.36666,7.41573033707865,32.0878110859729,-0.0394200298953662,4.42056213017752,5.44005934718101
"CANDIDATE",6305192,"K00219.01",5.632,393.8,6.329,12,-0.0002373,-0.075169,-0.0070237,0.11225,5.6804979253112,16.6865659180095,0.0531101449275362,-1.61893063583815,1.61976911976912
"CANDIDATE",7132798,"K00220.01",2.796,399.4,1.909,6,-5.631e-06,-0.0072527,-0.057595,0.20263,4.71590909090909,9.66148052108415,0.109885630498534,-2.6359565807327,2.78337912087912
"CANDIDATE",7132798,"K00220.02",2.759,16.76,2.267,6,2.054e-05,-0.69488,0.83026,1.2122,4.71590909090909,3.60125633707367,1.30716176470588,-1.56873889875666,1.95201288244767
"CANDIDATE",3937519,"K00221.01",2.83,455.1,1.125,6,-0.0002326,0.00031398,0.058576,0.062364,4.85267857142857,7.99236983842011,0.00632093704245974,-0.310638606676342,0.90121387283237
"CANDIDATE",3937519,"K00221.02",3.745,12.11,0.8632,6,-7.155e-05,-0.40289,-0.3432,0.55947,4.85267857142857,1.5172465546043,-0.551363004172462,-0.733953488372093,0.707294563843236
"CANDIDATE",4249725,"K00222.01",2.952,92.9,4.554,6,0.0002262,0.074339,-0.27439,0.27613,6.13978494623656,7.18852424126335,-1.5687074829932,0.376581508515815,3.69651941097724
"CANDIDATE",4249725,"K00222.02",3.675,42.36,4.96,6,-7.528e-05,0.0019189,-0.28686,0.28724,6.13978494623656,6.54223487356017,-1.61866666666667,-0.14456862745098,3.21657334826428
"CANDIDATE",4545187,"K00223.01",1.632,98.4,4.37,3,0.0001163,0.099303,0.17524,0.21426,6.37837837837838,9.37417879215534,0.0831952095808383,1.45709219858156,2.40741573033708
"CANDIDATE",4545187,"K00223.02",4.532,33.64,6.666,6,0.0004907,0.2726,-0.040221,0.30773,6.37837837837838,7.81187221911385,-1.55046875,1.86030487804878,1.88791411042945
"FALSE POSITIVE",5547480,"K00224.01",2.256,54.97,3.392,6,0.004861,-3.5771,-2.8236,4.4719,3.08888888888889,5.92281955430719,-36.0503144654088,-44.1745222929936,56.3921815889029
"FALSE POSITIVE",5801571,"K00225.01",1.717,298.3,-2.397,3,-0.000935,0.30885,-0.0073105,0.09861,5.64383561643836,10.0346461187215,0.643047263681592,1.22615960099751,1.2310861423221
"CANDIDATE",5959753,"K00226.01",3.555,56.05,9.723,6,0.0003117,0.093152,0.053007,0.3479,12.8636363636364,14.6834439646839,-0.364490238611714,3.68927038626609,3.74086021505376
"CANDIDATE",3847907,"K00229.01",3.122,362,0.9725,6,-0.0008899,-0.055942,0.32503,0.32546,3.6241610738255,6.13419063922175,5.44894810659187,-0.244605263157895,4.61645390070922
"FALSE POSITIVE",3862246,"K00230.01",2.24,224,9.585,6,0.003877,0.16559,-0.18356,0.18459,5.01714285714286,16.4383046879813,-7.19798234552333,0.274549295774648,2.59985915492958
"FALSE POSITIVE",4043443,"K00231.01",3.516,74.31,4.278,6,-0.0008265,-0.057032,-0.02148,0.10903,16.0714285714286,4.64110869596102,-0.474939393939394,1.14565916398714,1.16734475374732
