"koi_disposition","kepid","kepoi_name","tce_mesmad","tce_rminmes","tce_fwm_prao"
"FALSE POSITIVE",8521059,"K04093.01",1.593,0.1744,-0.0005305
"FALSE POSITIVE",8128247,"K04094.01",0.503,0.1366,-5.087e-05
"FALSE POSITIVE",6276994,"K04095.01",1.298,0.2715,0.0001008
"FALSE POSITIVE",9674564,"K04096.01",0.7395,0.5771,0
"CANDIDATE",5688683,"K04097.01",0.6349,0.1393,-0.0002233
"FALSE POSITIVE",5688683,"K04097.02",0.6941,0.3114,-3.922e-05
"CANDIDATE",8222627,"K04098.01",0.4383,0.1718,4.678e-05
"CANDIDATE",8951205,"K04099.01",0.6268,0.2655,0.0002442
"FALSE POSITIVE",5700900,"K04100.01",0.673,0.5079,-0.001793
"FALSE POSITIVE",2708278,"K04102.01",0.6545,0.1526,-8.583e-05
"CANDIDATE",3747817,"K04103.01",0.6551,0.1987,0.0005842
"CANDIDATE",3747817,"K04103.02",0.6229,0.3426,0.0004516
"FALSE POSITIVE",11017094,"K04106.01",3.179,0.3189,0
"FALSE POSITIVE",9899065,"K04108.01",0.9458,0.2807,-2.57e-05
"CANDIDATE",7907808,"K04109.01",0.9718,0.1628,-2.091e-05
"FALSE POSITIVE",5471792,"K04110.01",1.023,0.4282,0.0002098
"FALSE POSITIVE",2708343,"K04111.01",0.5375,0.09118,0.0003126
"FALSE POSITIVE",3348090,"K04112.01",0.9062,0.1721,-0.002615
"FALSE POSITIVE",9282762,"K04113.01",0.887,0.2653,0.0003582
"FALSE POSITIVE",3117046,"K04114.01",0.6534,0.7002,-6.279e-06
"FALSE POSITIVE",6311520,"K04115.01",1.077,0.3358,7.606e-05
"CANDIDATE",3955817,"K04117.01",0.6585,0.1531,-0.000156
"FALSE POSITIVE",10661778,"K04118.01",2.773,0.5863,-0.0009683
"FALSE POSITIVE",5513857,"K04119.01",0.5936,0.2562,-0.0007093
"CANDIDATE",9700449,"K04120.01",0.6387,0.2636,-0.0001264
"CANDIDATE",6349881,"K04121.01",0.644,0.3256,0.0006815
"FALSE POSITIVE",9851970,"K04122.01",0.9309,0.1574,-0.0003721
"CANDIDATE",6140059,"K04123.01",0.7391,0.2266,7.884e-05
"FALSE POSITIVE",9099950,"K04125.01",0.5596,0.1379,-8.005e-05
"CANDIDATE",9272070,"K04126.01",0.6887,0.209,-0.0001446
"CANDIDATE",5088400,"K04127.01",0.694,0.2499,6.866e-05
"FALSE POSITIVE",4669402,"K04128.01",0.6573,0.2386,-0.001282
"CANDIDATE",11970988,"K04129.01",0.9132,0.1951,-1.82e-06
"FALSE POSITIVE",10858803,"K04130.01",2.772,0.4404,-0.000121
"FALSE POSITIVE",6129694,"K04131.01",1.981,0.5196,2.034e-06
"FALSE POSITIVE",7601918,"K04133.01",1.39,0.09343,-0.0002448
"FALSE POSITIVE",5386264,"K04135.01",1.069,0.4126,-0.0001185
"CANDIDATE",7256914,"K04136.01",0.5788,0.1728,5.148e-05
"CANDIDATE",7256914,"K04136.02",0.707,0.2814,6.672e-05
"FALSE POSITIVE",3542222,"K04137.01",3.376,0.6055,-0.00472
"FALSE POSITIVE",4636565,"K04138.01",0.4978,0.1217,5.788e-05
"CANDIDATE",9956082,"K04139.01",0.7571,0.1912,0.0001256
"FALSE POSITIVE",3241248,"K04141.01",1.35,0.365,-0.0002881
"FALSE POSITIVE",9716302,"K04142.01",0.4815,0.1256,0.001465
"FALSE POSITIVE",10294509,"K04143.01",0.5889,0.1397,0.0002742
"CANDIDATE",3112129,"K04144.01",1.06,0.2925,-6.89e-06
"CANDIDATE",3103212,"K04145.01",0.651,0.2208,4.363e-05
"CANDIDATE",10000941,"K04146.01",0.7815,0.2123,-2.905e-05
"CANDIDATE",10000941,"K04146.02",0.5597,0.3607,7.362e-06
"FALSE POSITIVE",8029197,"K04147.01",0.6818,0.2908,-6.523e-05
"FALSE POSITIVE",12257886,"K04148.01",1.231,0.2853,0.0001029
"CANDIDATE",10875007,"K04149.01",0.7258,0.1866,3.396e-05
"CANDIDATE",10875007,"K04149.02",0.6865,0.3426,-0.0001039
"CANDIDATE",11465651,"K04150.01",0.7094,0.1899,9.836e-05
"FALSE POSITIVE",5217574,"K04151.01",1.116,0.3006,-0.001338
"CANDIDATE",7199060,"K04152.01",0.6871,0.2308,-0.0001225
"CANDIDATE",8439323,"K04153.01",0.6638,0.3231,6.779e-05
"FALSE POSITIVE",5551228,"K04154.02",0.6676,0.3495,0.02231
"FALSE POSITIVE",5471271,"K04155.01",0.7607,0.4627,-0.00024
"CANDIDATE",5881120,"K04156.01",0.6768,0.1693,6.622e-05
"CANDIDATE",4548098,"K04157.01",0.6591,0.1536,-4.164e-05
"CANDIDATE",4548098,"K04157.02",0.5943,0.3195,9.889e-05
"FALSE POSITIVE",5306383,"K04158.01",1.078,0.3131,3.447e-05
"CANDIDATE",6607644,"K04159.01",0.5488,0.1178,-3.058e-05
"CANDIDATE",7610663,"K04160.01",0.6606,0.1824,-5.681e-05
"FALSE POSITIVE",5565707,"K04161.01",0.7034,0.2323,-0.0004681
"FALSE POSITIVE",1293031,"K04162.01",1.574,0.433,0
"FALSE POSITIVE",6463499,"K04163.01",0.6408,0.2246,-0.001368
"FALSE POSITIVE",8254882,"K04164.01",0.5368,0.1323,0.0003083
"FALSE POSITIVE",6042031,"K04165.01",0.7306,0.1589,-0.0001159
"CANDIDATE",4078311,"K04166.01",0.697,0.2436,0.0003416
"FALSE POSITIVE",5475735,"K04167.01",1.703,0.2672,0.0006985
"FALSE POSITIVE",9402583,"K04168.01",1.984,0.5935,0.0003586
"CANDIDATE",7838675,"K04169.01",0.7103,0.1552,8.903e-05
"FALSE POSITIVE",8700537,"K04170.01",0.6136,0.2454,0.0016
"FALSE POSITIVE",10858785,"K04171.01",1.971,0.4701,0.0002442
"FALSE POSITIVE",9640907,"K04172.01",0.9186,0.2035,-0.0003011
"FALSE POSITIVE",9490653,"K04173.01",0.4234,0.1608,0.001827
"FALSE POSITIVE",3328027,"K04174.01",0.6662,0.1742,0.0004574
"FALSE POSITIVE",9640931,"K04175.01",0.8477,0.222,-0.0007547
"FALSE POSITIVE",9640962,"K04177.01",0.5628,0.1259,-0.0006395
"CANDIDATE",5197233,"K04178.01",0.6185,0.227,0.000203
"FALSE POSITIVE",10936786,"K04179.01",1.478,0.325,-0.0002101
"CANDIDATE",6938264,"K04180.01",0.4047,0.146,-0.000114
"FALSE POSITIVE",9899315,"K04181.01",0.4254,0.2628,-0.0003733
"FALSE POSITIVE",9541089,"K04182.01",0.89,0.2886,0
"FALSE POSITIVE",10858737,"K04183.01",3.62,0.46,0.0001048
"CANDIDATE",6752002,"K04184.01",0.6658,0.2313,2.199e-05
"CANDIDATE",7257966,"K04185.01",0.681,0.1807,0
"FALSE POSITIVE",9406892,"K04186.01",0.6269,0.2781,0.001076
"FALSE POSITIVE",3124598,"K04187.01",0.5699,0.2144,-0.000913
"CANDIDATE",6879171,"K04188.01",0.6513,0.2727,1.409e-06
"CANDIDATE",9897364,"K04189.01",0.6072,0.1707,0.0002453
"CANDIDATE",12505503,"K04190.01",0.7367,0.1915,-4.538e-06
"FALSE POSITIVE",3548639,"K04191.01",0.6221,0.3733,0.0001289
"CANDIDATE",9828127,"K04192.01",0.7869,0.1996,6.017e-05
"CANDIDATE",9828127,"K04192.02",0.609,0.3372,0.0003188
"CANDIDATE",9092496,"K04193.01",0.5875,0.206,-0.00044
"CANDIDATE",5644412,"K04194.01",0.637,0.1397,-0.0001098
"FALSE POSITIVE",9959545,"K04195.01",1.665,0.2828,-8.764e-06
"FALSE POSITIVE",8179190,"K04196.01",4.595,1.833,2.394e-05
"FALSE POSITIVE",9777724,"K04197.01",1.203,0.4126,9.158e-05
"FALSE POSITIVE",9072639,"K04198.01",1.017,0.1987,7.667e-06
"CANDIDATE",5340878,"K04199.01",0.3672,0.1329,-1.172e-05
"CANDIDATE",5084171,"K04202.01",0.665,0.2655,0.0004059
"FALSE POSITIVE",3834317,"K04203.01",0.8741,0.2414,1.331e-05
"CANDIDATE",10593535,"K04204.01",0.7663,0.2074,-0.0001241
"CANDIDATE",3450040,"K04205.01",0.4271,0.1047,-1.699e-05
"FALSE POSITIVE",8487805,"K04206.01",0.7694,0.2705,0.0002827
"CANDIDATE",9456281,"K04207.01",0.8392,0.1828,1.829e-06
"CANDIDATE",5129453,"K04208.01",0.6912,0.2547,0.0004659
"CANDIDATE",7918478,"K04209.01",0.5654,0.1943,-0.0001188
"FALSE POSITIVE",5078025,"K04211.01",2.32,0.5148,0.0001982
"FALSE POSITIVE",5078025,"K04211.02",0.3799,0.201,9.327e-05
"CANDIDATE",1724719,"K04212.01",0.6141,0.1508,-0.0001584
"CANDIDATE",1724719,"K04212.02",0.6174,0.3471,-0.0001195
"FALSE POSITIVE",5632701,"K04213.01",0.8514,0.2038,-5.296e-05
"FALSE POSITIVE",10549924,"K04214.01",0.3922,0.1389,0.0003443
"CANDIDATE",9366617,"K04215.01",0.5418,0.1827,-9.12e-05
"CANDIDATE",6187341,"K04216.01",2.464,0.3424,-0.0002074
"FALSE POSITIVE",4678919,"K04219.01",0.5349,0.105,0.0005887
"FALSE POSITIVE",5563080,"K04220.01",2.27,0.4262,0
"FALSE POSITIVE",6364067,"K04221.01",0.5309,0.1756,-0.0001054
"CANDIDATE",9183378,"K04222.01",0.6165,0.193,-0.0002238
"FALSE POSITIVE",1724513,"K04224.01",0.601,0.2032,-0.0002626
"FALSE POSITIVE",9535876,"K04225.01",1.263,0.3138,-0.0006242
"CANDIDATE",9491832,"K04226.01",0.7417,0.3198,0.000143
"FALSE POSITIVE",7816665,"K04227.01",0.6853,0.193,-0.008425
"FALSE POSITIVE",9535881,"K04228.01",1.146,0.5208,0
"FALSE POSITIVE",11616596,"K04229.01",0.8315,0.2778,-0.000137
"CANDIDATE",9872831,"K04230.01",0.5443,0.1925,-5.62e-05
"CANDIDATE",11509504,"K04232.01",0.804,0.2187,0.0001912
"CANDIDATE",11611275,"K04234.01",0.6955,0.2282,-0.0001857
"CANDIDATE",10794974,"K04235.01",0.676,0.3085,-0.0004466
"FALSE POSITIVE",7259249,"K04237.01",0.7582,0.2488,-0.0006792
"FALSE POSITIVE",9640924,"K04239.01",0.6158,0.2415,0.0001006
"FALSE POSITIVE",9593773,"K04240.01",0.6382,0.1791,-0.0004333
"CANDIDATE",9285568,"K04241.01",0.5329,0.1658,-8.091e-05
"CANDIDATE",9514372,"K04242.01",0.6225,0.3008,0.0002823
"FALSE POSITIVE",9777757,"K04243.01",0.6202,0.1086,1.659e-05
"FALSE POSITIVE",5097454,"K04244.01",8.429,0.02164,0
"CANDIDATE",12737015,"K04245.01",0.7308,0.2593,3.512e-05
"CANDIDATE",5177859,"K04246.01",0.7121,0.2765,-4.238e-05
"CANDIDATE",5177859,"K04246.02",0.7743,0.3417,0.000112
"FALSE POSITIVE",4568117,"K04248.01",1.257,0.1716,-5.717e-05
"FALSE POSITIVE",3650049,"K04249.01",0.6931,0.2398,-0.01403
"FALSE POSITIVE",9641076,"K04250.01",0.9683,0.23,-0.0002037
"CANDIDATE",8741470,"K04251.01",0.6841,0.2821,-5.921e-05
"CANDIDATE",10525049,"K04252.01",0.648,0.2796,-4.016e-05
"FALSE POSITIVE",8487645,"K04254.01",2.425,0.5346,-2.63e-05
"CANDIDATE",10407482,"K04255.01",0.69,0.3025,-0.0001394
"FALSE POSITIVE",5817613,"K04256.01",1.045,0.2719,0.0005223
"CANDIDATE",7901016,"K04257.01",0.6791,0.1997,3.156e-05
"FALSE POSITIVE",7115925,"K04258.01",0.4276,0.07944,6.906e-06
"CANDIDATE",5785279,"K04259.01",0.4217,0.2481,-4.935e-05
"FALSE POSITIVE",7429287,"K04260.03",0.6917,0.7852,0.0003783
"CANDIDATE",7429287,"K04260.04",0.7571,0.5031,-5.721e-05
"CANDIDATE",10526887,"K04261.01",0.5596,0.1835,8.767e-05
"FALSE POSITIVE",9641144,"K04262.01",0.8199,0.1525,5.762e-05
"FALSE POSITIVE",8572168,"K04263.01",0.7721,0.1331,-0.0001957
"FALSE POSITIVE",12509829,"K04264.01",1.531,0.2987,0.0006214
"FALSE POSITIVE",7368137,"K04265.01",0.6081,0.2156,0.0008133
"FALSE POSITIVE",9027841,"K04266.01",1.909,0.9117,-0.0008049
"CANDIDATE",7450747,"K04267.01",0.5164,0.1903,-8.63e-06
"CANDIDATE",7826620,"K04268.01",0.39,0.1083,3.499e-05
"CANDIDATE",8890924,"K04269.01",0.7248,0.2432,-0.0001901
"FALSE POSITIVE",8890924,"K04269.02",0.6287,0.3109,1.851e-05
"FALSE POSITIVE",5992210,"K04271.01",0.5159,0.1631,0.0007119
"FALSE POSITIVE",9302543,"K04272.01",3.41,0.6303,1.127e-05
"CANDIDATE",9716028,"K04273.01",0.5901,0.2041,2.681e-05
"CANDIDATE",6223324,"K04274.01",0.656,0.1921,0.0001744
"FALSE POSITIVE",3336845,"K04275.01",0.8378,0.197,-0.000695
"CANDIDATE",6026924,"K04276.01",0.6116,0.2528,-0.0001104
"FALSE POSITIVE",6525280,"K04277.01",1.065,0.2402,8.7e-05
"FALSE POSITIVE",4861784,"K04278.01",0.5762,0.2268,-0.003175
"FALSE POSITIVE",5876360,"K04279.01",1.333,0.199,0.004171
"FALSE POSITIVE",5026326,"K04280.01",1.049,0.2233,2.69e-05
"FALSE POSITIVE",11670599,"K04282.01",0.7891,0.2259,-0.0002785
"FALSE POSITIVE",10156055,"K04284.01",0.7482,0.2597,0.000314
"FALSE POSITIVE",5024177,"K04286.01",1.539,0.3706,0.0008815
"CANDIDATE",11081504,"K04287.01",0.7374,0.2588,3.576e-05
"CANDIDATE",11081504,"K04287.02",0.6402,0.2641,1.077e-05
"CANDIDATE",4548011,"K04288.01",0.8032,0.2465,4.075e-05
"CANDIDATE",4548011,"K04288.02",0.7075,0.2621,8.443e-05
"CANDIDATE",5868793,"K04290.01",0.5959,0.2182,-0.002182
"CANDIDATE",10063208,"K04292.01",0.7457,0.2459,1.32e-05
"FALSE POSITIVE",5817533,"K04293.01",0.8816,0.2983,9.428e-05
"FALSE POSITIVE",7681230,"K04294.01",2.581,0.6459,0.0002338
"CANDIDATE",7596240,"K04295.01",0.7351,0.3232,-0.0003124
"CANDIDATE",7661893,"K04296.01",0.6696,0.2563,4.12e-05
"FALSE POSITIVE",12107008,"K04297.01",0.8017,0.12,-4.745e-05
"CANDIDATE",2852941,"K04298.01",0.7802,0.3117,8.446e-05
"FALSE POSITIVE",8508126,"K04299.01",1.847,0.5555,0.0008607
"CANDIDATE",8507475,"K04300.01",0.5962,0.2407,0.0003266
"CANDIDATE",8773015,"K04301.01",0.6648,0.2303,3.291e-05
"CANDIDATE",8773015,"K04301.02",0.6722,0.5498,-0.0001516
"CANDIDATE",6290935,"K04302.01",0.6115,0.2333,-9.791e-06
"FALSE POSITIVE",12734396,"K04303.01",0.6577,0.4256,-0.00132
"CANDIDATE",11612280,"K04304.01",0.8674,0.2119,-0.0001007
"FALSE POSITIVE",8149484,"K04306.01",2.806,0.8238,-2.336e-06
"CANDIDATE",3558849,"K04307.01",0.6298,0.118,0.0007948
"FALSE POSITIVE",11151677,"K04308.01",0.7912,0.2323,0.01751
"FALSE POSITIVE",11037128,"K04309.01",0.6557,0.2371,-0.0007277
"CANDIDATE",7103919,"K04310.01",0.6062,0.215,-3.07e-05
"FALSE POSITIVE",8645191,"K04311.01",1.164,0.5473,0.000139
"CANDIDATE",10722485,"K04312.01",0.6446,0.2027,-8.488e-06
"FALSE POSITIVE",8128067,"K04314.01",0.6131,0.3385,-0.001163
"FALSE POSITIVE",10342248,"K04315.01",0.4907,0.1368,0.0001423
"FALSE POSITIVE",9777290,"K04316.01",0.719,0.2656,0.0004723
"CANDIDATE",9286088,"K04318.01",0.7146,0.2569,-8.306e-05
"FALSE POSITIVE",6289344,"K04319.01",0.6548,0.1444,-0.01487
"CANDIDATE",5095082,"K04320.01",0.7581,0.3026,2.976e-05
"FALSE POSITIVE",12418891,"K04321.01",0.6404,0.2397,0.0003923
"CANDIDATE",5385410,"K04323.01",0.5941,0.2099,-0.0002003
"FALSE POSITIVE",5385410,"K04323.02",1.108,0.322,-2.689e-05
"FALSE POSITIVE",9910942,"K04324.01",0.7044,0.2944,0.0001407
"CANDIDATE",7749002,"K04325.01",0.8652,0.2685,1.635e-05
"FALSE POSITIVE",10924340,"K04326.01",1.715,0.4796,-0.0001213
"CANDIDATE",5371777,"K04327.01",0.856,0.2794,6.661e-05
"CANDIDATE",12456063,"K04329.01",0.6116,0.3413,2.946e-05
"CANDIDATE",5096053,"K04331.01",0.6514,0.1798,2.669e-06
"FALSE POSITIVE",8953414,"K04332.01",1.007,0.1519,-0.0003561
"CANDIDATE",10140274,"K04334.01",0.6435,0.2152,-0.0001304
"CANDIDATE",10730070,"K04335.01",0.7726,0.2685,-1.875e-06
"CANDIDATE",8573193,"K04337.01",0.6161,0.3381,-4.093e-05
"FALSE POSITIVE",9240664,"K04338.01",0.6744,0.2646,4.865e-06
"FALSE POSITIVE",7281411,"K04339.01",0.6002,0.2763,-1.925e-05
"FALSE POSITIVE",6528141,"K04340.01",0.9216,0.2365,-0.0003779
"CANDIDATE",6792908,"K04341.01",0.6705,0.2531,7.289e-05
"FALSE POSITIVE",7211879,"K04342.01",1.171,0.1479,0.0009526
"CANDIDATE",8087812,"K04343.01",0.6095,0.2256,-5.033e-05
"CANDIDATE",10534155,"K04345.01",0.6055,0.1935,4.892e-05
"CANDIDATE",9509343,"K04346.01",0.6714,0.285,-0.0004326
"CANDIDATE",3244792,"K04347.01",0.5896,0.1073,0.000161
"FALSE POSITIVE",11872139,"K04350.01",0.7067,0.2489,2.12e-05
"FALSE POSITIVE",2708221,"K04352.01",0.6996,0.2065,-0.0004125
"CANDIDATE",4571844,"K04353.01",0.6668,0.2638,-0.001226
"FALSE POSITIVE",5040223,"K04354.01",1.21,0.2679,-0.0006137
"CANDIDATE",8459663,"K04356.01",0.6498,0.3101,-0.002347
"CANDIDATE",3550372,"K04357.01",0.6326,0.2312,0.0001263
"CANDIDATE",7191646,"K04358.01",0.6526,0.368,-0.0006186
"CANDIDATE",1575873,"K04359.01",0.4599,0.2304,-5.14e-05
"CANDIDATE",10669994,"K04360.01",0.7592,0.2267,-3.655e-05
"CANDIDATE",7801070,"K04361.01",0.6639,0.2729,-0.002169
"CANDIDATE",9776794,"K04363.01",0.6703,0.2389,-0.0007601
"CANDIDATE",7427764,"K04364.01",0.7875,0.2524,4.1e-05
"CANDIDATE",10647452,"K04366.01",0.8818,0.2142,-0.0001597
"CANDIDATE",4773392,"K04367.01",0.6439,0.2584,-0.0001547
"FALSE POSITIVE",5471489,"K04368.01",1.188,0.3514,4.167e-05
"FALSE POSITIVE",12407623,"K04370.01",0.6992,0.2948,-0.0007783
"CANDIDATE",11444514,"K04371.01",0.7275,0.2877,0.0004901
"CANDIDATE",9702006,"K04372.01",0.7267,0.2368,0.0001752
"FALSE POSITIVE",6778008,"K04373.01",1.081,0.2733,-0.0004159
"CANDIDATE",10991114,"K04374.01",0.6464,0.284,-9.897e-05
"FALSE POSITIVE",11969092,"K04375.01",2.912,0.6114,0
"FALSE POSITIVE",2570773,"K04376.01",0.685,0.1012,-0.001602
"CANDIDATE",4945764,"K04377.01",0.6571,0.2083,2.061e-06
"FALSE POSITIVE",7703910,"K04379.01",0.8011,0.1672,-0.0004628
"CANDIDATE",7777818,"K04380.01",0.7231,0.2031,-0.001101
"FALSE POSITIVE",9851360,"K04381.01",0.6218,0.2572,0.00028
"CANDIDATE",6937529,"K04382.01",0.6377,0.2253,7.824e-05
"CANDIDATE",9883606,"K04383.01",0.6737,0.1912,-6.509e-05
"CANDIDATE",9883606,"K04383.02",0.7731,0.2572,-4.096e-05
"CANDIDATE",5860968,"K04384.01",0.6649,0.3296,-0.0008656
"CANDIDATE",3645438,"K04385.01",0.6656,0.2689,0.001488
"CANDIDATE",3645438,"K04385.02",0.6761,0.2164,0.0002896
"CANDIDATE",3645438,"K04385.03",0.6294,0.2657,-0.001079
"CANDIDATE",8480582,"K04386.01",0.6713,0.2955,-0.0004122
"FALSE POSITIVE",2830919,"K04387.01",0.6,0.3488,-5.564e-05
"FALSE POSITIVE",9588822,"K04388.01",0.6895,0.06222,4.308e-05
"CANDIDATE",9588822,"K04388.02",0.6115,0.2744,6.837e-06
"CANDIDATE",2997459,"K04389.01",0.5871,0.2978,-2.934e-05
"CANDIDATE",8330207,"K04390.01",0.7483,0.1884,0.0002645
"CANDIDATE",6359926,"K04391.01",0.6993,0.2438,-0.0001097
"FALSE POSITIVE",6629993,"K04392.01",0.7349,0.2668,-0.003356
"CANDIDATE",8324518,"K04393.01",0.9251,0.2717,2.54e-05
"FALSE POSITIVE",10427700,"K04394.01",1.705,0.4477,0
"CANDIDATE",3103473,"K04395.01",0.941,0.3725,0.0001758
"FALSE POSITIVE",3247503,"K04397.01",1.541,0.3808,0.002971
"CANDIDATE",5802637,"K04398.01",0.6005,0.3301,-0.0007061
"CANDIDATE",8345384,"K04399.01",0.6962,0.2315,0.0002534
"CANDIDATE",2831055,"K04400.01",0.6295,0.1927,-3.811e-05
"CANDIDATE",7703882,"K04403.01",0.683,0.2314,0.000226
"CANDIDATE",10745365,"K04405.01",0.7143,0.2261,-0.0001475
"FALSE POSITIVE",5563937,"K04406.01",2.631,0.5089,0.001988
"CANDIDATE",8396660,"K04407.01",0.5544,0.1972,5.499e-05
"FALSE POSITIVE",10736179,"K04408.01",1.154,0.4813,2.318e-06
"CANDIDATE",5308537,"K04409.01",0.6503,0.228,3.048e-05
"CANDIDATE",6350882,"K04410.01",0.6055,0.2006,0.0003431
"CANDIDATE",5281113,"K04411.01",0.664,0.2359,-6.074e-05
"FALSE POSITIVE",7847104,"K04412.01",0.8248,0.2338,-0.0002094
"FALSE POSITIVE",6891513,"K04413.01",0.7031,0.2966,0.01509
"FALSE POSITIVE",4579598,"K04414.01",0.7908,0.34,-7.558e-05
"FALSE POSITIVE",7777522,"K04415.01",0.8085,0.2102,0.0007343
"FALSE POSITIVE",9597729,"K04417.01",2.009,0.389,0.0004625
"FALSE POSITIVE",9597729,"K04417.02",1.064,0.2867,0.0006303
"CANDIDATE",7582691,"K04419.01",2.332,0.4636,-2.126e-05
"FALSE POSITIVE",7031942,"K04420.01",0.7528,0.1885,4.675e-05
"CANDIDATE",9836563,"K04421.01",0.5367,0.3844,-1.253e-05
"CANDIDATE",9836563,"K04421.02",0.6477,0.5177,1.833e-05
"FALSE POSITIVE",3866536,"K04423.01",1.078,0.3888,8.257e-05
"CANDIDATE",7046035,"K04424.01",0.5812,0.2724,-4.649e-05
"FALSE POSITIVE",4679314,"K04425.01",0.6306,0.1595,0.001928
"CANDIDATE",4172805,"K04427.01",0.674,0.3021,0.0001014
"CANDIDATE",5126182,"K04428.01",0.6504,0.2227,0.000137
"FALSE POSITIVE",9642018,"K04430.01",2.761,0.4584,0.0001512
"CANDIDATE",9936080,"K04431.01",0.6804,0.25,0.000102
"FALSE POSITIVE",9518651,"K04433.01",0.6864,0.2798,0.0003842
"CANDIDATE",8278685,"K04435.01",0.6434,0.2876,-1.017e-05
"FALSE POSITIVE",8308260,"K04436.01",0.7513,0.1841,0.002362
"FALSE POSITIVE",8492101,"K04437.01",0.7121,0.1505,6.1e-05
"FALSE POSITIVE",6343576,"K04438.01",0.7332,0.1959,0.000103
"FALSE POSITIVE",9899630,"K04439.01",1.352,0.1796,0.0002175
"CANDIDATE",8416523,"K04441.01",1.314,0.6546,-0.0002128
"CANDIDATE",11124436,"K04442.01",0.6506,0.246,-4.107e-05
"CANDIDATE",5780855,"K04443.01",0.5854,0.2238,-1.506e-05
"CANDIDATE",11718389,"K04444.01",0.6484,0.2287,-0.0004039
"CANDIDATE",10329196,"K04446.01",0.6852,0.3066,-0.0001159
"CANDIDATE",10604592,"K04447.01",0.7023,0.2313,-0.0001185
"FALSE POSITIVE",8429668,"K04449.01",0.7401,0.2069,0.007366
"CANDIDATE",7429240,"K04450.01",0.6611,0.3486,-0.0005193
"CANDIDATE",10120548,"K04451.01",0.6776,0.3365,0.0002858
"CANDIDATE",4474462,"K04452.01",0.6505,0.2659,3.824e-05
"FALSE POSITIVE",10729472,"K04453.02",0.7525,0.3382,-8.222e-06
"FALSE POSITIVE",9777200,"K04455.01",0.7906,0.1717,-8.053e-05
"CANDIDATE",3557560,"K04456.01",0.6183,0.2581,-0.0002844
"CANDIDATE",12109267,"K04457.01",0.668,0.3102,0.0003255
"CANDIDATE",8652577,"K04458.01",0.6657,0.3457,0.01549
"CANDIDATE",9947389,"K04460.01",0.6568,0.3244,-0.0001363
"FALSE POSITIVE",11912987,"K04461.01",0.6575,0.1597,-0.000176
"CANDIDATE",6197344,"K04463.01",0.6516,0.248,2.748e-05
"CANDIDATE",11357664,"K04464.01",0.6774,0.257,-0.0005966
"CANDIDATE",7272132,"K04466.01",0.6952,0.2461,0.0002761
"CANDIDATE",5352640,"K04467.01",0.6474,0.1816,-0.0002823
"FALSE POSITIVE",4157052,"K04468.01",0.9229,0.2462,0.000274
"FALSE POSITIVE",10006641,"K04469.01",1.021,0.3506,7.536e-05
"FALSE POSITIVE",10815916,"K04470.01",0.5988,0.2045,0.0006648
"FALSE POSITIVE",8955709,"K04471.01",0.8717,0.3975,0.004834
"FALSE POSITIVE",7031430,"K04472.01",1.264,0.3868,-4.199e-06
"CANDIDATE",7133294,"K04473.01",0.6435,0.2684,9.017e-05
"CANDIDATE",4381429,"K04474.01",0.6868,0.4169,-0.0007537
"FALSE POSITIVE",11912916,"K04475.01",0.8281,0.1797,0.0006968
"FALSE POSITIVE",3732894,"K04476.01",0.799,0.298,-0.0001939
"CANDIDATE",6276791,"K04477.01",0.5878,0.262,0.0001584
"CANDIDATE",6276791,"K04477.02",0.723,0.3269,0.0001813
"CANDIDATE",8636600,"K04478.01",0.594,0.2254,-6.953e-05
"FALSE POSITIVE",3644602,"K04479.01",0.6782,0.3935,0.0008266
"CANDIDATE",10467714,"K04480.01",0.7135,0.308,0.0001687
"FALSE POSITIVE",11912941,"K04481.01",0.5562,0.2397,0.0005216
"CANDIDATE",7778427,"K04482.01",0.5465,0.2471,5.507e-05
"FALSE POSITIVE",6525106,"K04483.01",0.8875,0.1952,6.998e-05
"CANDIDATE",9898017,"K04484.01",0.6105,0.1948,9.551e-06
"CANDIDATE",8098212,"K04487.01",0.7014,0.3154,-9.257e-05
"FALSE POSITIVE",7694615,"K04489.01",0.7247,0.2559,-0.0002118
"CANDIDATE",4556468,"K04491.01",0.6434,0.2936,0.0001557
"FALSE POSITIVE",9222516,"K04492.01",2.806,0.586,0.0003303
"FALSE POSITIVE",3953173,"K04493.01",0.7004,0.3075,-0.0009465
"CANDIDATE",5552562,"K04495.01",0.7252,0.2951,0.0001704
"CANDIDATE",6186182,"K04496.01",0.6307,0.349,0.0007648
"CANDIDATE",12645057,"K04497.01",0.7277,0.2622,0.0002012
"CANDIDATE",4844367,"K04498.01",0.6584,0.2713,-0.0003961
"CANDIDATE",10937749,"K04499.01",0.5248,0.3097,0.0001339
"CANDIDATE",9100953,"K04500.01",0.6553,0.2461,0.0003595
"CANDIDATE",9100953,"K04500.02",0.5968,0.2489,-0.0003785
"CANDIDATE",9100953,"K04500.03",0.71,0.3401,-0.000572
"FALSE POSITIVE",8109107,"K04501.01",0.5835,0.2072,-0.000358
"CANDIDATE",10907132,"K04503.01",0.707,0.3713,-0.000192
"CANDIDATE",6520753,"K04504.01",0.5797,0.2295,0.0001127
"CANDIDATE",6520753,"K04504.02",0.6491,0.2786,-7.452e-05
"CANDIDATE",8493354,"K04505.01",0.758,0.303,-1.729e-06
