"koi_disposition","kepid","kepoi_name","tce_dor","tce_sradius_prov","tce_fwm_prao","tce_incl_sn"
"CANDIDATE",9451706,"K00271.02",31.785622,0,-0.000242,165.248226950355
"CANDIDATE",9451706,"K00271.03",14.302283,0,-7.829e-05,21.086160605321
"FALSE POSITIVE",5716763,"K00272.01",3.6094659,0,2.496e-06,17.8605200945626
"CANDIDATE",3102384,"K00273.01",19.163373,0,9.328e-05,94.4564746643569
"CANDIDATE",8077137,"K00274.01",14.501286,0,7.527e-07,11.3978914486529
"CANDIDATE",8077137,"K00274.02",14.104012,0,-1.107e-05,14.3108309835794
"CANDIDATE",10586004,"K00275.01",10.676056,0,-1.299e-05,28.4521047398078
"CANDIDATE",10586004,"K00275.02",29.110208,0,-3.616e-05,159.102379235761
"CANDIDATE",11133306,"K00276.01",36.374198,0,0.0002025,301.120923913043
"CANDIDATE",11401755,"K00277.01",10.046941,0,-8.509e-06,114.21889616464
"CANDIDATE",11401755,"K00277.02",1.6103724,0,-2.489e-05,0.60839325710244
"CANDIDATE",12314973,"K00279.01",23.182962,0,3.175e-05,364.623611682435
"CANDIDATE",12314973,"K00279.02",7.3465366,0,-3.356e-05,120.462478184991
"CANDIDATE",12314973,"K00279.03",5.3476941,0,-7.683e-06,4.82624325943679
"CANDIDATE",4141376,"K00280.01",17.181965,0,5.744e-06,142.951035162668
"CANDIDATE",4143755,"K00281.01",12.428901,0,1.187e-05,57.1711830799736
"CANDIDATE",5088536,"K00282.01",24.804526,0,2.016e-05,202.360760944304
"CANDIDATE",5088536,"K00282.02",8.7208776,0,-2.189e-05,12.1520450932216
"CANDIDATE",5088536,"K00282.03",166.44308,0,-2.686e-05,68.0576631259484
"CANDIDATE",5695396,"K00283.01",20.633386,0,4.58e-05,168.996138996139
"CANDIDATE",5695396,"K00283.02",22.135604,0,1.704e-05,23.9167120304845
"CANDIDATE",6021275,"K00284.01",5.2283067,0,-0.0001089,23.5562130177515
"CANDIDATE",6021275,"K00284.02",11.020744,0,-1.598e-05,176.041450777202
"CANDIDATE",6021275,"K00284.03",6.36845,0,6.599e-05,10.3636133282656
"CANDIDATE",6021275,"K00284.04",111.4065,0,-5.894e-05,55.0861008610086
"CANDIDATE",6196457,"K00285.01",11.698285,0,-4.106e-07,69.9756690997567
"CANDIDATE",6196457,"K00285.02",13.313357,0,-5.984e-05,65.7534246575343
"CANDIDATE",6196457,"K00285.03",19.224488,0,-1.481e-05,55.6615776081425
"FALSE POSITIVE",8258171,"K00286.01",3.8096001,0,0.001145,31.5170670037927
"FALSE POSITIVE",8703887,"K00287.01",26.794655,0,-0.001949,2176.35516311013
"CANDIDATE",9592705,"K00288.01",8.8132658,0,4.905e-05,28.0315478146566
"CANDIDATE",10386922,"K00289.01",127.54687,0,-0.0002362,2077.27903748265
"CANDIDATE",10386922,"K00289.02",17.469954,0,-1.643e-05,94.4534369267293
"FALSE POSITIVE",10488450,"K00290.01",4.9344144,0,0.002038,13.1917012448133
"CANDIDATE",10933561,"K00291.01",21.372625,0,-0.0001865,49.8301245753114
"CANDIDATE",10933561,"K00291.02",15.000121,0,-5.756e-05,11.7981201471189
"CANDIDATE",11075737,"K00292.01",5.2224559,0,5.944e-05,9.07652603231598
"FALSE POSITIVE",11200415,"K00293.01",2.4572776,0,0.002338,35.597855227882
"CANDIDATE",11259686,"K00294.01",28.545764,0,0.0001423,83.9696106362773
"CANDIDATE",11547513,"K00295.01",6.3562204,0,7.602e-06,37.6714219972388
"CANDIDATE",11547513,"K00295.02",18.825303,0,0.0001061,14.4848183175709
"CANDIDATE",11802615,"K00296.01",20.491233,0,-0.0001265,145.422827712245
"CANDIDATE",11905011,"K00297.01",6.5206017,0,1.076e-05,12.3577235772358
"CANDIDATE",12785320,"K00298.01",29.685224,0,-0.0001458,23.5367803837953
"CANDIDATE",12785320,"K00298.02",28.426579,0,-1.679e-05,327.04309063893
"CANDIDATE",2692377,"K00299.01",3.0488205,0,5.064e-05,7.07774538386783
"FALSE POSITIVE",3438975,"K00300.01",1.3195138,0,-0.0004526,7.0758812293801
"CANDIDATE",3642289,"K00301.01",4.9328909,0,-3.939e-05,27.1145299145299
"CANDIDATE",3642289,"K00301.02",8.0379719,0,-0.0001436,9.19361936193619
"CANDIDATE",3662838,"K00302.01",16.525638,0,0.0001101,148.845892735913
"CANDIDATE",5966322,"K00303.01",50.375042,0,-0.0001004,350.708103855232
"CANDIDATE",6029239,"K00304.01",16.363012,0,6.307e-05,95.6273346517249
"CANDIDATE",6029239,"K00304.02",5.6810458,0,-2.715e-05,4.029324055666
"CANDIDATE",6063220,"K00305.01",6.906616,0,0.0001683,43.4597156398104
"CANDIDATE",6071903,"K00306.01",41.864292,0,4.88e-05,160.097279769411
"CANDIDATE",6289257,"K00307.01",18.990582,0,-3.859e-05,49.0061763054464
"CANDIDATE",6289257,"K00307.02",5.5580334,0,-0.0001391,8.99888517279822
"CANDIDATE",6291837,"K00308.01",20.810563,0,0.0001206,575.098554533508
"FALSE POSITIVE",7024222,"K00309.01",3.4849016,0,-0.001019,2.83806280741582
"CANDIDATE",7050989,"K00312.01",13.966681,0,-5.483e-07,59.3603851444292
"CANDIDATE",7050989,"K00312.02",17.642586,0,-7.669e-05,55.3684879288437
"CANDIDATE",7419318,"K00313.01",22.698889,0,3.233e-05,148.376733175516
"CANDIDATE",7419318,"K00313.02",10.058808,0,3.494e-05,36.9331016507385
"CANDIDATE",7603200,"K00314.01",22.449029,0,-8.085e-05,251.404011461318
"CANDIDATE",7603200,"K00314.02",23.012282,0,3.272e-05,254.802095459837
"CANDIDATE",7603200,"K00314.03",5.0272138,0,5.394e-05,12.1748566113781
"CANDIDATE",7700622,"K00315.01",37.085068,0,4.738e-05,374.577702702703
"CANDIDATE",8008067,"K00316.01",17.258716,0,-2.066e-05,54.542626011201
"CANDIDATE",8008067,"K00316.02",106.47422,0,-0.0004604,240.795485084655
"CANDIDATE",8008067,"K00316.03",17.413932,0,-7.572e-05,26.059880239521
"CANDIDATE",8121310,"K00317.01",15.792174,0,-5.759e-05,70.631067961165
"CANDIDATE",8121310,"K00317.02",2.5618559,0,1.465e-05,17.0855547093171
"CANDIDATE",8156120,"K00318.01",23.905801,0,0,425.143953934741
"CANDIDATE",8684730,"K00319.01",28.870592,0,-0.0001425,2940.98032677559
"FALSE POSITIVE",8700558,"K00320.01",8.9680177,0,0.0002491,13.9078751857355
"CANDIDATE",8753657,"K00321.01",3.3988732,0,-2.435e-05,10.1661446275364
"CANDIDATE",8753657,"K00321.02",5.7377878,0,-2.082e-05,5.08270676691729
"FALSE POSITIVE",8948424,"K00322.01",8.8275588,1,-0.03629,299.714795008913
"CANDIDATE",9139084,"K00323.01",11.336298,0,-8.512e-05,76.0390763765542
"FALSE POSITIVE",9641041,"K00324.01",3.6969117,0,-6.577e-06,6.16328188464663
"FALSE POSITIVE",9724984,"K00325.01",5.5468809,0,-0.02528,93.7933466556953
"CANDIDATE",9880467,"K00326.01",16.037195,0,-0.002696,20.2010166358595
"CANDIDATE",9880467,"K00326.02",32.330788,0,-0.002291,438.648782911078
"CANDIDATE",9881662,"K00327.01",3.9736152,0,-4.876e-05,9.40070792139631
"CANDIDATE",9881662,"K00327.02",31.765342,0,-0.000157,152.083333333333
"FALSE POSITIVE",9895004,"K00328.01",7.1526077,0,0.0004848,43.6781002638522
"FALSE POSITIVE",10031885,"K00329.01",2.1835617,0,-0.0001957,10.6857240088481
"CANDIDATE",11361646,"K00330.01",5.4959772,0,7.85e-05,24.3175655317867
"CANDIDATE",11361646,"K00330.02",2.1541044,0,-4.707e-05,1.33817215293396
"CANDIDATE",10285631,"K00331.01",10.282858,0,-3.893e-05,80.9324452901998
"CANDIDATE",10285631,"K00331.02",31.700406,0,-6.326e-05,8.52169720347155
"CANDIDATE",10290666,"K00332.01",5.9180763,0,2.787e-05,14.1162269356786
"CANDIDATE",10290666,"K00332.02",4.7314659,0,-2.311e-05,2.49069106973809
"CANDIDATE",10337258,"K00333.01",11.349714,0,-2.066e-05,33.9221085759245
"FALSE POSITIVE",10383687,"K00334.01",3.7642362,0,-0.009879,22.3490735206216
"FALSE POSITIVE",10470206,"K00335.01",26.374402,0,-0.0006504,486.423841059603
"FALSE POSITIVE",10518725,"K00336.01",24.281791,0,-0.003453,16.4056674123788
"CANDIDATE",10545066,"K00337.01",17.588133,0,0.0001394,26.8994155644417
"CANDIDATE",10552611,"K00338.01",8.2423097,0,0.0001924,24.9093071662206
"CANDIDATE",10552611,"K00338.02",4.7286768,0,1.059e-05,2.38737922705314
"CANDIDATE",10587105,"K00339.01",3.0286559,0,-2.879e-05,8.42349125448859
"CANDIDATE",10587105,"K00339.02",9.2346139,0,-3.223e-05,77.6987060998151
"CANDIDATE",10587105,"K00339.03",11.137305,0,0.0003192,106.367275456592
"FALSE POSITIVE",10616571,"K00340.01",66.826842,0,0.0007737,-89.91
"CANDIDATE",10878263,"K00341.01",13.426706,0,-6.802e-05,39.0962230215827
"CANDIDATE",10878263,"K00341.02",6.4085862,0,2.113e-05,18.1424148606811
"CANDIDATE",10982872,"K00343.01",5.0357761,0,0.0001001,64.2741935483871
"CANDIDATE",10982872,"K00343.02",2.5081967,0,1.018e-05,16.3728080711026
"CANDIDATE",10982872,"K00343.03",28.573795,0,-1.067e-05,18.3185108583247
"CANDIDATE",11015108,"K00344.01",36.560769,0,0.000245,254.511601260384
"CANDIDATE",11074541,"K00345.01",36.109574,0,-0.0001581,202.923709456373
"CANDIDATE",11100383,"K00346.01",19.68125,0,8.93e-05,149.811579307982
"CANDIDATE",11189127,"K00347.01",7.4289201,0,-0.001346,1220.04132231405
"CANDIDATE",11194032,"K00348.01",28.823548,0,0.0001175,679.01614142967
"CANDIDATE",11394027,"K00349.01",23.516529,0,0.0002986,106.8759888037
"CANDIDATE",11395587,"K00350.01",9.1194925,0,1.289e-05,91.9372531812198
"CANDIDATE",11442793,"K00351.01",185.15619,0,-9.382e-05,1960.96816397732
"CANDIDATE",11442793,"K00351.02",140.86109,0,0.000318,179.330277058003
"CANDIDATE",11442793,"K00351.03",30.556645,0,0.0001073,175.850407797891
"CANDIDATE",11442793,"K00351.04",33.442601,0,0.0003952,283.948635634029
"CANDIDATE",11442793,"K00351.05",40.631976,0,-0.0003696,237.908847184987
"CANDIDATE",11442793,"K00351.06",3.9798594,0,-1.482e-05,14.2492970946579
"CANDIDATE",11442793,"K00351.07",3.8656189,0,7.217e-05,31.2225445503523
"CANDIDATE",11521793,"K00352.01",18.045633,0,9.955e-05,149.733447979364
"CANDIDATE",11521793,"K00352.02",115.67891,0,1.667e-05,0.191774984018751
"CANDIDATE",11566064,"K00353.01",91.628756,0,5.828e-05,9739.76480836237
"CANDIDATE",11566064,"K00353.02",29.534129,0,-7.813e-05,44.2178910544728
"CANDIDATE",11566064,"K00353.03",9.3991645,0,4.612e-05,7.49778956675508
"CANDIDATE",11568987,"K00354.01",15.896105,0,0.0003316,81.8156161806209
"CANDIDATE",11568987,"K00354.02",7.6052867,0,0.0001345,7.64705882352941
"CANDIDATE",11621223,"K00355.01",6.9212158,0,2.227e-05,22.3483418711243
"CANDIDATE",11624249,"K00356.01",3.4657074,0,-0.0002533,86.7845993756504
"FALSE POSITIVE",12017140,"K00358.01",33.88646,0,0.01172,42151.6587677725
"FALSE POSITIVE",12106929,"K00359.01",3.1003317,0,0.000141,95.128749668171
"FALSE POSITIVE",12107021,"K00360.01",2.2858557,0,0.0004892,11.1716573816156
"CANDIDATE",12404954,"K00361.01",4.2668936,0,-5.572e-06,12.7529566360053
"FALSE POSITIVE",1571511,"K00362.01",14.79878,0,-0.0001189,1994.19383653417
"FALSE POSITIVE",2438070,"K00363.01",1.7680474,0,0.001051,24.96875
"CANDIDATE",11623629,"K00365.01",49.168513,0,-4.573e-05,944.898609194182
"CANDIDATE",3545478,"K00366.01",73.984126,0,3.21e-05,11102.2741394308
"CANDIDATE",4815520,"K00367.01",95.135991,0,-0.0001202,742.05298013245
"FALSE POSITIVE",6603043,"K00368.01",50.802594,0,8.958e-05,26510.1070154578
"CANDIDATE",7175184,"K00369.01",10.410932,0,-5.281e-05,14.9850220264317
"CANDIDATE",7175184,"K00369.02",14.124872,0,-4.505e-05,17.9633867276888
"CANDIDATE",8494142,"K00370.01",22.75986,0,2.041e-05,144.679802955665
"CANDIDATE",8494142,"K00370.02",10.190491,0,5.998e-05,113.142398286938
"FALSE POSITIVE",5652983,"K00371.01",256.42598,0,-0.0006377,3254.0775643349
"CANDIDATE",6471021,"K00372.01",114.78876,0,-0.0004787,60.1604278074866
"CANDIDATE",7364176,"K00373.01",84.314122,0,-8.884e-05,351.019607843137
"CANDIDATE",8686097,"K00374.01",86.614774,0,0.0002383,410.215300045809
"FALSE POSITIVE",12643589,"K00376.01",42.090513,0,0.05866,366.887417218543
"FALSE POSITIVE",12643589,"K00376.02",4.6938856,0,-0.001228,8.17494040833247
"CANDIDATE",3323887,"K00377.01",34.323866,0,-0.0001787,1203.80176510523
"FALSE POSITIVE",2449074,"K00378.01",5.7118729,0,-0.0108,11.1646198426935
"FALSE POSITIVE",2446113,"K00379.01",9.1481343,0,-0.0002371,26.4523212045169
"CANDIDATE",2446113,"K00379.02",9.2775941,0,-0.0002301,83.3366434955313
"FALSE POSITIVE",2452450,"K00380.01",4.2954154,0,0.008287,152.842146959794
"FALSE POSITIVE",3230578,"K00381.01",11.902323,0,-4.711e-05,431.111111111111
"FALSE POSITIVE",3231137,"K00382.01",2.7645466,0,0.02247,67.2621359223301
"CANDIDATE",3353050,"K00384.01",3.5950532,0,2.317e-05,13.5836177474403
"CANDIDATE",3446746,"K00385.01",15.62379,0,0.0001276,24.487323943662
"CANDIDATE",3656121,"K00386.01",36.851633,0,-0.0004808,66.3832960477256
"CANDIDATE",3656121,"K00386.02",55.979229,0,0.0001593,223.290758827949
"CANDIDATE",3733628,"K00387.01",19.0477,0,6.863e-05,156.907364271636
"CANDIDATE",3831053,"K00388.01",3.9565256,0,-1.115e-05,34.0088495575221
"FALSE POSITIVE",3847708,"K00389.01",2.742247,0,-0.005687,26.9339069221744
"FALSE POSITIVE",3849155,"K00390.01",3.1049116,0,0.0003865,4.64971392244119
"FALSE POSITIVE",3858804,"K00391.01",4.3705721,0,-0.001462,24.7917339360672
"CANDIDATE",3942670,"K00392.01",11.416694,0,-0.0001494,94.1884874599492
"CANDIDATE",3942670,"K00392.02",9.5312026,0,-5.556e-05,6.29092261904762
"CANDIDATE",3964109,"K00393.01",15.63199,0,-8.685e-05,22.5919212843086
"FALSE POSITIVE",4159347,"K00394.01",7.6900987,0,0.0009346,61.5436241610738
"FALSE POSITIVE",4165960,"K00395.01",6.123385,0,0.0001225,36.8907178783722
"CANDIDATE",4252322,"K00396.01",41.930011,0,-3.883e-05,364.080459770115
"FALSE POSITIVE",4376644,"K00397.01",61.557539,0,-0.01474,2641.86184405574
"CANDIDATE",9946525,"K00398.01",68.550881,0,-0.0006393,3260.75857038658
"CANDIDATE",9946525,"K00398.02",8.7737602,0,-2.028e-05,47.142064372919
"CANDIDATE",9946525,"K00398.03",3.6326322,0,-6.412e-05,7.57430201140799
"FALSE POSITIVE",7289157,"K00399.01",10.628395,0,0.01616,515.636363636364
"FALSE POSITIVE",2695110,"K00400.01",24.436537,0,-0.01254,359.385245901639
"CANDIDATE",3217264,"K00401.01",29.79762,0,-9.87e-05,385.963382737576
"CANDIDATE",3217264,"K00401.02",123.70159,0,0.0004003,1477.89508413065
"CANDIDATE",3217264,"K00401.03",26.612199,0,0.0001604,103.833451285681
"FALSE POSITIVE",3342592,"K00402.01",18.841885,0,0,2261.23381568926
"FALSE POSITIVE",4247092,"K00403.01",47.578946,0,0.0003154,311.719298245614
"FALSE POSITIVE",4949751,"K00404.01",15.379025,0,-0.01306,290.245543222334
"FALSE POSITIVE",5003117,"K00405.01",36.347434,0,0.001759,14944.5005045409
"FALSE POSITIVE",5035972,"K00406.01",40.393875,0,-0.0005093,1916.54054054054
"FALSE POSITIVE",5218441,"K00407.01",3.4830375,0,-0.001944,403.528172722485
"CANDIDATE",5351250,"K00408.01",10.314322,0,0.0003998,108.054711246201
"CANDIDATE",5351250,"K00408.02",17.062967,0,0.0001396,39.8359908883827
"CANDIDATE",5351250,"K00408.03",16.607628,0,-0.0004347,240.716069941715
"CANDIDATE",5351250,"K00408.04",4.9252101,0,0.0001184,3.60471441523119
"FALSE POSITIVE",5351250,"K00408.05",114.52113,0,-0.001278,82.4011039558418
"CANDIDATE",5444548,"K00409.01",12.313315,0,0.0001208,83.9219512195122
"FALSE POSITIVE",5449777,"K00410.01",14.329435,0,0.0002147,325.652667423383
"FALSE POSITIVE",5478055,"K00411.01",8.6735243,0,0.0001772,135.930383864671
"CANDIDATE",5683743,"K00412.01",8.8643098,0,0.002926,151.2784341386
"CANDIDATE",5791986,"K00413.01",26.502401,0,0.0001157,109.825653798257
"CANDIDATE",5791986,"K00413.02",23.346213,0,-9.197e-05,190.405904059041
"FALSE POSITIVE",5872150,"K00414.01",29.508235,0,-0.001247,7914.59074733096
"FALSE POSITIVE",5872150,"K00414.02",5.1730005,0,0.0005063,44.585201793722
"CANDIDATE",6289650,"K00415.01",191.54067,0,0.0001874,2161.45332050048
"CANDIDATE",6508221,"K00416.01",22.8214,0,0.0006177,303.101309441764
"CANDIDATE",6508221,"K00416.02",80.887631,0,0.0003282,735.032894736842
"CANDIDATE",6508221,"K00416.03",4.8739733,0,0.0001337,7.14155251141553
"FALSE POSITIVE",6879865,"K00417.01",32.340839,0,-0.0003233,1030.22170361727
"FALSE POSITIVE",7975727,"K00418.01",24.539366,0,0.0001918,7989.12058023572
"FALSE POSITIVE",8219673,"K00419.01",26.926019,0,-0.002391,915.607418212128
"CANDIDATE",8352537,"K00420.01",13.812777,0,-0.0004383,228.899445764054
"CANDIDATE",9115800,"K00421.01",13.06604,0,0.0005788,1222.72089761571
"FALSE POSITIVE",9214713,"K00422.01",375.0567,0,0.009159,2654.07319952775
"CANDIDATE",9478990,"K00423.01",28.566084,0,-0.0003755,638.159771754636
"FALSE POSITIVE",9597411,"K00424.01",3.8351479,0,-0.0003813,1273.83333333333
"FALSE POSITIVE",9967884,"K00425.01",14.767392,0,0.001212,1329.38461538462
"CANDIDATE",10016874,"K00426.01",19.270952,0,0.0003235,107.723577235772
"CANDIDATE",10189546,"K00427.01",48.124853,0,-0.0009233,143.20848738145
"CANDIDATE",10189546,"K00427.02",42.012147,0,-0.0004543,83.9433962264151
"CANDIDATE",10189546,"K00427.03",64.631287,0,-0.0002628,321.050737675423
"CANDIDATE",10418224,"K00428.01",7.3632343,0,9.451e-05,133.118279569892
"CANDIDATE",10616679,"K00429.01",13.770687,0,0.0001491,107.376043200785
"CANDIDATE",10717241,"K00430.01",28.408305,0,0.0003427,50.0507614213198
"CANDIDATE",10717241,"K00430.02",15.138725,0,0.0003884,5.70453053184504
"CANDIDATE",10843590,"K00431.01",24.149373,0,0.0002604,187.686726419121
"CANDIDATE",10843590,"K00431.02",51.117458,0,0.0006085,152.031410037555
"CANDIDATE",10858832,"K00432.01",9.3003977,0,-0.0001959,122.193287037037
"CANDIDATE",10937029,"K00433.01",171.12605,0,-0.002255,14886.3824846575
"CANDIDATE",10937029,"K00433.02",7.8631269,0,-0.0003935,92.072307524774
"FALSE POSITIVE",11656302,"K00434.01",16.475839,0,-0.01257,7803.57142857143
"CANDIDATE",11709124,"K00435.01",21.889914,0,0.0005762,124.526969782547
"CANDIDATE",11709124,"K00435.03",37.408422,0,-0.0005819,32.1685434071922
"CANDIDATE",11709124,"K00435.04",4.8797472,0,0.000134,6.31399046104929
"CANDIDATE",11709124,"K00435.05",40.856777,0,0.0005879,52.0515826494725
"CANDIDATE",11709124,"K00435.06",7.8597799,0,0.000177,8.82216113343202
"CANDIDATE",11805075,"K00436.01",320.85612,0,0.0004935,44723.7431557989
"FALSE POSITIVE",11824222,"K00437.01",54.226556,0,-0.03243,2405.83626047014
"CANDIDATE",12302530,"K00438.01",8.948667,0,-0.0001528,114.231447564781
"CANDIDATE",12302530,"K00438.02",80.998984,0,0.0004441,184.277766330105
"CANDIDATE",12470954,"K00439.01",3.8015863,0,0.0001357,133.570190641248
"CANDIDATE",2438264,"K00440.01",19.452452,0,0.0001718,74.3681085665819
"CANDIDATE",2438264,"K00440.02",11.960397,0,-0.0002755,36.3320626853028
"FALSE POSITIVE",3340312,"K00441.01",15.586897,0,-0.0002789,104.14757656137
"CANDIDATE",3745690,"K00442.01",10.45809,0,-0.0001432,73.6450216450216
"CANDIDATE",3745690,"K00442.02",2.7887423,0,-0.0001235,3.42657679345209
"CANDIDATE",3745690,"K00442.03",11.522822,0,-0.0001159,7.55163283318623
"CANDIDATE",3833007,"K00443.01",17.291422,0,0.000137,55.4338188727042
"CANDIDATE",3847138,"K00444.01",13.869388,0,-5.332e-05,24.7194531472515
"CANDIDATE",4633570,"K00446.01",26.134205,0,0.0003789,63.4341252699784
"CANDIDATE",4633570,"K00446.02",35.095135,0,0.0002377,53.0999401555955
"FALSE POSITIVE",5021176,"K00447.01",3.7028144,0,-0.001877,33.1274988893825
"CANDIDATE",5640085,"K00448.01",20.774959,0,0.0003474,47.6747967479675
"CANDIDATE",5640085,"K00448.02",20.265285,0,0.0001772,186.739502999143
"FALSE POSITIVE",5779852,"K00449.01",244.16736,0,0.0008011,2307.1189925469
"FALSE POSITIVE",6042214,"K00450.01",28.634199,0,-0.003422,787.745974955277
"FALSE POSITIVE",6200715,"K00451.01",3.6267279,0,0.02596,42.6594533029613
"CANDIDATE",6291033,"K00452.01",2.756929,0,9.375e-05,17.6185746213062
"FALSE POSITIVE",6758917,"K00453.01",7.4490551,0,0,700.675105485232
"CANDIDATE",7098355,"K00454.01",25.866278,0,4.622e-05,98.5246451324466
"FALSE POSITIVE",7101828,"K00455.01",31.805475,0,0.0028,180.134748877093
"CANDIDATE",7269974,"K00456.01",10.513107,0,-3.273e-06,317.313432835821
"CANDIDATE",7269974,"K00456.02",5.2352202,0,-9.978e-05,7.59280303030303
"CANDIDATE",7440748,"K00457.01",9.0848027,0,-1.059e-05,63.390977443609
"CANDIDATE",7440748,"K00457.02",11.404204,0,-9.405e-05,221.022579807942
"CANDIDATE",7504328,"K00458.01",51.688877,0,0.0009709,2914.18277104487
"CANDIDATE",7977197,"K00459.01",22.560682,0,8.451e-05,183.031061079842
"CANDIDATE",7977197,"K00459.02",7.1186351,0,-8.131e-05,7.72549019607843
"CANDIDATE",8043638,"K00460.01",22.351746,0,-0.0002067,90.319606637984
"FALSE POSITIVE",8621348,"K00461.01",4.9609506,0,-0.02727,44.5629965947787
"FALSE POSITIVE",8773869,"K00462.01",2.1692835,0,0.004726,2.72636401499375
"CANDIDATE",8845205,"K00463.01",42.234354,0,-0.0003651,391.409691629956
"CANDIDATE",8890783,"K00464.01",65.83185,0,0.0003778,996.994657168299
"CANDIDATE",8890783,"K00464.02",11.61131,0,0.000248,25.9969834087481
"FALSE POSITIVE",9008220,"K00466.01",11.696065,0,-0.0003803,361.381941500636
"CANDIDATE",9583881,"K00467.01",22.484879,0,-0.001402,340.609332819128
"CANDIDATE",9589524,"K00468.01",34.036614,0,-0.0002644,196.91179737836
"CANDIDATE",9703198,"K00469.01",23.615138,0,5.015e-05,546.417445482866
"CANDIDATE",9844088,"K00470.01",10.581102,0,0.0001752,78.6471663619744
"CANDIDATE",10019643,"K00471.01",21.045935,0,-2.62e-05,105.542168674699
"CANDIDATE",10019643,"K00471.02",9.6061763,0,0.0001141,5.18581907090465
"CANDIDATE",10123064,"K00472.01",7.5283336,0,0.0004709,25.9840832568105
"CANDIDATE",10155434,"K00473.01",10.797771,0,-0.0006139,155.185659411012
"CANDIDATE",10460984,"K00474.01",12.620226,0,0.0003243,69.4502829426031
"CANDIDATE",10460984,"K00474.02",36.96786,0,-0.0003193,46.4989517819707
"CANDIDATE",10460984,"K00474.03",40.171454,0,-3.678e-06,363.155737704918
"CANDIDATE",10460984,"K00474.04",10.487675,0,-0.0001197,5.36845425867508
"CANDIDATE",10577994,"K00475.01",11.851254,0,0.0001121,33.6206896551724
"CANDIDATE",10577994,"K00475.02",23.73841,0,-0.0009909,36.9731318219983
"CANDIDATE",10599206,"K00476.01",28.491949,0,0.0004856,41.9022770398482
"CANDIDATE",10934674,"K00477.01",19.473357,0,1.301e-05,40.2066115702479
"CANDIDATE",10990886,"K00478.01",28.669105,0,0.0001413,260.851567120047
"CANDIDATE",11015323,"K00479.01",28.194043,0,-0.0003393,287.186991869919
"CANDIDATE",11134879,"K00480.01",8.3823615,0,7.443e-07,41.9083208769307
"CANDIDATE",11192998,"K00481.01",13.559737,0,-0.0002698,44.9714582252205
"CANDIDATE",11192998,"K00481.02",3.1899154,0,-0.0001734,9.01174168297456
"CANDIDATE",11192998,"K00481.03",27.137447,0,2.662e-05,264.050329538646
"FALSE POSITIVE",11255761,"K00482.01",3.8926011,0,-0.001816,18.8663155254577
"CANDIDATE",11497977,"K00483.01",7.7639064,0,0.0002281,22.6109169131487
"CANDIDATE",12061222,"K00484.01",18.803903,0,0.0001205,100.137535816619
