"koi_disposition","kepid","kepoi_name","tce_bin_oedp_stat","tce_albedo","tce_rb_tcount3","tce_fwm_prao","tce_duration_sn","tce_insol_sn","tce_fwm_srao_sn"
"FALSE POSITIVE",5268955,"K07557.01",0.01799,5.798,0,1.805e-06,11.0927063852525,2.65311349447735,0.0568939393939394
"FALSE POSITIVE",5598645,"K07560.01",3.595e-23,0,2,-4.827e-05,12.9646697388633,0,5.13591160220994
"FALSE POSITIVE",5908086,"K07563.01",0.254,0,0,2.613e-06,35.0730519480519,0,-0.458761528326746
"FALSE POSITIVE",6590362,"K07570.01",0.0002245,1.514,0,-0.0009826,6.66013071895425,2.4073226663616,12.1967213114754
"FALSE POSITIVE",6628740,"K07571.01",0.2639,1.263,0,5.742e-06,17.2543741588156,1.78915557437349,-0.120802919708029
"FALSE POSITIVE",7031126,"K07573.01",0.2921,0.07799,0,-6.34e-06,8.49679743795036,0.747562855146135,0.285540540540541
"FALSE POSITIVE",7031208,"K07574.01",0.03182,7.724,0,0.0001204,7.25690276110444,2.35672172067572,-2.34153354632588
"FALSE POSITIVE",7031742,"K07575.01",0.01395,0,0,3.831e-05,9.06639004149378,2.39943740682753,-0.827510917030568
"FALSE POSITIVE",7032568,"K07576.01",0.04629,0,0,-2.384e-06,11.3701923076923,1.51886039007762,0.0558571428571429
"FALSE POSITIVE",7032687,"K07577.01",3.265e-05,0,0,-8.169e-05,5.69019362898189,2.33128923459261,0.945215311004785
"FALSE POSITIVE",7116282,"K07579.01",9.6e-25,0,0,-0.000182,6.39161053276179,3.04662278981243,2.93069306930693
"FALSE POSITIVE",7116859,"K07580.01",0.0438,0,0,3.923e-05,2.17413666421749,2.72958919688734,-1.21937984496124
"FALSE POSITIVE",7133286,"K07581.01",0.1724,15800,0,0.00296,9.24344395451381,5,2.9366391184573
"FALSE POSITIVE",7214090,"K07583.01",0.01688,4.613,0,-0.002468,3.35745296671491,2.56473460342012,21.7105263157895
"FALSE POSITIVE",7281694,"K07584.01",0.001054,0.7361,0,-2.865e-05,8.81292261457551,1.00065534349793,0.532952380952381
"FALSE POSITIVE",7362450,"K07585.01",3.493e-07,0.02061,0,2.393e-05,19.0812250332889,1.36150296990651,-2.08201438848921
"CANDIDATE",8096395,"K07587.01",0.06503,8820,0,-0.0001034,26.7360270989596,2.575,1.16148867313916
"FALSE POSITIVE",8649876,"K07595.01",0.06658,41.04,0,3.53e-05,43.2747652226598,1.99796799593599,-1.53402366863905
"FALSE POSITIVE",8868686,"K07598.01",2.497,42.14,0,7.53e-05,18.1618956307355,2.64424396940577,-3.11506276150628
"FALSE POSITIVE",9246715,"K07601.01",12.94,12.01,0,0.01005,2271.72244396684,1.35615390499503,3.33423423423423
"FALSE POSITIVE",10253638,"K07608.01",0.2076,16.96,0,-4.592e-05,33.2769491004152,1.96126276332924,1.04098360655738
"FALSE POSITIVE",10341777,"K07610.01",0.9772,1.543,1,7.675e-05,12.7764797507788,3.04334281593076,-5.25544554455446
"FALSE POSITIVE",10407271,"K07611.01",0.01464,25.79,0,1.396e-05,10.7134420033073,3.88588675500796,-0.272626728110599
"FALSE POSITIVE",10471167,"K07612.01",0.000842,0,2,0.0003179,8.47224871256914,5.79361009078938,-2.63427230046948
"FALSE POSITIVE",10471174,"K07613.01",7.097e-05,0,0,-3.712e-05,8.67695915575533,2.87294439796151,0.380748299319728
"FALSE POSITIVE",10471345,"K07614.01",0.7445,9.61,1,-0.0003152,3.04410517387617,3.62815384615385,2.75580110497238
"FALSE POSITIVE",11463950,"K07616.01",0.04532,6.088,0,4.254e-05,38.7699728670485,3.06411215689363,-1.28526315789474
"FALSE POSITIVE",11621897,"K07618.01",0.3165,547.3,0,-2.735e-05,23.7621832358674,2.39780306002354,0.476410256410256
"FALSE POSITIVE",1025986,"K07621.01",0.02344,0,0,2.306e-05,3.13575525812619,2.85714285714286,0.0516666666666667
"FALSE POSITIVE",1293046,"K07622.01",0.2449,2453,0,-0.01561,2.71996674518498,6.27272727272727,14.8540540540541
"FALSE POSITIVE",1434395,"K07623.01",0.8636,0,0,-0.006847,10.2263744160977,0,87.7310924369748
"CANDIDATE",1723078,"K07624.01",3.002,3818,0,-0.0003089,5.84717607973422,1.64846870838881,1.20383451059536
"FALSE POSITIVE",1868404,"K07625.01",0.503,18.96,0,-7.801e-05,1.76796157059315,1.64604163251926,1.07041420118343
"FALSE POSITIVE",1995712,"K07626.01",6.071,27140,0,0.0001095,2.98832016489179,2.78787878787879,-0.443941176470588
"FALSE POSITIVE",2140389,"K07627.01",1.075,0.04869,0,0.03182,224.331210191083,5.09576104833148,-173.240223463687
"CANDIDATE",2299738,"K07628.01",0.02912,16.89,0,1.074e-05,11.6972546640376,5.70534637545223,-0.309320695102686
"FALSE POSITIVE",2302758,"K07629.01",0.0004682,0.3268,0,-0.0002614,4.55780346820809,4.59176128453423,5.1620253164557
"CANDIDATE",2302997,"K07630.01",2.268,443.3,0,0.0002854,1.90868924889543,9.13559322033898,-0.965189873417721
"FALSE POSITIVE",2308411,"K07631.01",1.207,1.898,0,0.0006536,3.41005246234558,2.65558808525739,-6.17826086956522
"FALSE POSITIVE",2446134,"K07632.01",0.2339,736.5,0,5.78e-05,1.83996937212864,2.34501142421934,-0.162824858757062
"FALSE POSITIVE",2449053,"K07633.01",6.324e-24,1.659,0,0,3.57835027180336,3.2767541693576,203.518518518519
"FALSE POSITIVE",2569995,"K07634.01",22.26,493,0,-0.01231,6.9147224456959,1.57643312101911,0.505339805825243
"CANDIDATE",2577353,"K07635.01",2.001,1112,0,0.001167,5.46426312460468,2.83362521891419,-4.35269461077844
"CANDIDATE",2696205,"K07636.01",0.01496,2.547,0,0.0001675,8.62047440699126,4.63042033393084,-1.96619718309859
"FALSE POSITIVE",2711131,"K07637.01",0.02945,61.13,0,0.001163,14.281098546042,8.27491785323111,-15.2066115702479
"CANDIDATE",2834805,"K07638.01",1.58,170.9,0,-3.878e-06,10.7389817629179,2.40910031023785,0.041647619047619
"FALSE POSITIVE",2854839,"K07639.01",0.01404,20.64,0,0,5.82518641259321,5.50147203140334,0.0345048076923077
"FALSE POSITIVE",2859299,"K07640.01",0.0001063,1.771,0,-0.0004477,8.16831049058537,2.54184101144859,8.16711956521739
"CANDIDATE",2984990,"K07641.01",0.2781,12.37,0,8.165e-05,3.04949441192123,1.1235678365908,-0.759537572254335
"FALSE POSITIVE",3003019,"K07642.01",7.071e-07,2.152,0,-0.0002306,3.0331979937903,2.45159199279263,3.86770186335404
"FALSE POSITIVE",3102309,"K07643.01",0.4139,7.9,0,-5.665e-05,5.53897736797988,2.59058422398531,1.02634730538922
"CANDIDATE",3110177,"K07644.01",2.698,32.83,0,0.0002286,3.53482880755608,2.90454158042128,-1.48207547169811
"CANDIDATE",3129238,"K07645.01",0,0,0,-1.261e-05,-4.5,-545.73,0.825342465753425
"FALSE POSITIVE",3218844,"K07646.01",0.02392,2980,0,-0.0001769,1.49226361031519,2.37777777777778,-0.390358974358974
"FALSE POSITIVE",3230095,"K07647.01",0.01351,93.55,0,3.02e-05,5.0644930132569,3.97845804988662,-0.219559748427673
"CANDIDATE",3232249,"K07648.01",0.003886,9.865,0,-0.0002893,2.09406882241051,5.94399496583963,1.71
"FALSE POSITIVE",3235282,"K07649.01",2.429,12970,0,-0.004984,3.03775150383738,2.78571428571429,1.84777777777778
"FALSE POSITIVE",3241647,"K07650.01",2.67,1.442,0,-3.747e-05,4.04884054996922,2.80256455295978,0.444574468085106
"FALSE POSITIVE",3248696,"K07651.01",0.1226,12890,0,-0.002179,9.15142648134601,3.84615384615385,1.59935483870968
"FALSE POSITIVE",3345973,"K07652.01",1.549,35.87,0,0.00104,6.9437718590261,2.94201125519941,-15.9820143884892
"FALSE POSITIVE",3347807,"K07653.01",2.948,5457,0,3.666e-05,11.7076326002587,1.79928315412186,-0.331909090909091
"FALSE POSITIVE",3353454,"K07654.01",0.7667,7.609,0,0.0004934,13.0888697152718,1098.71186440678,-2.93935483870968
"FALSE POSITIVE",3439126,"K07655.01",1.494,100600,0,-0.0002852,7.75468622656887,6,0.182015306122449
"FALSE POSITIVE",3448456,"K07656.01",8.799e-05,11.97,0,-0.0008042,1.72883454573595,2.51589740984412,5.29918699186992
"FALSE POSITIVE",3531231,"K07657.01",0.03826,4021,0,-0.002046,13.2218396458436,3.25668449197861,5.69579646017699
"FALSE POSITIVE",3542542,"K07658.01",0.158,49.46,0,-0.0006291,4.35901778154107,4.53313187999137,3.77371794871795
"FALSE POSITIVE",3644631,"K07659.01",0.04995,44420,0,-9.457e-05,9.13476263399694,2.53125,-0.0118532608695652
"FALSE POSITIVE",3644738,"K07660.01",0.4125,20830,0,-0.0009072,9.68036529680365,2.75609756097561,0.675886524822695
"FALSE POSITIVE",3645282,"K07661.01",0.0006895,3.333,0,0.0008241,6.32113821138211,2.83867521367521,-19.6175478065242
"CANDIDATE",3660581,"K07662.01",8.676,699.9,0,-0.0001645,14.4960861056751,1.52874646559849,0.67785016286645
"FALSE POSITIVE",3663141,"K07663.01",0.07646,29.59,0,0,7.93326039387309,85022,-8.7890625
"FALSE POSITIVE",3732972,"K07664.01",0.005392,0,2,0.0002299,6.6491935483871,0,-5.29009762900976
"FALSE POSITIVE",3750350,"K07665.01",2.125,19930,0,-9.699e-05,2.75247933884298,2.3015873015873,0.318479262672811
"FALSE POSITIVE",3751231,"K07666.01",0.01971,6.546,0,0.0005524,8.95287958115183,2.30968401103235,-4.56514285714286
"CANDIDATE",3762750,"K07668.01",0.0733,14.18,1,0.0004572,2.064595716048,2.51237982352166,-1.36514285714286
"FALSE POSITIVE",3839294,"K07669.01",2.745,110.7,0,-0.0003501,6.61113915530877,7.4793875147232,1.12116935483871
"CANDIDATE",3848083,"K07670.01",0.03709,82.45,0,3.518e-05,3.46407185628743,2.5911494027805,-0.199573170731707
"FALSE POSITIVE",3851194,"K07671.01",1.954e-08,0.4704,0,-4.067e-05,6.34825665360016,2.34869486539302,1.25441176470588
"FALSE POSITIVE",3852476,"K07672.01",2.093,294.9,0,-0.0001402,3.09756097560976,2.53196930946292,0.513451511991658
"CANDIDATE",3852872,"K07673.01",0.5186,753,0,0.0001885,1.54336425978217,0.974214343271555,-1.04577464788732
"FALSE POSITIVE",3858943,"K07674.01",0.3077,1064,0,-0.000327,14.6630344664219,2.39571734475375,1.489816700611
"FALSE POSITIVE",3859042,"K07675.01",1.421,422.8,0,-0.001179,5.37442396313364,4.1201044386423,2.00842696629213
"CANDIDATE",3934657,"K07676.01",0.5999,71.29,0,-6.015e-05,10.0796614388847,2.59052721295507,0.80440251572327
"FALSE POSITIVE",3967501,"K07677.01",0.2326,0.5684,0,3.997e-06,52.5201072386059,1.32207970907661,18.6870503597122
"CANDIDATE",4048898,"K07678.01",0.3107,114.8,0,1.864e-06,6.35152284263959,3.66682998530132,-0.00987619047619048
"CANDIDATE",4054784,"K07679.01",0.05702,15.03,0,0.0001482,4.78126380910296,3.4016842322794,-1.68445945945946
"CANDIDATE",4072271,"K07680.01",0.3434,5151,0,3.562e-05,11.3104524180967,2.55639097744361,-0.16448
"CANDIDATE",4073017,"K07681.01",1.993,61.4,1,-6.495e-05,2.93672773753728,3.83604985618408,0.636875
"FALSE POSITIVE",4073089,"K07682.01",0,2.197,0,0,33.9428126823575,2.43955512572534,4.52941176470588
"FALSE POSITIVE",4136659,"K07683.01",7.579e-21,5.109,0,0.0003435,13.9169061928403,2.53842296782327,-6.71228070175439
"FALSE POSITIVE",4141587,"K07684.01",0.001136,0.567,0,4.365e-05,4.00735294117647,4.79288537549407,-0.503308823529412
"CANDIDATE",4141593,"K07685.01",3.426,868.5,0,-9.032e-05,15.8069194116428,2.46589259796807,1.13946360153257
"CANDIDATE",4141593,"K07685.02",0.4789,222.9,0,-9.931e-05,11.8027210884354,2.46473779385172,1.50452488687783
"FALSE POSITIVE",4144873,"K07686.01",1.389,46.48,0,1.17e-05,5.01666888918522,6.77454453441296,-0.00389127105666156
"CANDIDATE",4252671,"K07687.01",2.785,32.36,0,6.545e-05,10.1472348575533,2.43093256814921,-1.22075471698113
"FALSE POSITIVE",4281068,"K07689.01",0.1022,0.6188,2,0,888.030224969947,4.4329750024067,0
"FALSE POSITIVE",4284980,"K07690.01",0.04305,13.6,1,-1.559e-05,2.68671328671329,2.43641463645246,0.631446540880503
"FALSE POSITIVE",4355503,"K07691.01",4.388,192000,0,-0.001498,3.54049079754601,0,1.47974413646055
"FALSE POSITIVE",4373195,"K07692.01",2.97e-06,0.5964,0,0,25.8988358916246,1.36488634905977,0
"CANDIDATE",4384909,"K07693.01",0.01499,96.73,0,9.035e-07,1.76193633952255,3.08285895003163,-0.219307692307692
"FALSE POSITIVE",4386607,"K07694.01",0.2589,71.3,0,0.0002982,2.76790450928382,2.63918223666396,-1.50462962962963
"FALSE POSITIVE",4390912,"K07695.01",0.0353,0,0,-8.444e-05,11.8316512776466,0,1.25344827586207
"FALSE POSITIVE",4472143,"K07696.01",3.475e-06,37690,0,0.0007089,1.57758620689655,8.13333333333333,-1.39081632653061
"FALSE POSITIVE",4574319,"K07697.01",0.02645,2.304,0,-0.0005041,3.80218921032056,3.00551560607232,3.01381578947368
"FALSE POSITIVE",4651399,"K07698.01",0.1344,371.4,0,0.000444,1.04931682322801,4.91528239202658,-0.362284196547145
"FALSE POSITIVE",4670267,"K07699.01",0,0,0,0,-3.5,-2045.99,0
"CANDIDATE",4670361,"K07700.01",0.08358,35970,0,0.0004474,12.8242320819113,2.5,0.3500823723229
"FALSE POSITIVE",4730442,"K07702.01",9.105e-08,3.828,0,0.0002567,13.8856746123583,1.21006184156779,-5.45886524822695
"CANDIDATE",4742188,"K07703.01",0.001435,43850,0,4.541e-05,3.259375,2.45,-0.0200480349344978
"CANDIDATE",4742452,"K07704.01",0.001217,36.82,0,2.142e-05,3.9190653980489,2.33086864270559,-0.632751677852349
"CANDIDATE",4762283,"K07706.01",0.02504,3684,0,-0.0009282,1.83599290780142,5.025,1.21916666666667
"FALSE POSITIVE",4774646,"K07707.01",9.603e-08,2.268,0,0.0004894,14.9416160672583,2.62718540634735,-10.15165336374
"CANDIDATE",4813793,"K07708.01",0.3646,6.726,0,-5.782e-05,2.90563126767807,2.77036838759327,0.468700564971751
"FALSE POSITIVE",4840156,"K07709.01",3.209,4.183,0,-0.0008173,12.0077054794521,2.83187045164158,11.206106870229
"FALSE POSITIVE",4851283,"K07710.01",0.07626,0,0,-0.0002909,5.12377541346255,98473.5,2.22446808510638
"CANDIDATE",4940203,"K07711.01",1.386,14060,0,0.000413,10.6695598264104,3,-0.877639751552795
"FALSE POSITIVE",5009688,"K07713.01",15.35,3.685,0,-5.327e-06,4.31469979296066,2.46582299169945,0.0743396226415094
"FALSE POSITIVE",5024429,"K07714.01",0.01551,6.507,0,-0.0003212,1.86223891105374,2.50381582132528,1.24976744186047
"CANDIDATE",5091479,"K07715.01",10.21,667.6,0,9.275e-05,5.25873655913978,2.51617757712566,-0.520437956204379
"CANDIDATE",5097856,"K07716.01",0.004153,32360,0,0.0006008,7.50446428571428,3.9,-0.887078651685393
"FALSE POSITIVE",5120225,"K07717.01",0,0.6755,0,-0.01169,205.845905172414,2.67038043221037,171.167728237792
"FALSE POSITIVE",5126932,"K07718.01",1.42e-24,5.282,0,-1.021e-05,4.7742499271774,32514.7777777778,-0.431207598371778
"FALSE POSITIVE",5168498,"K07719.01",0.2536,1444,0,-0.00062,16.3608087091757,0.617322834645669,0.492242990654206
"FALSE POSITIVE",5185765,"K07720.01",0.2896,396.6,0,-0.0002335,1.95534009108271,2.46614583333333,1.49296875
"FALSE POSITIVE",5201593,"K07721.01",0.1128,0,0,-0.0001252,19.6259073143495,5.93607372732592,4.68543689320388
"FALSE POSITIVE",5273713,"K07722.01",0.1473,58.29,0,0.002525,5.59012512681772,3.04097505789185,-46.2443181818182
"FALSE POSITIVE",5276332,"K07723.01",2.264,12200,0,-0.0002151,6.49824067558058,3.37096774193548,1.03146853146853
"FALSE POSITIVE",5301093,"K07724.01",0.5343,51510,0,-0.0007941,5.17612929962702,4.28571428571429,1.68575851393189
"FALSE POSITIVE",5305399,"K07725.01",0.8042,18190,0,-0.001503,17.3894912427023,2.40909090909091,3.42083333333333
"FALSE POSITIVE",5389632,"K07726.01",0.001564,13.11,0,-0.0009771,2.04836672080852,2.58285727555617,6.26481481481481
"FALSE POSITIVE",5444491,"K07727.01",0.001225,0,0,0.0001374,9.77704194260486,3.00675003000798,-3.77554347826087
"FALSE POSITIVE",5456319,"K07728.01",3.506,4.987,0,0.00035,9.24582613701785,3.86671292013568,-7.25373134328358
"FALSE POSITIVE",5460434,"K07729.01",0.4402,13.87,0,1.479e-05,22.2001547588341,3.7196745807737,-1.46674057649667
"FALSE POSITIVE",5512513,"K07730.01",0.01321,18.48,0,5.802e-05,13.212890625,6.49409627611263,-0.864023210831721
"FALSE POSITIVE",5513861,"K07731.01",0,0,6,0,-2.5,-8016.46,0
"FALSE POSITIVE",5529552,"K07732.01",0.002237,0,0,1.739e-05,11.5737122557726,3.45692751763951,-0.25047619047619
"FALSE POSITIVE",5617259,"K07733.01",0.05326,0.1572,0,-6.132e-05,5.78566583766674,1.17820952348863,-0.00845558375634518
"FALSE POSITIVE",5653795,"K07734.01",0,6.836,0,-1.559e-05,21.2859424920128,1.46499658257611,0.974766355140187
"CANDIDATE",5687986,"K07735.01",0.1385,4431,0,-0.0003043,4.57318952234206,1.76900584795322,1.0008064516129
"FALSE POSITIVE",5709103,"K07736.01",0.04039,7.093,0,-3.047e-05,13.1311475409836,4.43521212573361,1.62254901960784
"FALSE POSITIVE",5716508,"K07737.01",0.00335,0,0,0,3.08076563958917,0,0.619817073170732
"FALSE POSITIVE",5730380,"K07738.01",3.155e-08,6.815,0,3.982e-07,16.5792658329972,2.06030786260746,0.244455445544554
"FALSE POSITIVE",5736801,"K07739.01",1.174,45.52,0,-0.001558,1.73416731821736,2.77068160597572,5.73806451612903
"FALSE POSITIVE",5774375,"K07740.01",0,0,0,-0.01934,-3.5,-4976.28,-136.85628742515
"FALSE POSITIVE",5806800,"K07741.01",0.8576,4035,0,0.003756,2.75512995896033,4.32631578947368,-10.241610738255
"FALSE POSITIVE",5817957,"K07742.01",2.141,44310,0,0.0006538,13.2496863237139,2.61290322580645,0.0725096153846154
"FALSE POSITIVE",5823557,"K07743.01",1.047,9.147,0,1.254e-05,6.18203785743053,2.56984160806875,-0.0064192
"CANDIDATE",5877292,"K07744.01",0.2104,134.9,0,1.207e-05,1.63540885221305,2.24437830687831,-0.176374269005848
"FALSE POSITIVE",5879448,"K07745.01",2.548,13980,0,-1.159e-05,15.4221002059025,1.78625954198473,0.0087
"CANDIDATE",5881307,"K07746.01",0.4866,38150,0,0.00011,4.73982970671712,2.53333333333333,0.350285714285714
"FALSE POSITIVE",5887316,"K07747.01",1.803e-24,3.98,0,-9.128e-05,7.5990675990676,5.49468466581621,2.44831730769231
"FALSE POSITIVE",5887393,"K07748.01",0.002437,2.615,0,-5.634e-05,11.1380985426787,1.43859676900099,0.886944444444444
"CANDIDATE",5888187,"K07749.01",0.0006257,3066,0,-7.984e-05,1.57475380483438,5.40909090909091,0.786451612903226
"CANDIDATE",5894182,"K07750.01",0.9933,7517,0,0.0002113,3.73010240292,1.91764705882353,-0.645098039215686
"FALSE POSITIVE",5895083,"K07751.01",0.02615,4.126,0,0.0004551,8.71689668034316,2.39912297499138,-14.3703703703704
"FALSE POSITIVE",5952448,"K07753.01",0.06286,5.637,0,-2.966e-05,5.5938242280285,2.52958016282658,0.336619718309859
"FALSE POSITIVE",5962509,"K07754.01",5.255,0.9484,0,-0.0004375,3.50537634408602,4.04142114719577,4.85172413793103
"FALSE POSITIVE",5991070,"K07756.01",1.62,0.05088,0,6.455e-05,9.38059485994802,1.70135262894465,-2.3607476635514
"FALSE POSITIVE",6032920,"K07757.01",1.37,150.4,0,-0.0001852,5.80448717948718,2.94440270473328,1.46692913385827
"CANDIDATE",6043538,"K07759.01",0.2137,22.63,0,7.499e-05,4.60270498732037,2.94103659797367,-0.427844827586207
"FALSE POSITIVE",6069674,"K07761.01",1.912e-06,5764,0,-0.0002853,2.57430593358737,1.25446428571429,0.515449735449735
"CANDIDATE",6106046,"K07762.01",0.3946,140.5,0,-0.0008202,1.82366589327146,2.41002425222312,2.1921686746988
"FALSE POSITIVE",6113752,"K07763.01",0.04483,11430,0,-0.0001338,9.10737628384687,2.40677966101695,0.530666666666667
"CANDIDATE",6124137,"K07764.01",1.083,2111,0,0.0001381,13.6455525606469,2.50260416666667,-0.799469026548673
"FALSE POSITIVE",6147851,"K07766.01",0.3428,25.31,0,1.959e-05,4.00972222222222,2.59632435918104,-0.132024539877301
"FALSE POSITIVE",6187888,"K07768.01",0.002876,5.567,0,-6.041e-05,12.8791946308725,5.47704157623729,0.379545454545455
"FALSE POSITIVE",6190535,"K07769.01",0.2883,36.92,0,-0.0001449,2.12222795255286,4.4031239031239,0.728169014084507
"FALSE POSITIVE",6198256,"K07770.01",0.007648,10.13,0,-2.428e-05,8.48346055979644,2.03388975283724,0.398795180722892
"FALSE POSITIVE",6199716,"K07771.01",5.581e-05,0,0,0.0007923,1.91167664670659,2.51128040837201,-12.9679420889348
"FALSE POSITIVE",6205566,"K07772.01",0.8587,37.34,0,0.000179,7.20558002936858,2.67276516905975,-2.32352941176471
"CANDIDATE",6231721,"K07773.01",0.2057,27.7,0,0.0001514,1.9819391634981,3.67500441930352,-0.347918552036199
"CANDIDATE",6277410,"K07774.01",0.2464,34.44,0,-0.0005709,1.76858886536306,2.79553172475424,1.77594936708861
"CANDIDATE",6278670,"K07775.01",0.02497,13930,0,-0.0003056,2.43781094527363,0.775956284153005,0.810463121783876
"CANDIDATE",6356400,"K07776.01",0.007185,31430,0,-0.002749,11.8191780821918,5,1.27297297297297
"FALSE POSITIVE",6369845,"K07777.01",3.109,36.54,0,0.0004812,14.5749108204518,1.72223704098871,-5.2781954887218
"FALSE POSITIVE",6442602,"K07778.01",1.964,2.492,0,2.011e-05,15.1403743315508,5.52781609195402,48.8047337278106
"FALSE POSITIVE",6445531,"K07779.01",0.3267,27.15,0,-0.0003396,2.39869281045752,2.62277843601896,1.76073298429319
"CANDIDATE",6451368,"K07780.01",0.06173,11.18,0,1.235e-05,9.16446578631453,2.07412663631513,-0.765129151291513
"FALSE POSITIVE",6469946,"K07781.01",0.00681,0.9406,0,-0.001934,5.3875262789068,4.61800606421852,14.418410041841
"FALSE POSITIVE",6519865,"K07782.01",0.1859,2.232,0,-6.707e-06,4.6311244602966,2.37654916652476,0.0140071942446043
"FALSE POSITIVE",6527016,"K07783.01",0.0001869,0.1016,0,0.0006668,5.71189979123173,1.02812177704329,-13.7342497136312
"FALSE POSITIVE",6531143,"K07784.01",0.2648,500.6,0,-0.0004432,3.64842540010325,2.46207124010554,1.48243243243243
"CANDIDATE",6531617,"K07785.01",0.3472,869.6,0,0.0007116,2.30174563591022,3.33333333333333,-0.813286713286713
"FALSE POSITIVE",6547322,"K07786.01",0.5095,0,23,0.0002746,9.78328173374613,1.02957414986493,-6.34803921568627
"FALSE POSITIVE",6590307,"K07787.01",3,9.352,0,-3.392e-05,3.68323586744639,3.17779519488741,0.451447368421053
"FALSE POSITIVE",6679504,"K07788.01",0.07447,10.25,0,0.0003074,3.35329087048832,4.69975649165927,-1.54607843137255
"FALSE POSITIVE",6780367,"K07789.01",0.3627,1456,0,0.0001702,3.88412017167382,0.684601113172542,-0.757037037037037
"FALSE POSITIVE",6783732,"K07790.01",0.0001549,2.344,0,0.0003581,8.10274372446001,2.49838172068982,-9.92405063291139
"CANDIDATE",6790592,"K07791.01",0.2512,0,0,0.0002903,30.8494666139866,0,-0.677366255144033
"FALSE POSITIVE",6795089,"K07792.01",2.857,17.85,0,-0.000594,11.3942857142857,5.98425196850394,1.8782967032967
