"koi_disposition","kepid","kepoi_name","boot_mesthresh","tce_fwm_prao","tce_ror_sn","tce_dicco_mdec_sn"
"CANDIDATE",4349452,"K00244.01",7.5427,-0.0008787,222.589003536019,0.289980806142035
"CANDIDATE",4349452,"K00244.02",7.4533,-0.0002248,96.4999098561978,0.810551181102362
"CANDIDATE",8478994,"K00245.01",9.6091,-0.0008098,41.9921179893271,3.89475065616798
"CANDIDATE",8478994,"K00245.02",7.9919,-5.604e-05,10.3865631392295,3.33991596638655
"CANDIDATE",11295426,"K00246.01",7.4735,-4.282e-05,35.1761869350711,1.07267605633803
"CANDIDATE",11295426,"K00246.02",7.4387,5.118e-05,5.10195127347905,-3.127125
"CANDIDATE",11852982,"K00247.01",7.2486,0.0005753,26.8789386168979,-0.0290921052631579
"CANDIDATE",5364071,"K00248.01",7.0936,0.000292,32.797307852849,0.717565217391304
"CANDIDATE",5364071,"K00248.02",7.1491,0.0003273,13.7898135792926,0.693467741935484
"CANDIDATE",5364071,"K00248.03",7.2181,-3.725e-06,2.63483930783103,-0.330279792746114
"CANDIDATE",5364071,"K00248.04",7.1697,0.0001609,2.96189818020943,-1.49275064267352
"CANDIDATE",9390653,"K00249.01",7.2644,0.0005224,26.5294537884529,-7.70393162393162
"CANDIDATE",9757613,"K00250.01",7.3139,0.001444,41.1749185419828,0.972918287937743
"CANDIDATE",9757613,"K00250.02",7.2373,0.001046,36.7193388006578,1.3256880733945
"CANDIDATE",9757613,"K00250.03",7.3478,0.0003642,3.18233491322035,-0.328478873239437
"CANDIDATE",9757613,"K00250.04",7.1049,0.000243,5.30419137072263,0.600327868852459
"CANDIDATE",10489206,"K00251.01",7.2874,-0.002341,26.5068592930337,-0.247105606258149
"CANDIDATE",10489206,"K00251.02",7.2444,-0.0003091,1.43798402855316,-1.41411575562701
"CANDIDATE",11187837,"K00252.01",7.1835,0.0001334,23.3861991567165,-1.14193889541716
"CANDIDATE",11752906,"K00253.01",7.1815,0.0001267,18.4843971320921,5.01266666666667
"CANDIDATE",11752906,"K00253.02",7.2754,-0.000606,13.4149135258363,3.84366576819407
"CANDIDATE",5794240,"K00254.01",7.4021,0.0003089,386.671667048771,-0.123311377245509
"CANDIDATE",7021681,"K00255.01",7.3447,0.0003092,13.9391830892098,-2.32555555555556
"CANDIDATE",7021681,"K00255.02",7.2277,0.0005235,0.999898756635397,-0.746626686656672
"FALSE POSITIVE",7021681,"K00255.03",7.2515,-0.0001288,1.20416979933586,1.74151624548736
"FALSE POSITIVE",11548140,"K00256.01",8.0907,-0.0008784,1.91057839561331,-2.64187779433681
"CANDIDATE",5514383,"K00257.01",7.5959,0.0001405,37.5560372672081,-0.87059585492228
"FALSE POSITIVE",11231334,"K00258.01",8.7756,-0.0007727,9.26931508666867,3.41715976331361
"FALSE POSITIVE",5790807,"K00259.01",-1,-0.00258,1325.30655405839,-2.1592513368984
"CANDIDATE",8292840,"K00260.01",7.7618,6.138e-05,22.4920352356693,-0.70912037037037
"CANDIDATE",8292840,"K00260.02",7.1874,1.493e-05,21.6980096127038,2.46276747503566
"CANDIDATE",8292840,"K00260.03",7.1897,-4.144e-05,47.1724418742494,3.13192612137203
"CANDIDATE",5383248,"K00261.01",7.5773,-0.0001819,59.9636497259678,-2.34663212435233
"CANDIDATE",11807274,"K00262.01",7.2604,-8.77e-06,9.15601204083716,0.262800751879699
"CANDIDATE",11807274,"K00262.02",7.2616,-3.192e-06,51.5521580179896,-0.564905956112853
"FALSE POSITIVE",10514430,"K00263.01",7.8508,5.173e-05,1.73036681858614,-0.535982142857143
"FALSE POSITIVE",3097346,"K00264.01",7.25,-0.004655,55.6467841678374,-78.3388429752066
"CANDIDATE",12024120,"K00265.01",7.1418,4.349e-05,8.78478822004523,0.337682432432432
"CANDIDATE",7375348,"K00266.01",7.343,-1.537e-05,11.1991710201759,-0.0319614634146341
"CANDIDATE",7375348,"K00266.02",7.6962,-0.0001124,14.319546862661,1.89803418803419
"CANDIDATE",3425851,"K00268.01",8.0735,0.000119,34.0856992032395,0.973917322834646
"CANDIDATE",7670943,"K00269.01",7.3023,0,22.2181596685806,0.0196429166666667
"CANDIDATE",6528464,"K00270.01",7.3726,-3.269e-05,11.4792704033538,-1.60824228028504
"CANDIDATE",6528464,"K00270.02",7.8415,-6.429e-05,10.1770990931498,3.19681672025723
"CANDIDATE",9451706,"K00271.01",7.1624,-0.0002136,28.0216949509056,3.86858237547893
"CANDIDATE",9451706,"K00271.02",7.2086,-0.000242,18.9757801763468,4.28333333333333
"CANDIDATE",9451706,"K00271.03",7.3022,-7.829e-05,5.41034257510145,2.84480938416422
"FALSE POSITIVE",5716763,"K00272.01",7.5528,2.496e-06,20.9583453906593,-0.695048439181916
"CANDIDATE",3102384,"K00273.01",7.3883,9.328e-05,15.8947158442625,-1.92188405797101
"CANDIDATE",8077137,"K00274.01",7.4015,7.527e-07,4.10654927485151,0.933067010309278
"CANDIDATE",8077137,"K00274.02",7.37,-1.107e-05,3.90523831544436,-0.145114093959732
"CANDIDATE",10586004,"K00275.01",7.4558,-1.299e-05,9.92134782329002,0.331407272727273
"CANDIDATE",10586004,"K00275.02",7.8679,-3.616e-05,17.0397627174014,-0.0981733333333333
"CANDIDATE",11133306,"K00276.01",7.3348,0.0002025,29.6582390809173,-0.541682634730539
"CANDIDATE",11401755,"K00277.01",7.5181,-8.509e-06,45.0923762301865,-0.462312883435583
"CANDIDATE",11401755,"K00277.02",7.6078,-2.489e-05,0.697449090772196,0.798787483702738
"CANDIDATE",12314973,"K00279.01",7.5578,3.175e-05,83.0467610240277,0.194891666666667
"CANDIDATE",12314973,"K00279.02",7.478,-3.356e-05,49.4275609775724,-0.253018587360595
"CANDIDATE",12314973,"K00279.03",7.3961,-7.683e-06,3.68840956651447,0.0829517795637199
"CANDIDATE",4141376,"K00280.01",7.3744,5.744e-06,31.5574183100553,1.69414705882353
"CANDIDATE",4143755,"K00281.01",7.3668,1.187e-05,18.4140802466998,0.35209963099631
"CANDIDATE",5088536,"K00282.01",7.3816,2.016e-05,33.3031275963894,0.243719298245614
"CANDIDATE",5088536,"K00282.02",7.3475,-2.189e-05,5.34198201735701,1.29644194756554
"CANDIDATE",5088536,"K00282.03",7.6721,-2.686e-05,1.4833237492812,-0.473049095607235
"CANDIDATE",5695396,"K00283.01",7.4905,4.58e-05,26.5949461846261,1.53026865671642
"CANDIDATE",5695396,"K00283.02",7.5658,1.704e-05,3.78818581501389,2.73326810176125
"CANDIDATE",6021275,"K00284.01",7.3143,-0.0001089,17.6511630945712,3.22665271966527
"CANDIDATE",6021275,"K00284.02",7.3081,-1.598e-05,38.2925611688681,0.266
"CANDIDATE",6021275,"K00284.03",7.2386,6.599e-05,6.4773800180478,0.547619047619048
"CANDIDATE",6021275,"K00284.04",7.6672,-5.894e-05,1.88500833998246,-0.206709154113557
"CANDIDATE",6196457,"K00285.01",7.4142,-4.106e-07,23.4572115520348,0.304342541436464
"CANDIDATE",6196457,"K00285.02",7.3604,-5.984e-05,17.6475113781521,-1.13308189655172
"CANDIDATE",6196457,"K00285.03",7.5625,-1.481e-05,10.2196610510601,-0.968923395445135
"FALSE POSITIVE",8258171,"K00286.01",7.2481,0.001145,1.91936647179012,55.0863636363636
"FALSE POSITIVE",8703887,"K00287.01",9.8663,-0.001949,432.050109085791,6.78846153846154
"CANDIDATE",9592705,"K00288.01",7.3251,4.905e-05,14.339616584251,-2.67715355805243
"CANDIDATE",10386922,"K00289.01",9.7421,-0.0002362,90.6547315928688,-0.141423841059603
"CANDIDATE",10386922,"K00289.02",7.3993,-1.643e-05,21.8473217955384,0.302150326797386
"FALSE POSITIVE",10488450,"K00290.01",7.4208,0.002038,12.5157572999712,10.530779753762
"CANDIDATE",10933561,"K00291.01",7.1033,-0.0001865,8.50124729563897,0.375671641791045
"CANDIDATE",10933561,"K00291.02",7.1989,-5.756e-05,2.63044955601823,-0.911731266149871
"CANDIDATE",11075737,"K00292.01",7.3092,5.944e-05,6.90849174771363,0.00867807486631016
"FALSE POSITIVE",11200415,"K00293.01",7.2094,0.002338,34.360021606017,-6.28411602209945
"CANDIDATE",11259686,"K00294.01",7.1561,0.0001423,10.8370675594205,-2.32966666666667
"CANDIDATE",11547513,"K00295.01",7.2902,7.602e-06,22.5393844969409,-0.390409937888199
"CANDIDATE",11547513,"K00295.02",7.2831,0.0001061,2.86623080294909,-2.4634650455927
"CANDIDATE",11802615,"K00296.01",7.2579,-0.0001265,23.6053979902946,-0.210114906832298
"CANDIDATE",11905011,"K00297.01",7.1381,1.076e-05,7.13619443356252,-0.357891304347826
"CANDIDATE",12785320,"K00298.01",7.2198,-0.0001458,2.47511672676958,0.720798319327731
"CANDIDATE",12785320,"K00298.02",7.1803,-1.679e-05,20.1615953967134,0.0594274711168164
"CANDIDATE",2692377,"K00299.01",7.7698,5.064e-05,8.56979362078202,0.795844827586207
"FALSE POSITIVE",3438975,"K00300.01",7.308,-0.0004526,1.53796439369624,-2.28639455782313
"CANDIDATE",3642289,"K00301.01",7.2634,-3.939e-05,21.8640834208173,-1.59361904761905
"CANDIDATE",3642289,"K00301.02",7.3004,-0.0001436,4.48913053530632,0.988817635270541
"CANDIDATE",3662838,"K00302.01",8.7985,0.0001101,45.9197110207591,-0.392008403361345
"CANDIDATE",5966322,"K00303.01",7.8447,-0.0001004,25.3366686813377,0.321952380952381
"CANDIDATE",6029239,"K00304.01",7.3945,6.307e-05,20.5431231044764,0.848203045685279
"CANDIDATE",6029239,"K00304.02",7.4146,-2.715e-05,2.67813151491038,-0.231287878787879
"CANDIDATE",6063220,"K00305.01",7.1956,0.0001683,17.9935229480359,0.846726495726496
"CANDIDATE",6071903,"K00306.01",7.4264,4.88e-05,11.5616169429261,0.19185593220339
"CANDIDATE",6289257,"K00307.01",7.3386,-3.859e-05,9.50459730723414,0.16652389380531
"CANDIDATE",6289257,"K00307.02",7.2606,-0.0001391,6.54995685011728,2.85386075949367
"CANDIDATE",6291837,"K00308.01",7.1403,0.0001206,76.5281031592781,-0.028127397260274
"FALSE POSITIVE",7024222,"K00309.01",7.3329,-0.001019,2.53382108940963,41.6316091954023
"CANDIDATE",7050989,"K00312.01",7.5985,-5.483e-07,15.8746129470047,-0.239535269709544
"CANDIDATE",7050989,"K00312.02",7.5849,-7.669e-05,11.8408443820201,-0.0112369668246445
"CANDIDATE",7419318,"K00313.01",7.1903,3.233e-05,18.907465616453,0.193601226993865
"CANDIDATE",7419318,"K00313.02",7.257,3.494e-05,11.3794807241625,0.0399551470588235
"CANDIDATE",7603200,"K00314.01",7.3688,-8.085e-05,36.9652349355209,-0.476719298245614
"CANDIDATE",7603200,"K00314.02",7.4136,3.272e-05,3.16707735310892,-0.873622047244094
"CANDIDATE",7603200,"K00314.03",7.4735,5.394e-05,0.525774873827742,0.0771120996441281
"CANDIDATE",7700622,"K00315.01",7.3847,4.738e-05,27.7085215474146,0.865047169811321
"CANDIDATE",8008067,"K00316.01",7.3918,-2.066e-05,11.7671731334764,2.36304347826087
"CANDIDATE",8008067,"K00316.02",8.3395,-0.0004604,7.84832110868095,1.69413043478261
"CANDIDATE",8008067,"K00316.03",7.2014,-7.572e-05,4.83501167762102,2.32861386138614
"CANDIDATE",8121310,"K00317.01",7.5972,-5.759e-05,19.1422558603104,2.07862275449102
"CANDIDATE",8121310,"K00317.02",7.3915,1.465e-05,10.9907978396564,-0.685074626865672
"CANDIDATE",8156120,"K00318.01",7.7363,0,71.18356314069,-0.286617647058824
"CANDIDATE",8684730,"K00319.01",7.3421,-0.0001425,225.878497595952,1.43276073619632
"FALSE POSITIVE",8700558,"K00320.01",7.1271,0.0002491,6.79583555647598,-39.1629464285714
"CANDIDATE",8753657,"K00321.01",7.0512,-2.435e-05,11.2364955110075,-0.36353065539112
"CANDIDATE",8753657,"K00321.02",7.1335,-2.082e-05,3.16522253764353,-0.312592592592593
"FALSE POSITIVE",8948424,"K00322.01",7.1818,-0.03629,13.3007671492144,5.28817891373802
"CANDIDATE",9139084,"K00323.01",7.6223,-8.512e-05,21.4574413238441,0.269788461538462
"FALSE POSITIVE",9641041,"K00324.01",7.183,-6.577e-06,7.55451212049355,-0.11635225375626
"FALSE POSITIVE",9724984,"K00325.01",7.2135,-0.02528,6.30483194986251,-3.3225641025641
"CANDIDATE",9880467,"K00326.01",7.415,-0.002696,3.88374791641767,0.362364928909953
"CANDIDATE",9880467,"K00326.02",7.8211,-0.002291,14.4822640661507,-3.21
"CANDIDATE",9881662,"K00327.01",7.1974,-4.876e-05,9.3847684246735,1.27291262135922
"CANDIDATE",9881662,"K00327.02",7.5802,-0.000157,14.535419375988,-0.405980582524272
"FALSE POSITIVE",9895004,"K00328.01",7.5088,0.0004848,21.8375461649682,-24.7570900123305
"FALSE POSITIVE",10031885,"K00329.01",7.396,-0.0001957,1.27639445268689,-3.37405541561713
"CANDIDATE",11361646,"K00330.01",6.9726,7.85e-05,16.9605431638705,-0.395196531791908
"CANDIDATE",11361646,"K00330.02",6.8004,-4.707e-05,2.80647931339621,0.575255102040816
"CANDIDATE",10285631,"K00331.01",7.1872,-3.893e-05,24.3948534136217,-0.038035
"CANDIDATE",10285631,"K00331.02",7.3914,-6.326e-05,0.871598985712464,-0.698895348837209
"CANDIDATE",10290666,"K00332.01",7.1003,2.787e-05,8.87102123391584,-0.43434
"CANDIDATE",10290666,"K00332.02",7.1679,-2.311e-05,1.99290168500012,0.527001733102253
"CANDIDATE",10337258,"K00333.01",7.1012,-2.066e-05,14.3383025198528,0.72390625
"FALSE POSITIVE",10383687,"K00334.01",7.2439,-0.009879,3.23162193844283,77.6181277860327
"FALSE POSITIVE",10470206,"K00335.01",7.8058,-0.0006504,69.2027895880139,-3.93574257425743
"FALSE POSITIVE",10518725,"K00336.01",7.3206,-0.003453,3.13348922614058,-34.6371900826446
"CANDIDATE",10545066,"K00337.01",7.5546,0.0001394,5.7007889999381,-1.43650306748466
"CANDIDATE",10552611,"K00338.01",7.4143,0.0001924,8.7983111799008,-0.457913461538462
"CANDIDATE",10552611,"K00338.02",7.263,1.059e-05,1.57108902863679,1.29044117647059
"CANDIDATE",10587105,"K00339.01",6.9511,-2.879e-05,12.121570789138,1.16543086172345
"CANDIDATE",10587105,"K00339.02",7.1085,-3.223e-05,25.6271261213773,0.825855263157895
"CANDIDATE",10587105,"K00339.03",7.095,0.0003192,21.9226178801222,-0.0444974093264249
"FALSE POSITIVE",10616571,"K00340.01",7.5747,0.0007737,-0.11313002,0.819898697539797
"CANDIDATE",10878263,"K00341.01",7.2028,-6.802e-05,10.8333037068098,-0.745990654205608
"CANDIDATE",10878263,"K00341.02",7.189,2.113e-05,9.58501103213213,-0.058293137254902
"CANDIDATE",10982872,"K00343.01",7.2965,0.0001001,45.199901035568,-1.43681818181818
"CANDIDATE",10982872,"K00343.02",7.058,1.018e-05,25.9109702038178,-0.256913827655311
"CANDIDATE",10982872,"K00343.03",7.4477,-1.067e-05,2.58747658674172,1.21284860557769
"CANDIDATE",11015108,"K00344.01",7.4263,0.000245,25.252602863278,-0.383008130081301
"CANDIDATE",11074541,"K00345.01",7.0542,-0.0001581,16.9014088893915,-1.27264705882353
"CANDIDATE",11100383,"K00346.01",7.1939,8.93e-05,21.2626978423118,0.540638655462185
"CANDIDATE",11189127,"K00347.01",7.1495,-0.001346,55.3631895505475,0.733562874251497
"CANDIDATE",11194032,"K00348.01",7.3802,0.0001175,59.1645329957994,0.411101851851852
"CANDIDATE",11394027,"K00349.01",7.2457,0.0002986,14.7526765837206,-0.342093567251462
"CANDIDATE",11395587,"K00350.01",7.4177,1.289e-05,3.89855060327285,-0.185542574257426
"CANDIDATE",11442793,"K00351.01",9.4775,-9.382e-05,122.255554752012,-0.991355498721228
"CANDIDATE",11442793,"K00351.02",8.475,0.000318,44.1594890471995,-0.500977011494253
"CANDIDATE",11442793,"K00351.03",7.5617,0.0001073,19.2714170832796,1.04522123893805
"CANDIDATE",11442793,"K00351.04",7.8578,0.0003952,24.3719196733112,-2.69279069767442
"CANDIDATE",11442793,"K00351.05",8.1273,-0.0003696,17.0027904321524,-0.0179608133086876
"CANDIDATE",11442793,"K00351.06",7.2659,-1.482e-05,12.7945914137464,-1.11717557251908
"CANDIDATE",11442793,"K00351.07",7.1825,7.217e-05,18.1361258105665,0.869897260273973
"CANDIDATE",11521793,"K00352.01",7.3409,9.955e-05,26.0010055805189,0.853054187192118
"CANDIDATE",11521793,"K00352.02",7.2417,1.667e-05,0.975172639503384,0.305674518201285
"CANDIDATE",11566064,"K00353.01",7.6261,5.828e-05,135.355392950393,-0.387342582710779
"CANDIDATE",11566064,"K00353.02",7.286,-7.813e-05,6.13686800977499,-1.01490322580645
"CANDIDATE",11566064,"K00353.03",7.3083,4.612e-05,3.23229348967335,-0.101064814814815
"CANDIDATE",11568987,"K00354.01",7.3068,0.0003316,18.491642805068,0.859285714285714
"CANDIDATE",11568987,"K00354.02",7.4059,0.0001345,3.79382716998269,0.185714285714286
"CANDIDATE",11621223,"K00355.01",7.1779,2.227e-05,12.5891803358535,-0.582480620155039
"CANDIDATE",11624249,"K00356.01",7.124,-0.0002533,83.8581689307187,0.654169014084507
"FALSE POSITIVE",12017140,"K00358.01",7.2231,0.01172,3337.36269860693,0.361526946107784
"FALSE POSITIVE",12106929,"K00359.01",7.3063,0.000141,47.5413463756402,2.32569169960474
"FALSE POSITIVE",12107021,"K00360.01",7.1843,0.0004892,1.37090944651352,-3.69788461538462
"CANDIDATE",12404954,"K00361.01",7.3673,-5.572e-06,10.6999936207586,1.39971264367816
"FALSE POSITIVE",1571511,"K00362.01",7.3759,-0.0001189,1862.59908467641,0.039002994011976
"FALSE POSITIVE",2438070,"K00363.01",7.4222,0.001051,4.54915692969107,82.7660427807487
"CANDIDATE",11623629,"K00365.01",7.4447,-4.573e-05,57.6876904504391,2.75722222222222
"CANDIDATE",3545478,"K00366.01",7.4529,3.21e-05,325.212505481906,0.10269687162891
"CANDIDATE",4815520,"K00367.01",7.404,-0.0001202,35.1918741893032,-3.52544554455446
"FALSE POSITIVE",6603043,"K00368.01",8.3124,8.958e-05,1898.14872255055,0.164556650246305
"CANDIDATE",7175184,"K00369.01",7.2198,-5.281e-05,5.66346571677158,-0.458814898419865
"CANDIDATE",7175184,"K00369.02",7.2148,-4.505e-05,4.9173579763288,0.598932806324111
"CANDIDATE",8494142,"K00370.01",7.4683,2.041e-05,26.4449192537535,0.793768115942029
"CANDIDATE",8494142,"K00370.02",7.3069,5.998e-05,29.3207753316068,3.62403846153846
"FALSE POSITIVE",5652983,"K00371.01",8.1947,-0.0006377,4.61683071769154,0.279804347826087
"CANDIDATE",6471021,"K00372.01",12.42,-0.0004787,164.282185978532,0.136551724137931
"CANDIDATE",7364176,"K00373.01",7.4292,-8.884e-05,16.8891778195206,0.285104347826087
"CANDIDATE",8686097,"K00374.01",8.3884,0.0002383,20.3841134585673,1.60657608695652
"FALSE POSITIVE",12643589,"K00376.01",7.2926,0.05866,2.29516223208789,-64.16497829233
"FALSE POSITIVE",12643589,"K00376.02",7.1747,-0.001228,7.97585195404787,-24.5071599045346
"CANDIDATE",3323887,"K00377.01",-1,-0.0001787,100.150367899973,-0.0217934165720772
"FALSE POSITIVE",2449074,"K00378.01",7.1913,-0.0108,7.59615199566089,50.92265625
"FALSE POSITIVE",2446113,"K00379.01",7.1896,-0.0002371,10.8828262082412,2.07842391304348
"CANDIDATE",2446113,"K00379.02",7.1832,-0.0002301,13.439628189498,0.548532786885246
"FALSE POSITIVE",2452450,"K00380.01",7.2754,0.008287,82.5236342147712,-52.723
"FALSE POSITIVE",3230578,"K00381.01",7.3881,-4.711e-05,16.9804819703013,-0.387439180537772
"FALSE POSITIVE",3231137,"K00382.01",7.1485,0.02247,16.4579334553867,-43.3125884016973
"CANDIDATE",3353050,"K00384.01",7.1605,2.317e-05,15.8801377080141,-0.595259259259259
"CANDIDATE",3446746,"K00385.01",7.2676,0.0001276,5.11631516520944,-0.42337037037037
"CANDIDATE",3656121,"K00386.01",7.3105,-0.0004808,8.53240597025908,0.3026375
"CANDIDATE",3656121,"K00386.02",7.3914,0.0001593,14.066867307691,-0.684541984732824
"CANDIDATE",3733628,"K00387.01",7.5399,6.863e-05,21.935529554506,1.35995762711864
"CANDIDATE",3831053,"K00388.01",7.2401,-1.115e-05,31.5723371870355,0.371228395061728
"FALSE POSITIVE",3847708,"K00389.01",7.0043,-0.005687,3.18506185930798,44.4295580110497
"FALSE POSITIVE",3849155,"K00390.01",6.9754,0.0003865,5.67859085839291,-18.8918699186992
"FALSE POSITIVE",3858804,"K00391.01",7.6319,-0.001462,1.28278847361471,9.22176039119804
"CANDIDATE",3942670,"K00392.01",7.6009,-0.0001494,24.0859740061997,1.67618279569892
"CANDIDATE",3942670,"K00392.02",7.3579,-5.556e-05,2.51876712971789,0.344773139745917
"CANDIDATE",3964109,"K00393.01",7.2056,-8.685e-05,6.29986043245543,1.28029288702929
"FALSE POSITIVE",4159347,"K00394.01",7.2824,0.0009346,1.76969925180168,-25.2975391498881
"FALSE POSITIVE",4165960,"K00395.01",7.279,0.0001225,1.64431711451466,-41.5186813186813
"CANDIDATE",4252322,"K00396.01",7.3742,-3.883e-05,4.4474090627138,-2.57432203389831
"FALSE POSITIVE",4376644,"K00397.01",7.3838,-0.01474,12.5309553618828,8.27423580786026
"CANDIDATE",9946525,"K00398.01",7.3973,-0.0006393,130.558682602003,0.274077809798271
"CANDIDATE",9946525,"K00398.02",7.2671,-2.028e-05,17.0883554827816,-0.198575
"CANDIDATE",9946525,"K00398.03",7.1969,-6.412e-05,6.8503043596492,0.836364485981308
"FALSE POSITIVE",7289157,"K00399.01",-1,0.01616,18.0794212905937,-1.95943113772455
"FALSE POSITIVE",2695110,"K00400.01",7.2251,-0.01254,3.73132068863732,-55.15625
"CANDIDATE",3217264,"K00401.01",7.1831,-9.87e-05,40.7424755326802,0.750869565217391
"CANDIDATE",3217264,"K00401.02",7.0535,0.0004003,30.5088919862908,1.42575471698113
"CANDIDATE",3217264,"K00401.03",7.0705,0.0001604,11.1267812038962,-1.83113839285714
"FALSE POSITIVE",3342592,"K00402.01",7.2311,0,983.331505677426,-2.79329685362517
"FALSE POSITIVE",4247092,"K00403.01",7.4042,0.0003154,3.07210476918023,-1.40338235294118
"FALSE POSITIVE",4949751,"K00404.01",7.5514,-0.01306,4.4911246705845,-19.400906002265
"FALSE POSITIVE",5003117,"K00405.01",7.4809,0.001759,925.227902968251,-0.24659793814433
"FALSE POSITIVE",5035972,"K00406.01",7.1847,-0.0005093,13.9299858249249,1.10085906040268
"FALSE POSITIVE",5218441,"K00407.01",-1,-0.001944,421.261991239179,10.4909694555113
"CANDIDATE",5351250,"K00408.01",7.324,0.0003998,33.7726386629028,0.852225988700565
"CANDIDATE",5351250,"K00408.02",7.4509,0.0001396,8.28184687836419,-1.36815602836879
"CANDIDATE",5351250,"K00408.03",7.7986,-0.0004347,28.9553439630505,-0.57427027027027
"CANDIDATE",5351250,"K00408.04",7.2541,0.0001184,2.62276997818143,-0.241030898876404
"FALSE POSITIVE",5351250,"K00408.05",7.7347,-0.001278,2.27117793276496,-1.10514767932489
"CANDIDATE",5444548,"K00409.01",7.1538,0.0001208,23.8286324604134,0.839745454545454
"FALSE POSITIVE",5449777,"K00410.01",7.2604,0.0002147,6.04947009395135,-1.22729508196721
"FALSE POSITIVE",5478055,"K00411.01",7.4104,0.0001772,9.15362203942016,-20.459765625
"CANDIDATE",5683743,"K00412.01",7.2471,0.002926,76.0218858549527,-0.884526209677419
"CANDIDATE",5791986,"K00413.01",7.1928,0.0001157,13.0775312903979,0.892129032258064
"CANDIDATE",5791986,"K00413.02",7.2377,-9.197e-05,21.238195910658,-0.37358
"FALSE POSITIVE",5872150,"K00414.01",7.7602,-0.001247,1125.76243597285,1.35074452554745
"FALSE POSITIVE",5872150,"K00414.02",7.4471,0.0005063,29.1732528158706,-58.0877914951989
"CANDIDATE",6289650,"K00415.01",7.5787,0.0001874,52.6946537489701,0.254485714285714
"CANDIDATE",6508221,"K00416.01",7.2857,0.0006177,39.4999883667902,-0.5712
"CANDIDATE",6508221,"K00416.02",7.3823,0.0003282,24.6726254463396,-0.228473684210526
"CANDIDATE",6508221,"K00416.03",7.2892,0.0001337,0.361105499992254,0.788280991735537
