"koi_disposition","kepid","kepoi_name","tce_dof2","tce_chisq2","tce_chisqgof","tce_eqt","tce_hap_stat","tce_fwm_prao"
"FALSE POSITIVE",5806800,"K07741.01",16.67,20.92,122.5,363,19.23,0.003756
"FALSE POSITIVE",5817957,"K07742.01",13.36,20.22,160.8,242,7.733,0.0006538
"FALSE POSITIVE",5823557,"K07743.01",553.1,716.2,6109,1660,-1.481,1.254e-05
"CANDIDATE",5877292,"K07744.01",99.34,98.02,497.1,870,-0.7723,1.207e-05
"FALSE POSITIVE",5879448,"K07745.01",6.665,5.155,91.35,315,0.8565,-1.159e-05
"CANDIDATE",5881307,"K07746.01",7.728,1.225,108.7,263,-1.886,0.00011
"FALSE POSITIVE",5887316,"K07747.01",1827,3194,13330,2460,12.9,-9.128e-05
"FALSE POSITIVE",5887393,"K07748.01",688.9,594.6,4821,3190,1.965,-5.634e-05
"CANDIDATE",5888187,"K07749.01",15.01,10.6,56.19,317,3.101,-7.984e-05
"CANDIDATE",5894182,"K07750.01",7.587,1.432,20.92,379,-0.2217,0.0002113
"FALSE POSITIVE",5895083,"K07751.01",588.6,740.7,3624,2930,21.09,0.0004551
"FALSE POSITIVE",5952448,"K07753.01",1452,1644,6283,1780,11.13,-2.966e-05
"FALSE POSITIVE",5962509,"K07754.01",1675,1787,12230,1720,20.72,-0.0004375
"FALSE POSITIVE",5991070,"K07756.01",1394,885.3,7462,2760,7.993,6.455e-05
"FALSE POSITIVE",6032920,"K07757.01",121.2,145.6,515.6,759,-3.556,-0.0001852
"CANDIDATE",6043538,"K07759.01",215.2,215.1,1699,1380,3.198,7.499e-05
"FALSE POSITIVE",6069674,"K07761.01",6.691,2.287,15.54,330,0.4829,-0.0002853
"CANDIDATE",6106046,"K07762.01",102.4,71.21,552.6,891,1.446,-0.0008202
"FALSE POSITIVE",6113752,"K07763.01",8.161,2.204,69.22,278,-1.624,-0.0001338
