"koi_disposition","kepid","kepoi_name","tce_model_dof","tce_nkoi","tcet_ingress","tcet_depth","tce_max_sngle_ev","tce_cap_stat","tce_rb_tcount4","tce_fwm_sdeco","tce_fwm_prao","tce_dicco_msky","tce_dikco_mdec","tce_period_sn","tce_dor_sn","tce_fwm_sdec_sn"
"FALSE POSITIVE",12734396,"K04303.01",556.6,1,0.231,680.1,6.202,5.809,0,-0.004187,-0.00132,3.7307,1.8512,45177.3359321897,0.424616119900072,163303.644654088
"CANDIDATE",11612280,"K04304.01",6577,1,0.6888,72.05,3.083,5.349,0,0.4241,-0.0001007,1.29,1.0184,100870.35599233,0.504819552858812,178007.268817204
"FALSE POSITIVE",8149484,"K04306.01",17510,1,2.709,69.35,3.291,8.008,0,-1.323,-2.336e-06,0.76189,-0.1061,204453.824770926,0.653985685070073,183374.345833333
"CANDIDATE",3558849,"K04307.01",481,1,1.921,1324,50.89,3.139,0,-1.673,0.0007948,0,0,17384.6809079806,0.596212497269325,77055.3393213573
"FALSE POSITIVE",11151677,"K04308.01",21480,1,0.8569,1309,7.311,-7.602,0,112.1,0.01751,7.4041,6.1947,192912.188251423,0.978832611823228,0
"FALSE POSITIVE",11037128,"K04309.01",4389,1,0.8865,338.3,3.314,3.39,0,0.9931,-0.0007277,3.9316,1.3115,320709.384084916,0.56278320589809,199867.061728395
"CANDIDATE",7103919,"K04310.01",3208,1,1.105,196.7,3.998,7.409,0,-0.3664,-3.07e-05,0.71025,0.070203,178216.299079392,0.38643916671344,178529.573221757
"FALSE POSITIVE",8645191,"K04311.01",21260,1,0.2502,277.6,3.775,3.76,0,6.884,0.000139,4.2618,4.1494,125601.751743406,0.413534934330393,150305.040268456
"CANDIDATE",10722485,"K04312.01",6208,1,1.43,75.95,3.441,7.275,0,0.6132,-8.488e-06,0.83883,0.74367,133965.890065179,0.5624199182271,171436.964285714
"FALSE POSITIVE",8128067,"K04314.01",5088,1,1.457,812.1,4.227,3.645,0,-4.677,-0.001163,2.2274,-2.5248,130519.473700791,9.53731546235469,244326.505555556
"FALSE POSITIVE",10342248,"K04315.01",28370,1,2.504,150.3,3.485,0.8911,0,3.474,0.0001423,4.5325,2.8896,86229.2432442417,2.06477480551544,189147.430278884
"FALSE POSITIVE",9777290,"K04316.01",24830,1,1.172,213.3,3.446,9.434,0,5.428,0.0004723,4.2462,3.7989,141314.238324209,1.25632278102219,149547.839228296
"CANDIDATE",9286088,"K04318.01",4219,1,1.228,102.4,3.007,7.795,0,-0.5937,-8.306e-05,0.37167,0.19573,134668.557249202,7.69506387386558,326563.25
"FALSE POSITIVE",6289344,"K04319.01",222.8,1,1.095,2869,22.71,-14.89,0,-34.59,-0.01487,6.7359,-6.9654,183343.715175586,7.93221156288668,313450.917293233
"CANDIDATE",5095082,"K04320.01",4902,1,0.0006547,91.57,3.743,11.35,0,0.08996,2.976e-05,1.916,-1.697,68688.9846513979,0.733999364671844,154952.75
"FALSE POSITIVE",12418891,"K04321.01",31350,1,0.9599,194.4,3.421,3.405,0,1.687,0.0003923,3.5963,3.5983,77223.8572704392,0.342990737747334,116930.796803653
"CANDIDATE",5385410,"K04323.01",2676,2,0.1019,108.8,3.278,5.363,0,1.542,-0.0002003,1.144,-1.0537,184685.972798339,0.379077814046693,142717.352112676
"FALSE POSITIVE",5385410,"K04323.02",21160,2,9.718,67.88,3.706,3.312,0,-0.07762,-2.689e-05,1.9019,0.46927,55457.8352498115,1.13569995151671,150115.844444444
"FALSE POSITIVE",9910942,"K04324.01",7240,1,1.023,33.34,3.41,1.609,0,-0.6887,0.0001407,4.3154,-3.0287,78519.4855698453,0.554137765696527,140280.297297297
"CANDIDATE",7749002,"K04325.01",31230,1,0.8183,159.2,3.985,10.56,1,-2.113,1.635e-05,0.68676,0.59344,63005.4119273135,0.422307293397806,125186.608069164
"FALSE POSITIVE",10924340,"K04326.01",26060,1,0.5794,157.7,3.595,9.704,0,-1.355,-0.0001213,1.1007,-0.12696,103030.943483231,1.01642562004453,207576.154506438
"CANDIDATE",5371777,"K04327.01",23320,1,0.9576,72.86,3.151,5.55,0,0.3692,6.661e-05,0.78769,0.49304,93936.6267228722,0.406624458167111,93916.1643518519
"CANDIDATE",12456063,"K04329.01",4469,1,0.3587,42.67,4.425,6.944,0,-0.14,2.946e-05,0.55393,0.35326,101076.001476308,0.822963248021001,171253.27
"CANDIDATE",5096053,"K04331.01",11370,1,0.01424,61.05,3.23,7.811,0,-0.3035,2.669e-06,0.71891,-0.57713,270488.370188886,0.237179544355751,251592.45
"FALSE POSITIVE",8953414,"K04332.01",18750,1,2.248,168.7,4.72,-1.973,5,-3.845,-0.0003561,1.1683,-1.1511,142127.457670491,1.39904087685982,159753.964664311
"CANDIDATE",10140274,"K04334.01",11130,1,0.00205,190.3,3.285,9.965,0,2.154,-0.0001304,1.9371,-1.913,183883.840171062,0.318427979786898,135071.340974212
"CANDIDATE",10730070,"K04335.01",4905,1,0.02073,78.04,4.159,9.552,4,0.7189,-1.875e-06,0.80816,-0.11963,158557.958495514,0.481733183607229,170882.882562278
"CANDIDATE",8573193,"K04337.01",6509,1,0.9005,92.46,3.981,7.049,0,0.8805,-4.093e-05,0.75462,0.44486,120962.250097537,0.417064540896471,147711.440397351
"FALSE POSITIVE",9240664,"K04338.01",1771,1,0.7484,256.4,4.308,10.09,0,0.6717,4.865e-06,0.15994,-0.089359,315252.057237236,1.06541397796661,182582.628
"FALSE POSITIVE",7281411,"K04339.01",49690,1,1.631,160.9,3.468,-0.9897,0,9.44,-1.925e-05,1.1948,0.88034,28639.7424818964,0.34712243600123,69416.9238249595
"FALSE POSITIVE",6528141,"K04340.01",28260,1,2.356,138.2,3.602,5.483,0,-2.711,-0.0003779,4.1153,-1.8383,126688.672863478,17.9434992280161,160788.264367816
"CANDIDATE",6792908,"K04341.01",6161,1,1.056,91.56,3.298,8.51,0,0.108,7.289e-05,0.35772,-0.012556,138816.050444844,0.792965707610198,229349.385869565
"FALSE POSITIVE",7211879,"K04342.01",32880,1,7.626e-05,99.96,4.416,-23.72,0,-110.7,0.0009526,9.3053,-9.3704,68669.8834605492,0.512281448332779,149018.724738676
"CANDIDATE",8087812,"K04343.01",4609,1,2.153,94.71,4.283,10.52,0,0.3536,-5.033e-05,0.58538,0.39621,55945.4419477735,5.24638361715674,211339.365384615
"CANDIDATE",10534155,"K04345.01",4518,1,0.6999,126.9,5.587,4.877,1,2.089,4.892e-05,0.39164,0.25778,377868.888248496,0.4331292281497,237553.781094527
"CANDIDATE",9509343,"K04346.01",4437,1,0.1484,157.5,3.449,4.077,0,-3.984,-0.0004326,0.29804,-0.28971,178160.394185321,0.298662257807566,115731.160401003
"CANDIDATE",3244792,"K04347.01",11910,1,0.04501,130.8,4.089,5.609,0,-0.5975,0.000161,1.2079,-0.82363,180689.166026361,0.447992346863481,119247.155279503
"FALSE POSITIVE",11872139,"K04350.01",33910,1,2.535,33.69,3.725,6.728,0,3.722,2.12e-05,1.1104,0.84285,122290.918205364,1.16175891800829,159713.566878981
"FALSE POSITIVE",2708221,"K04352.01",17840,1,3.177,724.8,3.276,-4.676,0,1.336,-0.0004125,3.3242,-2.9306,114979.845696463,15.4172317983864,246263.383116883
"CANDIDATE",4571844,"K04353.01",159.1,1,0.6036,1643,5.094,5.51,0,-0.6909,-0.001226,1.1831,-0.93504,26502.0454873528,3.79868901395909,167916.43220339
"FALSE POSITIVE",5040223,"K04354.01",42430,1,2.194,95.9,3.67,-19.82,0,21.98,-0.0006137,0,0,91986.2203997192,0.659005152792011,107024.92
"CANDIDATE",8459663,"K04356.01",507.4,1,0.206,1164,5.359,3.074,0,0.4536,-0.002347,0.98533,0.27327,100312.126368068,0.523639917230538,191641.362068966
"CANDIDATE",3550372,"K04357.01",28710,1,7.354e-05,133.1,3.797,9.766,0,-1.901,0.0001263,0.84033,-0.062275,71490.4174629812,0.465792002726028,154730.248
"CANDIDATE",7191646,"K04358.01",770.6,1,3.14,640.3,5.422,6.172,0,-0.2817,-0.0006186,0.1893,0.053389,42088.5490655953,2.5315509459128,121663.994301994
"CANDIDATE",1575873,"K04359.01",31120,1,1.004,18.76,3.69,4.218,0,10.91,-5.14e-05,10.231,9.9515,60264.8219829073,2.26800495504338,141081.068441065
"CANDIDATE",10669994,"K04360.01",8434,1,0.4898,85.22,3.678,5.856,0,-1.01,-3.655e-05,0.83158,-0.078634,200817.750963039,0.346477810814256,158813.341059603
"CANDIDATE",7801070,"K04361.01",246.6,1,0.04292,982.9,4.914,6.538,0,0.09999,-0.002169,0.23218,-0.35018,253107.21648109,1.08324824134584,133877.409230769
"CANDIDATE",9776794,"K04363.01",277.2,1,0.9804,2606,4.829,-3.299,0,-2.949,-0.0007601,1.5344,-0.99225,233399.724614941,1.95876048999875,966755.53014553
"CANDIDATE",7427764,"K04364.01",6954,1,0.6707,189,2.872,7.001,0,1.112,4.1e-05,0.45263,0.16684,202744.521396872,0.5697623743756,154156.949820789
"CANDIDATE",10647452,"K04366.01",21640,1,0.7687,228.2,3.712,9.673,0,1.251,-0.0001597,3.5889,-0.83979,88783.0184178157,0.381011523176395,262134.683060109
"CANDIDATE",4773392,"K04367.01",325.7,1,0.4706,463.8,8.251,8.542,0,-0.1124,-0.0001547,0.91909,-0.88664,142335.705664461,0.859447830578706,139940.873684211
"FALSE POSITIVE",5471489,"K04368.01",22950,2,7.22,79,4.132,0.9607,0,0.2395,4.167e-05,1.8835,-1.8404,42227.5997784024,12.6432476349398,260782.416666667
"FALSE POSITIVE",12407623,"K04370.01",16480,1,0.6103,442.6,6.428,-10.39,0,13.86,-0.0007783,8.8635,8.5081,151162.478195935,0.41846862017786,260202.893401015
"CANDIDATE",11444514,"K04371.01",1792,1,1.99,370.7,4.071,5.84,0,-0.22,0.0004901,0.32196,0.3866,58825.3489918015,0.66251188904241,166094.306397306
"CANDIDATE",9702006,"K04372.01",5159,1,0.5997,213.5,3.241,5.427,0,-0.6425,0.0001752,0.85283,0.86545,171247.686549772,0.397810114509244,144767.700934579
"FALSE POSITIVE",6778008,"K04373.01",22330,1,0.7621,120.6,3.888,-8.488,0,4.429,-0.0004159,7.8416,-0.13134,134900.511030004,0.570610770920889,187123.805309735
"CANDIDATE",10991114,"K04374.01",4191,1,0.02654,113.4,3.801,7.516,2,0.6117,-9.897e-05,0.72033,0.57056,263635.910685942,0.403806633089508,146356.435045317
"FALSE POSITIVE",11969092,"K04375.01",-1,1,6.779e-26,267,3.661,13,0,0.3893,0,1.0125,0.27992,-0.638439,-3.3815481,328982.339869281
"FALSE POSITIVE",2570773,"K04376.01",13010,1,2.156,1120,3.412,9.172,0,0.7146,-0.001602,2.9508,1.8211,177352.988062753,13.313077235229,203668.215053763
"CANDIDATE",4945764,"K04377.01",5067,1,1.676,104.9,3.854,10.43,0,-1.347,2.061e-06,0.56958,0.17633,90519.1102528602,0.852592303256225,165464.818181818
"FALSE POSITIVE",7703910,"K04379.01",9264,1,1.612,132.8,3.762,1.304,0,-15.88,-0.0004628,5.1898,-5.2509,149622.860628527,3.1750483842901,144557.266666667
"CANDIDATE",7777818,"K04380.01",5527,1,1.251,78.68,3.604,4.539,0,-3.165,-0.001101,8.93,-2.3889,236907.083852357,0.597737401725101,162092.675373134
"FALSE POSITIVE",9851360,"K04381.01",8685,1,1.582,139.7,3.155,-3.172,0,-1.44,0.00028,1.4106,-1.4019,68461.6999120095,0.894420770685117,129354.04432133
"CANDIDATE",6937529,"K04382.01",15280,2,0.9648,53.95,3.676,6.406,0,-1.499,7.824e-05,0.58602,0.23681,138582.777158499,0.448928184202436,156178.911764706
"CANDIDATE",9883606,"K04383.01",7348,2,0.9375,82.32,4.194,6.317,0,-0.9276,-6.509e-05,1.2035,-0.86502,192746.764921315,0.448496130481934,182747.7421875
"CANDIDATE",9883606,"K04383.02",10830,2,0.9321,39.56,8.547,1.946,0,-1.817,-4.096e-05,0.62909,-0.23938,147029.502973058,0.413089005095723,148518.015873016
"CANDIDATE",5860968,"K04384.01",780.6,1,2.685,367.8,4.729,5.5,0,-1.457,-0.0008656,1.4925,-1.3785,33613.1752812384,4.42285747625064,114946.494413408
"CANDIDATE",3645438,"K04385.01",343.4,3,0.3866,1202,8.535,6.411,0,-1.114,0.001488,0.84728,-0.6554,43313.2072256687,0.793266384965574,98695.7786259542
"CANDIDATE",3645438,"K04385.02",4704,3,0.002844,335,3.548,7.525,0,-0.1116,0.0002896,0.28778,0.22115,138213.576199702,0.630450335111732,109569.827683616
"CANDIDATE",3645438,"K04385.03",2221,3,1.518,360.9,4.058,4.061,0,-1.051,-0.001079,1.3241,1.3044,70326.4623594528,0.282956779064896,71695.8558225508
"CANDIDATE",8480582,"K04386.01",2006,1,0.002536,350.5,3.754,10.02,0,0.9115,-0.0004122,0.74546,-0.70433,140794.179870021,0.557949038338312,144232.372168285
"FALSE POSITIVE",2830919,"K04387.01",14950,1,0.1785,75.67,4.521,7.82,0,-0.0258,-5.564e-05,0.93699,-0.61821,119475.059916698,0.318121478202349,83734.8417582418
"FALSE POSITIVE",9588822,"K04388.01",5144,2,5.652,3966,98.29,42.65,0,-0.01872,4.308e-05,0.02255,0.042728,1457206.09586468,193.144424949701,22106418.6602871
"CANDIDATE",9588822,"K04388.02",1721,2,0.2434,107.3,4.827,8.695,0,0.1562,6.837e-06,0.21976,-0.093327,181987.401223359,15.4734357407186,1638385.21276596
"CANDIDATE",2997459,"K04389.01",2726,1,0.01877,210.6,5.167,7.366,0,2.931,-2.934e-05,1.6011,1.9193,112768.512894141,0.565588930685193,111907.607038123
"CANDIDATE",8330207,"K04390.01",2970,1,1.02,1017,3.923,6.195,0,-1.221,0.0002645,1.0631,-0.63268,176871.461409028,0.56725921169148,123257.217270195
"CANDIDATE",6359926,"K04391.01",2750,1,3.987,288.4,4.57,10.44,0,-1.136,-0.0001097,0.90564,-0.9983,74231.28051397,0.50707710734633,126609.863636364
"FALSE POSITIVE",6629993,"K04392.01",1889,1,6.676,438.1,6.8,1.136,0,5.099,-0.003356,11.746,9.6357,36528.4024962055,0.449948544166049,114974.827868852
"CANDIDATE",8324518,"K04393.01",13610,1,0.0004879,116.9,4.195,7.317,0,1.735,2.54e-05,0.99521,-0.87749,161801.692625556,0.46355522417291,113279.953964194
"FALSE POSITIVE",10427700,"K04394.01",25370,1,0.1462,65.84,3.417,6.271,0,-1.026,0,1.3318,-1.3654,91569.0894343244,1.13081769748464,274928.005780347
"CANDIDATE",3103473,"K04395.01",10230,1,0.5782,213.6,3.126,7.238,0,-0.04724,0.0001758,1.0377,-0.64516,191214.285002938,0.335724366720816,119923.12539185
"FALSE POSITIVE",3247503,"K04397.01",17420,1,0.542,336.2,3.483,1.492,0,-1.321,0.002971,5.4727,0.019483,109891.533583367,0.287137364640003,123319.91318328
"CANDIDATE",5802637,"K04398.01",2397,1,0.02085,327.7,3.712,5.782,0,-1.702,-0.0007061,2.3383,-0.3809,186207.517454585,0.200188718085255,207507.560606061
"CANDIDATE",8345384,"K04399.01",479.1,1,0.04042,213.6,4.202,5.22,0,-1.44,0.0002534,1.1579,0.44909,472687.608487208,0.543601133132376,307658.055555556
"CANDIDATE",2831055,"K04400.01",14760,1,0.7173,54.46,3.488,8.659,0,0.737,-3.811e-05,0.48666,0.42668,180744.340541115,0.470099182498175,142621.516853933
"CANDIDATE",7703882,"K04403.01",6031,1,0.9217,220.1,3.279,5.612,0,-0.8163,0.000226,0.57312,0.51608,163783.931250853,0.476858432513108,155951.017985612
"CANDIDATE",10745365,"K04405.01",5003,1,0.004103,161.3,3.833,2.905,0,-1.687,-0.0001475,2.3841,-0.71058,114769.743616145,0.544442577071488,160155.97
"FALSE POSITIVE",5563937,"K04406.01",31890,1,0.7467,209.9,5.179,-11.57,0,-159.8,0.001988,9.7003,-9.6188,60937.4138471086,0.723181970167206,122681.13253012
"CANDIDATE",8396660,"K04407.01",16060,1,0.0001443,16.01,3.952,6.96,0,1.802,5.499e-05,2.6433,0.81068,165742.626256621,0.649674664213696,174724.531496063
"FALSE POSITIVE",10736179,"K04408.01",15140,1,0.5922,144.2,3.724,-1.468,0,-0.08036,2.318e-06,3.4172,-2.2734,158433.272879764,0.58849378961108,113603.352245863
"CANDIDATE",5308537,"K04409.01",3227,1,0.001525,60.36,3.383,5.438,0,-0.399,3.048e-05,0.98916,0.73467,138110.913174812,0.450920464076959,155683.342307692
"CANDIDATE",6350882,"K04410.01",4041,1,0.6896,236.2,3.539,8.19,0,1.013,0.0003431,0.31334,0.13439,161083.326946169,2.27089662750759,113150.382113821
"CANDIDATE",5281113,"K04411.01",2929,1,2.149,115.2,3.944,10.1,0,0.9298,-6.074e-05,0.53717,0.72245,164766.136817515,0.503243455224748,188914.61682243
"FALSE POSITIVE",7847104,"K04412.01",25720,1,0.7075,30.71,4.178,-7.104,0,-10.09,-0.0002094,8.2134,-8.0552,142708.641059414,0.851133650660689,180651.070539419
"FALSE POSITIVE",6891513,"K04413.01",2933,1,1.291,507.2,4.427,-11.67,0,8.105,0.01509,7.8397,1.7041,163907.884864326,0.247854927225006,123126.86627907
"FALSE POSITIVE",4579598,"K04414.01",21290,1,1.101,109.6,3.284,5.777,0,0.212,-7.558e-05,1.873,-0.94408,86961.235018971,0.470014567179202,112533.122159091
"FALSE POSITIVE",7777522,"K04415.01",47690,1,1.577,181.6,4.69,-5.371,0,2.993,0.0007343,4.9155,1.9069,90334.2784415309,0.828627217370837,115844.589333333
"FALSE POSITIVE",9597729,"K04417.01",22300,2,0.4501,157.3,3.937,-7.49,0,7.987,0.0004625,4.7988,4.3445,151513.322947699,0.50659831952799,217323.469483568
"FALSE POSITIVE",9597729,"K04417.02",22330,2,0.6805,192.2,3.608,-8.486,0,3.843,0.0006303,7.0241,5.7345,129349.143345521,0.518145835601347,185898.586345382
"CANDIDATE",7582691,"K04419.01",31940,1,0.002666,206,4.488,5.234,0,-0.2836,-2.126e-05,2.9839,0.55209,66727.7051251759,0.254481617603572,360686.341666667
"FALSE POSITIVE",7031942,"K04420.01",58680,1,1.755,37.87,14.65,2.654,0,-1.627,4.675e-05,0.42599,-0.10225,57918.5205926295,1.61763963973662,150991.80141844
"CANDIDATE",9836563,"K04421.01",10590,2,0.9474,25.04,3.975,1.402,0,-2.93,-1.253e-05,0.26614,0.32732,115351.070916984,0.53514204501568,98257.0021052632
"CANDIDATE",9836563,"K04421.02",9007,2,3.459,32.26,3.467,4.753,0,2.044,1.833e-05,2.2481,2.164,66632.5692048113,0.538739603167832,73733.7409162717
"FALSE POSITIVE",3866536,"K04423.01",10980,1,2.715,63.37,3.143,3.823,1,-1.151,8.257e-05,0.73364,-0.4391,85077.6221591446,0.971159059211248,96493.1188118812
"CANDIDATE",7046035,"K04424.01",18100,1,0.03559,69.43,3.778,6.946,0,-0.5483,-4.649e-05,0.8289,0.82723,115572.152465455,0.418381733413738,121181.789173789
"FALSE POSITIVE",4679314,"K04425.01",34620,1,5.541,95.45,5.683,-21.25,0,-3.305,0.001928,0,0,126038.712213015,1.04785309868576,175136.044052863
"CANDIDATE",4172805,"K04427.01",447.2,1,0.3799,956.3,4.98,6.446,0,0.4716,0.0001014,0.68352,0.87593,84633.549415089,0.623694786933461,136843.975609756
"CANDIDATE",5126182,"K04428.01",3898,1,1.479,218.6,4.609,10.2,0,0.009379,0.000137,2.349,-0.26552,133563.895131702,0.359474313154811,271889.412162162
"FALSE POSITIVE",9642018,"K04430.01",38620,1,0.00974,166.7,3.568,14.73,0,-0.9573,0.0001512,0.4106,-0.37592,70434.2660648325,0.24270624561059,240029.917098446
"CANDIDATE",9936080,"K04431.01",2827,2,5.741e-12,58.18,3.498,5.819,0,0.219,0.000102,0.29716,-0.037772,121353.653014768,0.701046434703903,204712.554585153
"FALSE POSITIVE",9518651,"K04433.01",10430,1,1.286,59.5,3.534,1.921,0,1.671,0.0003842,4.8382,3.1599,130996.511907626,0.585909248472333,107325.311627907
"CANDIDATE",8278685,"K04435.01",6688,2,0.854,58.11,3.469,8.102,0,-1.86,-1.017e-05,1.1865,-1.1915,88782.625043936,0.558236987633633,132518.002994012
"FALSE POSITIVE",8308260,"K04436.01",20120,1,0.03968,143,3.361,-21.52,17,-16.25,0.002362,0,0,151551.143911209,0.503669273799316,139680.400630915
"FALSE POSITIVE",8492101,"K04437.01",5079,1,0.001218,104.3,5.088,11.28,2,2.473,6.1e-05,1.3867,1.9789,229928.065703767,0.615517743438037,202574.031818182
"FALSE POSITIVE",6343576,"K04438.01",5127,1,1.698,207,5.867,9.27,0,0.6471,0.000103,0.97023,-1.1122,153530.588839356,3.32062867261671,302721.014492754
"FALSE POSITIVE",9899630,"K04439.01",51250,1,2.77,150.3,4.08,0.9743,0,-4.207,0.0002175,2.5659,-2.1829,131845.570847639,2.22128743778878,242336.015544041
"CANDIDATE",8416523,"K04441.01",28590,1,0.2038,255.1,3.166,19.9,0,-0.7023,-0.0002128,0.2416,0.12236,128480.767640625,0.898012128962886,261247.147058824
"CANDIDATE",11124436,"K04442.01",5486,1,1.246,117.9,3.052,5.017,0,1.009,-4.107e-05,0.91363,0.41916,68803.2122174758,0.637455182432708,133535.589041096
"CANDIDATE",5780855,"K04443.01",8065,1,0.01254,51.04,2.958,9.044,0,-1.287,-1.506e-05,1.295,-0.8976,130439.828646547,0.446560708673969,133842.905537459
"CANDIDATE",11718389,"K04444.01",4192,1,0.03377,254.2,3.686,2.546,0,-1.441,-0.0004039,1.0293,-0.66013,213076.272280138,0.291721828773394,137828.038674033
"CANDIDATE",10329196,"K04446.01",911.1,1,1.042,148,4.919,12.04,0,0.7515,-0.0001159,0.54409,-0.46501,106854.049905179,0.555535339460097,269822.892045455
"CANDIDATE",10604592,"K04447.01",9379,1,0.5058,113.1,3.578,8.747,0,0.05101,-0.0001185,0.18174,0.11763,239234.753382363,0.386686614239586,213783.723214286
"FALSE POSITIVE",8429668,"K04449.01",7902,1,1.069,58.17,5.118,-48.72,0,28.6,0.007366,11.822,3.0897,136362.324286936,5.18778105619993,186895.142857143
"CANDIDATE",7429240,"K04450.01",589,1,2.366,631.4,5.95,7.004,0,-0.03315,-0.0005193,0.57439,-0.43955,81127.0572201458,0.999704671737557,139395.601941748
"CANDIDATE",10120548,"K04451.01",4949,1,2.171,364.6,3.514,4.749,0,0.4379,0.0002858,1.0776,-0.7288,116890.686222599,0.351898964570031,135361.5
"CANDIDATE",4474462,"K04452.01",3710,1,0.1599,91.14,3.551,6.427,0,0.9914,3.824e-05,2.0186,-2.014,108831.819605387,0.446647751342706,148568.928571429
"FALSE POSITIVE",10729472,"K04453.02",27000,2,2.991e-05,42.95,3.522,6.364,12,0.1813,-8.222e-06,0.42208,-0.17839,60308.2560585145,0.349020722881231,76152.9001584786
"FALSE POSITIVE",9777200,"K04455.01",28410,1,1.955,55.12,3.475,3.646,0,-5.712,-8.053e-05,3.8981,-3.6871,126335.64988196,0.954396255056278,194557.209205021
"CANDIDATE",3557560,"K04456.01",4042,1,0.04695,155.8,4.751,3.243,0,-0.2124,-0.0002844,0.75215,0.17179,90129.4504270736,1.73252531368253,111203.767241379
"CANDIDATE",12109267,"K04457.01",1858,1,1.597,154.8,4.166,3.193,0,0.4287,0.0003255,1.2016,-1.1422,60732.9209664084,1.04703788548861,154891.159021407
"CANDIDATE",8652577,"K04458.01",91.73,1,0.4512,651.7,5.368,-11.56,0,-35.37,0.01549,10.699,-8.9191,138191.208300277,0.628327497748339,104979.377934272
"CANDIDATE",9947389,"K04460.01",600.2,1,6.198,437.8,5.364,8.137,0,-1.061,-0.0001363,0.93728,-0.86388,66101.057470197,0.274629473334107,170191.181818182
"FALSE POSITIVE",11912987,"K04461.01",10920,1,1.466,81.16,3.23,3.712,0,0.8387,-0.000176,4.3728,0.63981,134392.35781162,6.69249522001489,293893.701754386
"CANDIDATE",6197344,"K04463.01",4273,1,5.819,162,4.77,10.61,0,-0.3062,2.748e-05,0.83607,0.52571,53624.9600662863,0.679701992606509,231899.189944134
"CANDIDATE",11357664,"K04464.01",4463,1,0.1171,352.4,3.364,3.258,0,-0.4761,-0.0005966,0.87684,-0.061514,476913.078372531,0.453011294524133,177543.458483755
"CANDIDATE",7272132,"K04466.01",630.8,1,3.059,448,5.42,6.148,0,-0.5917,0.0002761,0.17044,-0.081924,31620.4353896695,4.54606608155929,118717.800554017
"CANDIDATE",5352640,"K04467.01",5792,1,0.7402,295.7,2.908,9.663,0,1.279,-0.0002823,0.8672,0.11288,270961.028436717,0.410072346205082,132891.754098361
"FALSE POSITIVE",4157052,"K04468.01",24040,1,1.103,442.9,3.664,-2.305,0,24,0.000274,9.1611,8.3706,78460.5246207054,0.440570261544068,94959.7820823245
"FALSE POSITIVE",10006641,"K04469.01",21810,1,0.3726,78.77,3.802,10.37,0,0.3217,7.536e-05,0.22411,-0.015058,125708.385057803,0.694193465736057,214397.164383562
"FALSE POSITIVE",10815916,"K04470.01",9513,1,0.9423,74.72,3.893,-10.86,2,15.91,0.0006648,11.915,9.9939,164434.234322303,0.362535624952755,130924.402173913
"FALSE POSITIVE",8955709,"K04471.01",16240,1,0.5071,478.2,3.647,-3.941,0,4.678,0.004834,6.9033,2.7396,136853.493940933,0.447010150759111,249762.928176796
"FALSE POSITIVE",7031430,"K04472.01",58550,1,1.512,95.71,3.478,3.197,0,0.8311,-4.199e-06,2.5797,-2.5373,64692.6966228015,0.491045656060985,195372.481651376
"CANDIDATE",7133294,"K04473.01",7812,1,1.61,66.26,3.605,4.759,0,-2.612,9.017e-05,1.847,-0.64921,73899.812100307,0.521649522967124,147087.289655172
